Samples	SBS96A	SBS96B	SBS96C
TCGA-DK-A1A7-01A-11D-A13W-08	42	200	4
TCGA-DK-A1AA-01A-11D-A13W-08	14	79	2
TCGA-DK-A1AB-01A-11D-A13W-08	194	0	36
TCGA-DK-A1AC-01A-11D-A13W-08	868	0	921
TCGA-DK-A1AD-01A-11D-A13W-08	118	103	39
TCGA-DK-A1AE-01A-11D-A13W-08	72	40	17
TCGA-DK-A1AF-01A-11D-A13W-08	80	2	22
TCGA-DK-A1AG-01A-11D-A13W-08	84	35	34
TCGA-DK-A2HX-01A-12D-A18F-08	40	39	32
TCGA-DK-A2I1-01A-11D-A17V-08	165	17	42
TCGA-DK-A2I2-01A-11D-A17V-08	43	48	15
TCGA-DK-A2I4-01A-11D-A21A-08	687	0	375
TCGA-DK-A2I6-01A-12D-A18F-08	108	124	115
TCGA-DK-A3IK-01A-32D-A21A-08	104	129	0
TCGA-DK-A3IL-01A-11D-A20D-08	27	175	2
TCGA-DK-A3IM-01A-11D-A20D-08	3	87	0
TCGA-DK-A3IN-01A-11D-A20D-08	324	16	93
TCGA-DK-A3IQ-01A-31D-A20D-08	120	36	47
TCGA-DK-A3IS-01A-21D-A21A-08	283	15	102
TCGA-DK-A3IT-01A-31D-A20D-08	426	39	0
TCGA-DK-A3IU-01A-11D-A20D-08	307	24	142
TCGA-DK-A3IV-01A-22D-A21A-08	31	34	16
TCGA-DK-A3WW-01A-22D-A23M-08	1007	0	400
TCGA-DK-A3WX-01A-22D-A22Z-08	11	33	6
TCGA-DK-A3WY-01A-11D-A22Z-08	14	3	1
TCGA-DK-A3X1-01A-12D-A22Z-08	663	0	360
TCGA-DK-A3X2-01A-11D-A22Z-08	34	96	8
TCGA-DK-A6AV-01A-12D-A30E-08	58	60	23
TCGA-DK-A6AW-01A-11D-A30E-08	0	1117	3419
TCGA-DK-A6B0-01A-11D-A31L-08	3	22	0
TCGA-DK-A6B1-01A-12D-A30E-08	49	73	43
TCGA-DK-A6B2-01A-11D-A30E-08	71	136	12
TCGA-DK-A6B5-01A-11D-A31L-08	96	37	21
TCGA-DK-A6B6-01A-11D-A30E-08	661	0	545
TCGA-DK-AA6L-01A-11D-A391-08	341	36	50
TCGA-DK-AA6M-01A-11D-A391-08	10	45	20
TCGA-DK-AA6P-01A-11D-A391-08	114	33	57
TCGA-DK-AA6Q-01A-11D-A391-08	78	46	10
TCGA-DK-AA6R-01A-11D-A42E-08	126	227	22
TCGA-DK-AA6S-01A-21D-A391-08	556	24	74
TCGA-DK-AA6T-01A-11D-A391-08	17	54	4
TCGA-DK-AA6U-01A-11D-A391-08	212	216	64
TCGA-DK-AA6W-01A-12D-A391-08	169	77	40
TCGA-DK-AA6X-01A-12D-A42E-08	75	30	11
TCGA-DK-AA71-01A-31D-A391-08	604	0	180
TCGA-DK-AA74-01A-11D-A391-08	172	26	27
TCGA-DK-AA75-01A-11D-A391-08	259	15	328
TCGA-DK-AA76-01A-11D-A391-08	139	93	46
TCGA-DK-AA77-01A-11D-A391-08	110	305	23
TCGA-E5-A2PC-01A-11D-A202-08	73	148	51
TCGA-E5-A4TZ-01A-11D-A31L-08	344	198	6
TCGA-E5-A4U1-01A-11D-A31L-08	534	58	96
TCGA-E7-A3X6-01A-12D-A22Z-08	69	15	17
TCGA-E7-A3Y1-01A-11D-A22Z-08	20	152	0
TCGA-E7-A4IJ-01A-31D-A26M-08	238	104	65
TCGA-E7-A4XJ-01A-11D-A26M-08	0	44	4
TCGA-E7-A519-01A-11D-A26M-08	20	54	0
TCGA-E7-A541-01A-11D-A26M-08	283	168	56
TCGA-E7-A5KE-01A-11D-A289-08	66	145	48
TCGA-E7-A5KF-01A-11D-A289-08	169	0	77
TCGA-E7-A677-01A-11D-A30E-08	40	215	10
TCGA-E7-A678-01A-11D-A30E-08	5	54	0
TCGA-E7-A6MD-01A-41D-A34U-08	366	57	113
TCGA-E7-A6ME-01A-22D-A32B-08	16	125	0
TCGA-E7-A6MF-01A-12D-A32B-08	43	0	10
TCGA-E7-A7DU-01A-11D-A32B-08	219	0	100
TCGA-E7-A7DV-01A-11D-A339-08	284	29	0
TCGA-E7-A7PW-01A-11D-A34U-08	38	37	23
TCGA-E7-A7XN-01A-11D-A34U-08	956	0	103
TCGA-E7-A85H-01A-11D-A34U-08	84	379	18
TCGA-E7-A8O7-01A-11D-A364-08	9	28	1
TCGA-E7-A8O8-01A-11D-A364-08	24	101	11
TCGA-E7-A97P-01A-11D-A38G-08	54	176	0
TCGA-E7-A97Q-01A-11D-A38G-08	18	40	3
TCGA-FD-A3B3-01A-12D-A202-08	88	71	24
TCGA-FD-A3B4-01A-12D-A202-08	2	72	5
TCGA-FD-A3B5-01A-11D-A20D-08	86	49	29
TCGA-FD-A3B6-01A-21D-A20D-08	189	79	24
TCGA-FD-A3B7-01A-31D-A20D-08	15	49	0
TCGA-FD-A3B8-01A-31D-A20D-08	22	7	5
TCGA-FD-A3N5-01A-11D-A21A-08	35	351	0
TCGA-FD-A3N6-01A-11D-A21A-08	18	68	39
TCGA-FD-A3NA-01A-11D-A21A-08	138	24	33
TCGA-FD-A3SJ-01A-12D-A22Z-08	159	116	0
TCGA-FD-A3SL-01A-21D-A22Z-08	76	188	0
TCGA-FD-A3SM-01A-11D-A22Z-08	137	42	30
TCGA-FD-A3SN-01A-12D-A22Z-08	210	1	303
TCGA-FD-A3SO-01A-11D-A22Z-08	288	0	139
TCGA-FD-A3SP-01A-31D-A22Z-08	47	65	27
TCGA-FD-A3SQ-01A-21D-A22Z-08	16	46	19
TCGA-FD-A3SR-01A-11D-A22Z-08	62	74	16
TCGA-FD-A3SS-01A-12D-A22Z-08	324	0	237
TCGA-FD-A43N-01A-11D-A23U-08	73	125	0
TCGA-FD-A43P-01A-31D-A23U-08	291	136	38
TCGA-FD-A43S-01A-21D-A23U-08	0	1	0
TCGA-FD-A43U-01A-11D-A23U-08	4	76	10
TCGA-FD-A43X-01A-11D-A23U-08	239	79	49
TCGA-FD-A43Y-01A-21D-A26M-08	9	63	0
TCGA-FD-A5BR-01A-11D-A26M-08	8	89	0
TCGA-FD-A5BS-01A-21D-A26M-08	10	6	18
TCGA-FD-A5BT-01A-11D-A26M-08	93	58	6
TCGA-FD-A5BU-01A-31D-A26M-08	7	59	0
TCGA-FD-A5BV-01A-11D-A26M-08	20	116	0
TCGA-FD-A5BX-01A-11D-A26M-08	306	0	82
TCGA-FD-A5BY-01A-31D-A289-08	18	32	6
TCGA-FD-A5BZ-01A-11D-A289-08	55	73	23
TCGA-FD-A5C0-01A-11D-A289-08	18	109	12
TCGA-FD-A5C1-01A-11D-A289-08	75	87	0
TCGA-FD-A62N-01A-11D-A30E-08	11	80	10
TCGA-FD-A62O-01A-11D-A30E-08	105	46	50
TCGA-FD-A62P-01A-32D-A30E-08	304	52	68
TCGA-FD-A62S-01A-11D-A30E-08	2	72	0
TCGA-FD-A6TA-01A-12D-A339-08	252	0	46
TCGA-FD-A6TB-01A-12D-A339-08	164	12	32
TCGA-FD-A6TC-01A-21D-A339-08	901	0	219
TCGA-FD-A6TD-01A-51D-A339-08	67	62	26
TCGA-FD-A6TE-01A-12D-A339-08	202	32	37
TCGA-FD-A6TF-01A-52D-A32B-08	99	60	0
TCGA-FD-A6TG-01A-11D-A32B-08	255	161	13
TCGA-FD-A6TH-01A-11D-A32B-08	72	66	44
TCGA-FD-A6TI-01A-11D-A32B-08	9	118	5
TCGA-FD-A6TK-01A-42D-A339-08	50	55	13
TCGA-FJ-A3Z7-01A-12D-A23M-08	253	67	61
TCGA-FJ-A3Z9-01A-11D-A26M-08	9	61	5
TCGA-FJ-A3ZE-01A-11D-A23M-08	68	424	0
TCGA-FJ-A3ZF-01A-11D-A23M-08	146	114	45
TCGA-FJ-A871-01A-11D-A34U-08	2	52	0
TCGA-FT-A3EE-01A-11D-A202-08	26	86	28
TCGA-FT-A61P-01A-11D-A30E-08	50	111	25
TCGA-G2-A2EC-01A-11D-A17V-08	114	40	33
TCGA-G2-A2EF-01A-12D-A18F-08	207	23	62
TCGA-G2-A2EJ-01A-11D-A17V-08	220	87	18
TCGA-G2-A2EK-01A-22D-A18F-08	28	44	0
TCGA-G2-A2EL-01A-12D-A18F-08	212	49	24
TCGA-G2-A2EO-01A-11D-A17V-08	860	0	165
TCGA-G2-A2ES-01A-11D-A17V-08	145	183	149
TCGA-G2-A3IB-01A-11D-A20D-08	24	56	24
TCGA-G2-A3IE-01A-11D-A20D-08	305	42	58
TCGA-G2-A3VY-01A-11D-A22Z-08	804	73	0
TCGA-G2-AA3B-01A-11D-A391-08	815	13	5
TCGA-G2-AA3C-01A-21D-A391-08	186	61	18
TCGA-G2-AA3D-01A-11D-A391-08	239	5	0
TCGA-G2-AA3F-01A-12D-A42E-08	61	85	3
TCGA-GC-A3BM-01A-11D-A22Z-08	26	90	17
TCGA-GC-A3I6-01A-11D-A20D-08	142	31	45
TCGA-GC-A3OO-01A-11D-A22Z-08	92	2	57
TCGA-GC-A3RB-01A-12D-A21Z-08	99	64	28
TCGA-GC-A3RC-01A-11D-A22Z-08	168	180	96
TCGA-GC-A3RD-01A-12D-A22Z-08	35	50	11
TCGA-GC-A3WC-01A-31D-A22Z-08	82	86	14
TCGA-GC-A3YS-01A-11D-A23M-08	159	86	42
TCGA-GC-A4ZW-01A-11D-A26M-08	684	62	10
TCGA-GC-A6I1-01A-12D-A31L-08	193	17	57
TCGA-GC-A6I3-01A-11D-A31L-08	154	110	1
TCGA-GD-A2C5-01A-12D-A17V-08	171	61	58
TCGA-GD-A3OP-01A-21D-A21Z-08	216	64	101
TCGA-GD-A3OQ-01A-32D-A21Z-08	55	46	9
TCGA-GD-A3OS-01A-12D-A21Z-08	22	79	7
TCGA-GD-A6C6-01A-21D-A31L-08	211	80	36
TCGA-GD-A76B-01A-11D-A32B-08	108	57	33
TCGA-GU-A42P-01A-11D-A23U-08	177	43	101
TCGA-GU-A42Q-01A-11D-A23U-08	119	62	21
TCGA-GU-A42R-01A-11D-A23M-08	115	53	30
TCGA-GU-A762-01A-11D-A339-08	36	72	0
TCGA-GU-A763-01A-11D-A32B-08	25	45	0
TCGA-GU-A764-01A-11D-A34U-08	60	46	23
TCGA-GU-A766-01A-11D-A32B-08	162	5	59
TCGA-GU-A767-01A-11D-A32B-08	197	242	0
TCGA-GU-AATO-01A-11D-A391-08	271	27	59
TCGA-GU-AATP-01A-11D-A391-08	212	49	98
TCGA-GU-AATQ-01A-11D-A391-08	139	56	0
TCGA-GV-A3JV-01A-11D-A21Z-08	17	106	11
TCGA-GV-A3JW-01A-11D-A20D-08	40	46	6
TCGA-GV-A3JX-01A-11D-A20D-08	223	50	25
TCGA-GV-A3JZ-01A-11D-A21A-08	327	61	122
TCGA-GV-A3QF-01A-31D-A22Z-08	25	122	0
TCGA-GV-A3QG-01A-11D-A21Z-08	29	68	0
TCGA-GV-A3QH-01A-11D-A21Z-08	101	80	0
TCGA-GV-A3QI-01A-11D-A21Z-08	163	356	0
TCGA-GV-A3QK-01B-11D-A23M-08	57	81	29
TCGA-GV-A40E-01A-12D-A23M-08	124	64	0
TCGA-GV-A40G-01A-11D-A23M-08	34	115	19
TCGA-GV-A6ZA-01A-12D-A339-08	236	36	63
TCGA-H4-A2HO-01A-11D-A17V-08	25	73	0
TCGA-H4-A2HQ-01A-11D-A17V-08	332	102	79
TCGA-HQ-A2OE-01A-11D-A202-08	63	81	10
TCGA-HQ-A2OF-01A-11D-A26M-08	5	101	6
TCGA-HQ-A5ND-01A-11D-A26M-08	14	65	11
TCGA-HQ-A5NE-01A-12D-A289-08	306	14	103
TCGA-K4-A3WS-01A-11D-A22Z-08	199	116	5
TCGA-K4-A3WU-01B-11D-A23M-08	106	97	0
TCGA-K4-A3WV-01A-11D-A22Z-08	2	63	4
TCGA-K4-A4AB-01B-12D-A289-08	17	85	7
TCGA-K4-A4AC-01A-21D-A26M-08	57	81	28
TCGA-K4-A54R-01A-11D-A26M-08	838	0	252
TCGA-K4-A5RH-01A-11D-A30E-08	90	30	72
TCGA-K4-A5RI-01A-11D-A289-08	43	98	9
TCGA-K4-A5RJ-01A-11D-A289-08	318	34	80
TCGA-K4-A6FZ-01A-11D-A31L-08	237	153	51
TCGA-K4-A6MB-01A-11D-A31L-08	222	100	51
TCGA-K4-A83P-01A-11D-A34U-08	149	87	41
TCGA-K4-AAQO-01A-11D-A38G-08	151	111	20
TCGA-KQ-A41N-01A-11D-A339-08	51	165	27
TCGA-KQ-A41O-01A-12D-A34U-08	202	90	0
TCGA-KQ-A41P-01A-12D-A339-08	264	9	84
TCGA-KQ-A41Q-01A-11D-A339-08	73	73	30
TCGA-KQ-A41R-01A-21D-A34U-08	309	220	389
TCGA-KQ-A41S-01A-12D-A339-08	185	20	56
TCGA-LC-A66R-01A-41D-A30E-08	61	54	30
TCGA-LT-A5Z6-01A-11D-A289-08	494	0	131
TCGA-LT-A8JT-01A-11D-A364-08	27	45	11
TCGA-MV-A51V-01A-11D-A26M-08	1917	0	0
TCGA-PQ-A6FI-01A-11D-A31L-08	85	76	12
TCGA-PQ-A6FN-01A-11D-A31L-08	30	39	12
TCGA-R3-A69X-01A-22D-A30E-08	181	54	4
TCGA-S5-A6DX-01A-11D-A31L-08	602	22	166
TCGA-S5-AA26-01A-11D-A38G-08	190	45	26
TCGA-SY-A9G0-01A-12D-A38G-08	21	37	0
TCGA-SY-A9G5-01A-11D-A38G-08	973	0	165
TCGA-UY-A78K-01A-11D-A339-08	347	545	14
TCGA-UY-A78L-01A-12D-A339-08	164	22	59
TCGA-UY-A78M-01A-21D-A34U-08	66	76	8
TCGA-UY-A78N-01A-12D-A339-08	19	221	13
TCGA-UY-A78O-01A-12D-A339-08	94	102	13
TCGA-UY-A78P-01A-12D-A364-08	273	6	45
TCGA-UY-A8OB-01A-12D-A42E-08	117	253	0
TCGA-UY-A8OC-01A-11D-A364-08	46	27	28
TCGA-UY-A8OD-01A-11D-A364-08	34	65	5
TCGA-UY-A9PA-01A-11D-A38G-08	63	122	0
TCGA-UY-A9PB-01A-11D-A38G-08	368	240	52
TCGA-UY-A9PD-01A-11D-A38G-08	94	212	33
TCGA-UY-A9PE-01A-11D-A38G-08	112	98	34
TCGA-UY-A9PF-01A-11D-A38G-08	191	0	402
TCGA-UY-A9PH-01A-11D-A38G-08	300	0	140
TCGA-XF-A8HB-01A-11D-A364-08	13	67	6
TCGA-XF-A8HC-01A-11D-A364-08	69	54	61
TCGA-XF-A8HD-01A-11D-A364-08	438	64	55
TCGA-XF-A8HE-01A-11D-A364-08	324	0	137
TCGA-XF-A8HF-01A-11D-A364-08	51	128	0
TCGA-XF-A8HG-01A-11D-A364-08	110	155	54
TCGA-XF-A8HH-01A-11D-A38G-08	66	45	27
TCGA-XF-A8HI-01A-11D-A38G-08	57	18	17
TCGA-XF-A9SG-01A-12D-A42E-08	123	37	61
TCGA-XF-A9SH-01A-11D-A391-08	23	27	0
TCGA-XF-A9SI-01A-11D-A391-08	343	0	48
TCGA-XF-A9SJ-01A-11D-A391-08	181	23	124
TCGA-XF-A9SK-01A-11D-A42E-08	97	47	27
TCGA-XF-A9SL-01A-11D-A391-08	78	11	0
TCGA-XF-A9SM-01A-11D-A42E-08	236	0	40
TCGA-XF-A9SP-01A-11D-A391-08	191	107	46
TCGA-XF-A9ST-01A-11D-A42E-08	322	289	10
TCGA-XF-A9SU-01A-31D-A391-08	5	49	3
TCGA-XF-A9SV-01A-21D-A42E-08	15	64	3
TCGA-XF-A9SW-01A-11D-A42E-08	20	35	19
TCGA-XF-A9SX-01A-21D-A391-08	23	85	5
TCGA-XF-A9SY-01A-21D-A42E-08	205	226	28
TCGA-XF-A9SZ-01A-11D-A391-08	105	80	35
TCGA-XF-A9T0-01A-11D-A391-08	339	38	601
TCGA-XF-A9T2-01A-11D-A42E-08	52	45	1
TCGA-XF-A9T3-01A-11D-A42E-08	91	387	12
TCGA-XF-A9T4-01A-11D-A391-08	12	31	1
TCGA-XF-A9T5-01A-11D-A42E-08	695	0	105
TCGA-XF-A9T6-01A-11D-A42E-08	51	180	118
TCGA-XF-A9T8-01A-11D-A391-08	769	16	56
TCGA-XF-AAME-01A-12D-A42E-08	0	20	0
TCGA-XF-AAMF-01A-21D-A42E-08	44	35	7
TCGA-XF-AAMG-01A-11D-A42E-08	852	189	61
TCGA-XF-AAMH-01A-11D-A42E-08	3	60	0
TCGA-XF-AAMJ-01A-11D-A42E-08	2	40	0
TCGA-XF-AAML-01A-11D-A42E-08	364	17	204
TCGA-XF-AAMQ-01A-11D-A42E-08	155	30	58
TCGA-XF-AAMR-01A-31D-A42E-08	52	23	31
TCGA-XF-AAMT-01A-11D-A42E-08	37	71	0
TCGA-XF-AAMW-01A-11D-A42E-08	1	32	0
TCGA-XF-AAMX-01A-11D-A42E-08	162	183	22
TCGA-XF-AAMY-01A-11D-A42E-08	68	53	11
TCGA-XF-AAMZ-01A-11D-A42E-08	155	113	12
TCGA-XF-AAN0-01A-11D-A42E-08	348	24	81
TCGA-XF-AAN1-01A-31D-A42E-08	22	78	0
TCGA-XF-AAN2-01A-11D-A42E-08	442	0	104
TCGA-XF-AAN3-01A-11D-A42E-08	128	16	35
TCGA-XF-AAN4-01A-11D-A42E-08	24	11	0
TCGA-XF-AAN5-01A-11D-A42E-08	283	65	0
TCGA-XF-AAN7-01A-11D-A42E-08	19	127	6
TCGA-XF-AAN8-01A-11D-A42E-08	0	2	0
TCGA-YC-A89H-01A-11D-A364-08	662	0	1420
TCGA-YC-A8S6-01A-31D-A38G-08	61	29	19
TCGA-YC-A9TC-01A-22D-A391-08	64	59	0
TCGA-YF-AA3L-01A-11D-A38G-08	111	235	0
TCGA-YF-AA3M-01A-11D-A42E-08	51	139	0
TCGA-ZF-A9R0-01A-11D-A38G-08	168	40	17
TCGA-ZF-A9R1-01A-11D-A391-08	42	48	6
TCGA-ZF-A9R2-01A-11D-A391-08	98	61	0
TCGA-ZF-A9R3-01A-11D-A38G-08	42	52	2
TCGA-ZF-A9R4-01A-11D-A38G-08	205	23	56
TCGA-ZF-A9R5-01A-12D-A42E-08	0	98	0
TCGA-ZF-A9R7-01A-11D-A38G-08	706	7	108
TCGA-ZF-A9R9-01A-11D-A38G-08	110	61	54
TCGA-ZF-A9RC-01A-11D-A38G-08	538	0	640
TCGA-ZF-A9RD-01A-11D-A42E-08	113	60	31
TCGA-ZF-A9RE-01A-11D-A38G-08	3	62	0
TCGA-ZF-A9RF-01A-11D-A38G-08	131	130	18
TCGA-ZF-A9RG-01A-21D-A42E-08	167	0	121
TCGA-ZF-A9RL-01A-11D-A38G-08	206	167	0
TCGA-ZF-A9RM-01A-11D-A38G-08	7	83	0
TCGA-ZF-A9RN-01A-11D-A42E-08	114	110	4
TCGA-ZF-AA4N-01A-11D-A38G-08	87	62	32
TCGA-ZF-AA4R-01A-11D-A38G-08	31	34	0
TCGA-ZF-AA4T-01A-11D-A38G-08	14	93	0
TCGA-ZF-AA4U-01A-11D-A38G-08	5	70	0
TCGA-ZF-AA4V-01A-11D-A38G-08	399	131	275
TCGA-ZF-AA4W-01A-12D-A38G-08	160	377	0
TCGA-ZF-AA4X-01A-11D-A38G-08	507	0	223
TCGA-ZF-AA51-01A-21D-A391-08	661	76	8
TCGA-ZF-AA52-01A-12D-A391-08	55	29	56
TCGA-ZF-AA53-01A-11D-A391-08	188	7	2
TCGA-ZF-AA54-01A-11D-A391-08	147	47	0
TCGA-ZF-AA56-01A-31D-A391-08	64	43	0
TCGA-ZF-AA58-01A-12D-A42E-08	152	95	7
TCGA-ZF-AA5H-01A-11D-A391-08	22	43	6
TCGA-ZF-AA5N-01A-11D-A42E-08	11	48	0
TCGA-ZF-AA5P-01A-11D-A391-08	23	26	0
