Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E
TCGA-BT-A2LB-01A-11D-A18F-08	33	225	225	24	15
TCGA-BT-A2LD-01A-12D-A20D-08	6	15	12	55	6
TCGA-BT-A3PH-01A-11D-A21Z-08	274	93	0	31	0
TCGA-BT-A3PJ-01A-21D-A21Z-08	122	180	113	19	16
TCGA-BT-A3PK-01A-21D-A21Z-08	73	36	188	19	1
TCGA-BT-A42B-01A-32D-A23M-08	2	10	0	45	2
TCGA-BT-A42C-01A-11D-A23M-08	90	65	124	30	10
TCGA-BT-A42E-01A-11D-A23U-08	79	24	16	22	0
TCGA-BT-A42F-01A-11D-A23U-08	85	51	12	2	0
TCGA-C4-A0EZ-01A-21D-A10S-08	27	37	45	49	17
TCGA-C4-A0F0-01A-12D-A10S-08	10	7	39	28	0
TCGA-C4-A0F1-01A-11D-A10S-08	46	42	12	29	19
TCGA-C4-A0F6-01A-11D-A10S-08	90	28	0	48	14
TCGA-C4-A0F7-01A-11D-A10S-08	0	5	5	42	12
TCGA-CF-A1HR-01A-11D-A13W-08	111	70	23	16	10
TCGA-CF-A1HS-01A-11D-A13W-08	145	0	41	15	7
TCGA-CF-A27C-01A-11D-A16O-08	83	37	7	17	0
TCGA-CF-A3MF-01A-12D-A21A-08	0	4	0	16	0
TCGA-CF-A3MG-01A-11D-A20D-08	61	24	12	23	5
TCGA-CF-A3MH-01A-11D-A20D-08	9	3	0	22	1
TCGA-CF-A3MI-01A-11D-A20D-08	18	12	2	24	5
TCGA-CF-A47S-01A-11D-A23U-08	0	4	0	15	2
TCGA-CF-A47T-01A-11D-A23U-08	1	5	4	8	5
TCGA-CF-A47V-01A-11D-A23U-08	29	10	37	11	1
TCGA-CF-A47W-01A-11D-A23U-08	0	4	10	10	3
TCGA-CF-A47X-01A-31D-A23U-08	135	88	17	29	13
TCGA-CF-A47Y-01A-11D-A23U-08	20	3	26	11	0
TCGA-CF-A5U8-01A-11D-A289-08	2	1	32	15	5
TCGA-CF-A5UA-01A-11D-A289-08	16	2	0	42	11
TCGA-CF-A7I0-01A-22D-A34U-08	10	13	11	6	3
TCGA-CF-A8HX-01A-11D-A364-08	15	21	0	13	6
TCGA-CF-A8HY-01A-11D-A364-08	19	0	26	20	6
TCGA-CF-A9FF-01A-11D-A38G-08	52	52	10	10	4
TCGA-CF-A9FH-01A-11D-A38G-08	1	1	6	19	9
TCGA-CF-A9FL-01A-11D-A38G-08	0	2	18	23	5
TCGA-CF-A9FM-01A-11D-A38G-08	0	1	13	8	0
TCGA-CU-A0YN-01A-21D-A10S-08	5	12	86	42	4
TCGA-CU-A0YO-01A-11D-A10S-08	21	15	10	24	7
TCGA-CU-A0YR-01A-12D-A10S-08	6	10	86	18	0
TCGA-CU-A3KJ-01A-11D-A21A-08	101	33	28	40	4
TCGA-CU-A3QU-01A-11D-A22Z-08	23	19	16	13	14
TCGA-CU-A3YL-01A-11D-A22Z-08	109	60	1	25	6
TCGA-CU-A5W6-01A-11D-A289-08	67	59	24	18	2
TCGA-CU-A72E-01A-12D-A339-08	30	16	15	13	3
TCGA-DK-A1A3-01A-11D-A13W-08	150	246	101	13	23
TCGA-DK-A1A5-01A-11D-A13W-08	115	78	0	18	18
TCGA-DK-A1A6-01A-11D-A13W-08	102	18	70	9	0
TCGA-DK-A1A7-01A-11D-A13W-08	12	22	117	35	2
TCGA-DK-A1AA-01A-11D-A13W-08	8	5	44	11	6
TCGA-DK-A1AB-01A-11D-A13W-08	89	82	0	9	0
TCGA-DK-A1AC-01A-11D-A13W-08	285	821	61	23	21
TCGA-DK-A1AD-01A-11D-A13W-08	57	43	65	21	15
TCGA-DK-A1AE-01A-11D-A13W-08	39	27	8	18	0
TCGA-DK-A1AF-01A-11D-A13W-08	38	26	8	0	4
TCGA-DK-A1AG-01A-11D-A13W-08	42	42	5	20	4
TCGA-DK-A2HX-01A-12D-A18F-08	15	36	15	18	8
TCGA-DK-A2I1-01A-11D-A17V-08	101	38	0	11	17
TCGA-DK-A2I2-01A-11D-A17V-08	18	16	37	10	0
TCGA-DK-A2I4-01A-11D-A21A-08	307	399	0	11	35
TCGA-DK-A2I6-01A-12D-A18F-08	20	81	134	10	10
TCGA-DK-A3IK-01A-32D-A21A-08	63	19	48	38	3
TCGA-DK-A3IL-01A-11D-A20D-08	11	5	90	34	19
TCGA-DK-A3IM-01A-11D-A20D-08	1	3	32	26	3
TCGA-DK-A3IN-01A-11D-A20D-08	181	101	26	26	6
TCGA-DK-A3IQ-01A-31D-A20D-08	54	64	16	25	6
TCGA-DK-A3IS-01A-21D-A21A-08	147	120	0	31	6
TCGA-DK-A3IT-01A-31D-A20D-08	233	64	40	9	5
TCGA-DK-A3IU-01A-11D-A20D-08	148	152	63	12	2
TCGA-DK-A3IV-01A-22D-A21A-08	15	18	8	13	9
TCGA-DK-A3WW-01A-22D-A23M-08	516	462	18	0	50
TCGA-DK-A3WX-01A-22D-A22Z-08	3	8	6	18	0
TCGA-DK-A3WY-01A-11D-A22Z-08	5	4	0	1	0
TCGA-DK-A3X1-01A-12D-A22Z-08	345	292	21	6	91
TCGA-DK-A3X2-01A-11D-A22Z-08	14	20	20	42	7
TCGA-DK-A6AV-01A-12D-A30E-08	25	26	23	27	4
TCGA-DK-A6AW-01A-11D-A30E-08	0	3	9	0	3679
TCGA-DK-A6B0-01A-11D-A31L-08	2	2	9	9	0
TCGA-DK-A6B1-01A-12D-A30E-08	19	35	29	35	6
TCGA-DK-A6B2-01A-11D-A30E-08	38	32	56	48	5
TCGA-DK-A6B5-01A-11D-A31L-08	37	25	31	5	4
TCGA-DK-A6B6-01A-11D-A30E-08	236	605	0	0	0
TCGA-DK-AA6L-01A-11D-A391-08	184	99	41	13	9
TCGA-DK-AA6M-01A-11D-A391-08	6	10	2	22	14
TCGA-DK-AA6P-01A-11D-A391-08	45	52	34	11	4
TCGA-DK-AA6Q-01A-11D-A391-08	35	25	28	15	4
TCGA-DK-AA6R-01A-11D-A42E-08	54	44	147	30	12
TCGA-DK-AA6S-01A-21D-A391-08	272	161	37	15	0
TCGA-DK-AA6T-01A-11D-A391-08	13	1	19	18	13
TCGA-DK-AA6U-01A-11D-A391-08	96	78	138	38	25
TCGA-DK-AA6W-01A-12D-A391-08	105	66	0	59	0
TCGA-DK-AA6X-01A-12D-A42E-08	47	19	12	9	9
TCGA-DK-AA71-01A-31D-A391-08	323	284	0	10	0
TCGA-DK-AA74-01A-11D-A391-08	91	39	20	14	7
TCGA-DK-AA75-01A-11D-A391-08	87	216	67	29	27
TCGA-DK-AA76-01A-11D-A391-08	67	42	62	18	23
TCGA-DK-AA77-01A-11D-A391-08	38	68	185	66	0
TCGA-E5-A2PC-01A-11D-A202-08	25	27	125	14	7
TCGA-E5-A4TZ-01A-11D-A31L-08	209	89	0	110	8
TCGA-E5-A4U1-01A-11D-A31L-08	263	152	69	26	6
TCGA-E7-A3X6-01A-12D-A22Z-08	37	19	4	13	1
TCGA-E7-A3Y1-01A-11D-A22Z-08	10	10	68	39	4
TCGA-E7-A4IJ-01A-31D-A26M-08	119	60	91	13	26
TCGA-E7-A4XJ-01A-11D-A26M-08	0	3	0	35	3
TCGA-E7-A519-01A-11D-A26M-08	5	11	32	12	0
TCGA-E7-A541-01A-11D-A26M-08	131	103	153	20	0
TCGA-E7-A5KE-01A-11D-A289-08	23	53	42	61	3
TCGA-E7-A5KF-01A-11D-A289-08	72	73	29	0	8
TCGA-E7-A677-01A-11D-A30E-08	15	25	107	39	11
TCGA-E7-A678-01A-11D-A30E-08	4	3	24	20	3
TCGA-E7-A6MD-01A-41D-A34U-08	201	135	16	35	20
TCGA-E7-A6ME-01A-22D-A32B-08	12	0	81	21	0
TCGA-E7-A6MF-01A-12D-A32B-08	19	17	0	1	3
TCGA-E7-A7DU-01A-11D-A32B-08	110	110	0	22	4
TCGA-E7-A7DV-01A-11D-A339-08	175	37	11	16	15
TCGA-E7-A7PW-01A-11D-A34U-08	21	17	14	9	11
TCGA-E7-A7XN-01A-11D-A34U-08	557	267	0	0	0
TCGA-E7-A85H-01A-11D-A34U-08	25	38	242	35	21
TCGA-E7-A8O7-01A-11D-A364-08	5	3	4	14	2
TCGA-E7-A8O8-01A-11D-A364-08	11	17	40	38	5
TCGA-E7-A97P-01A-11D-A38G-08	25	12	105	21	4
TCGA-E7-A97Q-01A-11D-A38G-08	9	7	16	6	3
TCGA-FD-A3B3-01A-12D-A202-08	37	37	33	30	3
TCGA-FD-A3B4-01A-12D-A202-08	3	0	24	23	14
TCGA-FD-A3B5-01A-11D-A20D-08	56	22	15	12	19
TCGA-FD-A3B6-01A-21D-A20D-08	112	39	44	32	14
TCGA-FD-A3B7-01A-31D-A20D-08	13	2	24	13	2
TCGA-FD-A3B8-01A-31D-A20D-08	16	5	1	3	1
TCGA-FD-A3N5-01A-11D-A21A-08	8	15	225	36	7
TCGA-FD-A3N6-01A-11D-A21A-08	11	21	0	46	23
TCGA-FD-A3NA-01A-11D-A21A-08	78	45	14	14	7
TCGA-FD-A3SJ-01A-12D-A22Z-08	73	36	79	22	0
TCGA-FD-A3SL-01A-21D-A22Z-08	39	12	113	27	6
TCGA-FD-A3SM-01A-11D-A22Z-08	73	40	8	28	7
TCGA-FD-A3SN-01A-12D-A22Z-08	68	209	60	26	14
TCGA-FD-A3SO-01A-11D-A22Z-08	159	136	0	7	19
TCGA-FD-A3SP-01A-31D-A22Z-08	21	31	0	44	9
TCGA-FD-A3SQ-01A-21D-A22Z-08	5	14	15	24	12
TCGA-FD-A3SR-01A-11D-A22Z-08	42	14	15	28	20
TCGA-FD-A3SS-01A-12D-A22Z-08	158	210	12	0	40
TCGA-FD-A43N-01A-11D-A23U-08	47	9	17	68	6
TCGA-FD-A43P-01A-31D-A23U-08	159	64	70	37	18
TCGA-FD-A43U-01A-11D-A23U-08	0	10	27	24	9
TCGA-FD-A43X-01A-11D-A23U-08	138	73	31	36	2
TCGA-FD-A43Y-01A-21D-A26M-08	1	4	41	5	0
TCGA-FD-A5BR-01A-11D-A26M-08	5	7	27	34	7
TCGA-FD-A5BS-01A-21D-A26M-08	1	14	6	0	5
TCGA-FD-A5BT-01A-11D-A26M-08	45	16	21	21	11
TCGA-FD-A5BU-01A-31D-A26M-08	5	1	12	33	0
TCGA-FD-A5BV-01A-11D-A26M-08	12	5	67	32	0
TCGA-FD-A5BX-01A-11D-A26M-08	152	100	6	7	7
TCGA-FD-A5BY-01A-31D-A289-08	12	7	0	17	4
TCGA-FD-A5BZ-01A-11D-A289-08	36	21	14	33	15
TCGA-FD-A5C0-01A-11D-A289-08	2	18	53	25	2
TCGA-FD-A5C1-01A-11D-A289-08	38	19	7	46	2
TCGA-FD-A62N-01A-11D-A30E-08	6	7	41	15	13
TCGA-FD-A62O-01A-11D-A30E-08	57	42	3	29	20
TCGA-FD-A62P-01A-32D-A30E-08	175	87	12	35	8
TCGA-FD-A62S-01A-11D-A30E-08	0	3	36	20	1
TCGA-FD-A6TA-01A-12D-A339-08	128	77	4	8	9
TCGA-FD-A6TB-01A-12D-A339-08	91	47	1	13	6
TCGA-FD-A6TC-01A-21D-A339-08	447	281	41	12	43
TCGA-FD-A6TD-01A-51D-A339-08	31	36	20	27	2
TCGA-FD-A6TE-01A-12D-A339-08	100	60	6	21	14
TCGA-FD-A6TF-01A-52D-A32B-08	54	20	20	20	0
TCGA-FD-A6TG-01A-11D-A32B-08	127	52	108	26	6
TCGA-FD-A6TH-01A-11D-A32B-08	35	46	30	20	12
TCGA-FD-A6TI-01A-11D-A32B-08	3	5	39	44	12
TCGA-FD-A6TK-01A-42D-A339-08	17	31	17	24	0
TCGA-FJ-A3Z7-01A-12D-A23M-08	118	91	52	28	0
TCGA-FJ-A3Z9-01A-11D-A26M-08	3	6	0	43	7
TCGA-FJ-A3ZE-01A-11D-A23M-08	38	3	280	40	33
TCGA-FJ-A3ZF-01A-11D-A23M-08	71	73	35	53	0
TCGA-FJ-A871-01A-11D-A34U-08	0	4	15	25	0
TCGA-FT-A3EE-01A-11D-A202-08	3	23	41	22	8
TCGA-FT-A61P-01A-11D-A30E-08	22	24	49	32	5
TCGA-G2-A2EC-01A-11D-A17V-08	62	25	21	23	5
TCGA-G2-A2EF-01A-12D-A18F-08	87	74	11	29	4
TCGA-G2-A2EJ-01A-11D-A17V-08	123	54	28	43	15
TCGA-G2-A2EK-01A-22D-A18F-08	18	7	0	29	0
TCGA-G2-A2EL-01A-12D-A18F-08	129	39	13	26	10
TCGA-G2-A2EO-01A-11D-A17V-08	433	320	0	7	0
TCGA-G2-A2ES-01A-11D-A17V-08	42	106	153	23	23
TCGA-G2-A3IB-01A-11D-A20D-08	13	15	38	13	10
TCGA-G2-A3IE-01A-11D-A20D-08	141	105	39	23	0
TCGA-G2-A3VY-01A-11D-A22Z-08	426	97	128	12	0
TCGA-G2-AA3B-01A-11D-A391-08	467	121	52	0	11
TCGA-G2-AA3C-01A-21D-A391-08	99	55	13	33	4
TCGA-G2-AA3D-01A-11D-A391-08	116	26	30	1	0
TCGA-G2-AA3F-01A-12D-A42E-08	32	23	40	29	3
TCGA-GC-A3BM-01A-11D-A22Z-08	11	25	2	62	5
TCGA-GC-A3I6-01A-11D-A20D-08	72	63	30	9	0
TCGA-GC-A3OO-01A-11D-A22Z-08	33	59	11	7	0
TCGA-GC-A3RB-01A-12D-A21Z-08	52	47	7	42	1
TCGA-GC-A3RC-01A-11D-A22Z-08	68	78	151	17	14
TCGA-GC-A3RD-01A-12D-A22Z-08	16	20	5	28	5
TCGA-GC-A3WC-01A-31D-A22Z-08	34	31	47	26	0
TCGA-GC-A3YS-01A-11D-A23M-08	98	49	26	37	15
TCGA-GC-A4ZW-01A-11D-A26M-08	383	121	42	29	12
TCGA-GC-A6I1-01A-12D-A31L-08	101	84	15	17	0
TCGA-GC-A6I3-01A-11D-A31L-08	86	29	57	28	16
TCGA-GD-A2C5-01A-12D-A17V-08	91	45	35	19	23
TCGA-GD-A3OP-01A-21D-A21Z-08	94	134	42	40	0
TCGA-GD-A3OQ-01A-32D-A21Z-08	31	17	0	30	5
TCGA-GD-A3OS-01A-12D-A21Z-08	12	15	19	40	3
TCGA-GD-A6C6-01A-21D-A31L-08	114	59	29	38	9
TCGA-GD-A76B-01A-11D-A32B-08	61	44	27	20	6
TCGA-GU-A42P-01A-11D-A23U-08	87	86	31	23	18
TCGA-GU-A42Q-01A-11D-A23U-08	70	31	21	27	12
TCGA-GU-A42R-01A-11D-A23M-08	55	43	35	19	1
TCGA-GU-A762-01A-11D-A339-08	27	5	15	35	4
TCGA-GU-A763-01A-11D-A32B-08	16	3	26	16	0
TCGA-GU-A764-01A-11D-A34U-08	32	19	35	10	6
TCGA-GU-A766-01A-11D-A32B-08	78	63	20	7	16
TCGA-GU-A767-01A-11D-A32B-08	109	28	167	22	24
TCGA-GU-AATO-01A-11D-A391-08	142	104	0	33	0
TCGA-GU-AATP-01A-11D-A391-08	95	88	44	21	16
TCGA-GU-AATQ-01A-11D-A391-08	66	26	34	18	4
TCGA-GV-A3JV-01A-11D-A21Z-08	8	17	0	74	8
TCGA-GV-A3JW-01A-11D-A20D-08	26	17	3	19	4
TCGA-GV-A3JX-01A-11D-A20D-08	133	51	18	19	11
TCGA-GV-A3JZ-01A-11D-A21A-08	182	97	33	27	48
TCGA-GV-A3QF-01A-31D-A22Z-08	9	6	57	37	3
TCGA-GV-A3QG-01A-11D-A21Z-08	14	12	31	26	0
TCGA-GV-A3QH-01A-11D-A21Z-08	68	21	0	44	0
TCGA-GV-A3QI-01A-11D-A21Z-08	74	36	252	47	3
TCGA-GV-A3QK-01B-11D-A23M-08	28	31	28	33	12
TCGA-GV-A40E-01A-12D-A23M-08	82	3	33	25	4
TCGA-GV-A40G-01A-11D-A23M-08	12	31	26	56	4
TCGA-GV-A6ZA-01A-12D-A339-08	131	81	8	27	16
TCGA-H4-A2HO-01A-11D-A17V-08	12	10	11	39	0
TCGA-H4-A2HQ-01A-11D-A17V-08	164	90	97	12	23
TCGA-HQ-A2OE-01A-11D-A202-08	29	24	27	30	9
TCGA-HQ-A2OF-01A-11D-A26M-08	3	9	0	73	6
TCGA-HQ-A5ND-01A-11D-A26M-08	9	8	17	34	5
TCGA-HQ-A5NE-01A-12D-A289-08	142	121	28	11	18
TCGA-K4-A3WS-01A-11D-A22Z-08	92	43	112	0	0
TCGA-K4-A3WU-01B-11D-A23M-08	72	21	12	37	10
TCGA-K4-A3WV-01A-11D-A22Z-08	2	3	1	43	5
TCGA-K4-A4AB-01B-12D-A289-08	7	13	21	36	4
TCGA-K4-A4AC-01A-21D-A26M-08	35	20	26	28	13
TCGA-K4-A54R-01A-11D-A26M-08	465	291	23	8	31
TCGA-K4-A5RH-01A-11D-A30E-08	27	68	18	26	15
TCGA-K4-A5RI-01A-11D-A289-08	21	20	37	40	0
TCGA-K4-A5RJ-01A-11D-A289-08	159	105	52	11	5
TCGA-K4-A6FZ-01A-11D-A31L-08	92	80	175	2	2
TCGA-K4-A6MB-01A-11D-A31L-08	111	98	44	46	0
TCGA-K4-A83P-01A-11D-A34U-08	76	60	60	25	2
TCGA-K4-AAQO-01A-11D-A38G-08	80	36	59	30	8
TCGA-KQ-A41N-01A-11D-A339-08	21	21	115	21	9
TCGA-KQ-A41O-01A-12D-A34U-08	130	36	11	39	15
TCGA-KQ-A41P-01A-12D-A339-08	135	91	12	18	17
TCGA-KQ-A41Q-01A-11D-A339-08	41	34	0	47	16
TCGA-KQ-A41R-01A-21D-A34U-08	67	299	218	65	18
TCGA-KQ-A41S-01A-12D-A339-08	99	71	7	19	3
TCGA-LC-A66R-01A-41D-A30E-08	38	22	22	15	17
TCGA-LT-A5Z6-01A-11D-A289-08	223	191	33	5	0
TCGA-LT-A8JT-01A-11D-A364-08	13	13	9	27	5
TCGA-MV-A51V-01A-11D-A26M-08	1145	176	76	0	52
TCGA-PQ-A6FI-01A-11D-A31L-08	53	24	35	27	0
TCGA-PQ-A6FN-01A-11D-A31L-08	15	14	20	17	0
TCGA-R3-A69X-01A-22D-A30E-08	121	21	6	33	4
TCGA-S5-A6DX-01A-11D-A31L-08	311	173	3	28	48
TCGA-S5-AA26-01A-11D-A38G-08	114	41	0	26	11
TCGA-SY-A9G0-01A-12D-A38G-08	14	8	3	21	0
TCGA-SY-A9G5-01A-11D-A38G-08	548	300	0	10	21
TCGA-UY-A78K-01A-11D-A339-08	143	83	450	11	42
TCGA-UY-A78L-01A-12D-A339-08	86	68	28	10	6
TCGA-UY-A78M-01A-21D-A34U-08	38	23	0	50	0
TCGA-UY-A78N-01A-12D-A339-08	0	18	135	32	8
TCGA-UY-A78O-01A-12D-A339-08	68	20	0	61	18
TCGA-UY-A78P-01A-12D-A364-08	164	64	7	9	7
TCGA-UY-A8OB-01A-12D-A42E-08	58	11	221	3	10
TCGA-UY-A8OC-01A-11D-A364-08	20	27	6	15	10
TCGA-UY-A8OD-01A-11D-A364-08	19	15	15	37	0
TCGA-UY-A9PA-01A-11D-A38G-08	19	25	89	16	0
TCGA-UY-A9PB-01A-11D-A38G-08	172	131	170	54	0
TCGA-UY-A9PD-01A-11D-A38G-08	30	53	118	57	6
TCGA-UY-A9PE-01A-11D-A38G-08	60	37	33	34	18
TCGA-UY-A9PF-01A-11D-A38G-08	10	288	75	12	8
TCGA-UY-A9PH-01A-11D-A38G-08	147	127	1	23	25
TCGA-XF-A8HB-01A-11D-A364-08	12	3	0	43	10
TCGA-XF-A8HC-01A-11D-A364-08	25	52	19	39	9
TCGA-XF-A8HD-01A-11D-A364-08	250	114	12	35	32
TCGA-XF-A8HE-01A-11D-A364-08	155	152	19	0	17
TCGA-XF-A8HF-01A-11D-A364-08	26	18	69	26	0
TCGA-XF-A8HG-01A-11D-A364-08	44	71	57	59	10
TCGA-XF-A8HH-01A-11D-A38G-08	35	33	0	32	6
TCGA-XF-A8HI-01A-11D-A38G-08	33	29	0	17	0
TCGA-XF-A9SG-01A-12D-A42E-08	62	58	19	19	10
TCGA-XF-A9SH-01A-11D-A391-08	17	4	2	10	3
TCGA-XF-A9SI-01A-11D-A391-08	197	105	4	4	0
TCGA-XF-A9SJ-01A-11D-A391-08	61	117	40	18	3
TCGA-XF-A9SK-01A-11D-A42E-08	53	30	16	13	14
TCGA-XF-A9SL-01A-11D-A391-08	40	3	18	0	2
TCGA-XF-A9SM-01A-11D-A42E-08	110	77	28	1	0
TCGA-XF-A9SP-01A-11D-A391-08	112	64	31	44	17
TCGA-XF-A9ST-01A-11D-A42E-08	148	69	200	34	14
TCGA-XF-A9SU-01A-31D-A391-08	7	2	3	24	6
TCGA-XF-A9SV-01A-21D-A42E-08	12	8	7	34	1
TCGA-XF-A9SW-01A-11D-A42E-08	6	19	12	19	3
TCGA-XF-A9SX-01A-21D-A391-08	10	12	56	15	6
TCGA-XF-A9SY-01A-21D-A42E-08	106	33	200	0	36
TCGA-XF-A9SZ-01A-11D-A391-08	48	42	70	15	8
TCGA-XF-A9T0-01A-11D-A391-08	45	408	196	22	0
TCGA-XF-A9T2-01A-11D-A42E-08	28	19	5	26	0
TCGA-XF-A9T3-01A-11D-A42E-08	25	45	262	32	11
TCGA-XF-A9T4-01A-11D-A391-08	9	3	0	15	3
TCGA-XF-A9T5-01A-11D-A42E-08	380	185	24	17	2
TCGA-XF-A9T6-01A-11D-A42E-08	2	69	131	35	8
TCGA-XF-A9T8-01A-11D-A391-08	431	197	0	27	0
TCGA-XF-AAME-01A-12D-A42E-08	0	0	16	3	0
TCGA-XF-AAMF-01A-21D-A42E-08	25	18	0	20	4
TCGA-XF-AAMG-01A-11D-A42E-08	487	158	102	44	47
TCGA-XF-AAMH-01A-11D-A42E-08	1	2	15	27	0
TCGA-XF-AAMJ-01A-11D-A42E-08	1	1	0	28	2
TCGA-XF-AAML-01A-11D-A42E-08	167	167	56	21	32
TCGA-XF-AAMQ-01A-11D-A42E-08	88	62	0	25	6
TCGA-XF-AAMR-01A-31D-A42E-08	30	32	3	17	5
TCGA-XF-AAMT-01A-11D-A42E-08	16	5	39	18	3
TCGA-XF-AAMW-01A-11D-A42E-08	1	0	20	3	1
TCGA-XF-AAMX-01A-11D-A42E-08	86	25	112	39	22
TCGA-XF-AAMY-01A-11D-A42E-08	39	30	0	36	0
TCGA-XF-AAMZ-01A-11D-A42E-08	102	33	18	43	19
TCGA-XF-AAN0-01A-11D-A42E-08	187	97	24	15	25
TCGA-XF-AAN1-01A-31D-A42E-08	14	7	16	41	4
TCGA-XF-AAN2-01A-11D-A42E-08	229	138	36	9	7
TCGA-XF-AAN3-01A-11D-A42E-08	78	48	9	17	3
TCGA-XF-AAN4-01A-11D-A42E-08	16	0	7	5	0
TCGA-XF-AAN5-01A-11D-A42E-08	177	34	19	37	7
TCGA-XF-AAN7-01A-11D-A42E-08	4	20	57	42	3
TCGA-XF-AAN8-01A-11D-A42E-08	0	0	0	1	0
TCGA-YC-A89H-01A-11D-A364-08	3	1182	197	60	0
TCGA-YC-A8S6-01A-31D-A38G-08	40	19	7	11	13
TCGA-YC-A9TC-01A-22D-A391-08	36	16	15	25	3
TCGA-YF-AA3L-01A-11D-A38G-08	52	28	141	47	12
TCGA-YF-AA3M-01A-11D-A42E-08	25	21	50	48	3
TCGA-ZF-A9R0-01A-11D-A38G-08	103	46	0	23	5
TCGA-ZF-A9R1-01A-11D-A391-08	28	18	9	30	0
TCGA-ZF-A9R2-01A-11D-A391-08	49	16	37	18	0
TCGA-ZF-A9R3-01A-11D-A38G-08	22	15	8	27	1
TCGA-ZF-A9R4-01A-11D-A38G-08	105	81	0	29	4
TCGA-ZF-A9R5-01A-12D-A42E-08	2	0	34	41	6
TCGA-ZF-A9R7-01A-11D-A38G-08	368	198	0	41	14
TCGA-ZF-A9R9-01A-11D-A38G-08	66	47	8	42	13
TCGA-ZF-A9RC-01A-11D-A38G-08	85	523	214	19	0
TCGA-ZF-A9RD-01A-11D-A42E-08	53	40	29	20	11
TCGA-ZF-A9RE-01A-11D-A38G-08	4	0	3	40	10
TCGA-ZF-A9RF-01A-11D-A38G-08	69	45	66	41	0
TCGA-ZF-A9RG-01A-21D-A42E-08	61	114	24	0	11
TCGA-ZF-A9RL-01A-11D-A38G-08	115	24	92	37	18
TCGA-ZF-A9RM-01A-11D-A38G-08	2	5	43	20	4
TCGA-ZF-A9RN-01A-11D-A42E-08	60	15	54	28	16
TCGA-ZF-AA4N-01A-11D-A38G-08	44	38	24	24	11
TCGA-ZF-AA4R-01A-11D-A38G-08	12	12	15	10	2
TCGA-ZF-AA4T-01A-11D-A38G-08	6	9	39	34	0
TCGA-ZF-AA4U-01A-11D-A38G-08	1	5	13	42	0
TCGA-ZF-AA4V-01A-11D-A38G-08	135	222	221	20	16
