Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E
TCGA-BT-A0S7-01A-11D-A10S-08	0	0	25	8	3
TCGA-BT-A0YX-01A-11D-A10S-08	315	192	0	21	0
TCGA-BT-A20J-01A-11D-A14W-08	193	150	0	32	23
TCGA-BT-A20N-01A-11D-A14W-08	55	18	109	22	9
TCGA-BT-A20O-01A-21D-A14W-08	43	20	73	22	1
TCGA-BT-A20P-01A-11D-A14W-08	42	0	0	19	3
TCGA-BT-A20Q-01A-11D-A14W-08	27	24	0	16	8
TCGA-BT-A20R-01A-12D-A16O-08	103	50	0	28	19
TCGA-BT-A20T-01A-11D-A14W-08	92	89	16	20	10
TCGA-BT-A20U-01A-11D-A14W-08	41	24	2	11	7
TCGA-BT-A20V-01A-11D-A14W-08	18	11	8	31	13
TCGA-BT-A20W-01A-21D-A14W-08	19	3	14	21	8
TCGA-BT-A20X-01A-11D-A16O-08	11	0	35	6	9
TCGA-BT-A2LA-01A-11D-A18F-08	28	30	0	89	0
TCGA-BT-A2LB-01A-11D-A18F-08	34	214	217	24	16
TCGA-BT-A2LD-01A-12D-A20D-08	6	15	6	58	6
TCGA-BT-A3PH-01A-11D-A21Z-08	267	91	0	28	0
TCGA-BT-A3PJ-01A-21D-A21Z-08	122	171	104	22	17
TCGA-BT-A3PK-01A-21D-A21Z-08	72	36	182	20	0
TCGA-BT-A42B-01A-32D-A23M-08	2	10	0	45	2
TCGA-BT-A42C-01A-11D-A23M-08	89	65	113	32	11
TCGA-BT-A42E-01A-11D-A23U-08	79	23	16	23	0
TCGA-BT-A42F-01A-11D-A23U-08	84	47	9	3	0
TCGA-C4-A0EZ-01A-21D-A10S-08	27	33	44	52	17
TCGA-C4-A0F0-01A-12D-A10S-08	8	6	38	29	0
TCGA-C4-A0F1-01A-11D-A10S-08	46	42	9	30	17
TCGA-C4-A0F6-01A-11D-A10S-08	85	26	1	46	15
TCGA-C4-A0F7-01A-11D-A10S-08	0	5	5	41	12
TCGA-CF-A1HR-01A-11D-A13W-08	112	68	22	17	8
TCGA-CF-A1HS-01A-11D-A13W-08	139	0	44	15	7
TCGA-CF-A27C-01A-11D-A16O-08	80	33	7	18	0
TCGA-CF-A3MF-01A-12D-A21A-08	0	2	0	17	0
TCGA-CF-A3MG-01A-11D-A20D-08	59	24	11	24	5
TCGA-CF-A3MH-01A-11D-A20D-08	9	3	0	21	1
TCGA-CF-A3MI-01A-11D-A20D-08	18	12	2	20	6
TCGA-CF-A47S-01A-11D-A23U-08	0	4	0	13	2
TCGA-CF-A47T-01A-11D-A23U-08	1	5	3	8	5
TCGA-CF-A47V-01A-11D-A23U-08	29	6	38	10	2
TCGA-CF-A47W-01A-11D-A23U-08	0	4	9	10	3
TCGA-CF-A47X-01A-31D-A23U-08	133	86	17	26	14
TCGA-CF-A47Y-01A-11D-A23U-08	18	3	25	9	0
TCGA-CF-A5U8-01A-11D-A289-08	2	1	27	17	5
TCGA-CF-A5UA-01A-11D-A289-08	16	1	0	43	11
TCGA-CF-A7I0-01A-22D-A34U-08	10	13	12	4	3
TCGA-CF-A8HX-01A-11D-A364-08	16	21	0	11	6
TCGA-CF-A8HY-01A-11D-A364-08	19	0	21	22	6
TCGA-CF-A9FF-01A-11D-A38G-08	53	51	9	8	4
TCGA-CF-A9FH-01A-11D-A38G-08	1	1	5	19	9
TCGA-CF-A9FL-01A-11D-A38G-08	0	2	19	21	5
TCGA-CF-A9FM-01A-11D-A38G-08	0	1	13	8	0
TCGA-CU-A0YN-01A-21D-A10S-08	5	11	80	44	4
TCGA-CU-A0YO-01A-11D-A10S-08	21	15	9	20	8
TCGA-CU-A0YR-01A-12D-A10S-08	6	10	79	19	0
TCGA-CU-A3KJ-01A-11D-A21A-08	96	30	26	42	5
TCGA-CU-A3QU-01A-11D-A22Z-08	22	19	15	14	14
TCGA-CU-A3YL-01A-11D-A22Z-08	108	56	0	26	7
TCGA-CU-A5W6-01A-11D-A289-08	63	53	25	16	4
TCGA-CU-A72E-01A-12D-A339-08	30	16	13	14	3
TCGA-DK-A1A3-01A-11D-A13W-08	143	236	105	12	20
TCGA-DK-A1A5-01A-11D-A13W-08	110	77	0	18	14
TCGA-DK-A1A6-01A-11D-A13W-08	101	18	68	5	0
TCGA-DK-A1A7-01A-11D-A13W-08	13	22	111	35	1
TCGA-DK-A1AA-01A-11D-A13W-08	8	5	41	12	6
TCGA-DK-A1AB-01A-11D-A13W-08	91	79	0	9	0
TCGA-DK-A1AC-01A-11D-A13W-08	279	791	60	21	26
TCGA-DK-A1AD-01A-11D-A13W-08	55	41	66	20	15
TCGA-DK-A1AE-01A-11D-A13W-08	38	27	6	19	0
TCGA-DK-A1AF-01A-11D-A13W-08	39	25	6	0	4
TCGA-DK-A1AG-01A-11D-A13W-08	40	40	5	19	4
TCGA-DK-A2HX-01A-12D-A18F-08	13	36	15	16	9
TCGA-DK-A2I1-01A-11D-A17V-08	101	34	0	12	17
TCGA-DK-A2I2-01A-11D-A17V-08	18	16	35	11	0
TCGA-DK-A2I4-01A-11D-A21A-08	300	384	0	11	36
TCGA-DK-A2I6-01A-12D-A18F-08	20	79	127	11	11
TCGA-DK-A3IK-01A-32D-A21A-08	65	18	47	34	3
TCGA-DK-A3IL-01A-11D-A20D-08	11	5	87	33	17
TCGA-DK-A3IM-01A-11D-A20D-08	1	3	30	27	3
TCGA-DK-A3IN-01A-11D-A20D-08	175	98	28	27	2
TCGA-DK-A3IQ-01A-31D-A20D-08	50	66	12	23	5
TCGA-DK-A3IS-01A-21D-A21A-08	144	112	3	27	8
TCGA-DK-A3IT-01A-31D-A20D-08	229	62	39	10	4
TCGA-DK-A3IU-01A-11D-A20D-08	147	146	61	13	0
TCGA-DK-A3IV-01A-22D-A21A-08	15	17	7	14	9
TCGA-DK-A3WW-01A-22D-A23M-08	507	446	12	0	53
TCGA-DK-A3WX-01A-22D-A22Z-08	3	8	5	19	0
TCGA-DK-A3WY-01A-11D-A22Z-08	4	4	0	1	0
TCGA-DK-A3X1-01A-12D-A22Z-08	341	272	20	5	94
TCGA-DK-A3X2-01A-11D-A22Z-08	12	19	18	40	8
TCGA-DK-A6AV-01A-12D-A30E-08	25	25	25	22	4
TCGA-DK-A6AW-01A-11D-A30E-08	0	3	0	0	3598
TCGA-DK-A6B0-01A-11D-A31L-08	1	2	9	10	0
TCGA-DK-A6B1-01A-12D-A30E-08	20	32	26	34	6
TCGA-DK-A6B2-01A-11D-A30E-08	34	33	52	49	6
TCGA-DK-A6B5-01A-11D-A31L-08	37	22	30	6	5
TCGA-DK-A6B6-01A-11D-A30E-08	229	576	0	0	0
TCGA-DK-AA6L-01A-11D-A391-08	184	95	40	12	6
TCGA-DK-AA6M-01A-11D-A391-08	7	10	1	21	15
TCGA-DK-AA6P-01A-11D-A391-08	45	50	31	12	5
TCGA-DK-AA6Q-01A-11D-A391-08	32	25	28	15	5
TCGA-DK-AA6R-01A-11D-A42E-08	53	42	140	32	13
TCGA-DK-AA6S-01A-21D-A391-08	266	157	35	15	0
TCGA-DK-AA6T-01A-11D-A391-08	13	0	18	20	13
TCGA-DK-AA6U-01A-11D-A391-08	95	75	131	34	27
TCGA-DK-AA6W-01A-12D-A391-08	104	61	0	58	1
TCGA-DK-AA6X-01A-12D-A42E-08	48	19	10	9	9
TCGA-DK-AA71-01A-31D-A391-08	315	272	0	12	0
TCGA-DK-AA74-01A-11D-A391-08	90	37	18	15	7
TCGA-DK-AA75-01A-11D-A391-08	82	204	67	30	29
TCGA-DK-AA76-01A-11D-A391-08	66	41	61	18	22
TCGA-DK-AA77-01A-11D-A391-08	37	66	173	65	0
TCGA-E5-A2PC-01A-11D-A202-08	25	27	123	12	7
TCGA-E5-A4TZ-01A-11D-A31L-08	207	85	0	106	7
TCGA-E5-A4U1-01A-11D-A31L-08	256	145	65	24	8
TCGA-E7-A3X6-01A-12D-A22Z-08	37	19	3	13	0
TCGA-E7-A3Y1-01A-11D-A22Z-08	8	11	64	35	4
TCGA-E7-A4IJ-01A-31D-A26M-08	117	57	91	16	21
TCGA-E7-A4XJ-01A-11D-A26M-08	0	3	0	35	3
TCGA-E7-A519-01A-11D-A26M-08	5	11	30	13	0
TCGA-E7-A541-01A-11D-A26M-08	127	98	142	21	0
TCGA-E7-A5KE-01A-11D-A289-08	23	50	36	62	3
TCGA-E7-A5KF-01A-11D-A289-08	70	73	26	1	3
TCGA-E7-A677-01A-11D-A30E-08	15	25	100	41	11
TCGA-E7-A678-01A-11D-A30E-08	4	3	23	21	3
TCGA-E7-A6MD-01A-41D-A34U-08	200	127	15	30	20
TCGA-E7-A6ME-01A-22D-A32B-08	12	1	77	20	0
TCGA-E7-A6MF-01A-12D-A32B-08	18	18	0	1	1
TCGA-E7-A7DU-01A-11D-A32B-08	109	107	0	21	1
TCGA-E7-A7DV-01A-11D-A339-08	173	36	9	17	15
TCGA-E7-A7PW-01A-11D-A34U-08	21	15	13	9	12
TCGA-E7-A7XN-01A-11D-A34U-08	554	252	0	0	0
TCGA-E7-A85H-01A-11D-A34U-08	22	39	233	34	21
TCGA-E7-A8O7-01A-11D-A364-08	5	3	4	14	2
TCGA-E7-A8O8-01A-11D-A364-08	9	18	37	40	5
TCGA-E7-A97P-01A-11D-A38G-08	26	11	101	20	4
TCGA-E7-A97Q-01A-11D-A38G-08	9	7	16	6	3
TCGA-FD-A3B3-01A-12D-A202-08	36	36	33	28	2
TCGA-FD-A3B4-01A-12D-A202-08	2	0	22	24	14
TCGA-FD-A3B5-01A-11D-A20D-08	55	19	16	13	18
TCGA-FD-A3B6-01A-21D-A20D-08	114	34	44	31	13
TCGA-FD-A3B7-01A-31D-A20D-08	9	2	24	14	2
TCGA-FD-A3B8-01A-31D-A20D-08	17	5	0	3	1
TCGA-FD-A3N5-01A-11D-A21A-08	7	16	215	38	7
TCGA-FD-A3N6-01A-11D-A21A-08	11	20	0	46	22
TCGA-FD-A3NA-01A-11D-A21A-08	80	42	11	15	7
TCGA-FD-A3SJ-01A-12D-A22Z-08	72	34	76	21	0
TCGA-FD-A3SL-01A-21D-A22Z-08	35	12	113	21	6
TCGA-FD-A3SM-01A-11D-A22Z-08	74	39	8	27	7
TCGA-FD-A3SN-01A-12D-A22Z-08	67	194	62	28	14
TCGA-FD-A3SO-01A-11D-A22Z-08	158	133	0	5	19
TCGA-FD-A3SP-01A-31D-A22Z-08	21	31	0	43	7
TCGA-FD-A3SQ-01A-21D-A22Z-08	5	14	16	19	13
TCGA-FD-A3SR-01A-11D-A22Z-08	43	13	13	30	18
TCGA-FD-A3SS-01A-12D-A22Z-08	156	203	13	0	36
TCGA-FD-A43N-01A-11D-A23U-08	47	9	15	69	3
TCGA-FD-A43P-01A-31D-A23U-08	157	60	72	30	15
TCGA-FD-A43U-01A-11D-A23U-08	0	10	25	25	9
TCGA-FD-A43X-01A-11D-A23U-08	139	71	31	34	1
TCGA-FD-A43Y-01A-21D-A26M-08	1	4	41	5	0
TCGA-FD-A5BR-01A-11D-A26M-08	5	7	26	36	5
TCGA-FD-A5BS-01A-21D-A26M-08	1	11	6	0	6
TCGA-FD-A5BT-01A-11D-A26M-08	46	14	19	20	11
TCGA-FD-A5BU-01A-31D-A26M-08	5	1	12	32	0
TCGA-FD-A5BV-01A-11D-A26M-08	12	5	69	28	0
TCGA-FD-A5BX-01A-11D-A26M-08	144	101	5	8	6
TCGA-FD-A5BY-01A-31D-A289-08	12	7	0	16	4
TCGA-FD-A5BZ-01A-11D-A289-08	33	22	11	34	13
TCGA-FD-A5C0-01A-11D-A289-08	2	18	52	26	0
TCGA-FD-A5C1-01A-11D-A289-08	38	18	2	46	2
TCGA-FD-A62N-01A-11D-A30E-08	6	7	38	17	13
TCGA-FD-A62O-01A-11D-A30E-08	56	42	0	29	20
TCGA-FD-A62P-01A-32D-A30E-08	173	84	10	35	7
TCGA-FD-A62S-01A-11D-A30E-08	0	3	38	14	2
TCGA-FD-A6TA-01A-12D-A339-08	120	78	0	9	6
TCGA-FD-A6TB-01A-12D-A339-08	89	47	1	13	7
TCGA-FD-A6TC-01A-21D-A339-08	436	271	45	11	39
TCGA-FD-A6TD-01A-51D-A339-08	32	35	15	28	2
TCGA-FD-A6TE-01A-12D-A339-08	96	55	5	23	13
TCGA-FD-A6TF-01A-52D-A32B-08	53	18	21	19	0
TCGA-FD-A6TG-01A-11D-A32B-08	119	51	105	26	5
TCGA-FD-A6TH-01A-11D-A32B-08	33	44	28	21	10
TCGA-FD-A6TI-01A-11D-A32B-08	2	6	39	46	8
TCGA-FD-A6TK-01A-42D-A339-08	17	31	17	22	0
TCGA-FJ-A3Z7-01A-12D-A23M-08	119	86	51	30	0
TCGA-FJ-A3Z9-01A-11D-A26M-08	3	5	0	41	8
TCGA-FJ-A3ZE-01A-11D-A23M-08	37	3	274	39	34
TCGA-FJ-A3ZF-01A-11D-A23M-08	71	63	34	50	0
TCGA-FJ-A871-01A-11D-A34U-08	0	4	15	24	0
TCGA-FT-A3EE-01A-11D-A202-08	2	23	45	15	9
TCGA-FT-A61P-01A-11D-A30E-08	22	23	43	34	3
TCGA-G2-A2EC-01A-11D-A17V-08	59	22	20	25	6
TCGA-G2-A2EF-01A-12D-A18F-08	87	71	9	29	3
TCGA-G2-A2EJ-01A-11D-A17V-08	119	51	29	41	14
TCGA-G2-A2EK-01A-22D-A18F-08	19	7	0	25	0
TCGA-G2-A2EL-01A-12D-A18F-08	127	37	15	22	11
TCGA-G2-A2EO-01A-11D-A17V-08	425	299	0	4	0
TCGA-G2-A2ES-01A-11D-A17V-08	40	101	150	25	25
TCGA-G2-A3IB-01A-11D-A20D-08	13	15	37	14	10
TCGA-G2-A3IE-01A-11D-A20D-08	133	100	38	25	1
TCGA-G2-A3VY-01A-11D-A22Z-08	415	96	123	11	0
TCGA-G2-AA3B-01A-11D-A391-08	458	110	53	0	13
TCGA-G2-AA3C-01A-21D-A391-08	96	54	12	30	0
TCGA-G2-AA3D-01A-11D-A391-08	111	27	30	1	0
TCGA-G2-AA3F-01A-12D-A42E-08	33	19	37	29	4
TCGA-GC-A3BM-01A-11D-A22Z-08	11	25	4	58	5
TCGA-GC-A3I6-01A-11D-A20D-08	71	61	28	10	0
TCGA-GC-A3OO-01A-11D-A22Z-08	31	59	9	6	0
TCGA-GC-A3RB-01A-12D-A21Z-08	52	46	2	41	2
TCGA-GC-A3RC-01A-11D-A22Z-08	68	72	149	16	15
TCGA-GC-A3RD-01A-12D-A22Z-08	16	19	7	23	5
TCGA-GC-A3WC-01A-31D-A22Z-08	34	31	46	24	0
TCGA-GC-A3YS-01A-11D-A23M-08	99	43	24	39	13
TCGA-GC-A4ZW-01A-11D-A26M-08	369	117	42	29	13
TCGA-GC-A6I1-01A-12D-A31L-08	100	77	17	17	0
TCGA-GC-A6I3-01A-11D-A31L-08	83	27	57	29	16
TCGA-GD-A2C5-01A-12D-A17V-08	88	44	34	17	24
TCGA-GD-A3OP-01A-21D-A21Z-08	95	128	43	40	0
TCGA-GD-A3OQ-01A-32D-A21Z-08	31	16	0	29	5
TCGA-GD-A3OS-01A-12D-A21Z-08	12	13	15	42	4
TCGA-GD-A6C6-01A-21D-A31L-08	111	59	31	34	9
TCGA-GD-A76B-01A-11D-A32B-08	60	44	24	21	6
TCGA-GU-A42P-01A-11D-A23U-08	85	82	31	24	18
TCGA-GU-A42Q-01A-11D-A23U-08	71	26	20	29	12
TCGA-GU-A42R-01A-11D-A23M-08	55	41	31	20	2
TCGA-GU-A762-01A-11D-A339-08	25	6	12	37	4
TCGA-GU-A763-01A-11D-A32B-08	17	3	25	14	0
TCGA-GU-A764-01A-11D-A34U-08	31	19	31	11	7
TCGA-GU-A766-01A-11D-A32B-08	78	58	20	8	17
TCGA-GU-A767-01A-11D-A32B-08	106	20	163	23	23
TCGA-GU-AATO-01A-11D-A391-08	144	99	0	29	0
TCGA-GU-AATP-01A-11D-A391-08	91	88	42	19	14
TCGA-GU-AATQ-01A-11D-A391-08	61	26	38	15	3
TCGA-GV-A3JV-01A-11D-A21Z-08	7	15	0	72	8
TCGA-GV-A3JW-01A-11D-A20D-08	26	16	4	17	4
TCGA-GV-A3JX-01A-11D-A20D-08	135	49	16	21	9
TCGA-GV-A3JZ-01A-11D-A21A-08	173	93	35	26	45
TCGA-GV-A3QF-01A-31D-A22Z-08	9	6	53	38	3
TCGA-GV-A3QG-01A-11D-A21Z-08	13	11	30	25	0
TCGA-GV-A3QH-01A-11D-A21Z-08	67	19	0	45	1
TCGA-GV-A3QI-01A-11D-A21Z-08	70	36	249	40	2
TCGA-GV-A3QK-01B-11D-A23M-08	26	29	28	33	10
TCGA-GV-A40E-01A-12D-A23M-08	76	4	33	21	4
TCGA-GV-A40G-01A-11D-A23M-08	12	27	26	54	5
TCGA-GV-A6ZA-01A-12D-A339-08	130	75	6	29	17
TCGA-H4-A2HO-01A-11D-A17V-08	11	10	11	36	0
TCGA-H4-A2HQ-01A-11D-A17V-08	160	87	94	11	22
TCGA-HQ-A2OE-01A-11D-A202-08	29	22	24	32	9
TCGA-HQ-A2OF-01A-11D-A26M-08	3	7	0	70	7
TCGA-HQ-A5ND-01A-11D-A26M-08	9	9	16	33	5
TCGA-HQ-A5NE-01A-12D-A289-08	141	119	27	10	15
TCGA-K4-A3WS-01A-11D-A22Z-08	91	42	108	0	0
TCGA-K4-A3WU-01B-11D-A23M-08	70	21	10	38	10
TCGA-K4-A3WV-01A-11D-A22Z-08	1	4	0	40	6
TCGA-K4-A4AB-01B-12D-A289-08	7	14	21	34	4
TCGA-K4-A4AC-01A-21D-A26M-08	34	20	25	24	14
TCGA-K4-A54R-01A-11D-A26M-08	455	278	24	8	33
TCGA-K4-A5RH-01A-11D-A30E-08	27	65	18	25	14
TCGA-K4-A5RI-01A-11D-A289-08	21	20	35	39	0
TCGA-K4-A5RJ-01A-11D-A289-08	149	105	52	9	4
TCGA-K4-A6FZ-01A-11D-A31L-08	89	75	171	0	4
TCGA-K4-A6MB-01A-11D-A31L-08	110	94	38	48	0
TCGA-K4-A83P-01A-11D-A34U-08	76	57	60	20	3
TCGA-K4-AAQO-01A-11D-A38G-08	78	35	57	30	7
TCGA-KQ-A41N-01A-11D-A339-08	19	22	109	22	9
TCGA-KQ-A41O-01A-12D-A34U-08	127	35	12	37	16
TCGA-KQ-A41P-01A-12D-A339-08	135	88	11	17	16
TCGA-KQ-A41Q-01A-11D-A339-08	42	31	0	45	17
TCGA-KQ-A41R-01A-21D-A34U-08	66	284	204	69	23
TCGA-KQ-A41S-01A-12D-A339-08	102	69	5	20	0
TCGA-LC-A66R-01A-41D-A30E-08	37	22	20	14	16
TCGA-LT-A5Z6-01A-11D-A289-08	219	180	31	6	0
TCGA-LT-A8JT-01A-11D-A364-08	13	11	11	23	4
TCGA-MV-A51V-01A-11D-A26M-08	1112	163	81	0	43
TCGA-PQ-A6FI-01A-11D-A31L-08	50	24	35	28	0
TCGA-PQ-A6FN-01A-11D-A31L-08	13	14	20	17	0
TCGA-R3-A69X-01A-22D-A30E-08	122	18	6	34	4
TCGA-S5-A6DX-01A-11D-A31L-08	303	170	0	28	46
TCGA-S5-AA26-01A-11D-A38G-08	112	37	0	27	12
TCGA-SY-A9G0-01A-12D-A38G-08	14	7	5	18	0
TCGA-SY-A9G5-01A-11D-A38G-08	541	294	0	12	17
TCGA-UY-A78K-01A-11D-A339-08	140	78	439	9	43
TCGA-UY-A78L-01A-12D-A339-08	85	61	27	10	8
TCGA-UY-A78M-01A-21D-A34U-08	39	23	0	47	0
TCGA-UY-A78N-01A-12D-A339-08	0	18	132	31	6
TCGA-UY-A78O-01A-12D-A339-08	68	19	0	59	15
TCGA-UY-A78P-01A-12D-A364-08	162	59	7	9	8
TCGA-UY-A8OB-01A-12D-A42E-08	56	11	215	0	10
TCGA-UY-A8OC-01A-11D-A364-08	21	26	7	15	8
TCGA-UY-A8OD-01A-11D-A364-08	17	16	15	35	0
TCGA-UY-A9PA-01A-11D-A38G-08	19	25	83	17	0
TCGA-UY-A9PB-01A-11D-A38G-08	163	125	164	57	0
TCGA-UY-A9PD-01A-11D-A38G-08	30	51	115	61	3
TCGA-UY-A9PE-01A-11D-A38G-08	58	36	31	33	19
TCGA-UY-A9PF-01A-11D-A38G-08	11	281	69	10	7
TCGA-UY-A9PH-01A-11D-A38G-08	142	124	0	25	24
TCGA-XF-A8HB-01A-11D-A364-08	11	3	0	43	10
TCGA-XF-A8HC-01A-11D-A364-08	25	49	15	38	10
TCGA-XF-A8HD-01A-11D-A364-08	251	105	12	35	30
TCGA-XF-A8HE-01A-11D-A364-08	157	149	14	0	18
TCGA-XF-A8HF-01A-11D-A364-08	23	18	68	26	0
TCGA-XF-A8HG-01A-11D-A364-08	42	71	57	53	10
TCGA-XF-A8HH-01A-11D-A38G-08	35	33	0	30	5
TCGA-XF-A8HI-01A-11D-A38G-08	34	29	0	15	0
TCGA-XF-A9SG-01A-12D-A42E-08	64	57	16	20	10
TCGA-XF-A9SH-01A-11D-A391-08	17	4	2	10	3
TCGA-XF-A9SI-01A-11D-A391-08	196	103	2	4	0
TCGA-XF-A9SJ-01A-11D-A391-08	60	108	44	13	2
TCGA-XF-A9SK-01A-11D-A42E-08	53	25	15	14	14
TCGA-XF-A9SL-01A-11D-A391-08	39	2	17	0	2
TCGA-XF-A9SM-01A-11D-A42E-08	109	72	28	2	0
TCGA-XF-A9SP-01A-11D-A391-08	109	61	31	44	16
TCGA-XF-A9ST-01A-11D-A42E-08	145	65	192	37	15
TCGA-XF-A9SU-01A-31D-A391-08	7	2	0	26	6
TCGA-XF-A9SV-01A-21D-A42E-08	12	7	7	34	2
TCGA-XF-A9SW-01A-11D-A42E-08	6	19	11	19	3
TCGA-XF-A9SX-01A-21D-A391-08	10	12	53	16	4
TCGA-XF-A9SY-01A-21D-A42E-08	102	34	194	2	33
TCGA-XF-A9SZ-01A-11D-A391-08	46	41	67	16	8
TCGA-XF-A9T0-01A-11D-A391-08	44	398	185	21	1
TCGA-XF-A9T2-01A-11D-A42E-08	28	18	3	28	0
TCGA-XF-A9T3-01A-11D-A42E-08	26	45	256	33	8
TCGA-XF-A9T4-01A-11D-A391-08	9	2	0	16	3
TCGA-XF-A9T5-01A-11D-A42E-08	371	170	25	18	3
TCGA-XF-A9T6-01A-11D-A42E-08	2	67	124	37	8
TCGA-XF-A9T8-01A-11D-A391-08	420	190	0	28	1
TCGA-XF-AAME-01A-12D-A42E-08	0	0	15	3	0
TCGA-XF-AAMF-01A-21D-A42E-08	23	16	1	21	4
TCGA-XF-AAMG-01A-11D-A42E-08	487	150	102	41	42
TCGA-XF-AAMH-01A-11D-A42E-08	1	2	12	28	0
TCGA-XF-AAMJ-01A-11D-A42E-08	1	1	0	27	2
TCGA-XF-AAML-01A-11D-A42E-08	162	161	59	17	28
TCGA-XF-AAMQ-01A-11D-A42E-08	85	58	2	24	3
TCGA-XF-AAMR-01A-31D-A42E-08	30	31	5	15	4
TCGA-XF-AAMT-01A-11D-A42E-08	16	4	37	19	3
TCGA-XF-AAMW-01A-11D-A42E-08	1	0	18	3	1
TCGA-XF-AAMX-01A-11D-A42E-08	86	24	107	40	22
TCGA-XF-AAMY-01A-11D-A42E-08	39	29	0	36	0
TCGA-XF-AAMZ-01A-11D-A42E-08	98	31	15	43	20
TCGA-XF-AAN0-01A-11D-A42E-08	182	94	25	11	26
TCGA-XF-AAN1-01A-31D-A42E-08	14	5	13	42	5
TCGA-XF-AAN2-01A-11D-A42E-08	228	134	33	9	4
TCGA-XF-AAN3-01A-11D-A42E-08	77	47	5	19	1
TCGA-XF-AAN4-01A-11D-A42E-08	16	0	7	5	0
TCGA-XF-AAN5-01A-11D-A42E-08	176	27	21	32	8
TCGA-XF-AAN7-01A-11D-A42E-08	4	20	55	41	3
TCGA-XF-AAN8-01A-11D-A42E-08	0	0	0	1	0
TCGA-YC-A89H-01A-11D-A364-08	5	1139	196	56	1
TCGA-YC-A8S6-01A-31D-A38G-08	38	17	8	9	14
TCGA-YC-A9TC-01A-22D-A391-08	35	14	15	22	2
TCGA-YF-AA3L-01A-11D-A38G-08	51	27	137	49	12
TCGA-YF-AA3M-01A-11D-A42E-08	23	21	48	47	3
TCGA-ZF-A9R0-01A-11D-A38G-08	105	45	0	22	3
TCGA-ZF-A9R1-01A-11D-A391-08	28	16	6	32	0
TCGA-ZF-A9R2-01A-11D-A391-08	50	13	37	18	0
TCGA-ZF-A9R3-01A-11D-A38G-08	23	14	6	26	1
TCGA-ZF-A9R4-01A-11D-A38G-08	105	76	0	26	1
TCGA-ZF-A9R5-01A-12D-A42E-08	1	0	33	41	6
TCGA-ZF-A9R7-01A-11D-A38G-08	361	181	0	40	18
TCGA-ZF-A9R9-01A-11D-A38G-08	61	48	8	41	14
TCGA-ZF-A9RC-01A-11D-A38G-08	82	517	207	21	0
TCGA-ZF-A9RD-01A-11D-A42E-08	53	39	23	22	11
TCGA-ZF-A9RE-01A-11D-A38G-08	3	0	4	40	7
TCGA-ZF-A9RF-01A-11D-A38G-08	70	42	63	38	0
TCGA-ZF-A9RG-01A-21D-A42E-08	59	109	21	0	13
TCGA-ZF-A9RL-01A-11D-A38G-08	114	23	87	33	19
TCGA-ZF-A9RM-01A-11D-A38G-08	2	5	41	19	4
TCGA-ZF-A9RN-01A-11D-A42E-08	61	14	54	27	16
TCGA-ZF-AA4N-01A-11D-A38G-08	45	37	21	25	12
TCGA-ZF-AA4R-01A-11D-A38G-08	12	11	16	10	0
TCGA-ZF-AA4T-01A-11D-A38G-08	6	9	36	35	0
TCGA-ZF-AA4U-01A-11D-A38G-08	1	6	12	42	0
TCGA-ZF-AA4V-01A-11D-A38G-08	132	217	218	20	16
