	A	B	Mean_A	Mean_B	H-statistic	P-value	Decision
0	SBS1	SBS2	1.8620689655172413	1.8150470219435737	165.4602399027631	7.257255492142284e-38	Rank medians are different
1	SBS1	SBS5	1.8620689655172413	4.375130616509927	142.93055149704608	6.0871712493740486e-33	Rank medians are different
2	SBS1	SBS10b	1.8620689655172413	1.3218390804597702	261.0419473860023	1.017180925582126e-58	Rank medians are different
3	SBS1	SBS13	1.8620689655172413	1.9184952978056427	186.13192970623822	2.2217332256359325e-42	Rank medians are different
4	SBS1	SBS42	1.8620689655172413	1.0041797283176594	399.0363638305819	8.927025119181634e-89	Rank medians are different
5	SBS2	SBS5	1.8150470219435737	4.375130616509927	376.5617812333062	6.974680887168416e-84	Rank medians are different
6	SBS2	SBS10b	1.8150470219435737	1.3218390804597702	10.212207784082265	0.0013951405771817495	Rank medians are different
7	SBS2	SBS13	1.8150470219435737	1.9184952978056427	0.8387941034767462	0.35974188570112675	Rank medians are similar
8	SBS2	SBS42	1.8150470219435737	1.0041797283176594	51.07407079237235	8.894547294141259e-13	Rank medians are different
9	SBS5	SBS10b	4.375130616509927	1.3218390804597702	492.36892498423595	4.348740936034365e-109	Rank medians are different
10	SBS5	SBS13	4.375130616509927	1.9184952978056427	389.4286414721509	1.1022064147835901e-86	Rank medians are different
11	SBS5	SBS42	4.375130616509927	1.0041797283176594	600.4929379522704	1.307919993464041e-132	Rank medians are different
12	SBS10b	SBS13	1.3218390804597702	1.9184952978056427	5.062578503975673	0.02444783791884713	Rank medians are different
13	SBS10b	SBS42	1.3218390804597702	1.0041797283176594	16.526106777215674	4.798481765833385e-05	Rank medians are different
14	SBS13	SBS42	1.9184952978056427	1.0041797283176594	38.11259743978683	6.677760061114772e-10	Rank medians are different
