NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
140	9.857	175.334	2.975	94.037	2.864	0.259	20000.0
141	9.806	174.729	2.952	93.682	2.819	0.264	20000.0
142	9.891	175.653	3.019	93.96	2.867	0.257	40000.0
143	9.836	175.723	2.975	93.979	2.876	0.255	20000.0
144	9.822	175.835	2.972	94.145	2.878	0.255	30000.0
145	9.784	175.172	2.95	93.733	2.861	0.261	20000.0
146	9.946	175.352	3.023	93.959	2.861	0.259	20000.0
147	9.778	174.985	2.984	94.008	2.861	0.257	20000.0
148	9.844	175.033	2.968	93.793	2.862	0.263	30000.0
149	9.845	175.319	2.96	93.88	2.853	0.26	30000.0
150	9.875	175.801	2.997	94.061	2.883	0.253	30000.0
151	9.901	175.562	3.017	93.949	2.867	0.26	30000.0
152	9.92	175.895	2.988	94.042	2.868	0.255	20000.0
153	9.946	175.694	2.991	93.996	2.864	0.257	20000.0
154	9.821	174.907	2.996	93.846	2.847	0.264	30000.0
155	9.889	175.1	2.993	93.88	2.838	0.263	30000.0
156	9.803	175.329	2.984	93.742	2.866	0.26	20000.0
157	9.742	175.124	2.967	93.918	2.859	0.26	30000.0
158	9.868	175.436	2.992	93.947	2.851	0.261	20000.0
159	9.846	175.781	2.978	93.959	2.882	0.254	40000.0
160	9.846	175.452	2.966	93.845	2.866	0.256	30000.0
161	9.772	175.061	2.995	93.93	2.862	0.259	40000.0
162	9.902	175.532	2.985	94.038	2.84	0.259	20000.0
163	9.801	175.22	2.961	93.871	2.847	0.26	30000.0
164	9.903	175.718	2.981	93.924	2.871	0.259	20000.0
165	9.908	175.247	2.992	93.903	2.837	0.264	40000.0
166	9.778	174.952	2.947	93.795	2.855	0.263	30000.0
167	9.766	174.933	2.951	93.67	2.851	0.265	40000.0
168	9.855	175.617	2.99	93.979	2.878	0.258	30000.0
169	9.901	175.993	3.005	94.137	2.894	0.252	30000.0
170	9.879	175.995	2.989	94.13	2.885	0.252	20000.0
171	9.917	175.768	3.008	94.037	2.899	0.253	20000.0
172	9.96	175.734	3.013	94.126	2.86	0.255	40000.0
173	9.861	175.489	3.014	93.893	2.879	0.258	20000.0
174	9.93	175.819	3.015	94.078	2.872	0.257	20000.0
175	9.839	175.604	2.988	93.929	2.88	0.256	20000.0
176	9.873	175.592	2.956	93.972	2.862	0.259	20000.0
177	9.881	175.462	2.999	93.871	2.856	0.26	20000.0
178	9.865	175.453	2.965	94.12	2.87	0.257	20000.0
179	9.826	175.115	2.974	93.87	2.836	0.262	20000.0
180	9.794	174.98	2.974	93.76	2.845	0.26	20000.0
181	9.869	175.38	2.99	93.872	2.878	0.258	40000.0
182	9.87	175.428	2.989	93.862	2.867	0.256	20000.0
183	9.847	175.161	3.024	93.874	2.865	0.261	30000.0
184	9.824	175.344	2.973	93.913	2.857	0.26	20000.0
185	9.822	175.032	2.99	93.756	2.842	0.267	20000.0
186	9.914	175.909	3.01	94.117	2.884	0.253	30000.0
187	9.831	174.852	2.972	93.724	2.847	0.264	40000.0
188	9.862	175.572	2.99	93.891	2.884	0.259	30000.0
189	9.819	175.379	2.979	93.951	2.857	0.259	30000.0
190	9.826	175.42	2.975	93.83	2.851	0.261	40000.0
191	9.875	175.816	2.968	93.813	2.88	0.257	30000.0
192	9.892	176.107	3.013	94.043	2.881	0.253	20000.0
193	9.791	174.754	2.96	93.742	2.855	0.264	40000.0
194	9.804	174.731	2.97	93.745	2.853	0.263	20000.0
195	9.9	175.186	2.965	93.975	2.846	0.263	30000.0
196	9.878	175.719	2.97	94.024	2.856	0.257	30000.0
197	9.842	175.712	2.999	94.138	2.891	0.253	20000.0
198	9.825	175.564	2.964	94.014	2.876	0.252	30000.0
199	9.918	175.622	3.002	94.052	2.847	0.261	20000.0
200	9.85	175.433	2.982	93.926	2.862	0.259	20000.0
201	9.886	176.09	3.006	94.108	2.88	0.252	20000.0
202	9.821	175.373	2.966	93.939	2.858	0.254	20000.0
203	9.888	175.84	2.998	93.851	2.871	0.258	40000.0
204	9.836	174.825	2.984	93.812	2.848	0.264	20000.0
205	9.85	175.266	2.976	93.88	2.857	0.26	20000.0
206	9.726	174.507	2.969	93.703	2.869	0.265	40000.0
207	9.949	175.622	2.993	93.981	2.843	0.262	30000.0
208	9.904	175.016	2.99	93.779	2.844	0.266	30000.0
209	9.824	175.708	2.979	94.085	2.866	0.253	30000.0
210	9.829	175.433	2.977	93.85	2.866	0.261	30000.0
211	9.838	175.749	2.984	93.865	2.877	0.256	30000.0
212	9.764	175.025	2.962	93.643	2.846	0.263	20000.0
213	9.848	175.293	2.97	93.966	2.853	0.262	30000.0
214	9.86	174.801	2.974	93.673	2.847	0.263	20000.0
215	9.845	175.312	2.966	93.794	2.863	0.262	20000.0
216	9.824	174.947	2.987	93.674	2.843	0.264	30000.0
217	9.817	175.301	2.979	93.8	2.857	0.26	20000.0
218	9.895	175.627	2.983	94.012	2.872	0.256	20000.0
219	9.883	175.763	2.991	94.102	2.869	0.255	20000.0
220	9.914	175.106	2.998	93.984	2.835	0.265	30000.0
221	9.875	175.621	3.006	94.054	2.853	0.258	20000.0
222	9.888	175.321	3.024	93.828	2.856	0.262	20000.0
223	9.802	175.12	2.974	93.766	2.866	0.259	20000.0
224	9.856	175.405	2.977	93.949	2.857	0.258	50000.0
225	9.797	175.528	2.953	93.944	2.859	0.258	20000.0
226	9.854	175.133	2.976	93.773	2.851	0.262	40000.0
227	9.869	175.1	2.975	93.836	2.86	0.259	30000.0
228	9.85	175.631	2.993	93.871	2.869	0.256	30000.0
229	9.807	175.33	2.992	93.841	2.874	0.26	20000.0
230	9.789	175.263	2.953	93.8	2.87	0.258	20000.0
231	9.863	175.217	3.0	93.872	2.852	0.263	20000.0
232	9.937	175.344	3.031	93.96	2.858	0.261	20000.0
233	9.773	175.596	2.963	93.827	2.897	0.255	20000.0
234	9.833	175.692	2.994	94.035	2.88	0.256	30000.0
235	9.944	176.262	2.987	94.095	2.899	0.251	30000.0
236	9.877	175.77	3.001	94.036	2.845	0.258	30000.0
237	9.789	174.813	2.986	93.767	2.826	0.263	20000.0
238	9.814	174.898	2.97	93.741	2.832	0.263	40000.0
239	9.872	175.551	2.985	93.93	2.867	0.257	20000.0
240	9.955	175.763	3.034	94.055	2.876	0.256	30000.0
241	9.832	175.135	2.976	93.788	2.853	0.261	20000.0
242	9.906	175.357	3.022	93.886	2.848	0.259	20000.0
243	9.911	175.867	2.981	94.087	2.862	0.257	30000.0
244	9.853	175.541	2.981	94.053	2.875	0.253	20000.0
245	9.765	174.816	2.981	93.738	2.841	0.266	20000.0
246	9.843	175.11	2.985	93.716	2.865	0.26	30000.0
247	9.872	175.116	3.0	93.817	2.826	0.264	20000.0
248	9.777	174.9	2.951	93.782	2.864	0.258	20000.0
249	9.825	175.378	2.98	94.012	2.859	0.258	30000.0
250	9.747	174.638	2.98	93.71	2.839	0.264	30000.0
251	9.872	175.502	2.994	94.033	2.858	0.256	30000.0
252	9.86	175.485	2.971	93.936	2.872	0.258	30000.0
253	9.884	175.953	2.999	94.023	2.875	0.255	30000.0
254	9.919	175.741	2.997	94.137	2.866	0.255	20000.0
255	9.803	175.216	2.943	93.83	2.86	0.257	20000.0
256	9.959	176.167	3.013	94.3	2.876	0.253	40000.0
257	9.846	175.12	2.973	93.662	2.85	0.265	20000.0
258	9.918	176.006	3.02	94.222	2.863	0.255	20000.0
259	9.9	175.497	3.008	93.838	2.868	0.259	30000.0
260	9.848	175.701	2.962	93.977	2.869	0.254	20000.0
261	9.828	175.72	2.963	93.91	2.858	0.255	20000.0
262	9.879	175.883	2.981	94.029	2.877	0.255	30000.0
263	9.907	175.354	3.016	93.839	2.845	0.262	30000.0
264	9.87	175.683	3.018	94.117	2.86	0.256	20000.0
265	9.876	175.585	2.991	93.85	2.854	0.26	20000.0
266	9.92	175.853	3.02	94.169	2.876	0.257	40000.0
267	9.903	175.316	3.001	93.931	2.847	0.263	30000.0
268	9.822	175.369	2.982	93.816	2.868	0.26	20000.0
269	9.846	175.638	2.977	94.041	2.857	0.257	20000.0
270	9.91	175.411	2.996	93.916	2.856	0.257	20000.0
271	9.808	175.424	2.971	93.885	2.872	0.259	30000.0
272	9.833	175.405	2.988	93.92	2.872	0.256	20000.0
273	9.942	175.563	3.01	94.082	2.868	0.258	40000.0
274	9.731	175.105	2.944	93.708	2.894	0.258	20000.0
275	9.798	174.849	2.972	93.67	2.84	0.266	40000.0
276	9.869	175.84	3.01	94.092	2.875	0.254	20000.0
277	9.878	175.445	2.992	93.937	2.856	0.259	30000.0
278	9.91	175.789	2.994	94.088	2.863	0.255	30000.0
279	9.887	175.057	3.004	93.935	2.872	0.26	40000.0
280	9.898	175.326	3.008	93.957	2.854	0.26	20000.0
281	9.861	175.788	2.964	93.939	2.9	0.253	20000.0
282	9.996	175.848	3.003	94.08	2.861	0.257	20000.0
283	9.9	175.512	3.007	94.016	2.837	0.258	20000.0
284	9.936	176.021	3.009	94.193	2.863	0.254	20000.0
285	9.915	175.413	3.0	94.032	2.853	0.261	20000.0
286	9.821	175.457	2.974	93.851	2.866	0.257	40000.0
287	9.824	175.575	2.97	93.888	2.874	0.257	20000.0
288	9.786	174.806	2.988	93.77	2.843	0.264	30000.0
289	9.752	174.585	2.963	93.453	2.857	0.265	30000.0
290	9.847	175.457	2.971	93.81	2.876	0.257	30000.0
291	9.848	175.333	2.999	93.978	2.845	0.26	20000.0
292	9.908	175.737	3.024	94.093	2.892	0.255	40000.0
293	9.829	175.415	2.987	93.918	2.856	0.257	20000.0
294	9.828	175.371	2.985	93.909	2.877	0.26	30000.0
295	9.857	175.447	2.976	93.883	2.85	0.261	20000.0
296	9.907	175.764	2.97	93.987	2.879	0.253	20000.0
297	9.706	174.416	2.955	93.538	2.83	0.266	30000.0
298	9.906	175.985	2.986	94.11	2.885	0.252	20000.0
299	9.865	175.19	2.982	93.792	2.849	0.26	20000.0
300	9.797	175.349	2.957	93.742	2.867	0.262	40000.0
301	9.809	175.124	2.957	93.847	2.859	0.259	30000.0
302	9.857	175.296	2.976	93.832	2.85	0.259	30000.0
303	9.932	175.923	2.992	94.028	2.868	0.256	20000.0
304	9.88	175.452	3.006	93.871	2.875	0.259	30000.0
305	9.797	174.938	2.985	93.808	2.845	0.263	20000.0
306	9.941	176.069	2.986	94.084	2.88	0.255	30000.0
307	9.845	175.592	2.96	93.95	2.866	0.255	30000.0
308	9.827	175.112	2.982	93.898	2.843	0.259	20000.0
309	9.801	175.439	2.981	93.956	2.869	0.256	30000.0
310	9.808	174.941	2.977	93.602	2.865	0.264	20000.0
311	9.845	174.926	2.978	93.816	2.852	0.265	20000.0
312	9.944	175.844	3.001	93.961	2.883	0.256	40000.0
313	9.929	175.795	2.992	94.163	2.854	0.255	20000.0
314	9.806	175.224	2.974	93.838	2.856	0.261	20000.0
315	9.795	175.784	2.983	93.916	2.899	0.252	40000.0
316	9.885	175.339	2.971	93.919	2.854	0.261	20000.0
317	9.828	175.378	3.006	93.878	2.853	0.259	20000.0
318	9.899	175.741	3.016	94.052	2.877	0.26	30000.0
319	9.937	175.837	3.005	94.228	2.876	0.254	40000.0
320	9.931	175.753	3.011	93.95	2.873	0.259	20000.0
321	9.824	175.261	2.974	93.827	2.874	0.259	40000.0
322	9.874	175.464	2.969	93.865	2.879	0.258	20000.0
323	9.831	175.339	2.98	93.857	2.87	0.259	20000.0
324	9.893	175.757	3.005	94.003	2.877	0.257	20000.0
325	9.798	175.143	2.938	93.855	2.843	0.262	20000.0
326	9.825	175.091	2.966	93.753	2.856	0.264	20000.0
327	9.965	175.73	2.989	93.95	2.871	0.258	40000.0
328	9.835	174.689	2.988	93.744	2.828	0.268	30000.0
329	9.853	175.658	2.986	93.984	2.879	0.255	40000.0
330	9.854	175.434	2.972	93.848	2.863	0.257	40000.0
331	9.862	175.632	2.992	93.948	2.884	0.255	30000.0
332	9.821	175.319	2.98	93.862	2.841	0.263	30000.0
333	9.93	175.765	3.024	94.233	2.86	0.255	20000.0
334	9.882	175.534	2.999	93.966	2.851	0.259	20000.0
335	9.882	175.02	2.984	93.863	2.824	0.267	30000.0
336	9.822	175.213	2.972	93.854	2.863	0.26	20000.0
337	9.836	175.242	2.994	93.922	2.863	0.258	40000.0
338	9.892	175.648	3.015	94.012	2.865	0.257	20000.0
339	9.886	175.547	2.996	93.968	2.866	0.258	30000.0
340	9.912	175.887	2.998	93.988	2.87	0.257	20000.0
341	9.773	174.8	2.983	93.797	2.857	0.262	30000.0
342	9.929	176.558	2.994	94.372	2.886	0.242	50000.0
343	9.896	175.595	2.98	94.066	2.865	0.256	20000.0
344	9.889	175.068	2.964	93.782	2.827	0.262	20000.0
345	9.886	175.278	2.98	93.844	2.861	0.264	20000.0
346	9.881	176.005	2.997	94.128	2.855	0.254	30000.0
347	9.881	175.547	2.983	93.887	2.858	0.257	30000.0
348	9.855	175.484	2.973	93.914	2.845	0.258	30000.0
349	9.89	175.426	2.973	93.951	2.856	0.26	20000.0
350	9.954	175.931	3.032	94.134	2.889	0.253	40000.0
351	9.801	175.315	2.983	93.867	2.869	0.26	30000.0
352	9.851	175.521	2.977	93.951	2.849	0.257	40000.0
353	9.883	175.632	2.995	93.991	2.863	0.257	20000.0
354	9.9	175.309	3.02	94.012	2.852	0.258	30000.0
355	9.867	174.954	3.007	93.792	2.853	0.267	20000.0
356	9.86	175.626	3.01	93.96	2.866	0.258	30000.0
357	9.905	175.29	3.0	93.872	2.851	0.258	20000.0
358	9.799	175.486	2.971	93.928	2.87	0.253	30000.0
359	9.927	176.008	3.01	94.202	2.883	0.252	30000.0
360	9.846	175.787	2.999	94.047	2.877	0.253	20000.0
361	9.832	175.104	2.994	93.763	2.867	0.26	20000.0
362	9.868	175.879	2.981	94.034	2.883	0.252	30000.0
363	9.771	174.958	2.976	93.65	2.852	0.265	20000.0
364	9.896	175.554	2.988	94.007	2.852	0.259	20000.0
365	9.864	175.18	2.981	93.982	2.868	0.258	30000.0
366	9.779	175.399	2.945	93.751	2.87	0.259	20000.0
367	9.853	175.383	2.973	93.875	2.864	0.258	20000.0
368	9.78	175.491	2.963	93.828	2.873	0.256	20000.0
369	9.797	175.24	2.982	93.832	2.862	0.26	30000.0
370	9.884	175.222	2.994	93.777	2.855	0.261	40000.0
371	9.886	175.433	3.01	93.953	2.864	0.26	30000.0
372	9.816	175.155	2.995	93.886	2.858	0.26	30000.0
373	9.917	175.375	2.998	93.965	2.835	0.262	20000.0
374	9.884	175.441	2.973	93.869	2.848	0.259	20000.0
375	9.923	175.566	3.013	94.095	2.867	0.258	30000.0
376	9.952	175.444	3.003	94.121	2.846	0.257	30000.0
377	9.741	174.755	2.932	93.593	2.835	0.267	30000.0
378	9.827	175.332	2.991	93.979	2.865	0.258	30000.0
379	9.833	175.167	2.971	93.818	2.835	0.261	30000.0
380	9.864	175.272	3.01	94.063	2.838	0.259	20000.0
381	9.85	175.668	2.997	93.862	2.878	0.259	20000.0
382	9.879	175.677	3.005	94.072	2.856	0.257	20000.0
383	9.878	175.324	2.986	93.913	2.848	0.258	30000.0
384	9.828	175.33	3.007	93.822	2.845	0.265	30000.0
385	9.864	175.2	2.973	93.785	2.831	0.265	40000.0
386	9.818	175.354	2.989	93.689	2.874	0.261	20000.0
387	9.853	175.705	2.989	93.984	2.856	0.26	20000.0
388	9.916	175.752	3.008	94.006	2.873	0.255	20000.0
389	9.874	175.701	2.97	94.059	2.879	0.256	30000.0
390	9.908	175.761	3.017	94.021	2.874	0.256	30000.0
391	9.789	174.743	2.962	93.779	2.82	0.263	20000.0
392	9.886	175.592	2.983	94.046	2.862	0.259	20000.0
393	9.794	174.969	2.947	93.748	2.843	0.263	20000.0
394	9.93	175.765	3.006	93.961	2.871	0.256	30000.0
395	9.9	175.197	3.008	94.02	2.843	0.262	30000.0
396	9.812	175.0	2.967	93.763	2.846	0.263	30000.0
397	9.869	175.174	2.983	93.836	2.844	0.264	20000.0
398	9.8	174.702	2.99	93.707	2.843	0.265	20000.0
399	9.812	175.071	2.964	93.798	2.855	0.259	20000.0
400	9.934	175.939	2.992	94.143	2.851	0.257	30000.0
401	9.865	175.705	2.999	94.091	2.869	0.255	20000.0
402	9.864	175.221	2.977	94.013	2.855	0.259	20000.0
403	9.878	175.997	2.954	94.082	2.877	0.253	40000.0
404	9.93	176.097	3.015	94.155	2.875	0.253	20000.0
405	9.904	176.034	3.015	94.152	2.883	0.252	30000.0
406	9.865	175.418	2.986	93.953	2.861	0.259	20000.0
407	9.811	175.496	2.999	93.96	2.874	0.257	40000.0
408	9.789	175.782	2.964	93.919	2.889	0.253	40000.0
409	9.865	175.298	2.98	93.693	2.851	0.262	20000.0
410	9.884	175.763	2.961	94.078	2.871	0.253	40000.0
411	9.895	175.367	2.977	93.893	2.86	0.258	30000.0
412	9.86	175.205	2.992	93.98	2.851	0.255	20000.0
413	9.843	175.479	2.962	93.994	2.873	0.254	20000.0
414	9.83	175.21	2.989	93.859	2.872	0.257	20000.0
415	9.778	174.843	2.988	93.757	2.85	0.26	20000.0
416	9.84	175.006	2.954	93.874	2.84	0.262	20000.0
417	9.811	175.109	2.975	93.811	2.847	0.263	30000.0
418	9.927	176.129	3.006	94.184	2.864	0.254	20000.0
419	9.863	175.376	2.965	93.995	2.858	0.26	20000.0
420	9.828	175.266	2.937	93.871	2.868	0.259	40000.0
421	9.928	175.546	2.978	94.031	2.86	0.259	20000.0
422	9.904	175.485	2.995	93.969	2.843	0.261	20000.0
423	9.898	175.982	2.992	94.192	2.88	0.253	30000.0
424	9.833	175.55	2.962	93.918	2.869	0.255	20000.0
425	9.819	175.321	2.97	93.932	2.844	0.262	40000.0
426	9.89	175.581	2.986	94.147	2.861	0.257	20000.0
427	9.799	175.392	3.002	93.88	2.867	0.258	30000.0
428	9.823	174.784	2.965	93.759	2.832	0.263	30000.0
429	9.804	175.011	2.973	93.881	2.842	0.262	20000.0
430	9.857	175.238	2.983	93.872	2.851	0.263	40000.0
431	9.911	175.128	2.997	93.843	2.832	0.266	40000.0
432	9.807	175.192	3.003	93.854	2.884	0.257	20000.0
433	9.929	175.946	3.0	94.038	2.877	0.255	20000.0
434	9.941	176.121	3.014	94.157	2.873	0.252	20000.0
435	9.866	175.389	2.997	93.95	2.885	0.257	20000.0
436	9.808	175.055	2.972	93.784	2.841	0.261	20000.0
437	9.846	175.353	2.998	93.94	2.864	0.259	20000.0
438	9.882	175.573	2.998	93.936	2.871	0.256	20000.0
439	9.879	175.684	2.994	94.026	2.854	0.255	20000.0
440	9.836	175.334	2.99	93.929	2.875	0.258	40000.0
441	9.86	175.332	2.963	93.83	2.828	0.263	30000.0
442	9.87	175.619	2.977	93.936	2.866	0.257	20000.0
443	9.832	175.28	2.988	93.893	2.871	0.257	40000.0
444	9.922	175.772	2.995	94.043	2.848	0.257	30000.0
445	9.949	175.882	3.003	94.137	2.863	0.256	20000.0
446	9.888	175.407	3.021	93.936	2.853	0.261	20000.0
447	9.824	175.2	2.987	93.844	2.857	0.262	20000.0
448	9.914	175.257	3.019	93.901	2.838	0.26	20000.0
449	9.952	175.968	3.02	94.155	2.89	0.252	20000.0
450	9.868	175.175	2.982	93.966	2.843	0.26	40000.0
451	9.89	175.903	2.98	93.972	2.867	0.255	40000.0
452	9.799	174.869	2.976	93.704	2.845	0.264	20000.0
453	9.8	175.292	2.986	93.825	2.876	0.26	20000.0
454	9.842	175.562	2.975	93.976	2.884	0.255	30000.0
455	9.886	174.773	2.998	93.845	2.839	0.264	30000.0
456	9.895	175.375	2.993	93.927	2.851	0.259	40000.0
457	9.863	175.442	2.98	93.963	2.855	0.258	20000.0
458	9.903	175.457	2.991	93.89	2.851	0.259	30000.0
459	9.834	175.273	2.96	93.837	2.842	0.26	30000.0
460	9.941	175.903	3.021	94.06	2.889	0.255	30000.0
461	9.938	176.024	3.0	94.013	2.858	0.258	20000.0
462	9.801	175.196	2.968	93.885	2.852	0.257	20000.0
463	9.867	175.741	2.998	94.095	2.877	0.256	20000.0
464	9.834	175.362	2.973	93.782	2.854	0.261	30000.0
465	9.969	175.34	3.008	94.008	2.858	0.26	20000.0
466	9.833	174.762	2.956	93.687	2.838	0.265	30000.0
467	9.811	175.626	2.984	93.939	2.876	0.253	40000.0
468	9.812	174.909	2.994	93.768	2.847	0.265	30000.0
469	9.856	175.638	2.99	94.006	2.866	0.256	40000.0
470	9.88	174.954	2.998	93.877	2.849	0.263	20000.0
471	9.828	174.694	3.002	93.746	2.84	0.267	30000.0
472	9.802	175.403	2.942	93.787	2.852	0.258	20000.0
473	9.91	175.5	3.011	94.128	2.873	0.257	20000.0
474	9.828	175.471	2.981	93.969	2.852	0.261	30000.0
475	9.829	175.421	2.982	93.993	2.87	0.258	20000.0
476	9.89	175.186	2.979	93.888	2.842	0.262	30000.0
477	9.854	175.977	3.018	94.016	2.874	0.255	20000.0
478	9.847	175.062	3.003	93.851	2.834	0.263	20000.0
479	9.893	175.459	3.024	93.968	2.851	0.259	30000.0
