NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	8.675	138.259	2.875	83.337	1.815	0.497	20000.0
2	8.743	144.037	2.93	84.251	1.825	0.465	20000.0
3	8.795	144.51	2.933	84.35	1.837	0.468	20000.0
4	8.331	135.946	2.806	80.837	1.777	0.513	30000.0
5	8.662	143.25	2.868	84.225	1.833	0.468	20000.0
6	8.613	139.711	2.838	82.535	1.839	0.487	20000.0
7	8.381	137.4	2.797	81.436	1.811	0.502	30000.0
8	8.779	141.942	2.932	84.615	1.89	0.476	20000.0
9	8.426	138.529	2.823	82.631	1.794	0.495	40000.0
10	8.695	138.617	2.852	83.318	1.813	0.498	20000.0
11	8.688	140.799	2.921	83.2	1.808	0.488	40000.0
12	8.685	142.231	2.877	83.85	1.818	0.477	20000.0
13	8.401	136.988	2.789	82.263	1.834	0.505	20000.0
14	8.696	141.279	2.899	83.221	1.8	0.489	20000.0
15	8.502	138.298	2.835	81.998	1.865	0.506	20000.0
16	8.422	137.415	2.797	82.411	1.781	0.503	30000.0
17	8.574	139.782	2.854	83.162	1.865	0.489	40000.0
18	8.379	136.38	2.791	82.166	1.805	0.509	40000.0
19	8.558	139.004	2.865	82.847	1.841	0.494	30000.0
20	8.668	142.648	2.883	83.969	1.769	0.478	20000.0
21	8.423	136.109	2.803	81.425	1.817	0.518	20000.0
22	8.414	135.913	2.813	81.885	1.81	0.518	20000.0
23	8.743	140.145	2.884	84.273	1.84	0.481	20000.0
24	8.594	139.558	2.841	83.21	1.819	0.491	20000.0
25	8.536	140.337	2.833	83.193	1.788	0.49	20000.0
26	8.643	139.602	2.882	82.936	1.802	0.495	20000.0
27	8.198	134.611	2.73	80.354	1.803	0.522	20000.0
28	8.535	140.992	2.86	83.27	1.801	0.485	20000.0
29	9.051	146.779	2.982	85.644	1.836	0.452	20000.0
30	8.583	140.67	2.869	83.248	1.804	0.483	30000.0
31	8.515	139.18	2.823	83.106	1.847	0.501	20000.0
32	8.747	141.194	2.886	83.234	1.815	0.486	20000.0
33	8.605	139.796	2.89	83.325	1.838	0.485	40000.0
34	8.756	139.302	2.885	84.042	1.844	0.49	30000.0
