Samples	SBS96A	SBS96B
TCGA-DK-AA6P-01A-11D-A391-08	147	57
TCGA-DK-AA6Q-01A-11D-A391-08	90	44
TCGA-DK-AA6R-01A-11D-A42E-08	162	213
TCGA-DK-AA6S-01A-21D-A391-08	641	13
TCGA-DK-AA6T-01A-11D-A391-08	16	59
TCGA-DK-AA6U-01A-11D-A391-08	267	225
TCGA-DK-AA6W-01A-12D-A391-08	200	86
TCGA-DK-AA6X-01A-12D-A42E-08	85	31
TCGA-DK-AA71-01A-31D-A391-08	770	14
TCGA-DK-AA74-01A-11D-A391-08	192	33
TCGA-DK-AA75-01A-11D-A391-08	369	233
TCGA-DK-AA76-01A-11D-A391-08	162	116
TCGA-DK-AA77-01A-11D-A391-08	157	281
TCGA-E5-A2PC-01A-11D-A202-08	112	160
TCGA-E5-A4TZ-01A-11D-A31L-08	389	159
TCGA-E5-A4U1-01A-11D-A31L-08	605	83
TCGA-E7-A3X6-01A-12D-A22Z-08	83	18
TCGA-E7-A3Y1-01A-11D-A22Z-08	27	145
TCGA-E7-A4IJ-01A-31D-A26M-08	276	131
TCGA-E7-A4XJ-01A-11D-A26M-08	1	47
TCGA-E7-A519-01A-11D-A26M-08	29	45
TCGA-E7-A541-01A-11D-A26M-08	347	160
TCGA-E7-A5KE-01A-11D-A289-08	99	160
TCGA-E7-A5KF-01A-11D-A289-08	205	41
TCGA-E7-A677-01A-11D-A30E-08	55	210
TCGA-E7-A678-01A-11D-A30E-08	6	53
TCGA-E7-A6MD-01A-41D-A34U-08	425	111
TCGA-E7-A6ME-01A-22D-A32B-08	19	122
TCGA-E7-A6MF-01A-12D-A32B-08	53	0
TCGA-E7-A7DU-01A-11D-A32B-08	274	45
TCGA-E7-A7DV-01A-11D-A339-08	296	17
TCGA-E7-A7PW-01A-11D-A34U-08	48	50
TCGA-E7-A7XN-01A-11D-A34U-08	1059	0
TCGA-E7-A85H-01A-11D-A34U-08	122	359
TCGA-E7-A8O7-01A-11D-A364-08	11	27
TCGA-E7-A8O8-01A-11D-A364-08	35	101
TCGA-E7-A97P-01A-11D-A38G-08	68	162
TCGA-E7-A97Q-01A-11D-A38G-08	23	38
TCGA-FD-A3B3-01A-12D-A202-08	108	75
TCGA-FD-A3B4-01A-12D-A202-08	1	78
TCGA-FD-A3B5-01A-11D-A20D-08	98	66
TCGA-FD-A3B6-01A-21D-A20D-08	219	73
TCGA-FD-A3B7-01A-31D-A20D-08	18	46
TCGA-FD-A3B8-01A-31D-A20D-08	23	11
TCGA-FD-A3N5-01A-11D-A21A-08	49	337
TCGA-FD-A3N6-01A-11D-A21A-08	33	92
TCGA-FD-A3NA-01A-11D-A21A-08	159	36
TCGA-FD-A3SJ-01A-12D-A22Z-08	202	73
TCGA-FD-A3SL-01A-21D-A22Z-08	84	180
TCGA-FD-A3SM-01A-11D-A22Z-08	161	48
TCGA-FD-A3SN-01A-12D-A22Z-08	313	201
TCGA-FD-A3SO-01A-11D-A22Z-08	356	71
TCGA-FD-A3SP-01A-31D-A22Z-08	63	76
TCGA-FD-A3SQ-01A-21D-A22Z-08	25	56
TCGA-FD-A3SR-01A-11D-A22Z-08	67	85
TCGA-FD-A3SS-01A-12D-A22Z-08	432	129
TCGA-FD-A43N-01A-11D-A23U-08	82	116
TCGA-FD-A43P-01A-31D-A23U-08	331	134
TCGA-FD-A43S-01A-21D-A23U-08	0	1
TCGA-FD-A43U-01A-11D-A23U-08	11	79
TCGA-FD-A43X-01A-11D-A23U-08	279	88
TCGA-FD-A43Y-01A-21D-A26M-08	13	59
TCGA-FD-A5BR-01A-11D-A26M-08	10	87
TCGA-FD-A5BS-01A-21D-A26M-08	17	17
TCGA-FD-A5BT-01A-11D-A26M-08	101	56
TCGA-FD-A5BU-01A-31D-A26M-08	9	57
TCGA-FD-A5BV-01A-11D-A26M-08	26	110
TCGA-FD-A5BX-01A-11D-A26M-08	364	24
TCGA-FD-A5BY-01A-31D-A289-08	25	31
TCGA-FD-A5BZ-01A-11D-A289-08	64	87
TCGA-FD-A5C0-01A-11D-A289-08	29	110
TCGA-FD-A5C1-01A-11D-A289-08	88	74
TCGA-FD-A62N-01A-11D-A30E-08	16	85
TCGA-FD-A62O-01A-11D-A30E-08	120	81
TCGA-FD-A62P-01A-32D-A30E-08	343	81
TCGA-FD-A62S-01A-11D-A30E-08	2	72
TCGA-FD-A6TA-01A-12D-A339-08	279	19
TCGA-FD-A6TB-01A-12D-A339-08	175	33
TCGA-FD-A6TC-01A-21D-A339-08	1037	83
TCGA-FD-A6TD-01A-51D-A339-08	90	65
TCGA-FD-A6TE-01A-12D-A339-08	231	40
TCGA-FD-A6TF-01A-52D-A32B-08	119	40
TCGA-FD-A6TG-01A-11D-A32B-08	296	133
TCGA-FD-A6TH-01A-11D-A32B-08	94	88
TCGA-FD-A6TI-01A-11D-A32B-08	11	121
TCGA-FD-A6TK-01A-42D-A339-08	70	48
TCGA-FJ-A3Z7-01A-12D-A23M-08	314	67
TCGA-FJ-A3Z9-01A-11D-A26M-08	12	63
TCGA-FJ-A3ZE-01A-11D-A23M-08	71	421
TCGA-FJ-A3ZF-01A-11D-A23M-08	188	117
TCGA-FJ-A871-01A-11D-A34U-08	2	52
TCGA-FT-A3EE-01A-11D-A202-08	47	93
TCGA-FT-A61P-01A-11D-A30E-08	70	116
TCGA-G2-A2EC-01A-11D-A17V-08	137	50
TCGA-G2-A2EF-01A-12D-A18F-08	249	43
TCGA-G2-A2EJ-01A-11D-A17V-08	244	81
TCGA-G2-A2EK-01A-22D-A18F-08	37	35
TCGA-G2-A2EL-01A-12D-A18F-08	232	53
TCGA-G2-A2EO-01A-11D-A17V-08	1025	0
TCGA-G2-A2ES-01A-11D-A17V-08	230	247
TCGA-G2-A3IB-01A-11D-A20D-08	35	69
TCGA-G2-A3IE-01A-11D-A20D-08	362	43
TCGA-G2-A3VY-01A-11D-A22Z-08	877	0
TCGA-G2-AA3B-01A-11D-A391-08	833	0
TCGA-G2-AA3C-01A-21D-A391-08	214	51
TCGA-G2-AA3D-01A-11D-A391-08	244	0
TCGA-G2-AA3F-01A-12D-A42E-08	74	75
TCGA-GC-A3BM-01A-11D-A22Z-08	36	97
TCGA-GC-A3I6-01A-11D-A20D-08	175	43
TCGA-GC-A3OO-01A-11D-A22Z-08	121	30
TCGA-GC-A3RB-01A-12D-A21Z-08	121	70
TCGA-GC-A3RC-01A-11D-A22Z-08	233	211
TCGA-GC-A3RD-01A-12D-A22Z-08	46	50
TCGA-GC-A3WC-01A-31D-A22Z-08	101	81
TCGA-GC-A3YS-01A-11D-A23M-08	181	106
TCGA-GC-A4ZW-01A-11D-A26M-08	745	11
TCGA-GC-A6I1-01A-12D-A31L-08	234	33
TCGA-GC-A6I3-01A-11D-A31L-08	164	101
TCGA-GD-A2C5-01A-12D-A17V-08	193	97
TCGA-GD-A3OP-01A-21D-A21Z-08	286	95
TCGA-GD-A3OQ-01A-32D-A21Z-08	62	48
TCGA-GD-A3OS-01A-12D-A21Z-08	32	76
TCGA-GD-A6C6-01A-21D-A31L-08	241	86
TCGA-GD-A76B-01A-11D-A32B-08	127	71
TCGA-GU-A42P-01A-11D-A23U-08	216	105
TCGA-GU-A42Q-01A-11D-A23U-08	132	70
TCGA-GU-A42R-01A-11D-A23M-08	135	63
TCGA-GU-A762-01A-11D-A339-08	40	68
TCGA-GU-A763-01A-11D-A32B-08	32	38
TCGA-GU-A764-01A-11D-A34U-08	74	55
TCGA-GU-A766-01A-11D-A32B-08	180	46
TCGA-GU-A767-01A-11D-A32B-08	218	221
TCGA-GU-AATO-01A-11D-A391-08	324	33
TCGA-GU-AATP-01A-11D-A391-08	254	105
TCGA-GU-AATQ-01A-11D-A391-08	156	39
TCGA-GV-A3JV-01A-11D-A21Z-08	24	110
TCGA-GV-A3JW-01A-11D-A20D-08	46	46
TCGA-GV-A3JX-01A-11D-A20D-08	240	58
TCGA-GV-A3JZ-01A-11D-A21A-08	347	163
TCGA-GV-A3QF-01A-31D-A22Z-08	32	115
TCGA-GV-A3QG-01A-11D-A21Z-08	38	59
TCGA-GV-A3QH-01A-11D-A21Z-08	114	67
TCGA-GV-A3QI-01A-11D-A21Z-08	208	311
TCGA-GV-A3QK-01B-11D-A23M-08	73	94
TCGA-GV-A40E-01A-12D-A23M-08	135	53
TCGA-GV-A40G-01A-11D-A23M-08	52	116
TCGA-GV-A6ZA-01A-12D-A339-08	262	73
TCGA-H4-A2HO-01A-11D-A17V-08	33	65
TCGA-H4-A2HQ-01A-11D-A17V-08	385	128
TCGA-HQ-A2OE-01A-11D-A202-08	76	78
TCGA-HQ-A2OF-01A-11D-A26M-08	8	104
TCGA-HQ-A5ND-01A-11D-A26M-08	19	71
TCGA-HQ-A5NE-01A-12D-A289-08	359	64
TCGA-K4-A3WS-01A-11D-A22Z-08	242	78
TCGA-K4-A3WU-01B-11D-A23M-08	114	89
TCGA-K4-A3WV-01A-11D-A22Z-08	4	65
TCGA-K4-A4AB-01B-12D-A289-08	25	84
TCGA-K4-A4AC-01A-21D-A26M-08	68	98
TCGA-K4-A54R-01A-11D-A26M-08	973	117
TCGA-K4-A5RH-01A-11D-A30E-08	125	67
TCGA-K4-A5RI-01A-11D-A289-08	55	95
TCGA-K4-A5RJ-01A-11D-A289-08	368	64
TCGA-K4-A6FZ-01A-11D-A31L-08	305	136
TCGA-K4-A6MB-01A-11D-A31L-08	275	98
TCGA-K4-A83P-01A-11D-A34U-08	186	91
TCGA-K4-AAQO-01A-11D-A38G-08	179	103
TCGA-KQ-A41N-01A-11D-A339-08	72	171
TCGA-KQ-A41O-01A-12D-A34U-08	216	76
TCGA-KQ-A41P-01A-12D-A339-08	299	58
TCGA-KQ-A41Q-01A-11D-A339-08	86	90
TCGA-KQ-A41R-01A-21D-A34U-08	514	404
TCGA-KQ-A41S-01A-12D-A339-08	212	49
TCGA-LC-A66R-01A-41D-A30E-08	70	75
TCGA-LT-A5Z6-01A-11D-A289-08	603	22
TCGA-LT-A8JT-01A-11D-A364-08	36	47
TCGA-MV-A51V-01A-11D-A26M-08	1917	0
TCGA-PQ-A6FI-01A-11D-A31L-08	103	70
TCGA-PQ-A6FN-01A-11D-A31L-08	41	40
TCGA-R3-A69X-01A-22D-A30E-08	201	38
TCGA-S5-A6DX-01A-11D-A31L-08	656	134
TCGA-S5-AA26-01A-11D-A38G-08	210	51
TCGA-SY-A9G0-01A-12D-A38G-08	24	34
TCGA-SY-A9G5-01A-11D-A38G-08	1138	0
TCGA-UY-A78K-01A-11D-A339-08	406	500
TCGA-UY-A78L-01A-12D-A339-08	195	50
TCGA-UY-A78M-01A-21D-A34U-08	83	67
TCGA-UY-A78N-01A-12D-A339-08	39	214
TCGA-UY-A78O-01A-12D-A339-08	106	103
TCGA-UY-A78P-01A-12D-A364-08	297	27
TCGA-UY-A8OB-01A-12D-A42E-08	135	235
TCGA-UY-A8OC-01A-11D-A364-08	57	44
TCGA-UY-A8OD-01A-11D-A364-08	46	58
TCGA-UY-A9PA-01A-11D-A38G-08	91	94
TCGA-UY-A9PB-01A-11D-A38G-08	462	198
TCGA-UY-A9PD-01A-11D-A38G-08	131	208
TCGA-UY-A9PE-01A-11D-A38G-08	132	112
TCGA-UY-A9PF-01A-11D-A38G-08	385	208
TCGA-UY-A9PH-01A-11D-A38G-08	349	91
TCGA-XF-A8HB-01A-11D-A364-08	13	73
TCGA-XF-A8HC-01A-11D-A364-08	104	80
TCGA-XF-A8HD-01A-11D-A364-08	468	89
TCGA-XF-A8HE-01A-11D-A364-08	416	45
TCGA-XF-A8HF-01A-11D-A364-08	66	113
TCGA-XF-A8HG-01A-11D-A364-08	156	163
TCGA-XF-A8HH-01A-11D-A38G-08	80	58
TCGA-XF-A8HI-01A-11D-A38G-08	72	20
TCGA-XF-A9SG-01A-12D-A42E-08	151	70
TCGA-XF-A9SH-01A-11D-A391-08	26	24
TCGA-XF-A9SI-01A-11D-A391-08	391	0
TCGA-XF-A9SJ-01A-11D-A391-08	243	85
TCGA-XF-A9SK-01A-11D-A42E-08	108	63
TCGA-XF-A9SL-01A-11D-A391-08	86	3
TCGA-XF-A9SM-01A-11D-A42E-08	276	0
TCGA-XF-A9SP-01A-11D-A391-08	218	126
TCGA-XF-A9ST-01A-11D-A42E-08	382	239
TCGA-XF-A9SU-01A-31D-A391-08	6	51
TCGA-XF-A9SV-01A-21D-A42E-08	19	63
TCGA-XF-A9SW-01A-11D-A42E-08	31	43
TCGA-XF-A9SX-01A-21D-A391-08	30	83
TCGA-XF-A9SY-01A-21D-A42E-08	228	231
TCGA-XF-A9SZ-01A-11D-A391-08	138	82
TCGA-XF-A9T0-01A-11D-A391-08	604	374
TCGA-XF-A9T2-01A-11D-A42E-08	65	33
TCGA-XF-A9T3-01A-11D-A42E-08	127	363
TCGA-XF-A9T4-01A-11D-A391-08	13	31
TCGA-XF-A9T5-01A-11D-A42E-08	800	0
TCGA-XF-A9T6-01A-11D-A42E-08	118	231
TCGA-XF-A9T8-01A-11D-A391-08	841	0
TCGA-XF-AAME-01A-12D-A42E-08	0	20
TCGA-XF-AAMF-01A-21D-A42E-08	52	34
TCGA-XF-AAMG-01A-11D-A42E-08	919	183
TCGA-XF-AAMH-01A-11D-A42E-08	3	60
TCGA-XF-AAMJ-01A-11D-A42E-08	1	41
TCGA-XF-AAML-01A-11D-A42E-08	439	146
TCGA-XF-AAMQ-01A-11D-A42E-08	180	63
TCGA-XF-AAMR-01A-31D-A42E-08	65	41
TCGA-XF-AAMT-01A-11D-A42E-08	44	64
TCGA-XF-AAMW-01A-11D-A42E-08	0	33
TCGA-XF-AAMX-01A-11D-A42E-08	187	180
TCGA-XF-AAMY-01A-11D-A42E-08	88	44
TCGA-XF-AAMZ-01A-11D-A42E-08	166	114
TCGA-XF-AAN0-01A-11D-A42E-08	381	72
TCGA-XF-AAN1-01A-31D-A42E-08	26	74
TCGA-XF-AAN2-01A-11D-A42E-08	507	39
TCGA-XF-AAN3-01A-11D-A42E-08	152	27
TCGA-XF-AAN4-01A-11D-A42E-08	26	9
TCGA-XF-AAN5-01A-11D-A42E-08	302	46
TCGA-XF-AAN7-01A-11D-A42E-08	32	120
TCGA-XF-AAN8-01A-11D-A42E-08	0	2
TCGA-YC-A89H-01A-11D-A364-08	1402	680
TCGA-YC-A8S6-01A-31D-A38G-08	64	45
TCGA-YC-A9TC-01A-22D-A391-08	72	51
TCGA-YF-AA3L-01A-11D-A38G-08	134	212
TCGA-YF-AA3M-01A-11D-A42E-08	65	125
TCGA-ZF-A9R0-01A-11D-A38G-08	192	33
TCGA-ZF-A9R1-01A-11D-A391-08	53	43
TCGA-ZF-A9R2-01A-11D-A391-08	119	40
TCGA-ZF-A9R3-01A-11D-A38G-08	48	48
TCGA-ZF-A9R4-01A-11D-A38G-08	244	40
TCGA-ZF-A9R5-01A-12D-A42E-08	0	98
TCGA-ZF-A9R7-01A-11D-A38G-08	772	49
TCGA-ZF-A9R9-01A-11D-A38G-08	132	93
TCGA-ZF-A9RC-01A-11D-A38G-08	892	286
TCGA-ZF-A9RD-01A-11D-A42E-08	134	70
TCGA-ZF-A9RE-01A-11D-A38G-08	1	64
TCGA-ZF-A9RF-01A-11D-A38G-08	158	121
TCGA-ZF-A9RG-01A-21D-A42E-08	222	66
TCGA-ZF-A9RL-01A-11D-A38G-08	222	151
TCGA-ZF-A9RM-01A-11D-A38G-08	8	82
TCGA-ZF-A9RN-01A-11D-A42E-08	123	105
TCGA-ZF-AA4N-01A-11D-A38G-08	108	73
TCGA-ZF-AA4R-01A-11D-A38G-08	37	28
TCGA-ZF-AA4T-01A-11D-A38G-08	21	86
TCGA-ZF-AA4U-01A-11D-A38G-08	7	68
TCGA-ZF-AA4V-01A-11D-A38G-08	554	251
TCGA-ZF-AA4W-01A-12D-A38G-08	179	358
TCGA-ZF-AA4X-01A-11D-A38G-08	648	82
TCGA-ZF-AA51-01A-21D-A391-08	729	16
TCGA-ZF-AA52-01A-12D-A391-08	72	68
TCGA-ZF-AA53-01A-11D-A391-08	197	0
TCGA-ZF-AA54-01A-11D-A391-08	169	25
TCGA-ZF-AA56-01A-31D-A391-08	69	38
TCGA-ZF-AA58-01A-12D-A42E-08	181	73
TCGA-ZF-AA5H-01A-11D-A391-08	31	40
TCGA-ZF-AA5N-01A-11D-A42E-08	12	47
TCGA-ZF-AA5P-01A-11D-A391-08	23	26
