NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	60.908	117.448	11.042	73.902	1.216	0.551	30000.0
2	61.008	117.473	11.051	73.78	1.212	0.554	30000.0
3	61.091	117.308	11.091	73.582	1.209	0.558	20000.0
4	60.861	117.229	10.973	73.511	1.217	0.557	30000.0
5	60.774	117.541	10.923	73.954	1.221	0.55	20000.0
6	61.122	117.362	11.047	73.733	1.216	0.551	30000.0
7	60.886	117.595	11.022	74.097	1.224	0.548	40000.0
8	60.872	117.228	11.074	73.563	1.213	0.554	30000.0
9	60.852	117.384	10.965	73.718	1.215	0.553	20000.0
10	60.697	117.763	10.948	73.944	1.227	0.546	20000.0
11	61.259	117.538	11.068	73.964	1.216	0.549	30000.0
12	60.863	117.334	10.981	73.799	1.215	0.553	20000.0
13	60.933	117.64	10.949	73.919	1.216	0.55	30000.0
14	60.962	117.625	10.919	73.799	1.223	0.549	20000.0
15	60.744	117.981	10.947	74.226	1.224	0.546	50000.0
16	61.219	117.478	11.042	73.618	1.221	0.552	20000.0
17	61.119	117.578	11.081	73.787	1.219	0.552	50000.0
18	61.117	116.716	11.02	73.495	1.203	0.554	40000.0
19	60.885	117.251	10.974	73.674	1.214	0.553	30000.0
20	60.825	117.446	11.008	73.767	1.215	0.552	60000.0
21	60.558	116.61	10.953	73.288	1.205	0.558	20000.0
22	61.065	117.825	10.989	74.054	1.22	0.549	40000.0
23	61.4	118.861	11.023	74.735	1.245	0.533	20000.0
24	60.985	117.589	10.906	73.754	1.221	0.552	40000.0
25	61.032	117.33	11.047	73.586	1.212	0.554	30000.0
26	61.179	117.369	11.07	73.804	1.213	0.553	20000.0
27	61.099	116.853	11.028	73.27	1.206	0.56	20000.0
28	61.155	117.422	11.05	73.805	1.217	0.551	20000.0
29	61.023	117.904	10.946	74.022	1.22	0.549	60000.0
30	61.015	117.568	11.009	73.96	1.222	0.55	40000.0
31	60.929	117.184	10.972	73.625	1.208	0.555	40000.0
32	60.678	117.112	10.961	73.488	1.215	0.557	40000.0
33	61.054	117.959	10.971	74.088	1.223	0.547	40000.0
34	60.819	117.257	11.002	73.915	1.211	0.549	30000.0
35	60.925	117.332	10.974	73.797	1.219	0.55	30000.0
36	60.945	117.204	11.017	73.66	1.212	0.554	20000.0
37	61.621	117.673	10.96	74.153	1.237	0.551	40000.0
38	60.974	117.393	11.017	73.676	1.216	0.552	20000.0
