Samples	SBS96A	SBS96B	SBS96C	SBS96D
TCGA-CF-A9FM-01A-11D-A38G-08	0	1	27	1
TCGA-CU-A0YN-01A-21D-A10S-08	7	24	169	2
TCGA-CU-A0YO-01A-11D-A10S-08	24	22	58	10
TCGA-CU-A0YR-01A-12D-A10S-08	8	22	145	1
TCGA-CU-A3KJ-01A-11D-A21A-08	141	52	82	6
TCGA-CU-A3QU-01A-11D-A22Z-08	37	31	47	14
TCGA-CU-A3YL-01A-11D-A22Z-08	156	82	29	14
TCGA-CU-A5W6-01A-11D-A289-08	98	88	69	5
TCGA-CU-A72E-01A-12D-A339-08	50	24	45	3
TCGA-DK-A1A3-01A-11D-A13W-08	239	399	104	9
TCGA-DK-A1A5-01A-11D-A13W-08	177	95	31	12
TCGA-DK-A1A6-01A-11D-A13W-08	170	37	77	0
TCGA-DK-A1A7-01A-11D-A13W-08	20	39	203	2
TCGA-DK-A1AA-01A-11D-A13W-08	12	12	70	8
TCGA-DK-A1AB-01A-11D-A13W-08	145	89	10	0
TCGA-DK-A1AC-01A-11D-A13W-08	484	1339	46	33
TCGA-DK-A1AD-01A-11D-A13W-08	95	61	115	18
TCGA-DK-A1AE-01A-11D-A13W-08	52	39	49	2
TCGA-DK-A1AF-01A-11D-A13W-08	70	34	7	4
TCGA-DK-A1AG-01A-11D-A13W-08	73	43	38	15
TCGA-DK-A2HX-01A-12D-A18F-08	27	40	55	8
TCGA-DK-A2I1-01A-11D-A17V-08	137	66	20	15
TCGA-DK-A2I2-01A-11D-A17V-08	22	36	53	0
TCGA-DK-A2I4-01A-11D-A21A-08	512	587	1	24
TCGA-DK-A2I6-01A-12D-A18F-08	58	136	148	23
TCGA-DK-A3IK-01A-32D-A21A-08	98	17	118	20
TCGA-DK-A3IL-01A-11D-A20D-08	24	8	156	29
TCGA-DK-A3IM-01A-11D-A20D-08	1	5	90	5
TCGA-DK-A3IN-01A-11D-A20D-08	254	153	45	10
TCGA-DK-A3IQ-01A-31D-A20D-08	85	71	51	12
TCGA-DK-A3IS-01A-21D-A21A-08	205	165	49	9
TCGA-DK-A3IT-01A-31D-A20D-08	382	81	32	7
TCGA-DK-A3IU-01A-11D-A20D-08	208	211	86	3
TCGA-DK-A3IV-01A-22D-A21A-08	21	25	37	6
TCGA-DK-A3WW-01A-22D-A23M-08	846	622	0	65
TCGA-DK-A3WX-01A-22D-A22Z-08	4	12	36	1
TCGA-DK-A3WY-01A-11D-A22Z-08	10	6	3	0
TCGA-DK-A3X1-01A-12D-A22Z-08	526	486	0	105
TCGA-DK-A3X2-01A-11D-A22Z-08	24	18	96	9
TCGA-DK-A6AV-01A-12D-A30E-08	39	43	62	11
TCGA-DK-A6AW-01A-11D-A30E-08	0	0	0	4966
TCGA-DK-A6B0-01A-11D-A31L-08	2	1	22	0
TCGA-DK-A6B1-01A-12D-A30E-08	29	51	87	13
TCGA-DK-A6B2-01A-11D-A30E-08	55	37	135	17
TCGA-DK-A6B5-01A-11D-A31L-08	69	51	49	0
TCGA-DK-A6B6-01A-11D-A30E-08	410	864	1	0
TCGA-DK-AA6L-01A-11D-A391-08	286	118	51	0
TCGA-DK-AA6M-01A-11D-A391-08	7	14	50	15
TCGA-DK-AA6P-01A-11D-A391-08	77	78	58	6
TCGA-DK-AA6Q-01A-11D-A391-08	63	29	48	5
TCGA-DK-AA6R-01A-11D-A42E-08	97	66	235	15
TCGA-DK-AA6S-01A-21D-A391-08	434	197	55	0
TCGA-DK-AA6T-01A-11D-A391-08	22	0	46	15
TCGA-DK-AA6U-01A-11D-A391-08	162	122	231	19
TCGA-DK-AA6W-01A-12D-A391-08	132	79	90	9
TCGA-DK-AA6X-01A-12D-A42E-08	66	24	27	10
TCGA-DK-AA71-01A-31D-A391-08	488	347	0	0
TCGA-DK-AA74-01A-11D-A391-08	146	56	38	7
TCGA-DK-AA75-01A-11D-A391-08	137	340	87	71
TCGA-DK-AA76-01A-11D-A391-08	110	66	90	26
TCGA-DK-AA77-01A-11D-A391-08	61	95	319	4
TCGA-E5-A2PC-01A-11D-A202-08	43	72	167	14
TCGA-E5-A4TZ-01A-11D-A31L-08	291	86	185	16
TCGA-E5-A4U1-01A-11D-A31L-08	441	213	78	16
TCGA-E7-A3X6-01A-12D-A22Z-08	51	35	30	0
TCGA-E7-A3Y1-01A-11D-A22Z-08	12	15	163	4
TCGA-E7-A4IJ-01A-31D-A26M-08	198	105	107	28
TCGA-E7-A4XJ-01A-11D-A26M-08	0	2	40	8
TCGA-E7-A519-01A-11D-A26M-08	13	14	55	2
TCGA-E7-A541-01A-11D-A26M-08	215	141	186	6
TCGA-E7-A5KE-01A-11D-A289-08	41	68	155	19
TCGA-E7-A5KF-01A-11D-A289-08	129	105	23	7
TCGA-E7-A677-01A-11D-A30E-08	24	30	216	17
TCGA-E7-A678-01A-11D-A30E-08	5	2	54	4
TCGA-E7-A6MD-01A-41D-A34U-08	286	179	89	24
TCGA-E7-A6ME-01A-22D-A32B-08	22	0	133	2
TCGA-E7-A6MF-01A-12D-A32B-08	33	25	0	0
TCGA-E7-A7DU-01A-11D-A32B-08	160	142	27	8
TCGA-E7-A7DV-01A-11D-A339-08	253	41	26	18
TCGA-E7-A7PW-01A-11D-A34U-08	27	28	41	10
TCGA-E7-A7XN-01A-11D-A34U-08	820	324	0	0
TCGA-E7-A85H-01A-11D-A34U-08	42	79	383	13
TCGA-E7-A8O7-01A-11D-A364-08	7	3	27	3
TCGA-E7-A8O8-01A-11D-A364-08	16	19	105	9
TCGA-E7-A97P-01A-11D-A38G-08	42	19	174	10
TCGA-E7-A97Q-01A-11D-A38G-08	15	10	39	5
TCGA-FD-A3B3-01A-12D-A202-08	70	42	71	10
TCGA-FD-A3B4-01A-12D-A202-08	6	0	63	23
TCGA-FD-A3B5-01A-11D-A20D-08	73	33	48	21
TCGA-FD-A3B6-01A-21D-A20D-08	157	60	87	10
TCGA-FD-A3B7-01A-31D-A20D-08	14	2	54	4
TCGA-FD-A3B8-01A-31D-A20D-08	21	5	5	4
TCGA-FD-A3N5-01A-11D-A21A-08	18	35	351	12
TCGA-FD-A3N6-01A-11D-A21A-08	15	26	67	31
TCGA-FD-A3NA-01A-11D-A21A-08	104	68	31	2
TCGA-FD-A3SJ-01A-12D-A22Z-08	123	44	136	0
TCGA-FD-A3SL-01A-21D-A22Z-08	75	14	172	24
TCGA-FD-A3SM-01A-11D-A22Z-08	113	52	55	2
TCGA-FD-A3SN-01A-12D-A22Z-08	92	316	81	45
TCGA-FD-A3SO-01A-11D-A22Z-08	227	200	17	20
TCGA-FD-A3SP-01A-31D-A22Z-08	35	33	66	11
TCGA-FD-A3SQ-01A-21D-A22Z-08	10	17	54	11
TCGA-FD-A3SR-01A-11D-A22Z-08	59	18	70	22
TCGA-FD-A3SS-01A-12D-A22Z-08	250	307	0	58
TCGA-FD-A43N-01A-11D-A23U-08	78	7	126	12
TCGA-FD-A43P-01A-31D-A23U-08	259	90	130	23
TCGA-FD-A43S-01A-21D-A23U-08	0	0	1	0
TCGA-FD-A43U-01A-11D-A23U-08	0	13	71	9
TCGA-FD-A43X-01A-11D-A23U-08	193	108	90	9
TCGA-FD-A43Y-01A-21D-A26M-08	5	6	68	0
TCGA-FD-A5BR-01A-11D-A26M-08	5	6	82	9
TCGA-FD-A5BS-01A-21D-A26M-08	5	17	9	4
TCGA-FD-A5BT-01A-11D-A26M-08	81	20	52	15
TCGA-FD-A5BU-01A-31D-A26M-08	8	3	65	3
TCGA-FD-A5BV-01A-11D-A26M-08	19	4	125	0
TCGA-FD-A5BX-01A-11D-A26M-08	258	151	9	7
TCGA-FD-A5BY-01A-31D-A289-08	12	10	36	3
TCGA-FD-A5BZ-01A-11D-A289-08	45	26	69	24
TCGA-FD-A5C0-01A-11D-A289-08	10	23	118	7
TCGA-FD-A5C1-01A-11D-A289-08	63	22	84	9
TCGA-FD-A62N-01A-11D-A30E-08	8	10	80	14
TCGA-FD-A62O-01A-11D-A30E-08	85	55	54	31
TCGA-FD-A62P-01A-32D-A30E-08	253	122	63	26
TCGA-FD-A62S-01A-11D-A30E-08	3	5	77	2
TCGA-FD-A6TA-01A-12D-A339-08	215	93	1	7
TCGA-FD-A6TB-01A-12D-A339-08	148	46	13	16
TCGA-FD-A6TC-01A-21D-A339-08	728	406	21	31
TCGA-FD-A6TD-01A-51D-A339-08	41	52	67	0
TCGA-FD-A6TE-01A-12D-A339-08	165	83	37	5
TCGA-FD-A6TF-01A-52D-A32B-08	85	24	72	0
TCGA-FD-A6TG-01A-11D-A32B-08	204	86	175	9
TCGA-FD-A6TH-01A-11D-A32B-08	57	55	80	13
TCGA-FD-A6TI-01A-11D-A32B-08	7	7	111	22
TCGA-FD-A6TK-01A-42D-A339-08	28	35	64	0
TCGA-FJ-A3Z7-01A-12D-A23M-08	184	131	94	0
TCGA-FJ-A3Z9-01A-11D-A26M-08	8	5	57	12
TCGA-FJ-A3ZE-01A-11D-A23M-08	71	5	412	50
TCGA-FJ-A3ZF-01A-11D-A23M-08	99	90	123	13
TCGA-FJ-A871-01A-11D-A34U-08	2	3	53	3
TCGA-FT-A3EE-01A-11D-A202-08	9	39	95	11
TCGA-FT-A61P-01A-11D-A30E-08	35	40	116	13
TCGA-G2-A2EC-01A-11D-A17V-08	90	53	48	14
TCGA-G2-A2EF-01A-12D-A18F-08	157	111	47	0
TCGA-G2-A2EJ-01A-11D-A17V-08	198	56	86	14
TCGA-G2-A2EK-01A-22D-A18F-08	20	8	48	0
TCGA-G2-A2EL-01A-12D-A18F-08	188	54	45	14
TCGA-G2-A2EO-01A-11D-A17V-08	691	398	0	0
TCGA-G2-A2ES-01A-11D-A17V-08	71	197	231	25
TCGA-G2-A3IB-01A-11D-A20D-08	16	26	63	14
TCGA-G2-A3IE-01A-11D-A20D-08	239	128	65	2
TCGA-G2-A3VY-01A-11D-A22Z-08	713	114	102	0
TCGA-G2-AA3B-01A-11D-A391-08	712	159	8	9
TCGA-G2-AA3C-01A-21D-A391-08	148	68	70	6
TCGA-G2-AA3D-01A-11D-A391-08	206	46	13	0
TCGA-G2-AA3F-01A-12D-A42E-08	48	23	86	6
TCGA-GC-A3BM-01A-11D-A22Z-08	19	23	88	16
TCGA-GC-A3I6-01A-11D-A20D-08	100	82	52	0
TCGA-GC-A3OO-01A-11D-A22Z-08	50	95	26	0
TCGA-GC-A3RB-01A-12D-A21Z-08	72	48	82	7
TCGA-GC-A3RC-01A-11D-A22Z-08	109	142	196	26
TCGA-GC-A3RD-01A-12D-A22Z-08	26	21	51	4
TCGA-GC-A3WC-01A-31D-A22Z-08	61	39	87	8
TCGA-GC-A3YS-01A-11D-A23M-08	132	67	85	21
TCGA-GC-A4ZW-01A-11D-A26M-08	611	148	57	12
TCGA-GC-A6I1-01A-12D-A31L-08	141	102	50	0
TCGA-GC-A6I3-01A-11D-A31L-08	135	36	107	17
TCGA-GD-A2C5-01A-12D-A17V-08	149	72	70	28
TCGA-GD-A3OP-01A-21D-A21Z-08	148	162	112	0
TCGA-GD-A3OQ-01A-32D-A21Z-08	46	17	43	10
TCGA-GD-A3OS-01A-12D-A21Z-08	13	20	79	3
TCGA-GD-A6C6-01A-21D-A31L-08	176	83	78	10
TCGA-GD-A76B-01A-11D-A32B-08	81	54	66	12
TCGA-GU-A42P-01A-11D-A23U-08	125	122	73	25
TCGA-GU-A42Q-01A-11D-A23U-08	108	36	58	20
TCGA-GU-A42R-01A-11D-A23M-08	92	52	61	7
TCGA-GU-A762-01A-11D-A339-08	32	6	64	10
TCGA-GU-A763-01A-11D-A32B-08	24	3	53	0
TCGA-GU-A764-01A-11D-A34U-08	47	34	47	8
TCGA-GU-A766-01A-11D-A32B-08	132	81	12	13
TCGA-GU-A767-01A-11D-A32B-08	170	48	222	32
TCGA-GU-AATO-01A-11D-A391-08	213	131	43	0
TCGA-GU-AATP-01A-11D-A391-08	161	140	79	17
TCGA-GU-AATQ-01A-11D-A391-08	117	28	64	2
TCGA-GV-A3JV-01A-11D-A21Z-08	12	15	100	16
TCGA-GV-A3JW-01A-11D-A20D-08	34	12	46	8
TCGA-GV-A3JX-01A-11D-A20D-08	206	57	48	16
TCGA-GV-A3JZ-01A-11D-A21A-08	290	132	48	75
TCGA-GV-A3QF-01A-31D-A22Z-08	18	14	124	4
TCGA-GV-A3QG-01A-11D-A21Z-08	20	13	75	0
TCGA-GV-A3QH-01A-11D-A21Z-08	91	15	87	3
TCGA-GV-A3QI-01A-11D-A21Z-08	119	72	380	3
TCGA-GV-A3QK-01B-11D-A23M-08	41	36	88	17
TCGA-GV-A40E-01A-12D-A23M-08	119	0	75	8
TCGA-GV-A40G-01A-11D-A23M-08	19	39	123	9
TCGA-GV-A6ZA-01A-12D-A339-08	201	89	48	23
TCGA-H4-A2HO-01A-11D-A17V-08	18	14	70	1
TCGA-H4-A2HQ-01A-11D-A17V-08	267	151	118	16
TCGA-HQ-A2OE-01A-11D-A202-08	55	30	85	8
TCGA-HQ-A2OF-01A-11D-A26M-08	4	8	103	15
TCGA-HQ-A5ND-01A-11D-A26M-08	14	12	67	15
TCGA-HQ-A5NE-01A-12D-A289-08	231	159	56	7
TCGA-K4-A3WS-01A-11D-A22Z-08	154	69	129	0
TCGA-K4-A3WU-01B-11D-A23M-08	101	20	84	21
TCGA-K4-A3WV-01A-11D-A22Z-08	1	6	60	9
TCGA-K4-A4AB-01B-12D-A289-08	15	16	85	6
TCGA-K4-A4AC-01A-21D-A26M-08	50	30	79	24
TCGA-K4-A54R-01A-11D-A26M-08	715	416	0	48
TCGA-K4-A5RH-01A-11D-A30E-08	53	89	55	15
TCGA-K4-A5RI-01A-11D-A289-08	32	22	103	10
TCGA-K4-A5RJ-01A-11D-A289-08	255	148	64	3
TCGA-K4-A6FZ-01A-11D-A31L-08	166	146	183	0
TCGA-K4-A6MB-01A-11D-A31L-08	179	120	115	2
TCGA-K4-A83P-01A-11D-A34U-08	111	82	95	6
TCGA-K4-AAQO-01A-11D-A38G-08	118	64	115	4
TCGA-KQ-A41N-01A-11D-A339-08	36	46	159	17
TCGA-KQ-A41O-01A-12D-A34U-08	185	30	74	18
TCGA-KQ-A41P-01A-12D-A339-08	210	118	35	24
TCGA-KQ-A41Q-01A-11D-A339-08	60	31	72	24
TCGA-KQ-A41R-01A-21D-A34U-08	111	492	364	18
TCGA-KQ-A41S-01A-12D-A339-08	148	86	34	11
TCGA-LC-A66R-01A-41D-A30E-08	62	25	47	26
TCGA-LT-A5Z6-01A-11D-A289-08	378	268	31	0
TCGA-LT-A8JT-01A-11D-A364-08	19	18	45	8
TCGA-MV-A51V-01A-11D-A26M-08	1806	190	0	59
TCGA-PQ-A6FI-01A-11D-A31L-08	66	31	77	12
TCGA-PQ-A6FN-01A-11D-A31L-08	20	22	52	3
TCGA-R3-A69X-01A-22D-A30E-08	167	41	45	7
TCGA-S5-A6DX-01A-11D-A31L-08	490	237	54	54
TCGA-S5-AA26-01A-11D-A38G-08	171	60	43	10
TCGA-SY-A9G0-01A-12D-A38G-08	20	5	36	3
TCGA-SY-A9G5-01A-11D-A38G-08	826	395	0	0
TCGA-UY-A78K-01A-11D-A339-08	300	117	539	47
TCGA-UY-A78L-01A-12D-A339-08	125	90	42	5
TCGA-UY-A78M-01A-21D-A34U-08	51	33	74	4
TCGA-UY-A78N-01A-12D-A339-08	0	39	226	10
TCGA-UY-A78O-01A-12D-A339-08	83	25	94	19
TCGA-UY-A78P-01A-12D-A364-08	246	81	13	11
TCGA-UY-A8OB-01A-12D-A42E-08	114	16	246	17
TCGA-UY-A8OC-01A-11D-A364-08	37	33	35	11
TCGA-UY-A8OD-01A-11D-A364-08	21	20	70	2
TCGA-UY-A9PA-01A-11D-A38G-08	32	37	132	0
TCGA-UY-A9PB-01A-11D-A38G-08	274	174	293	0
TCGA-UY-A9PD-01A-11D-A38G-08	59	72	229	12
TCGA-UY-A9PE-01A-11D-A38G-08	95	49	89	26
TCGA-UY-A9PF-01A-11D-A38G-08	17	511	88	13
TCGA-UY-A9PH-01A-11D-A38G-08	228	177	36	27
TCGA-XF-A8HB-01A-11D-A364-08	17	0	57	19
TCGA-XF-A8HC-01A-11D-A364-08	35	79	77	3
TCGA-XF-A8HD-01A-11D-A364-08	373	118	60	36
TCGA-XF-A8HE-01A-11D-A364-08	250	228	1	11
TCGA-XF-A8HF-01A-11D-A364-08	38	24	118	5
TCGA-XF-A8HG-01A-11D-A364-08	70	95	173	9
TCGA-XF-A8HH-01A-11D-A38G-08	51	32	44	17
TCGA-XF-A8HI-01A-11D-A38G-08	39	32	25	0
TCGA-XF-A9SG-01A-12D-A42E-08	88	84	49	11
TCGA-XF-A9SH-01A-11D-A391-08	19	5	27	2
TCGA-XF-A9SI-01A-11D-A391-08	288	129	0	0
TCGA-XF-A9SJ-01A-11D-A391-08	104	179	70	0
TCGA-XF-A9SK-01A-11D-A42E-08	82	36	47	18
TCGA-XF-A9SL-01A-11D-A391-08	74	3	15	0
TCGA-XF-A9SM-01A-11D-A42E-08	178	99	13	0
TCGA-XF-A9SP-01A-11D-A391-08	162	68	108	32
TCGA-XF-A9ST-01A-11D-A42E-08	265	107	279	19
TCGA-XF-A9SU-01A-31D-A391-08	6	3	42	10
TCGA-XF-A9SV-01A-21D-A42E-08	13	9	58	10
TCGA-XF-A9SW-01A-11D-A42E-08	10	23	38	7
TCGA-XF-A9SX-01A-21D-A391-08	16	16	92	6
TCGA-XF-A9SY-01A-21D-A42E-08	197	48	210	53
TCGA-XF-A9SZ-01A-11D-A391-08	76	68	84	6
TCGA-XF-A9T0-01A-11D-A391-08	67	702	252	22
TCGA-XF-A9T2-01A-11D-A42E-08	38	24	40	0
TCGA-XF-A9T3-01A-11D-A42E-08	55	72	378	11
TCGA-XF-A9T4-01A-11D-A391-08	10	6	28	3
TCGA-XF-A9T5-01A-11D-A42E-08	563	291	6	0
TCGA-XF-A9T6-01A-11D-A42E-08	1	131	205	29
TCGA-XF-A9T8-01A-11D-A391-08	647	223	29	0
TCGA-XF-AAME-01A-12D-A42E-08	0	1	19	0
TCGA-XF-AAMF-01A-21D-A42E-08	34	19	32	5
TCGA-XF-AAMG-01A-11D-A42E-08	757	207	171	68
TCGA-XF-AAMH-01A-11D-A42E-08	3	3	57	5
TCGA-XF-AAMJ-01A-11D-A42E-08	3	0	38	5
TCGA-XF-AAML-01A-11D-A42E-08	268	264	62	37
TCGA-XF-AAMQ-01A-11D-A42E-08	132	76	45	12
TCGA-XF-AAMR-01A-31D-A42E-08	35	41	30	9
TCGA-XF-AAMT-01A-11D-A42E-08	40	2	69	9
TCGA-XF-AAMW-01A-11D-A42E-08	1	0	36	6
TCGA-XF-AAMX-01A-11D-A42E-08	144	53	177	28
TCGA-XF-AAMY-01A-11D-A42E-08	52	35	54	1
TCGA-XF-AAMZ-01A-11D-A42E-08	152	28	103	26
TCGA-XF-AAN0-01A-11D-A42E-08	286	143	43	22
TCGA-XF-AAN1-01A-31D-A42E-08	18	6	76	8
TCGA-XF-AAN2-01A-11D-A42E-08	347	205	32	0
TCGA-XF-AAN3-01A-11D-A42E-08	95	62	31	7
TCGA-XF-AAN4-01A-11D-A42E-08	22	0	15	1
TCGA-XF-AAN5-01A-11D-A42E-08	267	28	66	18
TCGA-XF-AAN7-01A-11D-A42E-08	6	27	134	3
TCGA-XF-AAN8-01A-11D-A42E-08	0	0	2	0
TCGA-YC-A89H-01A-11D-A364-08	10	1876	279	10
TCGA-YC-A8S6-01A-31D-A38G-08	59	17	28	16
TCGA-YC-A9TC-01A-22D-A391-08	54	14	57	7
TCGA-YF-AA3L-01A-11D-A38G-08	91	36	249	10
TCGA-YF-AA3M-01A-11D-A42E-08	34	27	141	4
TCGA-ZF-A9R0-01A-11D-A38G-08	136	55	41	9
TCGA-ZF-A9R1-01A-11D-A391-08	36	20	50	6
TCGA-ZF-A9R2-01A-11D-A391-08	84	26	64	0
TCGA-ZF-A9R3-01A-11D-A38G-08	35	14	49	8
TCGA-ZF-A9R4-01A-11D-A38G-08	152	99	46	1
TCGA-ZF-A9R5-01A-12D-A42E-08	3	1	100	9
TCGA-ZF-A9R7-01A-11D-A38G-08	600	230	15	31
TCGA-ZF-A9R9-01A-11D-A38G-08	85	64	70	21
TCGA-ZF-A9RC-01A-11D-A38G-08	154	860	239	0
TCGA-ZF-A9RD-01A-11D-A42E-08	92	54	64	9
TCGA-ZF-A9RE-01A-11D-A38G-08	4	0	54	13
TCGA-ZF-A9RF-01A-11D-A38G-08	107	45	131	12
TCGA-ZF-A9RG-01A-21D-A42E-08	108	162	21	11
TCGA-ZF-A9RL-01A-11D-A38G-08	204	14	148	30
TCGA-ZF-A9RM-01A-11D-A38G-08	4	10	83	5
TCGA-ZF-A9RN-01A-11D-A42E-08	104	20	99	19
TCGA-ZF-AA4N-01A-11D-A38G-08	66	49	69	11
TCGA-ZF-AA4R-01A-11D-A38G-08	27	10	32	1
TCGA-ZF-AA4T-01A-11D-A38G-08	6	15	97	2
TCGA-ZF-AA4U-01A-11D-A38G-08	3	5	70	3
TCGA-ZF-AA4V-01A-11D-A38G-08	228	405	242	2
TCGA-ZF-AA4W-01A-12D-A38G-08	160	21	355	51
TCGA-ZF-AA4X-01A-11D-A38G-08	413	357	0	14
TCGA-ZF-AA51-01A-21D-A391-08	588	166	71	0
TCGA-ZF-AA52-01A-12D-A391-08	40	55	35	22
TCGA-ZF-AA53-01A-11D-A391-08	156	43	9	0
TCGA-ZF-AA54-01A-11D-A391-08	123	38	50	0
TCGA-ZF-AA56-01A-31D-A391-08	58	13	43	6
TCGA-ZF-AA58-01A-12D-A42E-08	119	50	102	0
TCGA-ZF-AA5H-01A-11D-A391-08	12	17	49	0
TCGA-ZF-AA5N-01A-11D-A42E-08	11	3	42	5
TCGA-ZF-AA5P-01A-11D-A391-08	23	0	21	8
