Samples	SBS96A	SBS96B
TCGA-A7-A0DA-01A-31D-A10Y-09	5.13E-01	5.13E-01
TCGA-A7-A0DB-01A-11D-A272-09	3.12E-01	3.12E-01
TCGA-A7-A13D-01A-13D-A272-09	5.02E-01	5.02E-01
TCGA-A7-A13E-01A-11D-A272-09	1.35E-01	1.35E-01
TCGA-A7-A13F-01A-11D-A12Q-09	2.94E-01	2.94E-01
TCGA-A7-A13G-01A-11D-A13L-09	2.57E-01	2.55E-01
TCGA-A7-A26E-01A-11D-A272-09	4.38E-01	4.38E-01
TCGA-A7-A26F-01A-21D-A167-09	3.92E-01	3.91E-01
TCGA-A7-A26G-01A-21D-A167-09	3.89E-01	3.89E-01
TCGA-A7-A26H-01A-11D-A167-09	6.04E-01	6.04E-01
TCGA-A7-A26I-01A-11D-A167-09	3.07E-01	3.09E-01
TCGA-A7-A26J-01A-11D-A272-09	2.66E-01	2.66E-01
TCGA-A7-A2KD-01A-31D-A21Q-09	2.73E-01	2.72E-01
TCGA-A7-A3RF-01A-11D-A228-09	1.66E-01	1.66E-01
TCGA-A7-A425-01A-11D-A243-09	1.34E-01	1.34E-01
TCGA-A7-A4SC-01A-12D-A25Q-09	2.03E-01	2.03E-01
TCGA-A7-A4SD-01A-11D-A25Q-09	3.15E-01	3.14E-01
TCGA-A7-A4SE-01A-11D-A25Q-09	6.08E-01	6.06E-01
TCGA-A7-A56D-01A-11D-A27P-09	7.52E-01	7.52E-01
TCGA-A7-A5ZW-01A-12D-A29N-09	3.24E-01	3.25E-01
TCGA-A7-A5ZX-01A-12D-A29N-09	3.37E-01	3.37E-01
TCGA-A7-A6VV-01A-22D-A33E-09	3.73E-01	3.72E-01
TCGA-A7-A6VW-01A-21D-A33E-09	2.47E-01	2.47E-01
TCGA-A7-A6VX-01A-12D-A33E-09	6.19E-01	6.19E-01
TCGA-A7-A6VY-01A-12D-A33E-09	5.09E-01	5.10E-01
TCGA-A8-A06O-01A-11W-A019-09	3.07E-01	3.07E-01
TCGA-A8-A06P-01A-11W-A019-09	3.59E-01	3.59E-01
TCGA-A8-A06Q-01A-11W-A050-09	7.31E-01	7.34E-01
TCGA-A8-A06R-01A-11D-A015-09	2.79E-01	2.79E-01
TCGA-A8-A06T-01A-11W-A019-09	2.10E-01	2.11E-01
TCGA-A8-A06U-01A-11W-A019-09	2.77E-01	2.76E-01
TCGA-A8-A06X-01A-21W-A019-09	7.33E-01	7.33E-01
TCGA-A8-A06Y-01A-21W-A019-09	2.43E-01	2.43E-01
TCGA-A8-A06Z-01A-11W-A019-09	2.46E-01	2.48E-01
TCGA-A8-A075-01A-11D-A099-09	5.18E-01	5.18E-01
TCGA-A8-A076-01A-21W-A019-09	5.70E-01	5.70E-01
TCGA-A8-A079-01A-21W-A019-09	4.88E-01	4.89E-01
TCGA-A8-A07B-01A-11W-A019-09	4.44E-01	4.43E-01
TCGA-A8-A07F-01A-11W-A019-09	1.77E-01	1.77E-01
TCGA-A8-A07G-01A-11W-A050-09	3.25E-01	3.25E-01
TCGA-A8-A07I-01A-11W-A019-09	2.88E-01	2.88E-01
TCGA-A8-A07J-01A-11W-A019-09	5.39E-01	5.39E-01
TCGA-A8-A07L-01A-11W-A019-09	4.34E-01	4.32E-01
TCGA-A8-A07O-01A-11W-A019-09	3.84E-01	3.83E-01
TCGA-A8-A07P-01A-11W-A019-09	2.77E-01	2.76E-01
TCGA-A8-A07U-01A-11W-A050-09	5.47E-01	5.47E-01
TCGA-A8-A07W-01A-11W-A019-09	5.42E-01	5.45E-01
TCGA-A8-A07Z-01A-11W-A019-09	6.79E-02	6.79E-02
TCGA-A8-A081-01A-11W-A019-09	7.79E-01	7.80E-01
TCGA-A8-A082-01A-11W-A019-09	2.31E-01	2.31E-01
TCGA-A8-A083-01A-21W-A019-09	1.18E-01	1.18E-01
TCGA-A8-A085-01A-11W-A019-09	4.58E-01	4.58E-01
TCGA-A8-A08B-01A-11W-A019-09	4.54E-01	4.54E-01
TCGA-A8-A08C-01A-11W-A019-09	8.45E-02	8.45E-02
TCGA-A8-A08F-01A-11W-A019-09	3.58E-01	3.58E-01
TCGA-A8-A08G-01A-11W-A019-09	2.80E-01	2.80E-01
TCGA-A8-A08H-01A-21W-A019-09	9.31E-01	9.31E-01
TCGA-A8-A08J-01A-11W-A019-09	4.13E-01	4.12E-01
TCGA-A8-A08L-01A-11W-A019-09	8.16E-01	8.15E-01
TCGA-A8-A08O-01A-21W-A071-09	1.58E-01	1.61E-01
TCGA-A8-A08P-01A-11W-A019-09	3.84E-01	3.84E-01
TCGA-A8-A08R-01A-11W-A050-09	8.13E-01	8.13E-01
TCGA-A8-A08S-01A-11W-A050-09	1.22E-01	1.23E-01
TCGA-A8-A08T-01A-21W-A019-09	3.51E-01	3.51E-01
TCGA-A8-A08X-01A-21W-A019-09	1.89E-01	1.88E-01
TCGA-A8-A08Z-01A-21W-A019-09	2.51E-01	2.51E-01
TCGA-A8-A090-01A-11W-A019-09	3.64E-01	3.64E-01
TCGA-A8-A091-01A-11W-A019-09	2.31E-01	2.32E-01
TCGA-A8-A092-01A-11W-A019-09	6.37E-01	6.37E-01
TCGA-A8-A093-01A-11W-A019-09	7.75E-01	7.76E-01
TCGA-A8-A094-01A-11W-A019-09	7.74E-01	7.74E-01
TCGA-A8-A095-01A-11W-A019-09	6.98E-01	6.99E-01
TCGA-A8-A096-01A-11W-A019-09	3.30E-02	3.30E-02
TCGA-A8-A097-01A-11W-A050-09	5.74E-01	5.74E-01
TCGA-A8-A099-01A-11W-A019-09	0.00E+00	0.00E+00
TCGA-A8-A09A-01A-11W-A019-09	6.92E-01	6.92E-01
TCGA-A8-A09B-01A-11W-A019-09	2.34E-01	2.34E-01
TCGA-A8-A09C-01A-11W-A019-09	6.68E-02	6.68E-02
TCGA-A8-A09D-01A-11W-A019-09	2.59E-01	2.59E-01
TCGA-A8-A09E-01A-11W-A019-09	2.38E-01	2.38E-01
TCGA-A8-A09G-01A-21W-A019-09	5.70E-01	5.70E-01
TCGA-A8-A09I-01A-22W-A050-09	6.62E-01	6.60E-01
TCGA-A8-A09K-01A-11W-A019-09	2.62E-01	2.62E-01
TCGA-A8-A09M-01A-11W-A019-09	4.43E-01	4.43E-01
TCGA-A8-A09N-01A-11W-A019-09	5.69E-01	5.69E-01
TCGA-A8-A09Q-01A-11W-A019-09	5.04E-01	5.04E-01
TCGA-A8-A09T-01A-11W-A019-09	1.40E-01	1.40E-01
TCGA-A8-A09V-01A-11D-A045-09	2.82E-01	2.82E-01
TCGA-A8-A09W-01A-11W-A019-09	2.72E-01	2.72E-01
TCGA-A8-A09X-01A-11W-A019-09	4.76E-01	4.79E-01
TCGA-A8-A09Z-01A-11W-A019-09	4.76E-01	4.76E-01
TCGA-A8-A0A1-01A-11W-A019-09	2.11E-01	2.11E-01
TCGA-A8-A0A2-01A-11W-A050-09	2.00E-01	2.00E-01
TCGA-A8-A0A4-01A-11W-A019-09	2.28E-01	2.28E-01
TCGA-A8-A0A6-01A-12W-A071-09	2.98E-01	2.98E-01
TCGA-A8-A0A7-01A-11W-A019-09	8.65E-01	8.65E-01
TCGA-A8-A0A9-01A-11W-A019-09	4.36E-01	4.36E-01
TCGA-A8-A0AB-01A-11W-A050-09	2.13E-01	2.12E-01
TCGA-A8-A0AD-01A-11W-A071-09	1.29E-01	1.30E-01
TCGA-AC-A23C-01A-12D-A167-09	6.03E-01	6.03E-01
TCGA-AC-A23E-01A-11D-A159-09	1.37E-01	1.38E-01
TCGA-AC-A23H-01A-11D-A159-09	1.42E+00	1.42E+00
TCGA-AC-A2B8-01A-11D-A17D-09	3.74E-01	3.74E-01
TCGA-AC-A2BK-01A-11D-A21Q-09	2.89E-01	2.88E-01
TCGA-AC-A2BM-01A-11D-A21Q-09	1.30E-01	1.31E-01
TCGA-AC-A2FB-01A-11D-A17D-09	1.99E-01	1.99E-01
TCGA-AC-A2FF-01A-11D-A17D-09	1.57E-01	1.57E-01
TCGA-AC-A2FG-01A-11D-A17D-09	3.21E-01	3.21E-01
TCGA-AC-A2FO-01A-11D-A17W-09	3.04E-01	3.00E-01
TCGA-AC-A2QH-01A-11D-A18P-09	2.76E-01	2.76E-01
TCGA-AC-A3HN-01A-11D-A20S-09	0.00E+00	0.00E+00
TCGA-AC-A3OD-01A-11D-A21Q-09	2.89E-01	2.89E-01
TCGA-AC-A3QP-01A-11D-A22X-09	1.19E-01	1.19E-01
TCGA-AC-A3QQ-01A-11D-A228-09	1.26E-01	1.26E-01
TCGA-AC-A3W5-01A-11D-A228-09	7.07E-01	7.07E-01
TCGA-AC-A3YI-01A-21D-A23C-09	1.42E-01	1.44E-01
TCGA-AC-A3YJ-01A-11D-A22X-09	4.90E-02	4.90E-02
TCGA-AC-A4ZE-01A-11D-A41F-09	3.74E-01	3.74E-01
TCGA-AC-A5EH-01A-11D-A28B-09	5.70E-01	5.70E-01
TCGA-AC-A5EI-01A-11D-A27P-09	3.23E-01	3.23E-01
TCGA-AC-A5XS-01A-11D-A29N-09	8.45E-01	8.45E-01
TCGA-AC-A5XU-01A-11D-A28B-09	4.75E-01	4.75E-01
TCGA-AC-A62V-01A-11D-A31U-09	5.48E-01	5.48E-01
TCGA-AC-A62X-01A-11D-A29N-09	3.21E-01	3.21E-01
TCGA-AC-A62Y-01A-11D-A29N-09	4.23E-01	4.23E-01
TCGA-AC-A6IV-01A-12D-A33E-09	1.71E-02	1.71E-02
TCGA-AC-A6IW-01A-12D-A33E-09	6.63E-01	6.63E-01
TCGA-AC-A6IX-01A-12D-A32I-09	3.99E-01	3.99E-01
TCGA-AC-A6NO-01A-12D-A33E-09	2.07E-01	2.07E-01
TCGA-AC-A7VB-01A-11D-A351-09	0.00E+00	0.00E+00
TCGA-AC-A7VC-01A-11D-A351-09	1.55E-01	1.58E-01
TCGA-AC-A8OP-01A-11D-A36J-09	7.97E-01	7.99E-01
TCGA-AC-A8OQ-01A-11D-A41F-09	5.71E-01	5.71E-01
TCGA-AC-A8OR-01A-21D-A41F-09	1.41E-02	1.41E-02
TCGA-AC-A8OS-01A-12D-A41F-09	4.15E-01	4.16E-01
TCGA-AN-A03X-01A-21W-A019-09	1.00E-02	1.00E-02
TCGA-AN-A03Y-01A-21W-A019-09	3.32E-01	3.32E-01
TCGA-AN-A041-01A-11W-A050-09	3.19E-01	3.17E-01
TCGA-AN-A046-01A-21W-A050-09	1.91E+02	1.91E+02
TCGA-AN-A049-01A-21W-A019-09	2.73E-01	2.74E-01
TCGA-AN-A04A-01A-21W-A050-09	2.69E-01	2.69E-01
TCGA-AN-A04C-01A-21W-A050-09	3.82E-01	3.82E-01
TCGA-AN-A04D-01A-21W-A050-09	3.86E-01	3.86E-01
TCGA-AN-A0AJ-01A-11W-A019-09	5.54E-01	5.56E-01
TCGA-AN-A0AK-01A-21W-A019-09	8.94E-01	8.93E-01
TCGA-AN-A0AL-01A-11W-A019-09	2.80E-01	2.81E-01
TCGA-AN-A0AM-01A-11W-A050-09	4.02E-01	4.02E-01
TCGA-AN-A0AR-01A-11W-A019-09	5.02E-01	5.01E-01
TCGA-AN-A0AS-01A-11W-A019-09	2.75E-01	2.76E-01
TCGA-AN-A0AT-01A-11D-A045-09	4.34E-01	4.32E-01
TCGA-AN-A0FD-01A-11W-A050-09	1.83E-01	1.83E-01
TCGA-AN-A0FF-01A-11W-A050-09	7.23E-02	7.53E-02
TCGA-AN-A0FJ-01A-11W-A019-09	4.53E-01	4.53E-01
TCGA-AN-A0FK-01A-11W-A050-09	2.39E-01	2.39E-01
TCGA-AN-A0FL-01A-11W-A050-09	6.12E-01	6.13E-01
TCGA-AN-A0FN-01A-11W-A050-09	3.29E-01	3.29E-01
TCGA-AN-A0FS-01A-11W-A050-09	5.16E-01	5.17E-01
TCGA-AN-A0FT-01A-11W-A050-09	5.66E-01	5.66E-01
TCGA-AN-A0FV-01A-11W-A019-09	4.86E-01	4.86E-01
TCGA-AN-A0FW-01A-11W-A050-09	4.89E-01	4.89E-01
TCGA-AN-A0FX-01A-11W-A050-09	4.31E-01	4.31E-01
TCGA-AN-A0FY-01A-11W-A050-09	2.64E-01	2.63E-01
TCGA-AN-A0FZ-01A-11W-A050-09	4.76E-01	4.76E-01
TCGA-AN-A0G0-01A-11W-A050-09	1.97E-01	1.97E-01
TCGA-AN-A0XN-01A-21D-A10G-09	4.57E-01	4.55E-01
TCGA-AN-A0XO-01A-11D-A10G-09	2.77E-01	2.77E-01
TCGA-AN-A0XP-01A-11D-A117-09	2.83E-01	2.83E-01
TCGA-AN-A0XR-01A-11D-A10G-09	2.70E-01	2.71E-01
TCGA-AN-A0XS-01A-22D-A10G-09	2.77E-01	2.77E-01
TCGA-AN-A0XT-01A-11D-A10G-09	1.50E-01	1.50E-01
TCGA-AN-A0XU-01A-11D-A10G-09	5.38E-01	5.38E-01
TCGA-AN-A0XV-01A-11D-A10G-09	1.87E-01	1.87E-01
TCGA-AN-A0XW-01A-11D-A10G-09	6.94E-01	6.93E-01
TCGA-AO-A03L-01A-41W-A071-09	2.70E-01	2.72E-01
TCGA-AO-A03O-01A-11W-A019-09	3.15E-01	3.15E-01
TCGA-AO-A03P-01A-11W-A019-09	3.27E-01	3.27E-01
TCGA-AO-A03R-01A-21W-A050-09	4.06E-01	4.08E-01
TCGA-AO-A03T-01A-21W-A050-09	4.93E-01	4.93E-01
TCGA-AO-A03V-01A-11D-A10Y-09	4.08E-01	4.08E-01
TCGA-AO-A0J2-01A-11W-A050-09	2.41E-01	2.41E-01
TCGA-AO-A0J3-01A-11W-A050-09	7.08E-01	7.09E-01
TCGA-AO-A0J4-01A-11W-A050-09	5.55E-01	5.56E-01
TCGA-AO-A0J5-01A-11W-A050-09	2.62E-01	2.62E-01
TCGA-AO-A0J6-01A-11W-A050-09	4.21E-01	4.21E-01
TCGA-AO-A0J7-01A-11W-A050-09	2.95E-01	2.95E-01
TCGA-AO-A0J8-01A-21D-A045-09	1.95E-01	1.95E-01
TCGA-AO-A0J9-01A-11W-A050-09	8.00E-01	8.01E-01
TCGA-AO-A0JA-01A-11W-A071-09	4.15E-01	4.15E-01
TCGA-AO-A0JB-01A-11W-A071-09	3.73E-01	3.73E-01
TCGA-AO-A0JC-01A-11W-A071-09	5.81E-01	5.80E-01
TCGA-AO-A0JD-01A-11W-A071-09	3.35E-01	3.36E-01
TCGA-AO-A0JE-01A-11W-A071-09	3.74E-01	3.74E-01
TCGA-AO-A0JF-01A-11W-A071-09	2.57E-01	2.57E-01
TCGA-AO-A0JG-01A-31D-A099-09	1.59E-01	1.59E-01
TCGA-AO-A0JI-01A-21W-A100-09	9.89E-02	9.89E-02
TCGA-AO-A0JJ-01A-11W-A071-09	2.20E-01	2.20E-01
TCGA-AO-A0JM-01A-21W-A071-09	3.36E-01	3.36E-01
TCGA-AO-A124-01A-11D-A10M-09	5.00E-01	5.00E-01
TCGA-AO-A128-01A-11D-A10M-09	6.33E-01	6.33E-01
TCGA-AO-A12A-01A-21D-A10Y-09	1.50E-01	1.50E-01
TCGA-AO-A12D-01A-11D-A10Y-09	4.73E-01	4.72E-01
TCGA-AO-A12F-01A-11D-A10Y-09	6.71E-02	6.71E-02
TCGA-AO-A12H-01A-11D-A10Y-09	1.16E-01	1.16E-01
TCGA-AO-A1KO-01A-31D-A188-09	9.63E-02	9.63E-02
TCGA-AO-A1KP-01A-11D-A13L-09	1.19E-01	1.19E-01
TCGA-AO-A1KR-01A-12D-A142-09	2.74E-01	2.74E-01
TCGA-AO-A1KS-01A-11D-A13L-09	3.79E-01	3.78E-01
TCGA-AO-A1KT-01A-11D-A13L-09	2.19E-01	2.19E-01
TCGA-AQ-A04H-01B-11D-A10M-09	2.04E-01	2.05E-01
TCGA-AQ-A04J-01A-02W-A050-09	3.47E-01	3.46E-01
TCGA-AQ-A0Y5-01A-11D-A14K-09	4.02E-01	4.02E-01
TCGA-AQ-A1H2-01A-11D-A13L-09	1.40E-01	1.40E-01
TCGA-AQ-A1H3-01A-31D-A13L-09	0.00E+00	0.00E+00
TCGA-AQ-A54O-01A-11D-A25Q-09	1.14E-01	1.14E-01
TCGA-AQ-A7U7-01A-22D-A351-09	4.85E-01	4.85E-01
TCGA-AR-A0TP-01A-11D-A099-09	3.07E-01	3.07E-01
TCGA-AR-A0TQ-01A-11D-A099-09	3.39E-01	3.39E-01
TCGA-AR-A0TR-01A-11D-A099-09	1.39E-01	1.40E-01
TCGA-AR-A0TS-01A-11D-A10Y-09	3.99E-01	3.99E-01
TCGA-AR-A0TT-01A-31D-A099-09	3.72E-01	3.72E-01
TCGA-AR-A0TU-01A-31D-A10G-09	5.96E-01	5.96E-01
TCGA-AR-A0TV-01A-21D-A099-09	2.85E-01	2.84E-01
TCGA-AR-A0TW-01A-11D-A099-09	3.34E-01	3.34E-01
TCGA-AR-A0TX-01A-11D-A099-09	7.14E-01	7.15E-01
TCGA-AR-A0TY-01A-12W-A12T-09	4.41E-01	4.41E-01
TCGA-AR-A0TZ-01A-12D-A099-09	4.33E-01	4.33E-01
TCGA-AR-A0U0-01A-11D-A10G-09	6.72E-01	6.72E-01
TCGA-AR-A0U1-01A-11D-A10Y-09	3.21E-01	3.21E-01
TCGA-AR-A0U2-01A-11D-A10G-09	2.03E-01	2.03E-01
TCGA-AR-A0U3-01A-11D-A10G-09	3.17E-01	3.17E-01
TCGA-AR-A1AH-01A-11D-A12B-09	4.26E-01	4.26E-01
TCGA-AR-A1AI-01A-11D-A12Q-09	4.60E-01	4.60E-01
TCGA-AR-A1AJ-01A-21D-A12Q-09	3.67E-01	3.67E-01
TCGA-AR-A1AK-01A-21D-A12Q-09	4.62E-01	4.61E-01
TCGA-AR-A1AL-01A-21D-A12Q-09	2.48E-01	2.48E-01
TCGA-AR-A1AN-01A-11D-A12Q-09	1.87E-01	1.87E-01
TCGA-AR-A1AO-01A-11D-A12Q-09	6.11E-01	6.11E-01
TCGA-AR-A1AP-01A-11D-A12Q-09	2.77E-01	2.77E-01
TCGA-AR-A1AQ-01A-11D-A12Q-09	2.05E-01	2.06E-01
TCGA-AR-A1AR-01A-31D-A135-09	2.77E-01	2.76E-01
TCGA-AR-A1AS-01A-11D-A12Q-09	2.96E-01	2.96E-01
TCGA-AR-A1AT-01A-11D-A12Q-09	1.13E-01	1.15E-01
TCGA-AR-A1AU-01A-11D-A12Q-09	2.04E-01	2.04E-01
TCGA-AR-A1AV-01A-21D-A12Q-09	4.58E-01	4.57E-01
TCGA-AR-A1AW-01A-21D-A12Q-09	2.86E-01	2.86E-01
TCGA-AR-A1AX-01A-11D-A12Q-09	3.02E-01	3.04E-01
TCGA-AR-A1AY-01A-21D-A12Q-09	3.41E-01	3.41E-01
