NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	5.235	188.441	1.883	97.825	3.687	0.143	20000.0
2	5.205	187.755	1.888	97.619	3.652	0.151	20000.0
3	5.199	187.714	1.857	97.635	3.65	0.15	20000.0
4	5.209	188.034	1.903	97.727	3.66	0.148	20000.0
5	5.201	187.92	1.897	97.555	3.646	0.155	20000.0
6	5.206	187.704	1.878	97.619	3.64	0.151	20000.0
7	5.195	187.805	1.893	97.671	3.663	0.149	20000.0
8	5.207	187.817	1.894	97.572	3.649	0.154	20000.0
9	5.237	188.164	1.901	97.728	3.679	0.146	20000.0
10	5.236	188.359	1.891	97.81	3.663	0.145	20000.0
11	5.19	187.94	1.862	97.641	3.643	0.151	20000.0
12	5.205	187.788	1.885	97.67	3.634	0.152	20000.0
13	5.189	187.723	1.877	97.594	3.625	0.155	30000.0
14	5.252	188.249	1.884	97.698	3.658	0.148	20000.0
15	5.199	188.118	1.895	97.684	3.679	0.148	20000.0
16	5.221	188.298	1.916	97.848	3.688	0.143	20000.0
17	5.18	187.717	1.863	97.649	3.65	0.149	20000.0
18	5.239	188.531	1.929	97.874	3.701	0.142	30000.0
19	5.215	187.98	1.908	97.801	3.675	0.147	20000.0
20	5.255	188.339	1.923	97.815	3.667	0.146	20000.0
21	5.185	187.907	1.873	97.601	3.643	0.152	20000.0
22	5.223	187.981	1.899	97.676	3.656	0.15	20000.0
23	5.197	187.819	1.907	97.669	3.666	0.15	30000.0
24	5.188	187.782	1.896	97.576	3.613	0.157	20000.0
25	5.181	187.583	1.897	97.693	3.636	0.153	40000.0
26	5.22	188.068	1.905	97.732	3.667	0.148	20000.0
27	5.2	188.053	1.901	97.69	3.67	0.148	40000.0
28	5.216	187.8	1.862	97.649	3.624	0.152	30000.0
29	5.182	187.517	1.894	97.622	3.644	0.153	20000.0
30	5.191	187.997	1.885	97.692	3.663	0.148	20000.0
31	5.188	187.911	1.884	97.662	3.666	0.151	30000.0
32	5.215	187.729	1.877	97.608	3.652	0.152	20000.0
33	5.191	187.918	1.894	97.675	3.646	0.151	20000.0
34	5.222	188.082	1.884	97.691	3.648	0.149	20000.0
35	5.18	187.348	1.905	97.634	3.648	0.155	20000.0
36	5.24	188.316	1.877	97.746	3.662	0.145	20000.0
37	5.167	187.684	1.866	97.607	3.65	0.15	30000.0
38	5.189	187.914	1.882	97.644	3.651	0.151	20000.0
39	5.18	187.84	1.875	97.653	3.648	0.149	20000.0
40	5.171	187.862	1.899	97.654	3.663	0.15	20000.0
41	5.204	187.872	1.887	97.622	3.637	0.152	20000.0
42	5.195	187.79	1.857	97.597	3.642	0.151	20000.0
43	5.177	187.835	1.883	97.662	3.66	0.15	20000.0
44	5.211	187.98	1.888	97.692	3.654	0.149	30000.0
45	5.211	188.404	1.888	97.785	3.663	0.145	30000.0
46	5.195	187.773	1.868	97.611	3.644	0.152	20000.0
47	5.184	187.803	1.879	97.649	3.637	0.153	20000.0
48	5.189	187.944	1.881	97.647	3.664	0.149	20000.0
49	5.204	188.0	1.872	97.671	3.643	0.149	20000.0
50	5.223	188.145	1.893	97.691	3.669	0.149	20000.0
51	5.24	188.443	1.919	97.84	3.675	0.144	20000.0
52	5.203	187.941	1.893	97.666	3.641	0.151	40000.0
53	5.192	187.942	1.885	97.685	3.657	0.149	30000.0
54	5.216	188.073	1.885	97.669	3.658	0.148	40000.0
55	5.248	188.389	1.903	97.777	3.66	0.147	20000.0
56	5.2	188.07	1.902	97.715	3.666	0.149	20000.0
57	5.229	188.396	1.901	97.798	3.652	0.146	20000.0
58	5.238	188.381	1.895	97.799	3.651	0.147	20000.0
59	5.213	188.277	1.91	97.774	3.691	0.145	20000.0
60	5.213	188.06	1.869	97.775	3.641	0.146	20000.0
61	5.175	187.509	1.875	97.59	3.626	0.153	20000.0
62	5.204	187.797	1.899	97.689	3.643	0.151	20000.0
63	5.17	187.575	1.868	97.634	3.657	0.149	20000.0
64	5.187	187.997	1.892	97.779	3.672	0.147	20000.0
65	5.221	188.309	1.883	97.73	3.665	0.147	40000.0
66	5.245	188.264	1.897	97.773	3.66	0.147	30000.0
67	5.196	187.879	1.881	97.653	3.649	0.15	30000.0
68	5.189	187.595	1.888	97.619	3.64	0.153	20000.0
69	5.205	188.036	1.876	97.729	3.644	0.146	20000.0
70	5.167	187.641	1.87	97.617	3.636	0.153	20000.0
71	5.175	187.682	1.868	97.562	3.634	0.153	40000.0
72	5.197	187.797	1.874	97.532	3.634	0.153	30000.0
73	5.214	187.919	1.88	97.693	3.643	0.15	20000.0
74	5.178	187.932	1.878	97.626	3.658	0.151	30000.0
75	5.224	188.116	1.889	97.644	3.672	0.148	20000.0
76	5.212	188.263	1.901	97.771	3.661	0.146	20000.0
77	5.197	188.123	1.896	97.782	3.656	0.148	20000.0
78	5.165	187.503	1.86	97.581	3.626	0.154	20000.0
79	5.195	187.699	1.893	97.635	3.642	0.153	20000.0
80	5.234	188.152	1.883	97.777	3.651	0.147	20000.0
81	5.155	187.382	1.897	97.593	3.65	0.155	50000.0
82	5.208	187.953	1.9	97.781	3.653	0.148	20000.0
83	5.163	187.505	1.867	97.569	3.604	0.155	20000.0
84	5.187	187.695	1.871	97.691	3.644	0.151	20000.0
85	5.215	187.901	1.885	97.675	3.647	0.149	20000.0
86	5.207	187.87	1.881	97.701	3.646	0.15	20000.0
87	5.172	187.556	1.873	97.58	3.646	0.152	30000.0
88	5.192	187.825	1.886	97.67	3.635	0.15	20000.0
89	5.203	187.939	1.883	97.694	3.643	0.149	20000.0
90	5.188	187.611	1.859	97.619	3.653	0.151	20000.0
91	5.168	187.633	1.879	97.591	3.64	0.152	20000.0
92	5.171	187.737	1.884	97.632	3.662	0.15	20000.0
93	5.229	187.931	1.878	97.631	3.643	0.151	20000.0
94	5.204	188.113	1.895	97.758	3.672	0.146	20000.0
95	5.224	188.361	1.883	97.745	3.675	0.146	40000.0
96	5.214	187.971	1.874	97.669	3.644	0.149	20000.0
97	5.231	188.294	1.914	97.765	3.663	0.147	20000.0
98	5.186	188.032	1.89	97.751	3.665	0.148	20000.0
99	5.202	187.849	1.879	97.633	3.66	0.15	20000.0
100	5.251	188.292	1.93	97.762	3.688	0.145	20000.0
