NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	6.918	171.658	2.386	92.935	2.482	0.317	30000.0
2	7.067	172.132	2.404	92.716	2.451	0.32	20000.0
3	6.829	169.843	2.36	91.968	2.45	0.336	30000.0
4	6.86	169.844	2.352	92.236	2.429	0.336	50000.0
5	6.967	169.696	2.39	92.139	2.411	0.337	40000.0
6	6.842	169.288	2.333	91.974	2.424	0.337	20000.0
7	6.816	169.046	2.348	91.959	2.425	0.326	50000.0
8	6.831	169.788	2.337	92.103	2.417	0.337	20000.0
9	6.816	168.198	2.341	91.85	2.416	0.333	20000.0
10	6.844	169.445	2.345	91.852	2.421	0.338	20000.0
11	6.972	169.692	2.417	91.961	2.391	0.338	20000.0
12	7.032	170.666	2.406	92.246	2.413	0.338	30000.0
13	6.847	169.184	2.351	91.949	2.448	0.333	20000.0
14	6.953	170.975	2.384	92.498	2.441	0.322	20000.0
15	6.82	170.349	2.322	92.276	2.462	0.328	30000.0
16	6.876	170.455	2.339	92.136	2.478	0.33	20000.0
17	6.998	169.389	2.393	91.703	2.437	0.339	30000.0
18	6.862	169.855	2.326	92.159	2.442	0.326	20000.0
19	6.95	171.015	2.381	92.526	2.445	0.331	20000.0
20	6.907	171.095	2.377	92.445	2.465	0.326	40000.0
21	6.859	170.247	2.349	92.046	2.442	0.339	30000.0
22	7.116	171.01	2.406	92.951	2.473	0.315	30000.0
23	7.019	170.503	2.399	92.59	2.45	0.326	30000.0
24	7.013	170.731	2.42	92.297	2.45	0.331	30000.0
25	6.81	170.274	2.348	92.426	2.458	0.326	30000.0
26	6.963	171.818	2.38	92.695	2.488	0.319	20000.0
27	6.933	169.755	2.381	92.341	2.444	0.334	20000.0
28	6.849	171.086	2.346	92.43	2.468	0.321	40000.0
29	7.042	170.468	2.4	92.768	2.496	0.326	20000.0
30	6.891	171.401	2.382	92.878	2.455	0.322	20000.0
31	7.052	171.876	2.421	92.788	2.425	0.322	30000.0
32	7.004	170.658	2.414	92.429	2.408	0.332	40000.0
33	7.009	169.874	2.405	92.173	2.433	0.339	20000.0
34	6.868	170.676	2.338	92.428	2.467	0.331	20000.0
35	6.791	170.658	2.335	92.191	2.47	0.336	20000.0
36	7.038	171.877	2.396	93.155	2.47	0.309	20000.0
37	7.049	171.605	2.402	92.54	2.437	0.331	20000.0
38	7.068	170.592	2.397	92.404	2.43	0.325	20000.0
39	6.941	171.199	2.382	92.685	2.443	0.325	40000.0
40	6.948	171.041	2.373	92.593	2.446	0.327	20000.0
41	7.152	171.207	2.419	93.114	2.476	0.308	20000.0
42	7.056	170.44	2.395	92.331	2.431	0.331	20000.0
43	6.969	171.437	2.384	92.537	2.448	0.321	20000.0
44	6.957	171.847	2.364	92.766	2.492	0.319	20000.0
45	6.897	170.385	2.365	92.427	2.453	0.333	20000.0
46	7.093	172.72	2.41	93.356	2.48	0.298	20000.0
47	6.963	172.56	2.348	93.221	2.491	0.306	30000.0
48	6.89	170.529	2.347	92.362	2.469	0.335	30000.0
49	6.846	170.412	2.371	92.351	2.47	0.333	20000.0
50	6.938	170.857	2.383	92.714	2.46	0.325	20000.0
51	6.855	169.837	2.369	92.391	2.453	0.327	40000.0
52	6.915	169.889	2.351	92.243	2.425	0.333	40000.0
53	6.839	169.87	2.336	92.19	2.446	0.328	30000.0
54	6.985	170.602	2.402	92.287	2.419	0.338	20000.0
55	6.839	169.5	2.36	92.192	2.422	0.338	20000.0
56	6.83	169.018	2.331	91.776	2.44	0.338	20000.0
57	7.093	171.06	2.429	92.888	2.481	0.326	20000.0
58	6.987	171.784	2.411	92.815	2.474	0.319	30000.0
