NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	111.177	56.609	19.097	37.853	0.42	0.874	20000.0
2	113.053	57.335	19.754	38.684	0.424	0.869	40000.0
3	111.592	57.07	19.258	38.301	0.427	0.869	100000.0
4	113.059	57.485	19.734	38.816	0.424	0.867	40000.0
5	112.254	57.357	19.662	38.745	0.427	0.868	70000.0
6	114.15	57.869	20.211	39.228	0.423	0.866	30000.0
7	113.833	57.724	19.964	39.026	0.425	0.868	40000.0
8	113.678	57.398	20.012	38.827	0.422	0.868	40000.0
9	112.277	57.076	19.21	38.265	0.429	0.87	40000.0
10	112.345	57.2	19.566	38.591	0.426	0.868	50000.0
11	111.487	56.683	19.329	38.276	0.419	0.869	50000.0
12	111.866	57.15	19.481	38.621	0.429	0.867	40000.0
13	112.349	57.44	19.534	38.77	0.425	0.869	50000.0
14	112.991	57.288	19.694	38.656	0.426	0.869	70000.0
15	112.348	57.118	19.637	38.864	0.424	0.867	50000.0
16	112.363	57.048	19.657	38.527	0.425	0.867	40000.0
17	112.465	57.059	19.76	38.476	0.418	0.872	60000.0
18	113.279	57.622	19.838	38.972	0.426	0.867	50000.0
19	113.436	57.578	19.915	38.872	0.429	0.867	60000.0
20	112.683	57.08	19.712	38.764	0.42	0.867	60000.0
21	111.649	57.139	19.492	38.623	0.426	0.867	60000.0
22	109.752	56.062	18.701	37.442	0.422	0.875	50000.0
23	112.587	57.344	19.776	38.827	0.422	0.867	70000.0
24	113.146	57.256	20.043	38.823	0.423	0.868	40000.0
25	112.654	57.357	19.779	38.895	0.419	0.868	30000.0
26	112.872	57.238	19.662	38.456	0.425	0.871	40000.0
27	112.972	57.549	19.797	39.129	0.423	0.867	50000.0
28	113.315	57.409	19.841	38.823	0.418	0.869	90000.0
29	112.726	57.37	19.87	38.907	0.424	0.866	30000.0
30	110.778	56.491	18.93	37.935	0.421	0.872	60000.0
31	113.989	57.744	20.071	39.168	0.425	0.867	50000.0
32	112.732	57.722	19.764	38.963	0.428	0.866	40000.0
33	112.591	56.958	19.506	38.28	0.423	0.872	50000.0
34	113.086	57.524	19.873	39.033	0.425	0.864	60000.0
35	111.238	56.993	19.212	38.273	0.427	0.867	50000.0
36	112.706	57.669	19.796	38.948	0.434	0.867	60000.0
37	113.98	57.455	20.024	38.818	0.424	0.869	80000.0
38	113.896	57.476	20.064	38.844	0.417	0.869	50000.0
39	110.751	56.469	18.986	37.7	0.422	0.874	40000.0
40	112.865	57.325	19.703	38.659	0.426	0.868	50000.0
41	114.339	57.942	20.162	39.094	0.432	0.866	40000.0
42	110.683	56.548	18.885	37.591	0.423	0.873	70000.0
43	112.765	57.481	19.783	38.995	0.427	0.866	30000.0
44	111.194	57.11	19.282	38.332	0.432	0.87	50000.0
45	111.508	56.754	19.012	37.915	0.426	0.87	50000.0
46	111.558	57.004	19.299	38.169	0.425	0.87	60000.0
47	111.05	56.508	19.139	37.969	0.422	0.872	50000.0
48	113.245	57.648	19.769	38.869	0.428	0.866	40000.0
49	112.813	57.506	19.895	39.076	0.423	0.865	30000.0
50	112.993	57.416	19.882	38.95	0.422	0.867	50000.0
51	114.029	58.498	20.005	39.515	0.431	0.862	40000.0
52	112.751	57.123	19.719	38.459	0.424	0.87	40000.0
53	110.461	56.708	18.928	37.93	0.423	0.871	50000.0
54	112.746	57.229	19.912	38.66	0.424	0.87	40000.0
55	113.078	57.285	19.877	38.891	0.422	0.867	60000.0
56	113.332	57.494	19.797	38.608	0.426	0.87	50000.0
57	113.447	57.469	20.025	38.915	0.423	0.867	50000.0
58	113.298	57.574	19.86	39.06	0.431	0.864	70000.0
59	112.499	57.252	19.644	38.692	0.426	0.867	60000.0
60	112.075	57.156	19.598	38.53	0.428	0.868	50000.0
61	111.939	56.695	19.503	38.218	0.415	0.873	60000.0
62	113.499	57.416	19.822	38.979	0.419	0.866	70000.0
63	112.705	57.155	19.805	38.712	0.418	0.868	30000.0
64	112.944	57.614	19.76	39.151	0.424	0.864	40000.0
65	110.361	56.397	19.191	38.039	0.428	0.868	70000.0
66	113.613	57.446	19.951	38.838	0.424	0.869	40000.0
67	113.632	57.342	20.013	38.921	0.421	0.867	50000.0
68	113.021	57.893	19.876	38.941	0.429	0.866	60000.0
69	110.724	56.581	19.14	38.189	0.421	0.87	30000.0
70	112.504	57.493	19.536	38.709	0.434	0.866	60000.0
71	114.537	57.901	19.997	39.039	0.425	0.867	60000.0
72	114.082	57.663	20.195	39.045	0.423	0.867	20000.0
73	112.172	56.991	19.468	38.411	0.424	0.869	40000.0
74	113.797	57.903	19.923	39.208	0.429	0.864	40000.0
75	112.804	57.41	19.578	38.654	0.425	0.868	60000.0
76	111.36	57.003	19.38	38.595	0.428	0.868	60000.0
77	112.879	57.416	19.875	38.851	0.429	0.867	60000.0
78	112.433	57.301	19.434	38.488	0.425	0.869	30000.0
79	113.583	57.766	19.873	39.016	0.425	0.866	60000.0
80	110.617	56.178	19.174	37.727	0.423	0.874	60000.0
81	112.997	57.026	19.859	38.565	0.415	0.871	30000.0
82	113.341	57.671	19.855	38.979	0.429	0.866	70000.0
83	111.583	57.012	19.125	38.241	0.429	0.868	50000.0
