	A	B	Mean_A	Mean_B	H-statistic	P-value	Decision
0	SBS1	SBS2	0.9371859296482412	2.4120603015075375	23.847285118460206	1.0428885996772575e-06	Rank medians are different
1	SBS1	SBS4	0.9371859296482412	0.3341708542713568	155.03537946202664	1.375505366840837e-35	Rank medians are different
2	SBS1	SBS5	0.9371859296482412	2.620603015075377	36.8050270293291	1.30553181295702e-09	Rank medians are different
3	SBS1	SBS10a	0.9371859296482412	0.24874371859296482	170.5330485047884	5.659061567713427e-39	Rank medians are different
4	SBS1	SBS10b	0.9371859296482412	0.8919597989949749	46.34688113549782	9.90650663589651e-12	Rank medians are different
5	SBS1	SBS13	0.9371859296482412	2.628140703517588	27.813485541502892	1.3359168167218537e-07	Rank medians are different
6	SBS1	SBS23	0.9371859296482412	0.32914572864321606	121.9030184179061	2.424020917827595e-28	Rank medians are different
7	SBS2	SBS4	2.4120603015075375	0.3341708542713568	210.81195603100883	9.13527456040165e-48	Rank medians are different
8	SBS2	SBS5	2.4120603015075375	2.620603015075377	1.27889404808194	0.25810476963382983	Rank medians are similar
9	SBS2	SBS10a	2.4120603015075375	0.24874371859296482	230.7308647772375	4.130039844952719e-52	Rank medians are different
10	SBS2	SBS10b	2.4120603015075375	0.8919597989949749	100.82667771324562	1.0039498778170199e-23	Rank medians are different
11	SBS2	SBS13	2.4120603015075375	2.628140703517588	0.2708902967371044	0.6027351781157853	Rank medians are similar
12	SBS2	SBS23	2.4120603015075375	0.32914572864321606	181.5558218019927	2.216813687878248e-41	Rank medians are different
13	SBS4	SBS5	0.3341708542713568	2.620603015075377	218.34386558135236	2.0779486496891758e-49	Rank medians are different
14	SBS4	SBS10a	0.3341708542713568	0.24874371859296482	0.019098357983502668	0.8900848770477151	Rank medians are similar
15	SBS4	SBS10b	0.3341708542713568	0.8919597989949749	32.056170060141305	1.4977863642324052e-08	Rank medians are different
16	SBS4	SBS13	0.3341708542713568	2.628140703517588	201.4559299552485	1.0048957537583115e-45	Rank medians are different
17	SBS4	SBS23	0.3341708542713568	0.32914572864321606	2.9944864112627623	0.08354840047332399	Rank medians are similar
18	SBS5	SBS10a	2.620603015075377	0.24874371859296482	240.22071240487676	3.5203063575433453e-54	Rank medians are different
19	SBS5	SBS10b	2.620603015075377	0.8919597989949749	113.71623792759779	1.5035674884353813e-26	Rank medians are different
20	SBS5	SBS13	2.620603015075377	2.628140703517588	0.32863684277700844	0.5664628690219747	Rank medians are similar
21	SBS5	SBS23	2.620603015075377	0.32914572864321606	191.74079899567224	1.3254431546092136e-43	Rank medians are different
22	SBS10a	SBS10b	0.24874371859296482	0.8919597989949749	36.611646641395616	1.4416777953995993e-09	Rank medians are different
23	SBS10a	SBS13	0.24874371859296482	2.628140703517588	221.57084478094086	4.1091093924101213e-50	Rank medians are different
24	SBS10a	SBS23	0.24874371859296482	0.32914572864321606	3.8635916877562853	0.04934458922186361	Rank medians are different
25	SBS10b	SBS13	0.8919597989949749	2.628140703517588	100.46205895108163	1.2068679994221947e-23	Rank medians are different
26	SBS10b	SBS23	0.8919597989949749	0.32914572864321606	16.884816495322223	3.971802729119009e-05	Rank medians are different
27	SBS13	SBS23	2.628140703517588	0.32914572864321606	174.836479947614	6.50002980462331e-40	Rank medians are different
