NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	63.42	88.162	10.906	60.35	0.8	0.705	40000.0
2	64.895	90.398	11.126	61.291	0.803	0.693	40000.0
3	62.304	87.976	10.454	59.698	0.809	0.707	60000.0
4	63.539	88.626	10.815	60.277	0.801	0.703	60000.0
5	64.578	90.225	11.213	61.325	0.803	0.696	60000.0
6	64.287	90.081	11.07	61.358	0.814	0.691	50000.0
7	64.568	90.202	11.072	61.302	0.798	0.694	70000.0
8	65.121	91.58	11.227	61.927	0.813	0.689	30000.0
9	64.6	90.272	11.08	60.898	0.806	0.699	50000.0
10	66.582	92.489	11.618	62.822	0.806	0.681	30000.0
11	66.388	92.431	11.421	62.582	0.808	0.681	50000.0
12	62.705	88.912	10.688	60.604	0.813	0.698	60000.0
13	63.526	88.065	10.903	60.029	0.799	0.706	40000.0
14	63.607	89.15	10.83	60.355	0.804	0.703	60000.0
15	63.397	89.123	10.984	60.683	0.807	0.699	60000.0
16	63.86	89.124	10.965	60.811	0.804	0.699	30000.0
17	64.246	89.448	11.108	60.825	0.801	0.698	70000.0
18	64.016	89.287	10.814	59.869	0.807	0.709	60000.0
19	63.01	88.906	10.718	60.292	0.808	0.701	50000.0
20	65.575	90.951	11.336	61.891	0.806	0.686	60000.0
21	63.495	88.809	10.762	60.309	0.814	0.702	40000.0
22	65.169	91.205	11.115	61.57	0.811	0.689	50000.0
23	66.483	92.528	11.509	62.3	0.81	0.687	30000.0
24	65.485	92.155	11.284	62.445	0.813	0.68	40000.0
25	64.7	90.13	11.171	61.193	0.805	0.696	40000.0
26	64.032	90.035	10.925	61.192	0.814	0.695	110000.0
27	65.805	92.254	11.367	62.72	0.811	0.679	30000.0
28	64.775	89.878	11.193	60.967	0.803	0.698	50000.0
29	63.832	89.055	10.92	60.685	0.804	0.698	40000.0
30	66.494	92.761	11.49	62.672	0.808	0.681	40000.0
31	65.056	90.38	11.174	61.52	0.801	0.692	60000.0
32	66.591	92.416	11.609	62.919	0.806	0.679	40000.0
33	63.661	89.173	10.763	60.087	0.815	0.706	30000.0
34	61.742	86.691	10.475	58.787	0.797	0.72	30000.0
35	65.191	92.077	11.209	62.297	0.812	0.681	70000.0
36	62.653	88.545	10.546	60.317	0.811	0.7	50000.0
37	64.069	88.112	11.053	59.303	0.8	0.719	60000.0
38	64.738	90.511	11.144	61.145	0.813	0.698	50000.0
39	62.832	88.438	10.774	60.502	0.813	0.7	70000.0
40	65.257	90.523	11.294	61.073	0.8	0.701	40000.0
41	62.469	86.669	10.668	58.717	0.795	0.721	60000.0
