Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F
TCGA-CF-A9FF-01A-11D-A38G-08	64	64	12	2	19	6
TCGA-CF-A9FH-01A-11D-A38G-08	1	1	6	3	19	11
TCGA-CF-A9FL-01A-11D-A38G-08	0	2	8	22	22	9
TCGA-CF-A9FM-01A-11D-A38G-08	0	0	15	6	8	0
TCGA-CU-A0YN-01A-21D-A10S-08	0	18	82	61	41	0
TCGA-CU-A0YO-01A-11D-A10S-08	26	24	15	7	35	7
TCGA-CU-A0YR-01A-12D-A10S-08	2	15	105	30	23	1
TCGA-CU-A3KJ-01A-11D-A21A-08	135	49	36	21	37	3
TCGA-CU-A3QU-01A-11D-A22Z-08	38	31	17	5	26	12
TCGA-CU-A3YL-01A-11D-A22Z-08	155	82	6	0	26	12
TCGA-CU-A5W6-01A-11D-A289-08	92	86	17	31	30	4
TCGA-CU-A72E-01A-12D-A339-08	52	26	13	3	28	0
TCGA-DK-A1A3-01A-11D-A13W-08	220	366	111	23	17	14
TCGA-DK-A1A5-01A-11D-A13W-08	172	93	18	0	21	11
TCGA-DK-A1A6-01A-11D-A13W-08	140	31	40	65	8	0
TCGA-DK-A1A7-01A-11D-A13W-08	13	32	136	28	55	0
TCGA-DK-A1AA-01A-11D-A13W-08	6	9	38	31	11	7
TCGA-DK-A1AB-01A-11D-A13W-08	143	89	0	0	12	0
TCGA-DK-A1AC-01A-11D-A13W-08	472	1287	33	49	19	42
TCGA-DK-A1AD-01A-11D-A13W-08	83	54	71	32	33	16
TCGA-DK-A1AE-01A-11D-A13W-08	49	38	6	27	21	1
TCGA-DK-A1AF-01A-11D-A13W-08	62	30	7	11	0	5
TCGA-DK-A1AG-01A-11D-A13W-08	76	45	7	3	26	12
TCGA-DK-A2HX-01A-12D-A18F-08	26	41	13	18	26	6
TCGA-DK-A2I1-01A-11D-A17V-08	133	65	0	8	18	14
TCGA-DK-A2I2-01A-11D-A17V-08	20	33	41	4	13	0
TCGA-DK-A2I4-01A-11D-A21A-08	496	568	0	12	19	29
TCGA-DK-A2I6-01A-12D-A18F-08	44	112	127	42	19	21
TCGA-DK-A3IK-01A-32D-A21A-08	85	16	4	86	46	16
TCGA-DK-A3IL-01A-11D-A20D-08	8	5	34	116	29	25
TCGA-DK-A3IM-01A-11D-A20D-08	0	4	24	30	42	1
TCGA-DK-A3IN-01A-11D-A20D-08	243	146	29	11	24	9
TCGA-DK-A3IQ-01A-31D-A20D-08	83	72	5	21	26	12
TCGA-DK-A3IS-01A-21D-A21A-08	207	167	0	8	41	5
TCGA-DK-A3IT-01A-31D-A20D-08	343	73	17	53	6	10
TCGA-DK-A3IU-01A-11D-A20D-08	189	196	44	52	22	5
TCGA-DK-A3IV-01A-22D-A21A-08	19	24	17	10	13	6
TCGA-DK-A3WW-01A-22D-A23M-08	811	601	0	42	4	75
TCGA-DK-A3WX-01A-22D-A22Z-08	4	15	3	8	23	0
TCGA-DK-A3WY-01A-11D-A22Z-08	10	6	1	0	2	0
TCGA-DK-A3X1-01A-12D-A22Z-08	487	457	0	63	0	110
TCGA-DK-A3X2-01A-11D-A22Z-08	25	21	14	21	63	3
TCGA-DK-A6AV-01A-12D-A30E-08	35	42	13	31	25	9
TCGA-DK-A6AW-01A-11D-A30E-08	0	9	16	0	6	4935
TCGA-DK-A6B0-01A-11D-A31L-08	1	1	11	5	7	0
TCGA-DK-A6B1-01A-12D-A30E-08	31	54	32	5	49	9
TCGA-DK-A6B2-01A-11D-A30E-08	49	36	43	49	54	13
TCGA-DK-A6B5-01A-11D-A31L-08	56	44	26	35	7	1
TCGA-DK-A6B6-01A-11D-A30E-08	409	846	0	4	16	0
TCGA-DK-AA6L-01A-11D-A391-08	265	111	28	32	19	0
TCGA-DK-AA6M-01A-11D-A391-08	7	16	0	14	37	12
TCGA-DK-AA6P-01A-11D-A391-08	66	71	33	31	11	7
TCGA-DK-AA6Q-01A-11D-A391-08	57	27	16	26	14	5
TCGA-DK-AA6R-01A-11D-A42E-08	52	52	12	259	22	16
TCGA-DK-AA6S-01A-21D-A391-08	394	183	12	89	8	0
TCGA-DK-AA6T-01A-11D-A391-08	22	0	21	2	25	13
TCGA-DK-AA6U-01A-11D-A391-08	117	106	12	243	36	20
TCGA-DK-AA6W-01A-12D-A391-08	137	85	0	18	67	3
TCGA-DK-AA6X-01A-12D-A42E-08	67	23	12	0	15	10
TCGA-DK-AA71-01A-31D-A391-08	476	342	0	3	14	0
TCGA-DK-AA74-01A-11D-A391-08	133	52	19	24	12	7
TCGA-DK-AA75-01A-11D-A391-08	131	324	50	27	37	66
TCGA-DK-AA76-01A-11D-A391-08	92	60	19	74	24	23
TCGA-DK-AA77-01A-11D-A391-08	27	81	46	256	66	3
TCGA-E5-A2PC-01A-11D-A202-08	26	59	86	87	25	13
TCGA-E5-A4TZ-01A-11D-A31L-08	303	93	0	52	126	4
TCGA-E5-A4U1-01A-11D-A31L-08	409	201	16	74	33	15
TCGA-E7-A3X6-01A-12D-A22Z-08	51	35	14	0	16	0
TCGA-E7-A3Y1-01A-11D-A22Z-08	4	12	70	58	49	1
TCGA-E7-A4IJ-01A-31D-A26M-08	161	91	44	104	10	28
TCGA-E7-A4XJ-01A-11D-A26M-08	0	3	2	1	38	6
TCGA-E7-A519-01A-11D-A26M-08	11	10	48	0	14	1
TCGA-E7-A541-01A-11D-A26M-08	189	122	159	30	43	5
TCGA-E7-A5KE-01A-11D-A289-08	37	68	49	47	70	12
TCGA-E7-A5KF-01A-11D-A289-08	114	96	16	28	1	9
TCGA-E7-A677-01A-11D-A30E-08	10	23	107	86	48	13
TCGA-E7-A678-01A-11D-A30E-08	3	1	28	8	23	2
TCGA-E7-A6MD-01A-41D-A34U-08	278	177	12	38	52	21
TCGA-E7-A6ME-01A-22D-A32B-08	11	0	76	44	25	1
TCGA-E7-A6MF-01A-12D-A32B-08	33	25	0	0	0	0
TCGA-E7-A7DU-01A-11D-A32B-08	154	139	0	17	18	9
TCGA-E7-A7DV-01A-11D-A339-08	243	40	8	8	22	17
TCGA-E7-A7PW-01A-11D-A34U-08	24	28	0	28	17	9
TCGA-E7-A7XN-01A-11D-A34U-08	792	316	36	0	0	0
TCGA-E7-A85H-01A-11D-A34U-08	22	57	272	89	66	11
TCGA-E7-A8O7-01A-11D-A364-08	7	4	6	5	16	2
TCGA-E7-A8O8-01A-11D-A364-08	14	19	35	25	51	5
TCGA-E7-A97P-01A-11D-A38G-08	28	12	115	51	30	9
TCGA-E7-A97Q-01A-11D-A38G-08	13	9	21	9	14	3
TCGA-FD-A3B3-01A-12D-A202-08	67	41	22	24	32	7
TCGA-FD-A3B4-01A-12D-A202-08	0	0	0	56	16	20
TCGA-FD-A3B5-01A-11D-A20D-08	69	32	5	26	24	19
TCGA-FD-A3B6-01A-21D-A20D-08	141	57	18	59	30	9
TCGA-FD-A3B7-01A-31D-A20D-08	14	1	30	3	24	2
TCGA-FD-A3B8-01A-31D-A20D-08	20	5	0	2	5	3
TCGA-FD-A3N5-01A-11D-A21A-08	0	19	208	136	41	12
TCGA-FD-A3N6-01A-11D-A21A-08	17	31	0	6	56	29
TCGA-FD-A3NA-01A-11D-A21A-08	99	65	18	7	14	2
TCGA-FD-A3SJ-01A-12D-A22Z-08	108	39	72	47	37	0
TCGA-FD-A3SL-01A-21D-A22Z-08	57	9	85	72	41	21
TCGA-FD-A3SM-01A-11D-A22Z-08	114	52	17	6	33	0
TCGA-FD-A3SN-01A-12D-A22Z-08	88	300	47	26	31	42
TCGA-FD-A3SO-01A-11D-A22Z-08	219	193	15	0	17	20
TCGA-FD-A3SP-01A-31D-A22Z-08	39	37	12	7	42	8
TCGA-FD-A3SQ-01A-21D-A22Z-08	11	19	13	4	36	9
TCGA-FD-A3SR-01A-11D-A22Z-08	57	18	19	20	35	20
TCGA-FD-A3SS-01A-12D-A22Z-08	237	295	0	23	0	60
TCGA-FD-A43N-01A-11D-A23U-08	86	8	8	29	88	4
TCGA-FD-A43P-01A-31D-A23U-08	232	83	45	78	42	22
TCGA-FD-A43S-01A-21D-A23U-08	0	0	1	0	0	0
TCGA-FD-A43U-01A-11D-A23U-08	0	13	15	22	38	5
TCGA-FD-A43X-01A-11D-A23U-08	182	105	38	28	39	8
TCGA-FD-A43Y-01A-21D-A26M-08	1	4	35	26	13	0
TCGA-FD-A5BR-01A-11D-A26M-08	1	6	6	44	38	7
TCGA-FD-A5BS-01A-21D-A26M-08	4	16	4	6	1	4
TCGA-FD-A5BT-01A-11D-A26M-08	81	19	28	0	28	12
TCGA-FD-A5BU-01A-31D-A26M-08	6	3	5	28	37	0
TCGA-FD-A5BV-01A-11D-A26M-08	8	2	25	80	33	0
TCGA-FD-A5BX-01A-11D-A26M-08	238	142	0	29	6	10
TCGA-FD-A5BY-01A-31D-A289-08	12	11	2	13	21	2
TCGA-FD-A5BZ-01A-11D-A289-08	42	26	4	36	35	21
TCGA-FD-A5C0-01A-11D-A289-08	7	22	54	26	46	3
TCGA-FD-A5C1-01A-11D-A289-08	71	25	12	8	58	4
TCGA-FD-A62N-01A-11D-A30E-08	1	7	25	51	16	12
TCGA-FD-A62O-01A-11D-A30E-08	89	58	8	0	43	27
TCGA-FD-A62P-01A-32D-A30E-08	244	120	9	28	40	23
TCGA-FD-A62S-01A-11D-A30E-08	0	4	24	30	29	0
TCGA-FD-A6TA-01A-12D-A339-08	201	89	0	11	6	9
TCGA-FD-A6TB-01A-12D-A339-08	143	46	0	0	20	14
TCGA-FD-A6TC-01A-21D-A339-08	681	384	26	41	18	36
TCGA-FD-A6TD-01A-51D-A339-08	40	52	16	21	31	0
TCGA-FD-A6TE-01A-12D-A339-08	164	83	5	9	24	5
TCGA-FD-A6TF-01A-52D-A32B-08	81	23	17	28	32	0
TCGA-FD-A6TG-01A-11D-A32B-08	162	72	82	122	26	10
TCGA-FD-A6TH-01A-11D-A32B-08	56	55	29	19	37	9
TCGA-FD-A6TI-01A-11D-A32B-08	2	6	26	42	53	18
TCGA-FD-A6TK-01A-42D-A339-08	25	33	30	16	23	0
TCGA-FJ-A3Z7-01A-12D-A23M-08	174	125	26	48	36	0
TCGA-FJ-A3Z9-01A-11D-A26M-08	11	7	0	0	55	9
TCGA-FJ-A3ZE-01A-11D-A23M-08	6	0	35	427	25	45
TCGA-FJ-A3ZF-01A-11D-A23M-08	90	90	9	73	53	10
TCGA-FJ-A871-01A-11D-A34U-08	2	2	29	0	28	0
TCGA-FT-A3EE-01A-11D-A202-08	6	37	44	24	35	8
TCGA-FT-A61P-01A-11D-A30E-08	30	36	70	21	37	10
TCGA-G2-A2EC-01A-11D-A17V-08	86	50	26	11	20	12
TCGA-G2-A2EF-01A-12D-A18F-08	150	107	35	2	21	0
TCGA-G2-A2EJ-01A-11D-A17V-08	188	54	13	46	41	12
TCGA-G2-A2EK-01A-22D-A18F-08	26	9	4	1	36	0
TCGA-G2-A2EL-01A-12D-A18F-08	182	52	6	20	29	12
TCGA-G2-A2EO-01A-11D-A17V-08	681	395	0	5	8	0
TCGA-G2-A2ES-01A-11D-A17V-08	49	165	152	104	30	24
TCGA-G2-A3IB-01A-11D-A20D-08	4	20	0	77	5	13
TCGA-G2-A3IE-01A-11D-A20D-08	220	120	33	36	20	5
TCGA-G2-A3VY-01A-11D-A22Z-08	626	103	53	137	10	0
TCGA-G2-AA3B-01A-11D-A391-08	641	143	68	20	0	16
TCGA-G2-AA3C-01A-21D-A391-08	146	69	0	35	39	3
TCGA-G2-AA3D-01A-11D-A391-08	187	42	21	12	3	0
TCGA-G2-AA3F-01A-12D-A42E-08	41	21	30	38	29	4
TCGA-GC-A3BM-01A-11D-A22Z-08	23	28	13	0	71	11
TCGA-GC-A3I6-01A-11D-A20D-08	88	77	21	34	13	1
TCGA-GC-A3OO-01A-11D-A22Z-08	44	87	12	26	2	0
TCGA-GC-A3RB-01A-12D-A21Z-08	75	53	6	21	51	3
TCGA-GC-A3RC-01A-11D-A22Z-08	85	116	160	65	21	26
TCGA-GC-A3RD-01A-12D-A22Z-08	25	22	0	25	29	1
TCGA-GC-A3WC-01A-31D-A22Z-08	56	36	50	17	30	6
TCGA-GC-A3YS-01A-11D-A23M-08	128	66	28	23	43	17
TCGA-GC-A4ZW-01A-11D-A26M-08	561	134	92	0	30	11
TCGA-GC-A6I1-01A-12D-A31L-08	138	99	26	7	23	0
TCGA-GC-A6I3-01A-11D-A31L-08	123	32	41	47	38	14
TCGA-GD-A2C5-01A-12D-A17V-08	139	69	31	24	31	25
TCGA-GD-A3OP-01A-21D-A21Z-08	135	155	25	71	36	0
TCGA-GD-A3OQ-01A-32D-A21Z-08	53	20	0	0	37	6
TCGA-GD-A3OS-01A-12D-A21Z-08	12	22	11	25	45	0
TCGA-GD-A6C6-01A-21D-A31L-08	164	79	25	38	32	9
TCGA-GD-A76B-01A-11D-A32B-08	78	54	14	27	31	9
TCGA-GU-A42P-01A-11D-A23U-08	115	116	23	40	29	22
TCGA-GU-A42Q-01A-11D-A23U-08	106	36	23	9	30	18
TCGA-GU-A42R-01A-11D-A23M-08	85	49	30	20	23	5
TCGA-GU-A762-01A-11D-A339-08	33	6	0	26	40	7
TCGA-GU-A763-01A-11D-A32B-08	19	2	9	32	18	0
TCGA-GU-A764-01A-11D-A34U-08	38	30	12	37	12	7
TCGA-GU-A766-01A-11D-A32B-08	123	75	11	11	6	12
TCGA-GU-A767-01A-11D-A32B-08	114	36	66	213	12	31
TCGA-GU-AATO-01A-11D-A391-08	208	130	0	25	24	0
TCGA-GU-AATP-01A-11D-A391-08	149	133	23	46	31	15
TCGA-GU-AATQ-01A-11D-A391-08	102	24	46	20	17	2
TCGA-GV-A3JV-01A-11D-A21Z-08	16	20	0	0	97	10
TCGA-GV-A3JW-01A-11D-A20D-08	35	12	0	19	28	6
TCGA-GV-A3JX-01A-11D-A20D-08	200	55	26	4	28	14
TCGA-GV-A3JZ-01A-11D-A21A-08	272	127	0	43	32	71
TCGA-GV-A3QF-01A-31D-A22Z-08	9	12	40	61	36	2
TCGA-GV-A3QG-01A-11D-A21Z-08	17	12	23	28	28	0
TCGA-GV-A3QH-01A-11D-A21Z-08	98	16	0	23	59	0
TCGA-GV-A3QI-01A-11D-A21Z-08	71	52	173	225	47	6
TCGA-GV-A3QK-01B-11D-A23M-08	41	38	19	24	48	12
TCGA-GV-A40E-01A-12D-A23M-08	114	0	27	23	33	5
TCGA-GV-A40G-01A-11D-A23M-08	18	44	17	37	72	2
TCGA-GV-A6ZA-01A-12D-A339-08	193	86	29	0	34	19
TCGA-H4-A2HO-01A-11D-A17V-08	20	15	16	7	45	0
TCGA-H4-A2HQ-01A-11D-A17V-08	226	129	96	72	9	20
TCGA-HQ-A2OE-01A-11D-A202-08	50	29	31	28	34	6
TCGA-HQ-A2OF-01A-11D-A26M-08	5	12	0	0	106	7
TCGA-HQ-A5ND-01A-11D-A26M-08	13	12	21	15	34	13
TCGA-HQ-A5NE-01A-12D-A289-08	221	154	12	31	27	8
TCGA-K4-A3WS-01A-11D-A22Z-08	111	53	57	126	0	5
TCGA-K4-A3WU-01B-11D-A23M-08	108	22	17	5	57	17
TCGA-K4-A3WV-01A-11D-A22Z-08	1	8	19	0	42	6
TCGA-K4-A4AB-01B-12D-A289-08	13	17	20	26	43	3
TCGA-K4-A4AC-01A-21D-A26M-08	47	30	22	25	38	21
TCGA-K4-A54R-01A-11D-A26M-08	691	404	0	25	0	59
TCGA-K4-A5RH-01A-11D-A30E-08	49	86	22	23	18	14
TCGA-K4-A5RI-01A-11D-A289-08	30	22	36	26	47	6
TCGA-K4-A5RJ-01A-11D-A289-08	226	136	26	64	12	6
TCGA-K4-A6FZ-01A-11D-A31L-08	125	107	263	0	0	0
TCGA-K4-A6MB-01A-11D-A31L-08	170	118	24	53	51	0
TCGA-K4-A83P-01A-11D-A34U-08	99	72	91	0	27	5
TCGA-K4-AAQO-01A-11D-A38G-08	107	58	55	42	38	1
TCGA-KQ-A41N-01A-11D-A339-08	23	35	109	53	23	15
TCGA-KQ-A41O-01A-12D-A34U-08	189	31	9	14	50	14
TCGA-KQ-A41P-01A-12D-A339-08	201	112	27	0	24	23
TCGA-KQ-A41Q-01A-11D-A339-08	64	34	8	11	49	21
TCGA-KQ-A41R-01A-21D-A34U-08	91	445	238	113	80	18
TCGA-KQ-A41S-01A-12D-A339-08	144	83	17	6	19	10
TCGA-LC-A66R-01A-41D-A30E-08	60	24	30	0	23	23
TCGA-LT-A5Z6-01A-11D-A289-08	344	253	11	69	0	0
TCGA-LT-A8JT-01A-11D-A364-08	20	20	8	7	29	6
TCGA-MV-A51V-01A-11D-A26M-08	1662	176	50	91	0	76
TCGA-PQ-A6FI-01A-11D-A31L-08	64	29	42	9	31	11
TCGA-PQ-A6FN-01A-11D-A31L-08	17	22	7	30	20	1
TCGA-R3-A69X-01A-22D-A30E-08	163	41	18	3	29	6
TCGA-S5-A6DX-01A-11D-A31L-08	474	232	4	23	51	51
TCGA-S5-AA26-01A-11D-A38G-08	176	62	0	0	38	8
TCGA-SY-A9G0-01A-12D-A38G-08	24	6	8	0	25	1
TCGA-SY-A9G5-01A-11D-A38G-08	798	387	0	23	7	6
TCGA-UY-A78K-01A-11D-A339-08	200	76	435	228	12	52
TCGA-UY-A78L-01A-12D-A339-08	116	85	22	19	15	5
TCGA-UY-A78M-01A-21D-A34U-08	57	37	0	13	55	0
TCGA-UY-A78N-01A-12D-A339-08	0	27	168	26	46	8
TCGA-UY-A78O-01A-12D-A339-08	97	30	0	0	81	13
TCGA-UY-A78P-01A-12D-A364-08	236	78	10	0	16	11
TCGA-UY-A8OB-01A-12D-A42E-08	78	4	285	0	7	19
TCGA-UY-A8OC-01A-11D-A364-08	39	34	11	0	24	8
TCGA-UY-A8OD-01A-11D-A364-08	22	21	20	12	38	0
TCGA-UY-A9PA-01A-11D-A38G-08	22	30	82	44	23	0
TCGA-UY-A9PB-01A-11D-A38G-08	232	152	174	120	63	0
TCGA-UY-A9PD-01A-11D-A38G-08	48	66	96	78	77	7
TCGA-UY-A9PE-01A-11D-A38G-08	84	47	2	70	33	23
TCGA-UY-A9PF-01A-11D-A38G-08	16	481	49	51	16	16
TCGA-UY-A9PH-01A-11D-A38G-08	226	176	6	0	34	26
TCGA-XF-A8HB-01A-11D-A364-08	21	0	4	2	47	19
TCGA-XF-A8HC-01A-11D-A364-08	35	83	4	29	43	0
TCGA-XF-A8HD-01A-11D-A364-08	355	116	0	40	43	33
TCGA-XF-A8HE-01A-11D-A364-08	234	213	21	7	0	15
TCGA-XF-A8HF-01A-11D-A364-08	23	19	37	83	18	5
TCGA-XF-A8HG-01A-11D-A364-08	67	94	82	29	72	3
TCGA-XF-A8HH-01A-11D-A38G-08	58	35	0	0	36	15
TCGA-XF-A8HI-01A-11D-A38G-08	41	34	2	0	19	0
TCGA-XF-A9SG-01A-12D-A42E-08	89	85	4	16	30	8
TCGA-XF-A9SH-01A-11D-A391-08	20	6	2	6	18	1
TCGA-XF-A9SI-01A-11D-A391-08	280	128	0	9	0	0
TCGA-XF-A9SJ-01A-11D-A391-08	100	171	55	3	24	0
TCGA-XF-A9SK-01A-11D-A42E-08	79	35	12	15	25	17
TCGA-XF-A9SL-01A-11D-A391-08	63	2	23	2	2	0
TCGA-XF-A9SM-01A-11D-A42E-08	162	93	2	32	1	0
TCGA-XF-A9SP-01A-11D-A391-08	155	67	31	36	52	29
TCGA-XF-A9ST-01A-11D-A42E-08	208	84	199	124	33	22
TCGA-XF-A9SU-01A-31D-A391-08	7	4	11	0	31	8
TCGA-XF-A9SV-01A-21D-A42E-08	11	9	13	20	30	7
TCGA-XF-A9SW-01A-11D-A42E-08	10	23	6	13	21	5
TCGA-XF-A9SX-01A-21D-A391-08	10	12	57	28	18	5
TCGA-XF-A9SY-01A-21D-A42E-08	114	33	0	314	0	47
TCGA-XF-A9SZ-01A-11D-A391-08	64	60	41	44	19	6
TCGA-XF-A9T0-01A-11D-A391-08	58	634	211	77	37	26
TCGA-XF-A9T2-01A-11D-A42E-08	38	24	9	11	20	0
TCGA-XF-A9T3-01A-11D-A42E-08	33	45	350	39	36	13
TCGA-XF-A9T4-01A-11D-A391-08	11	7	5	2	20	2
TCGA-XF-A9T5-01A-11D-A42E-08	535	280	18	19	8	0
TCGA-XF-A9T6-01A-11D-A42E-08	0	108	140	54	39	25
TCGA-XF-A9T8-01A-11D-A391-08	629	218	14	0	38	0
TCGA-XF-AAME-01A-12D-A42E-08	0	0	11	7	2	0
TCGA-XF-AAMF-01A-21D-A42E-08	37	20	4	4	22	3
TCGA-XF-AAMG-01A-11D-A42E-08	700	196	39	129	73	66
TCGA-XF-AAMH-01A-11D-A42E-08	1	3	16	15	30	3
TCGA-XF-AAMJ-01A-11D-A42E-08	3	0	0	6	35	2
TCGA-XF-AAML-01A-11D-A42E-08	249	249	45	27	23	38
TCGA-XF-AAMQ-01A-11D-A42E-08	130	77	3	15	29	11
TCGA-XF-AAMR-01A-31D-A42E-08	35	42	6	7	18	7
TCGA-XF-AAMT-01A-11D-A42E-08	30	2	6	58	16	8
TCGA-XF-AAMW-01A-11D-A42E-08	0	0	16	18	4	5
TCGA-XF-AAMX-01A-11D-A42E-08	116	45	59	117	41	24
TCGA-XF-AAMY-01A-11D-A42E-08	60	39	0	0	43	0
TCGA-XF-AAMZ-01A-11D-A42E-08	154	30	0	38	66	21
TCGA-XF-AAN0-01A-11D-A42E-08	270	137	13	28	23	23
TCGA-XF-AAN1-01A-31D-A42E-08	19	6	31	5	43	4
TCGA-XF-AAN2-01A-11D-A42E-08	323	194	10	40	13	4
TCGA-XF-AAN3-01A-11D-A42E-08	92	60	19	0	18	6
TCGA-XF-AAN4-01A-11D-A42E-08	18	0	16	0	3	1
TCGA-XF-AAN5-01A-11D-A42E-08	255	26	13	33	36	16
TCGA-XF-AAN7-01A-11D-A42E-08	2	25	57	34	52	0
TCGA-XF-AAN8-01A-11D-A42E-08	0	0	0	1	1	0
TCGA-YC-A89H-01A-11D-A364-08	27	1794	204	62	70	18
TCGA-YC-A8S6-01A-31D-A38G-08	59	18	3	8	18	14
TCGA-YC-A9TC-01A-22D-A391-08	53	15	9	21	29	5
