	A	B	Mean_A	Mean_B	H-statistic	P-value	Decision
0	SBS1	SBS2	11.446700507614214	15.964467005076141	311.103187727949	1.2557524279228363e-69	Rank medians are different
1	SBS1	SBS3	11.446700507614214	17.700507614213198	219.17625069415936	1.367936122661159e-49	Rank medians are different
2	SBS1	SBS5	11.446700507614214	26.92994923857868	244.4395194286522	4.23377961072814e-55	Rank medians are different
3	SBS1	SBS6	11.446700507614214	6.27005076142132	670.2527531603652	8.803170475202412e-148	Rank medians are different
4	SBS1	SBS10a	11.446700507614214	2.0690355329949237	1506.5739550725095	0.0	Rank medians are different
5	SBS1	SBS10b	11.446700507614214	7.0761421319796955	904.2725992309843	1.1561426853407965e-198	Rank medians are different
6	SBS1	SBS13	11.446700507614214	16.016243654822336	424.2904208915581	2.841820043561235e-94	Rank medians are different
7	SBS1	SBS29	11.446700507614214	1.4253807106598986	1333.7415934846322	5.25741225653142e-292	Rank medians are different
8	SBS2	SBS3	15.964467005076141	17.700507614213198	2.0054539677679966	0.1567343669924464	Rank medians are similar
9	SBS2	SBS5	15.964467005076141	26.92994923857868	488.4109843621087	3.1591114876551203e-108	Rank medians are different
10	SBS2	SBS6	15.964467005076141	6.27005076142132	76.71135898110279	1.9786204286565256e-18	Rank medians are different
11	SBS2	SBS10a	15.964467005076141	2.0690355329949237	453.9823583394572	9.805112879398356e-101	Rank medians are different
12	SBS2	SBS10b	15.964467005076141	7.0761421319796955	136.49096788084202	1.5582080231049315e-31	Rank medians are different
13	SBS2	SBS13	15.964467005076141	16.016243654822336	14.02824272822362	0.00018008535902775815	Rank medians are different
14	SBS2	SBS29	15.964467005076141	1.4253807106598986	380.98080726250834	7.61070357717802e-85	Rank medians are different
15	SBS3	SBS5	17.700507614213198	26.92994923857868	253.347905626937	4.8371000242988145e-57	Rank medians are different
16	SBS3	SBS6	17.700507614213198	6.27005076142132	49.9514697067762	1.5759598665103612e-12	Rank medians are different
17	SBS3	SBS10a	17.700507614213198	2.0690355329949237	288.9420192432347	8.45438796798113e-65	Rank medians are different
18	SBS3	SBS10b	17.700507614213198	7.0761421319796955	77.13580767000656	1.5959737759962655e-18	Rank medians are different
19	SBS3	SBS13	17.700507614213198	16.016243654822336	3.7500566567728866	0.052805721484986225	Rank medians are similar
20	SBS3	SBS29	17.700507614213198	1.4253807106598986	249.422879697847	3.4694264055253706e-56	Rank medians are different
21	SBS5	SBS6	26.92994923857868	6.27005076142132	847.2327318279695	2.905209385559568e-186	Rank medians are different
22	SBS5	SBS10a	26.92994923857868	2.0690355329949237	1331.0819563042796	1.9894714451578582e-291	Rank medians are different
23	SBS5	SBS10b	26.92994923857868	7.0761421319796955	982.0541342853945	1.4291753321957262e-215	Rank medians are different
24	SBS5	SBS13	26.92994923857868	16.016243654822336	550.600512640768	9.318679042792247e-122	Rank medians are different
25	SBS5	SBS29	26.92994923857868	1.4253807106598986	1223.9148849147807	3.872308199541172e-268	Rank medians are different
26	SBS6	SBS10a	6.27005076142132	2.0690355329949237	178.008993132177	1.3187151145677838e-40	Rank medians are different
27	SBS6	SBS10b	6.27005076142132	7.0761421319796955	7.884115391427625	0.004987086553414501	Rank medians are different
28	SBS6	SBS13	6.27005076142132	16.016243654822336	25.60873914078508	4.1814136388285924e-07	Rank medians are different
29	SBS6	SBS29	6.27005076142132	1.4253807106598986	131.0583714045738	2.4043136871545945e-30	Rank medians are different
30	SBS10a	SBS10b	2.0690355329949237	7.0761421319796955	131.57775572058526	1.8508107461836627e-30	Rank medians are different
31	SBS10a	SBS13	2.0690355329949237	16.016243654822336	302.6191729503884	8.854212165051622e-68	Rank medians are different
32	SBS10a	SBS29	2.0690355329949237	1.4253807106598986	4.0814417596549495	0.04335664898782524	Rank medians are different
33	SBS10b	SBS13	7.0761421319796955	16.016243654822336	58.8260799036626	1.7224304276662304e-14	Rank medians are different
34	SBS10b	SBS29	7.0761421319796955	1.4253807106598986	89.75632266198512	2.6937607226227017e-21	Rank medians are different
35	SBS13	SBS29	16.016243654822336	1.4253807106598986	247.119813799909	1.1024541474148364e-55	Rank medians are different
