Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G
TCGA-BT-A20W-01A-21D-A14W-08	1	3	2	0	5	2	0
TCGA-BT-A20X-01A-11D-A16O-08	3	0	0	0	6	4	0
TCGA-BT-A2LA-01A-11D-A18F-08	2	2	16	0	8	0	1
TCGA-BT-A2LB-01A-11D-A18F-08	88	9	8	53	10	0	8
TCGA-BT-A2LD-01A-12D-A20D-08	2	0	0	0	5	7	1
TCGA-BT-A3PH-01A-11D-A21Z-08	17	56	17	0	4	4	2
TCGA-BT-A3PJ-01A-21D-A21Z-08	46	18	4	33	7	5	10
TCGA-BT-A3PK-01A-21D-A21Z-08	7	10	0	34	0	15	4
TCGA-BT-A42B-01A-32D-A23M-08	0	0	2	0	5	4	0
TCGA-BT-A42C-01A-11D-A23M-08	3	15	15	22	0	8	3
TCGA-BT-A42E-01A-11D-A23U-08	7	5	11	4	0	0	3
TCGA-BT-A42F-01A-11D-A23U-08	2	7	13	0	0	3	0
TCGA-C4-A0EZ-01A-21D-A10S-08	7	11	2	4	12	0	2
TCGA-C4-A0F0-01A-12D-A10S-08	3	4	0	3	7	4	0
TCGA-C4-A0F1-01A-11D-A10S-08	5	3	21	0	2	0	0
TCGA-C4-A0F6-01A-11D-A10S-08	11	11	0	0	6	4	0
TCGA-C4-A0F7-01A-11D-A10S-08	4	3	0	0	13	0	0
TCGA-CF-A1HR-01A-11D-A13W-08	20	18	0	3	5	0	3
TCGA-CF-A1HS-01A-11D-A13W-08	6	21	1	9	2	6	0
TCGA-CF-A27C-01A-11D-A16O-08	14	8	0	0	1	2	0
TCGA-CF-A3MG-01A-11D-A20D-08	8	9	0	0	4	0	0
TCGA-CF-A3MH-01A-11D-A20D-08	0	0	2	2	1	0	1
TCGA-CF-A3MI-01A-11D-A20D-08	0	5	0	0	10	0	1
TCGA-CF-A47S-01A-11D-A23U-08	0	0	0	0	3	3	1
TCGA-CF-A47V-01A-11D-A23U-08	4	4	6	9	0	0	0
TCGA-CF-A47W-01A-11D-A23U-08	0	0	3	0	0	1	0
TCGA-CF-A47X-01A-31D-A23U-08	17	25	13	0	11	1	0
TCGA-CF-A47Y-01A-11D-A23U-08	0	3	0	3	0	0	5
TCGA-CF-A5U8-01A-11D-A289-08	1	0	0	6	4	0	0
TCGA-CF-A5UA-01A-11D-A289-08	0	0	1	0	5	4	0
TCGA-CF-A7I0-01A-22D-A34U-08	0	0	0	1	10	0	2
TCGA-CF-A8HX-01A-11D-A364-08	2	2	7	5	0	0	0
TCGA-CF-A8HY-01A-11D-A364-08	0	0	4	0	2	7	0
TCGA-CF-A9FF-01A-11D-A38G-08	0	0	20	0	3	2	3
TCGA-CF-A9FH-01A-11D-A38G-08	0	0	0	0	2	1	1
TCGA-CF-A9FL-01A-11D-A38G-08	0	0	3	5	0	0	0
TCGA-CF-A9FM-01A-11D-A38G-08	0	0	0	0	2	0	0
TCGA-CU-A0YN-01A-21D-A10S-08	0	0	0	32	2	0	0
TCGA-CU-A0YO-01A-11D-A10S-08	7	3	0	5	5	0	0
TCGA-CU-A0YR-01A-12D-A10S-08	3	0	0	24	3	4	0
TCGA-CU-A3KJ-01A-11D-A21A-08	11	12	3	3	0	10	2
TCGA-CU-A3QU-01A-11D-A22Z-08	5	6	0	0	10	7	1
TCGA-CU-A3YL-01A-11D-A22Z-08	17	18	0	0	0	1	2
TCGA-CU-A5W6-01A-11D-A289-08	27	6	0	8	8	7	0
TCGA-CU-A72E-01A-12D-A339-08	6	10	0	2	7	0	0
TCGA-DK-A1A3-01A-11D-A13W-08	92	27	8	15	5	0	0
TCGA-DK-A1A5-01A-11D-A13W-08	14	25	14	0	1	0	0
TCGA-DK-A1A6-01A-11D-A13W-08	17	20	0	11	4	0	0
TCGA-DK-A1A7-01A-11D-A13W-08	5	1	0	12	20	6	3
TCGA-DK-A1AA-01A-11D-A13W-08	4	0	0	2	3	6	0
TCGA-DK-A1AB-01A-11D-A13W-08	11	15	0	0	3	0	1
TCGA-DK-A1AC-01A-11D-A13W-08	244	37	125	0	0	0	12
TCGA-DK-A1AD-01A-11D-A13W-08	12	12	0	3	14	12	5
TCGA-DK-A1AE-01A-11D-A13W-08	4	1	16	0	5	0	1
TCGA-DK-A1AF-01A-11D-A13W-08	5	6	0	0	1	0	1
TCGA-DK-A1AG-01A-11D-A13W-08	0	4	16	0	0	0	3
TCGA-DK-A2HX-01A-12D-A18F-08	6	5	0	7	5	0	0
TCGA-DK-A2I1-01A-11D-A17V-08	26	11	0	3	6	2	0
TCGA-DK-A2I2-01A-11D-A17V-08	9	0	0	2	3	1	0
TCGA-DK-A2I4-01A-11D-A21A-08	98	68	33	7	8	0	5
TCGA-DK-A2I6-01A-12D-A18F-08	23	1	42	0	0	0	5
TCGA-DK-A3IK-01A-32D-A21A-08	0	6	8	0	7	11	10
TCGA-DK-A3IL-01A-11D-A20D-08	2	1	0	8	0	20	4
TCGA-DK-A3IM-01A-11D-A20D-08	0	0	0	1	11	9	1
TCGA-DK-A3IN-01A-11D-A20D-08	32	7	22	0	0	0	6
TCGA-DK-A3IQ-01A-31D-A20D-08	4	9	5	0	2	0	8
TCGA-DK-A3IS-01A-21D-A21A-08	37	22	5	0	12	0	2
TCGA-DK-A3IT-01A-31D-A20D-08	23	29	32	0	0	6	2
TCGA-DK-A3IU-01A-11D-A20D-08	22	11	29	0	6	0	2
TCGA-DK-A3IV-01A-22D-A21A-08	3	1	0	11	2	1	0
TCGA-DK-A3WW-01A-22D-A23M-08	86	106	81	0	2	0	9
TCGA-DK-A3WX-01A-22D-A22Z-08	2	0	7	0	0	0	0
TCGA-DK-A3WY-01A-11D-A22Z-08	1	1	0	0	1	0	0
TCGA-DK-A3X1-01A-12D-A22Z-08	122	50	0	13	0	6	18
TCGA-DK-A3X2-01A-11D-A22Z-08	0	5	8	5	9	0	0
TCGA-DK-A6AV-01A-12D-A30E-08	5	4	0	6	6	2	6
TCGA-DK-A6AW-01A-11D-A30E-08	9	0	23	0	0	0	595
TCGA-DK-A6B0-01A-11D-A31L-08	0	0	0	1	0	1	0
TCGA-DK-A6B1-01A-12D-A30E-08	4	0	6	1	10	1	1
TCGA-DK-A6B2-01A-11D-A30E-08	6	1	12	7	7	1	5
TCGA-DK-A6B5-01A-11D-A31L-08	12	9	0	0	5	9	0
TCGA-DK-A6B6-01A-11D-A30E-08	113	22	99	0	10	0	14
TCGA-DK-AA6L-01A-11D-A391-08	22	32	0	3	7	0	0
TCGA-DK-AA6M-01A-11D-A391-08	6	1	0	0	14	2	1
TCGA-DK-AA6P-01A-11D-A391-08	14	5	0	7	5	9	0
TCGA-DK-AA6Q-01A-11D-A391-08	4	8	0	0	0	1	5
TCGA-DK-AA6R-01A-11D-A42E-08	11	9	1	8	0	43	0
TCGA-DK-AA6S-01A-21D-A391-08	31	43	21	22	0	0	0
TCGA-DK-AA6T-01A-11D-A391-08	0	1	2	5	1	0	0
TCGA-DK-AA6U-01A-11D-A391-08	7	8	15	8	17	31	0
TCGA-DK-AA6W-01A-12D-A391-08	7	4	24	0	3	0	0
TCGA-DK-AA6X-01A-12D-A42E-08	7	5	2	2	4	0	3
TCGA-DK-AA71-01A-31D-A391-08	57	57	3	0	4	0	7
TCGA-DK-AA74-01A-11D-A391-08	14	17	0	7	5	1	0
TCGA-DK-AA75-01A-11D-A391-08	61	7	64	0	0	0	11
TCGA-DK-AA76-01A-11D-A391-08	11	7	4	3	6	3	0
TCGA-DK-AA77-01A-11D-A391-08	11	1	13	25	3	20	0
TCGA-E5-A2PC-01A-11D-A202-08	16	0	13	12	4	0	7
TCGA-E5-A4TZ-01A-11D-A31L-08	9	33	17	9	11	9	3
TCGA-E5-A4U1-01A-11D-A31L-08	43	54	25	2	3	6	3
TCGA-E7-A3X6-01A-12D-A22Z-08	6	8	0	0	5	4	3
TCGA-E7-A3Y1-01A-11D-A22Z-08	0	1	0	33	5	0	1
TCGA-E7-A4IJ-01A-31D-A26M-08	5	12	36	0	0	8	3
TCGA-E7-A4XJ-01A-11D-A26M-08	0	0	6	0	0	0	1
TCGA-E7-A519-01A-11D-A26M-08	0	2	7	1	3	0	1
TCGA-E7-A541-01A-11D-A26M-08	18	17	27	8	11	0	3
TCGA-E7-A5KE-01A-11D-A289-08	10	5	18	10	2	14	4
TCGA-E7-A5KF-01A-11D-A289-08	14	15	8	8	2	0	4
TCGA-E7-A677-01A-11D-A30E-08	0	0	0	24	1	24	9
TCGA-E7-A678-01A-11D-A30E-08	0	0	1	2	2	2	0
TCGA-E7-A6MD-01A-41D-A34U-08	34	27	1	8	14	5	9
TCGA-E7-A6ME-01A-22D-A32B-08	0	0	0	15	6	0	5
TCGA-E7-A6MF-01A-12D-A32B-08	3	4	0	0	0	0	0
TCGA-E7-A7DU-01A-11D-A32B-08	18	9	18	0	1	0	5
TCGA-E7-A7DV-01A-11D-A339-08	13	24	1	0	5	1	1
TCGA-E7-A7PW-01A-11D-A34U-08	3	0	9	0	5	2	0
TCGA-E7-A7XN-01A-11D-A34U-08	64	86	0	20	8	0	0
TCGA-E7-A85H-01A-11D-A34U-08	13	3	0	52	16	1	0
TCGA-E7-A8O7-01A-11D-A364-08	0	0	0	0	3	2	0
TCGA-E7-A8O8-01A-11D-A364-08	1	0	6	0	6	5	1
TCGA-E7-A97P-01A-11D-A38G-08	1	0	6	26	3	6	3
TCGA-E7-A97Q-01A-11D-A38G-08	1	1	5	2	7	1	0
TCGA-FD-A3B3-01A-12D-A202-08	1	7	14	0	0	7	0
TCGA-FD-A3B4-01A-12D-A202-08	0	1	5	0	2	5	5
TCGA-FD-A3B5-01A-11D-A20D-08	8	0	10	0	0	8	0
TCGA-FD-A3B6-01A-21D-A20D-08	18	12	0	13	1	0	0
TCGA-FD-A3B7-01A-31D-A20D-08	0	2	2	0	3	6	1
TCGA-FD-A3B8-01A-31D-A20D-08	1	0	1	0	2	0	2
TCGA-FD-A3N5-01A-11D-A21A-08	7	0	0	50	1	9	2
TCGA-FD-A3N6-01A-11D-A21A-08	2	0	7	0	4	1	3
TCGA-FD-A3NA-01A-11D-A21A-08	9	0	5	0	2	5	0
TCGA-FD-A3SJ-01A-12D-A22Z-08	7	9	2	12	9	10	0
TCGA-FD-A3SL-01A-21D-A22Z-08	4	9	5	0	13	16	9
TCGA-FD-A3SM-01A-11D-A22Z-08	7	8	7	6	6	1	1
TCGA-FD-A3SN-01A-12D-A22Z-08	45	0	57	0	0	0	8
TCGA-FD-A3SO-01A-11D-A22Z-08	11	15	34	10	0	0	0
TCGA-FD-A3SP-01A-31D-A22Z-08	4	7	3	1	1	0	1
TCGA-FD-A3SQ-01A-21D-A22Z-08	3	0	0	0	7	0	0
TCGA-FD-A3SR-01A-11D-A22Z-08	3	3	12	12	0	3	0
TCGA-FD-A3SS-01A-12D-A22Z-08	24	8	50	0	0	0	14
TCGA-FD-A43N-01A-11D-A23U-08	1	14	8	0	9	9	5
TCGA-FD-A43P-01A-31D-A23U-08	20	29	8	8	6	14	10
TCGA-FD-A43U-01A-11D-A23U-08	0	0	1	1	10	0	0
TCGA-FD-A43X-01A-11D-A23U-08	30	13	7	9	7	0	3
TCGA-FD-A43Y-01A-21D-A26M-08	1	2	0	0	4	8	1
TCGA-FD-A5BR-01A-11D-A26M-08	0	0	4	0	0	7	3
TCGA-FD-A5BS-01A-21D-A26M-08	0	1	1	1	0	0	0
TCGA-FD-A5BT-01A-11D-A26M-08	0	15	5	5	4	0	3
TCGA-FD-A5BU-01A-31D-A26M-08	2	3	0	0	7	3	0
TCGA-FD-A5BV-01A-11D-A26M-08	0	0	0	1	7	5	0
TCGA-FD-A5BX-01A-11D-A26M-08	26	24	32	1	0	0	1
TCGA-FD-A5BY-01A-31D-A289-08	2	0	0	4	6	0	0
TCGA-FD-A5BZ-01A-11D-A289-08	3	1	14	0	5	4	0
TCGA-FD-A5C0-01A-11D-A289-08	0	0	15	0	4	7	2
TCGA-FD-A5C1-01A-11D-A289-08	12	13	0	0	15	4	1
TCGA-FD-A62N-01A-11D-A30E-08	0	0	0	13	0	3	0
TCGA-FD-A62O-01A-11D-A30E-08	6	5	28	0	3	0	1
TCGA-FD-A62P-01A-32D-A30E-08	30	26	20	4	1	0	8
TCGA-FD-A62S-01A-11D-A30E-08	1	1	0	0	14	2	0
TCGA-FD-A6TA-01A-12D-A339-08	18	23	6	0	0	0	5
TCGA-FD-A6TB-01A-12D-A339-08	2	11	23	0	0	0	1
TCGA-FD-A6TC-01A-21D-A339-08	76	82	35	8	0	0	11
TCGA-FD-A6TD-01A-51D-A339-08	11	1	0	0	7	5	0
TCGA-FD-A6TE-01A-12D-A339-08	25	25	0	9	2	0	0
TCGA-FD-A6TF-01A-52D-A32B-08	9	6	0	11	10	0	0
TCGA-FD-A6TG-01A-11D-A32B-08	5	14	17	28	0	10	3
TCGA-FD-A6TH-01A-11D-A32B-08	7	7	6	7	4	0	0
TCGA-FD-A6TI-01A-11D-A32B-08	0	1	3	0	11	5	10
TCGA-FD-A6TK-01A-42D-A339-08	3	0	4	9	1	0	1
TCGA-FJ-A3Z7-01A-12D-A23M-08	18	22	7	0	0	9	2
TCGA-FJ-A3Z9-01A-11D-A26M-08	0	3	1	0	5	2	0
TCGA-FJ-A3ZE-01A-11D-A23M-08	0	6	0	0	0	59	11
TCGA-FJ-A3ZF-01A-11D-A23M-08	17	7	13	3	10	3	7
TCGA-FJ-A871-01A-11D-A34U-08	0	0	0	1	6	0	0
TCGA-FT-A3EE-01A-11D-A202-08	12	1	1	6	15	0	1
TCGA-FT-A61P-01A-11D-A30E-08	6	0	26	12	1	0	0
TCGA-G2-A2EC-01A-11D-A17V-08	17	12	6	3	0	2	0
TCGA-G2-A2EF-01A-12D-A18F-08	27	21	0	5	0	6	0
TCGA-G2-A2EJ-01A-11D-A17V-08	12	29	0	0	7	6	0
TCGA-G2-A2EK-01A-22D-A18F-08	2	2	0	0	14	0	0
TCGA-G2-A2EL-01A-12D-A18F-08	17	18	13	0	4	2	0
TCGA-G2-A2EO-01A-11D-A17V-08	81	103	0	0	9	0	12
TCGA-G2-A2ES-01A-11D-A17V-08	45	6	0	45	3	10	0
TCGA-G2-A3IB-01A-11D-A20D-08	7	0	2	0	0	12	0
TCGA-G2-A3IE-01A-11D-A20D-08	15	30	35	4	0	0	1
TCGA-G2-A3VY-01A-11D-A22Z-08	28	60	29	10	3	18	9
TCGA-G2-AA3B-01A-11D-A391-08	37	51	22	1	0	17	0
TCGA-G2-AA3C-01A-21D-A391-08	9	12	8	0	9	7	7
TCGA-G2-AA3D-01A-11D-A391-08	12	19	16	0	0	3	0
TCGA-G2-AA3F-01A-12D-A42E-08	1	1	3	10	0	0	4
TCGA-GC-A3BM-01A-11D-A22Z-08	0	1	14	0	2	0	2
TCGA-GC-A3I6-01A-11D-A20D-08	9	7	2	5	3	6	3
TCGA-GC-A3OO-01A-11D-A22Z-08	19	3	0	12	0	0	0
TCGA-GC-A3RB-01A-12D-A21Z-08	8	1	13	2	6	3	1
TCGA-GC-A3RC-01A-11D-A22Z-08	28	2	16	0	3	27	9
TCGA-GC-A3RD-01A-12D-A22Z-08	1	2	2	0	7	4	1
TCGA-GC-A3WC-01A-31D-A22Z-08	7	7	2	10	0	0	8
TCGA-GC-A3YS-01A-11D-A23M-08	24	9	0	2	11	3	0
TCGA-GC-A4ZW-01A-11D-A26M-08	23	69	30	11	0	0	0
TCGA-GC-A6I1-01A-12D-A31L-08	9	9	19	4	3	0	5
TCGA-GC-A6I3-01A-11D-A31L-08	5	13	0	0	8	13	0
TCGA-GD-A2C5-01A-12D-A17V-08	23	10	4	10	8	0	5
TCGA-GD-A3OP-01A-21D-A21Z-08	19	16	0	14	7	1	1
TCGA-GD-A3OQ-01A-32D-A21Z-08	2	4	8	0	2	3	0
TCGA-GD-A3OS-01A-12D-A21Z-08	4	0	0	0	0	7	0
TCGA-GD-A6C6-01A-21D-A31L-08	21	13	2	11	4	3	2
TCGA-GD-A76B-01A-11D-A32B-08	2	6	13	5	6	0	1
TCGA-GU-A42P-01A-11D-A23U-08	19	4	26	3	3	3	2
TCGA-GU-A42Q-01A-11D-A23U-08	4	9	16	0	0	4	5
TCGA-GU-A42R-01A-11D-A23M-08	4	13	18	0	2	0	2
TCGA-GU-A762-01A-11D-A339-08	1	1	10	0	2	2	1
TCGA-GU-A763-01A-11D-A32B-08	0	3	2	0	5	0	0
TCGA-GU-A764-01A-11D-A34U-08	4	4	0	0	3	3	2
TCGA-GU-A766-01A-11D-A32B-08	14	12	0	0	0	0	0
TCGA-GU-A767-01A-11D-A32B-08	18	9	0	0	0	48	3
TCGA-GU-AATO-01A-11D-A391-08	16	27	9	2	0	0	0
TCGA-GU-AATP-01A-11D-A391-08	22	15	17	6	1	4	1
TCGA-GU-AATQ-01A-11D-A391-08	6	12	9	9	2	0	0
TCGA-GV-A3JV-01A-11D-A21Z-08	0	0	15	0	12	0	0
TCGA-GV-A3JW-01A-11D-A20D-08	0	0	7	0	9	0	3
TCGA-GV-A3JX-01A-11D-A20D-08	15	23	9	3	5	0	2
TCGA-GV-A3JZ-01A-11D-A21A-08	19	16	65	0	0	0	2
TCGA-GV-A3QF-01A-31D-A22Z-08	5	5	1	4	1	13	0
TCGA-GV-A3QG-01A-11D-A21Z-08	2	1	1	0	4	7	0
TCGA-GV-A3QH-01A-11D-A21Z-08	4	10	0	5	13	0	1
TCGA-GV-A3QI-01A-11D-A21Z-08	15	5	0	37	5	34	0
TCGA-GV-A3QK-01B-11D-A23M-08	1	6	12	2	6	0	5
TCGA-GV-A40E-01A-12D-A23M-08	1	13	0	5	5	0	0
TCGA-GV-A40G-01A-11D-A23M-08	5	1	11	0	11	1	2
TCGA-GV-A6ZA-01A-12D-A339-08	15	23	14	3	0	0	0
TCGA-H4-A2HO-01A-11D-A17V-08	5	5	1	0	6	0	1
TCGA-H4-A2HQ-01A-11D-A17V-08	23	24	25	4	0	22	0
TCGA-HQ-A2OE-01A-11D-A202-08	10	3	0	3	4	10	2
TCGA-HQ-A2OF-01A-11D-A26M-08	2	1	1	0	16	0	3
TCGA-HQ-A5ND-01A-11D-A26M-08	2	0	8	3	0	0	2
TCGA-HQ-A5NE-01A-12D-A289-08	27	26	0	0	13	6	4
TCGA-K4-A3WS-01A-11D-A22Z-08	16	10	0	4	0	28	6
TCGA-K4-A3WU-01B-11D-A23M-08	6	15	0	0	11	6	6
TCGA-K4-A3WV-01A-11D-A22Z-08	4	0	0	0	7	0	0
TCGA-K4-A4AB-01B-12D-A289-08	4	4	4	0	12	0	0
TCGA-K4-A4AC-01A-21D-A26M-08	9	7	12	0	4	12	1
TCGA-K4-A54R-01A-11D-A26M-08	94	68	25	0	0	0	11
TCGA-K4-A5RH-01A-11D-A30E-08	7	6	5	5	0	8	0
TCGA-K4-A5RI-01A-11D-A289-08	1	3	0	10	4	3	9
TCGA-K4-A5RJ-01A-11D-A289-08	23	33	1	9	4	4	1
TCGA-K4-A6FZ-01A-11D-A31L-08	27	16	0	9	0	28	1
TCGA-K4-A6MB-01A-11D-A31L-08	10	16	29	1	1	2	7
TCGA-K4-A83P-01A-11D-A34U-08	10	3	24	1	7	0	1
TCGA-K4-AAQO-01A-11D-A38G-08	8	13	13	6	8	5	0
TCGA-KQ-A41N-01A-11D-A339-08	8	0	13	15	5	0	1
TCGA-KQ-A41O-01A-12D-A34U-08	2	24	5	4	2	6	0
TCGA-KQ-A41P-01A-12D-A339-08	26	23	0	0	8	0	6
TCGA-KQ-A41Q-01A-11D-A339-08	2	8	4	2	0	2	9
TCGA-KQ-A41R-01A-21D-A34U-08	95	15	0	50	17	12	17
TCGA-KQ-A41S-01A-12D-A339-08	4	5	31	0	0	0	0
TCGA-LC-A66R-01A-41D-A30E-08	4	12	4	0	5	2	2
TCGA-LT-A5Z6-01A-11D-A289-08	48	49	0	19	1	0	10
TCGA-LT-A8JT-01A-11D-A364-08	0	1	8	0	2	0	1
TCGA-MV-A51V-01A-11D-A26M-08	76	169	81	0	0	0	13
TCGA-PQ-A6FI-01A-11D-A31L-08	5	0	6	3	0	1	5
TCGA-PQ-A6FN-01A-11D-A31L-08	3	0	4	5	0	3	2
TCGA-R3-A69X-01A-22D-A30E-08	14	15	0	7	0	0	0
TCGA-S5-A6DX-01A-11D-A31L-08	23	48	72	0	2	3	2
TCGA-S5-AA26-01A-11D-A38G-08	23	23	0	0	9	3	0
TCGA-SY-A9G0-01A-12D-A38G-08	0	0	0	0	7	0	1
TCGA-SY-A9G5-01A-11D-A38G-08	81	96	0	0	0	14	3
TCGA-UY-A78K-01A-11D-A339-08	11	34	8	60	5	25	16
TCGA-UY-A78L-01A-12D-A339-08	13	11	0	6	5	0	1
TCGA-UY-A78M-01A-21D-A34U-08	14	6	0	0	3	8	0
TCGA-UY-A78N-01A-12D-A339-08	7	0	0	26	13	0	4
TCGA-UY-A78O-01A-12D-A339-08	5	7	7	1	12	0	0
TCGA-UY-A78P-01A-12D-A364-08	24	28	0	1	4	0	4
TCGA-UY-A8OB-01A-12D-A42E-08	3	9	8	19	12	5	1
TCGA-UY-A8OC-01A-11D-A364-08	3	3	0	4	5	2	0
TCGA-UY-A8OD-01A-11D-A364-08	5	2	0	0	5	0	3
TCGA-UY-A9PA-01A-11D-A38G-08	6	3	2	23	0	0	0
TCGA-UY-A9PB-01A-11D-A38G-08	32	33	0	8	13	37	6
TCGA-UY-A9PD-01A-11D-A38G-08	14	6	8	5	15	8	1
TCGA-UY-A9PE-01A-11D-A38G-08	7	4	28	0	0	8	0
TCGA-UY-A9PF-01A-11D-A38G-08	108	0	52	0	0	0	6
TCGA-UY-A9PH-01A-11D-A38G-08	35	27	8	3	6	0	11
TCGA-XF-A8HB-01A-11D-A364-08	0	0	9	0	0	0	7
TCGA-XF-A8HC-01A-11D-A364-08	13	1	0	9	5	0	0
TCGA-XF-A8HD-01A-11D-A364-08	22	29	13	4	0	0	7
TCGA-XF-A8HE-01A-11D-A364-08	43	29	7	0	0	0	0
TCGA-XF-A8HF-01A-11D-A364-08	2	1	4	10	0	6	6
TCGA-XF-A8HG-01A-11D-A364-08	13	6	0	5	17	9	5
TCGA-XF-A8HH-01A-11D-A38G-08	0	0	17	0	0	0	2
TCGA-XF-A8HI-01A-11D-A38G-08	2	1	2	0	3	0	0
TCGA-XF-A9SG-01A-12D-A42E-08	12	0	9	0	5	5	1
TCGA-XF-A9SH-01A-11D-A391-08	2	0	0	0	5	2	1
TCGA-XF-A9SI-01A-11D-A391-08	18	29	0	0	0	2	3
TCGA-XF-A9SJ-01A-11D-A391-08	40	12	17	0	8	3	0
TCGA-XF-A9SK-01A-11D-A42E-08	6	2	9	0	1	9	2
TCGA-XF-A9SL-01A-11D-A391-08	5	11	0	0	0	0	0
TCGA-XF-A9SM-01A-11D-A42E-08	9	15	11	0	1	0	1
TCGA-XF-A9SP-01A-11D-A391-08	3	7	29	8	4	0	1
TCGA-XF-A9ST-01A-11D-A42E-08	27	28	0	27	2	33	1
TCGA-XF-A9SU-01A-31D-A391-08	2	0	0	0	7	0	1
TCGA-XF-A9SV-01A-21D-A42E-08	1	0	8	1	1	2	1
TCGA-XF-A9SW-01A-11D-A42E-08	1	0	3	1	0	1	0
TCGA-XF-A9SX-01A-21D-A391-08	0	2	0	13	6	1	0
TCGA-XF-A9SY-01A-21D-A42E-08	11	13	0	0	0	56	12
TCGA-XF-A9SZ-01A-11D-A391-08	11	7	0	0	1	5	2
TCGA-XF-A9T0-01A-11D-A391-08	98	0	74	38	0	0	19
TCGA-XF-A9T2-01A-11D-A42E-08	4	2	4	0	0	1	0
TCGA-XF-A9T3-01A-11D-A42E-08	4	3	9	58	0	1	5
TCGA-XF-A9T4-01A-11D-A391-08	0	0	0	0	5	0	0
TCGA-XF-A9T5-01A-11D-A42E-08	69	53	0	0	2	9	0
TCGA-XF-A9T6-01A-11D-A42E-08	29	0	21	16	0	8	6
TCGA-XF-A9T8-01A-11D-A391-08	29	74	13	7	8	0	0
TCGA-XF-AAME-01A-12D-A42E-08	0	0	0	0	0	2	0
TCGA-XF-AAMF-01A-21D-A42E-08	7	5	0	2	1	1	0
TCGA-XF-AAMG-01A-11D-A42E-08	55	54	69	0	12	7	6
TCGA-XF-AAMH-01A-11D-A42E-08	1	1	0	7	3	1	0
TCGA-XF-AAMJ-01A-11D-A42E-08	0	0	0	0	2	4	1
TCGA-XF-AAML-01A-11D-A42E-08	59	22	20	0	5	0	4
TCGA-XF-AAMQ-01A-11D-A42E-08	7	10	17	0	0	0	3
