NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	11.105	165.192	3.247	90.87	2.312	0.345	20000.0
2	11.266	164.862	3.284	90.783	2.281	0.351	20000.0
3	11.111	163.467	3.235	90.351	2.299	0.35	30000.0
4	10.995	164.223	3.226	90.587	2.318	0.355	30000.0
5	10.952	162.936	3.217	89.904	2.336	0.36	20000.0
6	11.236	163.708	3.267	91.108	2.361	0.349	20000.0
7	11.332	164.58	3.308	90.773	2.294	0.351	20000.0
8	11.28	164.092	3.291	90.339	2.304	0.35	60000.0
9	11.27	165.429	3.272	90.882	2.307	0.346	20000.0
10	11.259	164.735	3.296	90.764	2.36	0.338	20000.0
11	11.128	164.699	3.255	90.626	2.285	0.34	30000.0
12	10.925	161.844	3.197	89.682	2.322	0.371	40000.0
13	11.117	165.373	3.276	91.152	2.335	0.339	20000.0
14	11.19	164.994	3.277	90.967	2.31	0.344	30000.0
15	11.165	164.976	3.269	90.891	2.312	0.348	30000.0
16	11.052	164.58	3.207	90.702	2.315	0.352	20000.0
17	11.336	164.971	3.325	90.779	2.283	0.352	30000.0
18	11.205	165.013	3.273	90.832	2.294	0.35	20000.0
19	11.168	164.405	3.258	90.89	2.303	0.35	30000.0
20	11.491	164.45	3.34	90.569	2.266	0.357	50000.0
21	10.971	163.212	3.217	90.091	2.325	0.364	30000.0
22	11.394	166.512	3.302	91.163	2.321	0.337	20000.0
23	11.115	165.692	3.24	91.277	2.325	0.34	40000.0
24	11.338	164.578	3.318	90.835	2.273	0.354	40000.0
25	11.385	165.741	3.331	90.835	2.295	0.35	20000.0
26	11.199	165.062	3.272	91.032	2.305	0.339	20000.0
27	11.134	163.307	3.281	90.46	2.34	0.356	40000.0
28	11.278	164.544	3.284	90.555	2.255	0.357	30000.0
29	11.178	163.765	3.239	90.766	2.312	0.352	40000.0
30	11.383	164.871	3.303	90.751	2.278	0.353	30000.0
31	11.205	165.475	3.281	91.088	2.335	0.343	20000.0
32	11.182	164.828	3.253	91.009	2.304	0.349	40000.0
33	11.195	165.127	3.268	90.788	2.306	0.352	20000.0
34	11.108	164.49	3.233	90.822	2.302	0.354	30000.0
35	11.331	165.812	3.304	91.183	2.319	0.343	20000.0
36	11.255	166.058	3.315	91.167	2.324	0.345	20000.0
37	11.201	164.419	3.265	90.515	2.259	0.355	30000.0
38	11.171	163.99	3.258	90.446	2.261	0.356	20000.0
39	11.027	165.1	3.194	90.58	2.346	0.351	30000.0
40	11.107	165.026	3.275	90.806	2.301	0.348	20000.0
41	11.275	165.038	3.292	90.858	2.309	0.349	20000.0
42	11.219	165.357	3.26	90.874	2.305	0.344	20000.0
43	11.313	165.613	3.301	91.094	2.315	0.341	50000.0
44	11.249	166.3	3.313	91.479	2.332	0.336	40000.0
45	10.977	163.402	3.229	90.42	2.297	0.355	60000.0
46	10.995	163.369	3.244	90.459	2.297	0.35	20000.0
47	11.265	164.793	3.284	90.762	2.299	0.35	20000.0
48	11.073	165.365	3.227	90.762	2.348	0.349	30000.0
49	11.003	163.231	3.209	90.173	2.335	0.359	30000.0
50	11.184	165.175	3.248	90.967	2.309	0.345	20000.0
51	11.108	164.017	3.244	90.39	2.355	0.353	20000.0
52	11.011	163.576	3.218	90.053	2.346	0.363	40000.0
53	11.029	162.718	3.189	89.872	2.318	0.359	20000.0
54	11.113	164.289	3.242	90.865	2.292	0.355	20000.0
55	10.966	162.464	3.21	89.745	2.301	0.369	50000.0
56	11.248	164.031	3.283	90.609	2.296	0.356	20000.0
57	11.357	164.642	3.314	90.762	2.298	0.345	20000.0
58	11.335	165.214	3.346	90.964	2.289	0.347	30000.0
59	11.146	164.221	3.252	90.44	2.333	0.352	20000.0
60	11.383	164.141	3.331	90.679	2.278	0.354	30000.0
61	11.195	165.502	3.248	91.082	2.306	0.335	40000.0
62	11.311	164.915	3.313	91.037	2.305	0.334	30000.0
63	11.396	165.558	3.326	90.878	2.288	0.349	30000.0
64	11.04	165.249	3.255	90.668	2.335	0.35	20000.0
65	11.008	162.587	3.211	89.756	2.304	0.369	20000.0
66	11.166	164.69	3.292	90.844	2.299	0.345	30000.0
67	11.248	166.141	3.281	91.246	2.329	0.341	20000.0
68	11.244	165.196	3.272	90.977	2.3	0.346	20000.0
69	11.173	165.825	3.251	91.231	2.335	0.339	60000.0
70	11.209	164.942	3.263	90.761	2.286	0.345	30000.0
71	11.235	164.897	3.295	90.947	2.323	0.344	20000.0
72	11.237	164.444	3.296	90.576	2.298	0.352	40000.0
73	11.223	164.79	3.303	90.884	2.283	0.349	50000.0
74	11.098	165.152	3.253	90.802	2.341	0.351	30000.0
75	11.271	164.367	3.3	90.448	2.26	0.36	20000.0
76	11.063	165.117	3.249	90.766	2.322	0.345	40000.0
77	11.323	164.597	3.313	90.613	2.278	0.358	20000.0
78	11.029	165.02	3.235	90.899	2.351	0.346	20000.0
79	10.991	163.843	3.2	90.304	2.329	0.361	40000.0
80	11.319	165.334	3.321	91.041	2.311	0.345	30000.0
81	11.108	165.114	3.239	91.039	2.333	0.338	30000.0
82	11.311	165.119	3.328	90.739	2.298	0.35	30000.0
83	11.381	164.954	3.321	90.818	2.267	0.354	20000.0
84	11.381	164.615	3.289	90.639	2.256	0.354	20000.0
85	11.243	164.917	3.291	90.887	2.292	0.351	30000.0
86	10.961	164.547	3.193	90.558	2.322	0.355	20000.0
87	11.252	165.617	3.261	91.141	2.308	0.339	30000.0
88	11.439	164.934	3.329	90.707	2.271	0.357	50000.0
89	11.051	163.202	3.225	90.091	2.33	0.359	20000.0
90	11.08	164.052	3.245	90.441	2.306	0.356	20000.0
91	11.176	163.781	3.278	90.141	2.322	0.36	20000.0
92	11.146	164.791	3.276	90.812	2.311	0.351	40000.0
93	11.106	164.593	3.279	90.696	2.33	0.352	20000.0
94	11.296	164.849	3.292	90.638	2.302	0.352	20000.0
95	11.1	163.728	3.248	90.502	2.288	0.354	20000.0
96	11.287	165.193	3.322	91.047	2.295	0.343	70000.0
97	11.2	164.676	3.286	90.995	2.301	0.346	30000.0
98	11.274	163.117	3.299	90.125	2.225	0.362	20000.0
99	11.137	164.191	3.256	90.367	2.304	0.362	20000.0
100	11.304	165.31	3.277	90.909	2.291	0.345	20000.0
