Samples	SBS96A	SBS96B
TCGA-DK-A3IQ-01A-31D-A20D-08	116	49
TCGA-DK-A3IS-01A-21D-A21A-08	258	46
TCGA-DK-A3IT-01A-31D-A20D-08	340	11
TCGA-DK-A3IU-01A-11D-A20D-08	314	63
TCGA-DK-A3IV-01A-22D-A21A-08	28	35
TCGA-DK-A3WW-01A-22D-A23M-08	934	112
TCGA-DK-A3WX-01A-22D-A22Z-08	11	24
TCGA-DK-A3WY-01A-11D-A22Z-08	10	0
TCGA-DK-A3X1-01A-12D-A22Z-08	585	170
TCGA-DK-A3X2-01A-11D-A22Z-08	31	72
TCGA-DK-A6AV-01A-12D-A30E-08	53	52
TCGA-DK-A6AW-01A-11D-A30E-08	0	3691
TCGA-DK-A6B0-01A-11D-A31L-08	3	19
TCGA-DK-A6B1-01A-12D-A30E-08	54	70
TCGA-DK-A6B2-01A-11D-A30E-08	76	103
TCGA-DK-A6B5-01A-11D-A31L-08	73	29
TCGA-DK-A6B6-01A-11D-A30E-08	788	53
TCGA-DK-AA6L-01A-11D-A391-08	301	45
TCGA-DK-AA6M-01A-11D-A391-08	12	42
TCGA-DK-AA6P-01A-11D-A391-08	105	41
TCGA-DK-AA6Q-01A-11D-A391-08	64	43
TCGA-DK-AA6R-01A-11D-A42E-08	126	161
TCGA-DK-AA6S-01A-21D-A391-08	467	18
TCGA-DK-AA6T-01A-11D-A391-08	11	53
TCGA-DK-AA6U-01A-11D-A391-08	196	179
TCGA-DK-AA6W-01A-12D-A391-08	166	64
TCGA-DK-AA6X-01A-12D-A42E-08	68	28
TCGA-DK-AA71-01A-31D-A391-08	612	5
TCGA-DK-AA74-01A-11D-A391-08	138	33
TCGA-DK-AA75-01A-11D-A391-08	280	146
TCGA-DK-AA76-01A-11D-A391-08	113	99
TCGA-DK-AA77-01A-11D-A391-08	132	225
TCGA-E5-A2PC-01A-11D-A202-08	73	125
TCGA-E5-A4TZ-01A-11D-A31L-08	289	127
TCGA-E5-A4U1-01A-11D-A31L-08	445	71
TCGA-E7-A3X6-01A-12D-A22Z-08	55	19
TCGA-E7-A3Y1-01A-11D-A22Z-08	22	109
TCGA-E7-A4IJ-01A-31D-A26M-08	200	109
TCGA-E7-A4XJ-01A-11D-A26M-08	1	40
TCGA-E7-A519-01A-11D-A26M-08	22	38
TCGA-E7-A541-01A-11D-A26M-08	293	114
TCGA-E7-A5KE-01A-11D-A289-08	73	109
TCGA-E7-A5KF-01A-11D-A289-08	146	36
TCGA-E7-A677-01A-11D-A30E-08	47	150
TCGA-E7-A678-01A-11D-A30E-08	6	48
TCGA-E7-A6MD-01A-41D-A34U-08	327	80
TCGA-E7-A6ME-01A-22D-A32B-08	18	96
TCGA-E7-A6MF-01A-12D-A32B-08	36	4
TCGA-E7-A7DU-01A-11D-A32B-08	212	34
TCGA-E7-A7DV-01A-11D-A339-08	226	28
TCGA-E7-A7PW-01A-11D-A34U-08	36	36
TCGA-E7-A7XN-01A-11D-A34U-08	824	0
TCGA-E7-A85H-01A-11D-A34U-08	85	276
TCGA-E7-A8O7-01A-11D-A364-08	7	21
TCGA-E7-A8O8-01A-11D-A364-08	29	82
TCGA-E7-A97P-01A-11D-A38G-08	53	114
TCGA-E7-A97Q-01A-11D-A38G-08	17	24
TCGA-FD-A3B3-01A-12D-A202-08	77	63
TCGA-FD-A3B4-01A-12D-A202-08	0	64
TCGA-FD-A3B5-01A-11D-A20D-08	74	50
TCGA-FD-A3B6-01A-21D-A20D-08	164	77
TCGA-FD-A3B7-01A-31D-A20D-08	18	36
TCGA-FD-A3B8-01A-31D-A20D-08	23	3
TCGA-FD-A3N5-01A-11D-A21A-08	33	258
TCGA-FD-A3N6-01A-11D-A21A-08	24	77
TCGA-FD-A3NA-01A-11D-A21A-08	127	31
TCGA-FD-A3SJ-01A-12D-A22Z-08	151	59
TCGA-FD-A3SL-01A-21D-A22Z-08	69	128
TCGA-FD-A3SM-01A-11D-A22Z-08	110	46
TCGA-FD-A3SN-01A-12D-A22Z-08	255	122
TCGA-FD-A3SO-01A-11D-A22Z-08	277	44
TCGA-FD-A3SP-01A-31D-A22Z-08	43	62
TCGA-FD-A3SQ-01A-21D-A22Z-08	17	53
TCGA-FD-A3SR-01A-11D-A22Z-08	52	67
TCGA-FD-A3SS-01A-12D-A22Z-08	327	93
TCGA-FD-A43N-01A-11D-A23U-08	52	95
TCGA-FD-A43P-01A-31D-A23U-08	240	108
TCGA-FD-A43U-01A-11D-A23U-08	9	61
TCGA-FD-A43X-01A-11D-A23U-08	222	58
TCGA-FD-A43Y-01A-21D-A26M-08	10	41
TCGA-FD-A5BR-01A-11D-A26M-08	11	69
TCGA-FD-A5BS-01A-21D-A26M-08	12	14
TCGA-FD-A5BT-01A-11D-A26M-08	60	54
TCGA-FD-A5BU-01A-31D-A26M-08	5	46
TCGA-FD-A5BV-01A-11D-A26M-08	22	94
TCGA-FD-A5BX-01A-11D-A26M-08	253	19
TCGA-FD-A5BY-01A-31D-A289-08	17	23
TCGA-FD-A5BZ-01A-11D-A289-08	52	67
TCGA-FD-A5C0-01A-11D-A289-08	23	77
TCGA-FD-A5C1-01A-11D-A289-08	53	59
TCGA-FD-A62N-01A-11D-A30E-08	14	68
TCGA-FD-A62O-01A-11D-A30E-08	87	64
TCGA-FD-A62P-01A-32D-A30E-08	262	55
TCGA-FD-A62S-01A-11D-A30E-08	2	58
TCGA-FD-A6TA-01A-12D-A339-08	200	26
TCGA-FD-A6TB-01A-12D-A339-08	135	23
TCGA-FD-A6TC-01A-21D-A339-08	723	101
TCGA-FD-A6TD-01A-51D-A339-08	66	50
TCGA-FD-A6TE-01A-12D-A339-08	156	45
TCGA-FD-A6TF-01A-52D-A32B-08	84	30
TCGA-FD-A6TG-01A-11D-A32B-08	215	104
TCGA-FD-A6TH-01A-11D-A32B-08	78	65
TCGA-FD-A6TI-01A-11D-A32B-08	6	97
TCGA-FD-A6TK-01A-42D-A339-08	52	37
TCGA-FJ-A3Z7-01A-12D-A23M-08	231	58
TCGA-FJ-A3Z9-01A-11D-A26M-08	7	52
TCGA-FJ-A3ZE-01A-11D-A23M-08	57	337
TCGA-FJ-A3ZF-01A-11D-A23M-08	146	86
TCGA-FJ-A871-01A-11D-A34U-08	2	42
TCGA-FT-A3EE-01A-11D-A202-08	27	70
TCGA-FT-A61P-01A-11D-A30E-08	50	82
TCGA-G2-A2EC-01A-11D-A17V-08	90	46
TCGA-G2-A2EF-01A-12D-A18F-08	158	47
TCGA-G2-A2EJ-01A-11D-A17V-08	179	84
TCGA-G2-A2EK-01A-22D-A18F-08	28	26
TCGA-G2-A2EL-01A-12D-A18F-08	174	43
TCGA-G2-A2EO-01A-11D-A17V-08	760	0
TCGA-G2-A2ES-01A-11D-A17V-08	167	180
TCGA-G2-A3IB-01A-11D-A20D-08	29	60
TCGA-G2-A3IE-01A-11D-A20D-08	262	46
TCGA-G2-A3VY-01A-11D-A22Z-08	663	0
TCGA-G2-AA3B-01A-11D-A391-08	651	0
TCGA-G2-AA3C-01A-21D-A391-08	156	48
TCGA-G2-AA3D-01A-11D-A391-08	173	0
TCGA-G2-AA3F-01A-12D-A42E-08	62	65
TCGA-GC-A3BM-01A-11D-A22Z-08	29	76
TCGA-GC-A3I6-01A-11D-A20D-08	148	26
TCGA-GC-A3OO-01A-11D-A22Z-08	92	18
TCGA-GC-A3RB-01A-12D-A21Z-08	94	55
TCGA-GC-A3RC-01A-11D-A22Z-08	180	148
TCGA-GC-A3RD-01A-12D-A22Z-08	32	42
TCGA-GC-A3WC-01A-31D-A22Z-08	74	64
TCGA-GC-A3YS-01A-11D-A23M-08	145	80
TCGA-GC-A4ZW-01A-11D-A26M-08	554	33
TCGA-GC-A6I1-01A-12D-A31L-08	197	20
TCGA-GC-A6I3-01A-11D-A31L-08	124	92
TCGA-GD-A2C5-01A-12D-A17V-08	133	80
TCGA-GD-A3OP-01A-21D-A21Z-08	226	84
TCGA-GD-A3OQ-01A-32D-A21Z-08	45	38
TCGA-GD-A3OS-01A-12D-A21Z-08	26	63
TCGA-GD-A6C6-01A-21D-A31L-08	175	74
TCGA-GD-A76B-01A-11D-A32B-08	106	52
TCGA-GU-A42P-01A-11D-A23U-08	167	78
TCGA-GU-A42Q-01A-11D-A23U-08	103	58
TCGA-GU-A42R-01A-11D-A23M-08	107	46
TCGA-GU-A762-01A-11D-A339-08	32	54
TCGA-GU-A763-01A-11D-A32B-08	26	35
TCGA-GU-A764-01A-11D-A34U-08	58	44
TCGA-GU-A766-01A-11D-A32B-08	134	50
TCGA-GU-A767-01A-11D-A32B-08	175	175
TCGA-GU-AATO-01A-11D-A391-08	246	33
TCGA-GU-AATP-01A-11D-A391-08	183	81
TCGA-GU-AATQ-01A-11D-A391-08	104	44
TCGA-GV-A3JV-01A-11D-A21Z-08	19	88
TCGA-GV-A3JW-01A-11D-A20D-08	39	30
TCGA-GV-A3JX-01A-11D-A20D-08	194	38
TCGA-GV-A3JZ-01A-11D-A21A-08	264	123
TCGA-GV-A3QF-01A-31D-A22Z-08	16	96
TCGA-GV-A3QG-01A-11D-A21Z-08	32	51
TCGA-GV-A3QH-01A-11D-A21Z-08	86	47
TCGA-GV-A3QI-01A-11D-A21Z-08	158	254
TCGA-GV-A3QK-01B-11D-A23M-08	54	78
TCGA-GV-A40E-01A-12D-A23M-08	102	45
TCGA-GV-A40G-01A-11D-A23M-08	40	89
TCGA-GV-A6ZA-01A-12D-A339-08	204	59
TCGA-H4-A2HO-01A-11D-A17V-08	20	52
TCGA-H4-A2HQ-01A-11D-A17V-08	287	99
TCGA-HQ-A2OE-01A-11D-A202-08	53	66
TCGA-HQ-A2OF-01A-11D-A26M-08	8	83
TCGA-HQ-A5ND-01A-11D-A26M-08	16	57
TCGA-HQ-A5NE-01A-12D-A289-08	257	63
TCGA-K4-A3WS-01A-11D-A22Z-08	193	54
TCGA-K4-A3WU-01B-11D-A23M-08	94	58
TCGA-K4-A3WV-01A-11D-A22Z-08	3	51
TCGA-K4-A4AB-01B-12D-A289-08	19	62
TCGA-K4-A4AC-01A-21D-A26M-08	53	69
TCGA-K4-A54R-01A-11D-A26M-08	750	68
TCGA-K4-A5RH-01A-11D-A30E-08	85	69
TCGA-K4-A5RI-01A-11D-A289-08	44	74
TCGA-K4-A5RJ-01A-11D-A289-08	286	46
TCGA-K4-A6FZ-01A-11D-A31L-08	232	119
TCGA-K4-A6MB-01A-11D-A31L-08	217	82
TCGA-K4-A83P-01A-11D-A34U-08	152	71
TCGA-K4-AAQO-01A-11D-A38G-08	127	86
TCGA-KQ-A41N-01A-11D-A339-08	56	131
TCGA-KQ-A41O-01A-12D-A34U-08	167	64
TCGA-KQ-A41P-01A-12D-A339-08	221	52
TCGA-KQ-A41Q-01A-11D-A339-08	64	74
TCGA-KQ-A41R-01A-21D-A34U-08	379	288
TCGA-KQ-A41S-01A-12D-A339-08	168	31
TCGA-LC-A66R-01A-41D-A30E-08	59	55
TCGA-LT-A5Z6-01A-11D-A289-08	430	22
TCGA-LT-A8JT-01A-11D-A364-08	23	44
TCGA-MV-A51V-01A-11D-A26M-08	1449	0
TCGA-PQ-A6FI-01A-11D-A31L-08	90	49
TCGA-PQ-A6FN-01A-11D-A31L-08	31	35
TCGA-R3-A69X-01A-22D-A30E-08	150	35
TCGA-S5-A6DX-01A-11D-A31L-08	459	104
TCGA-S5-AA26-01A-11D-A38G-08	153	39
TCGA-SY-A9G0-01A-12D-A38G-08	23	23
TCGA-SY-A9G5-01A-11D-A38G-08	863	16
TCGA-UY-A78K-01A-11D-A339-08	319	410
TCGA-UY-A78L-01A-12D-A339-08	160	38
TCGA-UY-A78M-01A-21D-A34U-08	59	52
TCGA-UY-A78N-01A-12D-A339-08	23	170
TCGA-UY-A78O-01A-12D-A339-08	79	88
TCGA-UY-A78P-01A-12D-A364-08	239	12
TCGA-UY-A8OB-01A-12D-A42E-08	115	188
TCGA-UY-A8OC-01A-11D-A364-08	42	36
TCGA-UY-A8OD-01A-11D-A364-08	34	52
TCGA-UY-A9PA-01A-11D-A38G-08	64	85
TCGA-UY-A9PB-01A-11D-A38G-08	367	160
TCGA-UY-A9PD-01A-11D-A38G-08	96	168
TCGA-UY-A9PE-01A-11D-A38G-08	96	86
TCGA-UY-A9PF-01A-11D-A38G-08	265	128
TCGA-UY-A9PH-01A-11D-A38G-08	247	76
TCGA-XF-A8HB-01A-11D-A364-08	10	58
TCGA-XF-A8HC-01A-11D-A364-08	70	74
TCGA-XF-A8HD-01A-11D-A364-08	359	84
TCGA-XF-A8HE-01A-11D-A364-08	299	44
TCGA-XF-A8HF-01A-11D-A364-08	57	82
TCGA-XF-A8HG-01A-11D-A364-08	115	126
TCGA-XF-A8HH-01A-11D-A38G-08	61	45
TCGA-XF-A8HI-01A-11D-A38G-08	62	17
TCGA-XF-A9SG-01A-12D-A42E-08	116	52
TCGA-XF-A9SH-01A-11D-A391-08	19	17
TCGA-XF-A9SI-01A-11D-A391-08	310	0
TCGA-XF-A9SJ-01A-11D-A391-08	175	64
TCGA-XF-A9SK-01A-11D-A42E-08	81	45
TCGA-XF-A9SL-01A-11D-A391-08	55	8
TCGA-XF-A9SM-01A-11D-A42E-08	202	14
TCGA-XF-A9SP-01A-11D-A391-08	177	91
TCGA-XF-A9ST-01A-11D-A42E-08	276	189
TCGA-XF-A9SU-01A-31D-A391-08	7	35
TCGA-XF-A9SV-01A-21D-A42E-08	17	45
TCGA-XF-A9SW-01A-11D-A42E-08	24	35
TCGA-XF-A9SX-01A-21D-A391-08	28	71
TCGA-XF-A9SY-01A-21D-A42E-08	184	191
TCGA-XF-A9SZ-01A-11D-A391-08	107	76
TCGA-XF-A9T0-01A-11D-A391-08	455	216
TCGA-XF-A9T2-01A-11D-A42E-08	48	30
TCGA-XF-A9T3-01A-11D-A42E-08	102	273
TCGA-XF-A9T4-01A-11D-A391-08	10	20
TCGA-XF-A9T5-01A-11D-A42E-08	599	9
TCGA-XF-A9T6-01A-11D-A42E-08	86	159
TCGA-XF-A9T8-01A-11D-A391-08	655	0
TCGA-XF-AAME-01A-12D-A42E-08	0	19
TCGA-XF-AAMF-01A-21D-A42E-08	39	28
TCGA-XF-AAMG-01A-11D-A42E-08	693	145
TCGA-XF-AAMH-01A-11D-A42E-08	2	43
TCGA-XF-AAMJ-01A-11D-A42E-08	0	32
TCGA-XF-AAML-01A-11D-A42E-08	322	121
TCGA-XF-AAMQ-01A-11D-A42E-08	140	41
TCGA-XF-AAMR-01A-31D-A42E-08	55	32
TCGA-XF-AAMT-01A-11D-A42E-08	26	55
TCGA-XF-AAMW-01A-11D-A42E-08	1	24
TCGA-XF-AAMX-01A-11D-A42E-08	130	154
TCGA-XF-AAMY-01A-11D-A42E-08	67	38
TCGA-XF-AAMZ-01A-11D-A42E-08	130	85
TCGA-XF-AAN0-01A-11D-A42E-08	281	67
TCGA-XF-AAN1-01A-31D-A42E-08	19	63
TCGA-XF-AAN2-01A-11D-A42E-08	384	35
TCGA-XF-AAN3-01A-11D-A42E-08	129	26
TCGA-XF-AAN4-01A-11D-A42E-08	22	6
TCGA-XF-AAN5-01A-11D-A42E-08	232	42
TCGA-XF-AAN7-01A-11D-A42E-08	26	100
TCGA-XF-AAN8-01A-11D-A42E-08	0	1
TCGA-YC-A89H-01A-11D-A364-08	1024	418
TCGA-YC-A8S6-01A-31D-A38G-08	54	36
TCGA-YC-A9TC-01A-22D-A391-08	54	41
TCGA-YF-AA3L-01A-11D-A38G-08	102	178
TCGA-YF-AA3M-01A-11D-A42E-08	49	98
TCGA-ZF-A9R0-01A-11D-A38G-08	150	27
TCGA-ZF-A9R1-01A-11D-A391-08	45	40
TCGA-ZF-A9R2-01A-11D-A391-08	84	36
TCGA-ZF-A9R3-01A-11D-A38G-08	35	38
TCGA-ZF-A9R4-01A-11D-A38G-08	181	38
TCGA-ZF-A9R5-01A-12D-A42E-08	0	83
TCGA-ZF-A9R7-01A-11D-A38G-08	574	47
TCGA-ZF-A9R9-01A-11D-A38G-08	102	74
TCGA-ZF-A9RC-01A-11D-A38G-08	625	216
TCGA-ZF-A9RD-01A-11D-A42E-08	93	60
TCGA-ZF-A9RE-01A-11D-A38G-08	0	57
TCGA-ZF-A9RF-01A-11D-A38G-08	135	86
TCGA-ZF-A9RG-01A-21D-A42E-08	163	47
TCGA-ZF-A9RL-01A-11D-A38G-08	163	123
TCGA-ZF-A9RM-01A-11D-A38G-08	7	67
TCGA-ZF-A9RN-01A-11D-A42E-08	82	91
TCGA-ZF-AA4N-01A-11D-A38G-08	83	58
TCGA-ZF-AA4R-01A-11D-A38G-08	26	25
TCGA-ZF-AA4T-01A-11D-A38G-08	16	72
TCGA-ZF-AA4U-01A-11D-A38G-08	5	56
TCGA-ZF-AA4V-01A-11D-A38G-08	403	211
TCGA-ZF-AA4W-01A-12D-A38G-08	149	284
TCGA-ZF-AA4X-01A-11D-A38G-08	494	75
TCGA-ZF-AA51-01A-21D-A391-08	533	36
TCGA-ZF-AA52-01A-12D-A391-08	56	56
TCGA-ZF-AA53-01A-11D-A391-08	152	2
TCGA-ZF-AA54-01A-11D-A391-08	126	30
TCGA-ZF-AA56-01A-31D-A391-08	48	36
TCGA-ZF-AA58-01A-12D-A42E-08	139	56
TCGA-ZF-AA5H-01A-11D-A391-08	28	32
TCGA-ZF-AA5N-01A-11D-A42E-08	10	38
TCGA-ZF-AA5P-01A-11D-A391-08	19	23
