Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G
TCGA-BT-A20W-01A-21D-A14W-08	20	3	0	4	18	20	6
TCGA-BT-A20X-01A-11D-A16O-08	10	3	0	23	7	18	8
TCGA-BT-A2LA-01A-11D-A18F-08	31	35	0	7	89	4	0
TCGA-BT-A2LB-01A-11D-A18F-08	28	227	38	217	24	18	19
TCGA-BT-A2LD-01A-12D-A20D-08	6	14	0	14	49	15	4
TCGA-BT-A3PH-01A-11D-A21Z-08	274	97	31	0	23	0	0
TCGA-BT-A3PJ-01A-21D-A21Z-08	133	182	0	98	25	35	18
TCGA-BT-A3PK-01A-21D-A21Z-08	68	33	40	127	11	67	2
TCGA-BT-A42B-01A-32D-A23M-08	0	10	10	0	35	6	1
TCGA-BT-A42C-01A-11D-A23M-08	65	57	95	36	20	69	10
TCGA-BT-A42E-01A-11D-A23U-08	55	24	66	0	13	0	0
TCGA-BT-A42F-01A-11D-A23U-08	68	46	44	0	0	0	0
TCGA-C4-A0EZ-01A-21D-A10S-08	7	31	98	2	37	11	15
TCGA-C4-A0F0-01A-12D-A10S-08	0	6	33	18	21	18	0
TCGA-C4-A0F1-01A-11D-A10S-08	54	43	0	2	31	20	14
TCGA-C4-A0F6-01A-11D-A10S-08	75	27	54	0	29	0	11
TCGA-C4-A0F7-01A-11D-A10S-08	0	4	0	0	38	17	9
TCGA-CF-A1HR-01A-11D-A13W-08	115	75	23	19	15	1	11
TCGA-CF-A1HS-01A-11D-A13W-08	154	0	0	41	14	16	6
TCGA-CF-A27C-01A-11D-A16O-08	59	29	62	0	3	0	0
TCGA-CF-A3MF-01A-12D-A21A-08	0	4	1	1	13	2	0
TCGA-CF-A3MG-01A-11D-A20D-08	56	24	36	0	19	0	4
TCGA-CF-A3MH-01A-11D-A20D-08	7	2	3	2	19	5	2
TCGA-CF-A3MI-01A-11D-A20D-08	21	11	0	9	22	0	6
TCGA-CF-A47S-01A-11D-A23U-08	0	4	0	0	13	2	2
TCGA-CF-A47T-01A-11D-A23U-08	1	5	0	7	6	0	5
TCGA-CF-A47V-01A-11D-A23U-08	12	6	58	0	3	14	5
TCGA-CF-A47W-01A-11D-A23U-08	0	4	0	3	9	12	2
TCGA-CF-A47X-01A-31D-A23U-08	136	90	35	15	23	1	10
TCGA-CF-A47Y-01A-11D-A23U-08	25	2	0	14	8	16	0
TCGA-CF-A5U8-01A-11D-A289-08	0	0	18	16	13	13	4
TCGA-CF-A5UA-01A-11D-A289-08	16	2	0	0	36	17	9
TCGA-CF-A7I0-01A-22D-A34U-08	4	13	23	0	4	3	2
TCGA-CF-A8HX-01A-11D-A364-08	15	20	0	0	9	10	6
TCGA-CF-A8HY-01A-11D-A364-08	6	0	31	0	10	24	5
TCGA-CF-A9FF-01A-11D-A38G-08	56	55	0	15	11	0	1
TCGA-CF-A9FH-01A-11D-A38G-08	1	1	0	8	16	4	8
TCGA-CF-A9FL-01A-11D-A38G-08	0	2	0	8	17	18	4
TCGA-CF-A9FM-01A-11D-A38G-08	0	0	4	8	5	6	0
TCGA-CU-A0YN-01A-21D-A10S-08	0	6	34	52	28	45	3
TCGA-CU-A0YO-01A-11D-A10S-08	17	18	15	9	19	1	9
TCGA-CU-A0YR-01A-12D-A10S-08	4	11	4	74	18	20	0
TCGA-CU-A3KJ-01A-11D-A21A-08	109	31	6	32	32	9	2
TCGA-CU-A3QU-01A-11D-A22Z-08	24	21	0	13	13	9	12
TCGA-CU-A3YL-01A-11D-A22Z-08	111	64	0	9	22	3	8
TCGA-CU-A5W6-01A-11D-A289-08	46	61	67	0	9	4	4
TCGA-CU-A72E-01A-12D-A339-08	27	15	18	5	10	9	3
TCGA-DK-A1A3-01A-11D-A13W-08	143	262	72	61	7	12	16
TCGA-DK-A1A5-01A-11D-A13W-08	123	82	0	9	15	1	15
TCGA-DK-A1A6-01A-11D-A13W-08	90	18	84	6	0	21	0
TCGA-DK-A1A7-01A-11D-A13W-08	6	19	23	102	30	26	0
TCGA-DK-A1AA-01A-11D-A13W-08	7	9	0	25	7	29	4
TCGA-DK-A1AB-01A-11D-A13W-08	79	75	41	0	0	0	0
TCGA-DK-A1AC-01A-11D-A13W-08	301	867	105	0	19	23	14
TCGA-DK-A1AD-01A-11D-A13W-08	41	44	77	28	15	13	12
TCGA-DK-A1AE-01A-11D-A13W-08	30	28	30	0	11	6	0
TCGA-DK-A1AF-01A-11D-A13W-08	39	26	11	0	0	7	2
TCGA-DK-A1AG-01A-11D-A13W-08	49	44	5	10	18	0	3
TCGA-DK-A2HX-01A-12D-A18F-08	6	32	48	0	12	2	11
TCGA-DK-A2I1-01A-11D-A17V-08	102	44	8	0	13	1	14
TCGA-DK-A2I2-01A-11D-A17V-08	8	18	34	23	5	0	0
TCGA-DK-A2I4-01A-11D-A21A-08	320	412	26	0	20	0	34
TCGA-DK-A2I6-01A-12D-A18F-08	0	71	100	74	0	16	12
TCGA-DK-A3IK-01A-32D-A21A-08	52	14	51	0	24	45	3
TCGA-DK-A3IL-01A-11D-A20D-08	9	5	0	25	22	88	22
TCGA-DK-A3IM-01A-11D-A20D-08	0	2	8	16	26	22	2
TCGA-DK-A3IN-01A-11D-A20D-08	178	109	55	0	18	6	3
TCGA-DK-A3IQ-01A-31D-A20D-08	37	63	58	0	12	3	8
TCGA-DK-A3IS-01A-21D-A21A-08	129	124	53	0	19	0	6
TCGA-DK-A3IT-01A-31D-A20D-08	227	82	56	0	0	21	0
TCGA-DK-A3IU-01A-11D-A20D-08	138	154	67	14	7	28	4
TCGA-DK-A3IV-01A-22D-A21A-08	12	20	9	8	9	6	8
TCGA-DK-A3WW-01A-22D-A23M-08	533	468	115	0	0	0	52
TCGA-DK-A3WX-01A-22D-A22Z-08	0	6	14	1	16	1	0
TCGA-DK-A3WY-01A-11D-A22Z-08	3	5	3	0	0	0	0
TCGA-DK-A3X1-01A-12D-A22Z-08	348	321	58	0	0	21	101
TCGA-DK-A3X2-01A-11D-A22Z-08	8	18	19	7	38	18	4
TCGA-DK-A6AV-01A-12D-A30E-08	26	29	0	10	19	24	10
TCGA-DK-A6AW-01A-11D-A30E-08	0	17	0	31	27	0	4042
TCGA-DK-A6B0-01A-11D-A31L-08	0	0	9	6	6	1	0
TCGA-DK-A6B1-01A-12D-A30E-08	23	34	0	35	35	8	5
TCGA-DK-A6B2-01A-11D-A30E-08	22	34	52	19	34	33	8
TCGA-DK-A6B5-01A-11D-A31L-08	40	30	0	17	7	19	4
TCGA-DK-A6B6-01A-11D-A30E-08	257	596	53	0	0	0	0
TCGA-DK-AA6L-01A-11D-A391-08	183	100	64	3	4	15	3
TCGA-DK-AA6M-01A-11D-A391-08	6	12	0	0	25	12	11
TCGA-DK-AA6P-01A-11D-A391-08	42	51	28	14	7	17	4
TCGA-DK-AA6Q-01A-11D-A391-08	35	28	3	14	12	23	3
TCGA-DK-AA6R-01A-11D-A42E-08	43	39	50	0	10	170	13
TCGA-DK-AA6S-01A-21D-A391-08	286	166	0	2	10	54	0
TCGA-DK-AA6T-01A-11D-A391-08	17	0	0	20	20	5	10
TCGA-DK-AA6U-01A-11D-A391-08	103	84	0	17	26	165	20
TCGA-DK-AA6W-01A-12D-A391-08	95	69	45	0	45	0	0
TCGA-DK-AA6X-01A-12D-A42E-08	39	19	33	0	5	0	11
TCGA-DK-AA71-01A-31D-A391-08	286	265	117	0	0	0	0
TCGA-DK-AA74-01A-11D-A391-08	91	39	40	0	11	4	6
TCGA-DK-AA75-01A-11D-A391-08	86	219	44	37	20	15	36
TCGA-DK-AA76-01A-11D-A391-08	63	43	28	15	13	45	22
TCGA-DK-AA77-01A-11D-A391-08	1	61	139	0	32	159	6
TCGA-E5-A2PC-01A-11D-A202-08	0	21	96	36	5	55	9
TCGA-E5-A4TZ-01A-11D-A31L-08	192	89	74	0	83	3	6
TCGA-E5-A4U1-01A-11D-A31L-08	238	153	145	0	3	18	14
TCGA-E7-A3X6-01A-12D-A22Z-08	38	22	8	7	15	0	0
TCGA-E7-A3Y1-01A-11D-A22Z-08	0	5	46	40	26	30	5
TCGA-E7-A4IJ-01A-31D-A26M-08	132	66	0	25	10	82	26
TCGA-E7-A4XJ-01A-11D-A26M-08	0	3	0	4	28	6	2
TCGA-E7-A519-01A-11D-A26M-08	0	8	24	30	7	0	0
TCGA-E7-A541-01A-11D-A26M-08	138	109	0	136	23	42	0
TCGA-E7-A5KE-01A-11D-A289-08	22	50	21	32	49	26	4
TCGA-E7-A5KF-01A-11D-A289-08	73	70	37	0	0	9	10
TCGA-E7-A677-01A-11D-A30E-08	14	22	0	79	38	56	8
TCGA-E7-A678-01A-11D-A30E-08	1	1	8	23	19	7	1
TCGA-E7-A6MD-01A-41D-A34U-08	199	144	55	0	29	2	21
TCGA-E7-A6ME-01A-22D-A32B-08	0	0	51	36	9	34	0
TCGA-E7-A6MF-01A-12D-A32B-08	19	23	2	0	0	0	1
TCGA-E7-A7DU-01A-11D-A32B-08	81	89	83	0	5	0	5
TCGA-E7-A7DV-01A-11D-A339-08	154	40	64	0	8	0	13
TCGA-E7-A7PW-01A-11D-A34U-08	21	20	0	0	7	22	9
TCGA-E7-A7XN-01A-11D-A34U-08	607	284	0	16	0	0	0
TCGA-E7-A85H-01A-11D-A34U-08	0	32	85	168	30	60	20
TCGA-E7-A8O7-01A-11D-A364-08	4	2	4	0	13	6	1
TCGA-E7-A8O8-01A-11D-A364-08	2	13	38	17	35	16	3
TCGA-E7-A97P-01A-11D-A38G-08	5	5	70	61	11	23	7
TCGA-E7-A97Q-01A-11D-A38G-08	10	7	0	16	5	6	5
TCGA-FD-A3B3-01A-12D-A202-08	33	36	31	14	21	11	4
TCGA-FD-A3B4-01A-12D-A202-08	2	0	0	0	11	48	16
TCGA-FD-A3B5-01A-11D-A20D-08	43	18	47	0	8	0	18
TCGA-FD-A3B6-01A-21D-A20D-08	86	33	96	0	15	18	14
TCGA-FD-A3B7-01A-31D-A20D-08	13	1	0	28	17	2	3
TCGA-FD-A3B8-01A-31D-A20D-08	11	3	13	0	0	0	0
TCGA-FD-A3N5-01A-11D-A21A-08	0	9	42	123	25	109	10
TCGA-FD-A3N6-01A-11D-A21A-08	12	21	3	0	42	13	24
TCGA-FD-A3NA-01A-11D-A21A-08	79	54	0	12	10	10	3
TCGA-FD-A3SJ-01A-12D-A22Z-08	60	33	65	39	15	27	0
TCGA-FD-A3SL-01A-21D-A22Z-08	31	13	40	65	21	41	8
TCGA-FD-A3SM-01A-11D-A22Z-08	67	32	46	0	19	0	3
TCGA-FD-A3SN-01A-12D-A22Z-08	55	216	67	23	19	7	12
TCGA-FD-A3SO-01A-11D-A22Z-08	174	144	0	8	12	0	18
TCGA-FD-A3SP-01A-31D-A22Z-08	17	30	20	3	33	0	7
TCGA-FD-A3SQ-01A-21D-A22Z-08	0	13	27	7	25	0	10
TCGA-FD-A3SR-01A-11D-A22Z-08	46	17	5	15	25	11	18
TCGA-FD-A3SS-01A-12D-A22Z-08	148	214	70	0	0	0	44
TCGA-FD-A43N-01A-11D-A23U-08	49	10	22	10	58	14	7
TCGA-FD-A43P-01A-31D-A23U-08	136	54	158	0	14	0	23
TCGA-FD-A43U-01A-11D-A23U-08	0	9	4	16	19	17	8
TCGA-FD-A43X-01A-11D-A23U-08	124	81	76	8	19	1	3
TCGA-FD-A43Y-01A-21D-A26M-08	0	3	3	27	5	20	0
TCGA-FD-A5BR-01A-11D-A26M-08	5	6	0	7	23	36	8
TCGA-FD-A5BS-01A-21D-A26M-08	0	11	10	0	0	1	5
TCGA-FD-A5BT-01A-11D-A26M-08	47	17	0	24	20	6	12
TCGA-FD-A5BU-01A-31D-A26M-08	0	0	23	0	25	14	1
TCGA-FD-A5BV-01A-11D-A26M-08	6	3	18	16	22	64	0
TCGA-FD-A5BX-01A-11D-A26M-08	126	86	85	0	0	0	11
TCGA-FD-A5BY-01A-31D-A289-08	11	6	1	0	16	8	3
TCGA-FD-A5BZ-01A-11D-A289-08	37	21	0	7	26	25	15
TCGA-FD-A5C0-01A-11D-A289-08	0	15	37	30	26	11	0
TCGA-FD-A5C1-01A-11D-A289-08	31	18	40	0	35	0	6
TCGA-FD-A62N-01A-11D-A30E-08	0	4	30	3	7	35	14
TCGA-FD-A62O-01A-11D-A30E-08	61	48	7	3	32	0	22
TCGA-FD-A62P-01A-32D-A30E-08	168	89	62	0	20	4	16
TCGA-FD-A62S-01A-11D-A30E-08	0	4	0	23	18	28	0
TCGA-FD-A6TA-01A-12D-A339-08	111	74	52	0	0	0	6
TCGA-FD-A6TB-01A-12D-A339-08	65	36	64	0	3	0	5
TCGA-FD-A6TC-01A-21D-A339-08	443	306	84	0	10	6	41
TCGA-FD-A6TD-01A-51D-A339-08	20	39	37	4	17	4	0
TCGA-FD-A6TE-01A-12D-A339-08	97	67	33	0	12	0	12
TCGA-FD-A6TF-01A-52D-A32B-08	44	22	47	0	13	9	1
TCGA-FD-A6TG-01A-11D-A32B-08	91	51	137	16	11	47	10
TCGA-FD-A6TH-01A-11D-A32B-08	44	50	4	21	24	16	7
TCGA-FD-A6TI-01A-11D-A32B-08	0	2	22	12	38	29	16
TCGA-FD-A6TK-01A-42D-A339-08	16	29	4	17	19	12	0
TCGA-FJ-A3Z7-01A-12D-A23M-08	126	99	2	19	24	47	0
TCGA-FJ-A3Z9-01A-11D-A26M-08	6	7	0	0	45	0	7
TCGA-FJ-A3ZE-01A-11D-A23M-08	31	7	0	28	22	313	37
TCGA-FJ-A3ZF-01A-11D-A23M-08	49	68	77	0	29	22	8
TCGA-FJ-A871-01A-11D-A34U-08	0	2	5	25	19	0	0
TCGA-FT-A3EE-01A-11D-A202-08	0	20	15	24	17	22	12
TCGA-FT-A61P-01A-11D-A30E-08	18	21	23	46	23	13	6
TCGA-G2-A2EC-01A-11D-A17V-08	66	29	1	17	22	12	9
TCGA-G2-A2EF-01A-12D-A18F-08	89	77	28	15	19	0	0
TCGA-G2-A2EJ-01A-11D-A17V-08	138	56	0	12	35	39	11
TCGA-G2-A2EK-01A-22D-A18F-08	11	5	22	0	20	0	0
TCGA-G2-A2EL-01A-12D-A18F-08	128	34	50	0	16	0	10
TCGA-G2-A2EO-01A-11D-A17V-08	464	342	5	0	12	2	0
TCGA-G2-A2ES-01A-11D-A17V-08	27	113	65	86	17	64	21
TCGA-G2-A3IB-01A-11D-A20D-08	10	16	0	0	4	66	10
TCGA-G2-A3IE-01A-11D-A20D-08	118	98	103	0	7	0	9
TCGA-G2-A3VY-01A-11D-A22Z-08	395	103	169	0	0	47	0
TCGA-G2-AA3B-01A-11D-A391-08	460	135	87	21	0	0	6
TCGA-G2-AA3C-01A-21D-A391-08	102	67	0	2	30	26	4
TCGA-G2-AA3D-01A-11D-A391-08	108	23	62	0	0	0	0
TCGA-G2-AA3F-01A-12D-A42E-08	19	21	48	9	21	21	3
TCGA-GC-A3BM-01A-11D-A22Z-08	11	27	10	7	53	4	5
TCGA-GC-A3I6-01A-11D-A20D-08	58	63	59	0	2	8	0
TCGA-GC-A3OO-01A-11D-A22Z-08	26	68	30	0	1	4	0
TCGA-GC-A3RB-01A-12D-A21Z-08	37	41	55	0	33	0	2
TCGA-GC-A3RC-01A-11D-A22Z-08	61	80	51	99	8	40	18
TCGA-GC-A3RD-01A-12D-A22Z-08	18	18	0	3	21	17	3
TCGA-GC-A3WC-01A-31D-A22Z-08	18	28	62	19	15	7	3
TCGA-GC-A3YS-01A-11D-A23M-08	100	56	10	21	30	15	10
TCGA-GC-A4ZW-01A-11D-A26M-08	416	136	0	66	26	0	11
TCGA-GC-A6I1-01A-12D-A31L-08	106	87	0	21	17	11	0
TCGA-GC-A6I3-01A-11D-A31L-08	84	40	7	40	26	37	10
TCGA-GD-A2C5-01A-12D-A17V-08	98	44	27	12	20	20	22
TCGA-GD-A3OP-01A-21D-A21Z-08	80	124	98	0	18	30	0
TCGA-GD-A3OQ-01A-32D-A21Z-08	35	20	3	0	29	0	2
TCGA-GD-A3OS-01A-12D-A21Z-08	11	14	6	11	28	24	2
TCGA-GD-A6C6-01A-21D-A31L-08	121	67	0	15	27	34	5
TCGA-GD-A76B-01A-11D-A32B-08	41	42	65	0	14	3	7
TCGA-GU-A42P-01A-11D-A23U-08	83	87	37	10	18	18	17
TCGA-GU-A42Q-01A-11D-A23U-08	70	33	30	7	19	10	13
TCGA-GU-A42R-01A-11D-A23M-08	36	38	82	3	7	0	0
TCGA-GU-A762-01A-11D-A339-08	6	0	60	0	17	3	4
TCGA-GU-A763-01A-11D-A32B-08	11	1	26	0	11	22	0
TCGA-GU-A764-01A-11D-A34U-08	29	20	11	11	6	27	5
TCGA-GU-A766-01A-11D-A32B-08	87	69	0	10	9	11	11
TCGA-GU-A767-01A-11D-A32B-08	107	33	0	55	13	151	22
TCGA-GU-AATO-01A-11D-A391-08	124	102	69	0	11	0	0
TCGA-GU-AATP-01A-11D-A391-08	90	97	64	0	16	20	12
TCGA-GU-AATQ-01A-11D-A391-08	68	27	1	37	15	15	1
TCGA-GV-A3JV-01A-11D-A21Z-08	7	20	5	0	78	0	6
TCGA-GV-A3JW-01A-11D-A20D-08	24	16	5	0	19	9	3
TCGA-GV-A3JX-01A-11D-A20D-08	118	49	80	0	6	0	7
TCGA-GV-A3JZ-01A-11D-A21A-08	197	109	0	6	21	41	47
TCGA-GV-A3QF-01A-31D-A22Z-08	0	4	35	20	26	35	3
TCGA-GV-A3QG-01A-11D-A21Z-08	10	12	14	16	22	20	0
TCGA-GV-A3QH-01A-11D-A21Z-08	48	21	49	0	30	0	0
TCGA-GV-A3QI-01A-11D-A21Z-08	25	22	179	81	18	134	7
TCGA-GV-A3QK-01B-11D-A23M-08	8	25	70	0	27	6	10
TCGA-GV-A40E-01A-12D-A23M-08	68	3	50	6	16	13	4
TCGA-GV-A40G-01A-11D-A23M-08	0	31	51	6	43	15	4
TCGA-GV-A6ZA-01A-12D-A339-08	142	80	0	28	27	0	12
TCGA-H4-A2HO-01A-11D-A17V-08	0	9	42	0	26	0	0
TCGA-H4-A2HQ-01A-11D-A17V-08	172	100	0	75	8	53	17
TCGA-HQ-A2OE-01A-11D-A202-08	23	26	42	9	20	14	8
TCGA-HQ-A2OF-01A-11D-A26M-08	6	10	0	0	86	1	5
TCGA-HQ-A5ND-01A-11D-A26M-08	1	8	33	4	25	14	7
TCGA-HQ-A5NE-01A-12D-A289-08	127	120	81	0	4	0	16
TCGA-K4-A3WS-01A-11D-A22Z-08	83	48	31	30	0	85	1
TCGA-K4-A3WU-01B-11D-A23M-08	79	27	0	16	31	12	10
TCGA-K4-A3WV-01A-11D-A22Z-08	1	3	0	15	34	3	4
TCGA-K4-A4AB-01B-12D-A289-08	0	11	40	3	26	9	3
TCGA-K4-A4AC-01A-21D-A26M-08	39	24	0	23	29	11	12
TCGA-K4-A54R-01A-11D-A26M-08	513	335	0	9	9	24	17
TCGA-K4-A5RH-01A-11D-A30E-08	19	67	34	8	16	10	20
TCGA-K4-A5RI-01A-11D-A289-08	9	14	50	20	28	13	2
TCGA-K4-A5RJ-01A-11D-A289-08	137	108	114	0	0	11	0
TCGA-K4-A6FZ-01A-11D-A31L-08	89	87	0	225	4	0	0
TCGA-K4-A6MB-01A-11D-A31L-08	96	97	114	0	24	3	4
TCGA-K4-A83P-01A-11D-A34U-08	79	60	0	80	20	0	0
TCGA-K4-AAQO-01A-11D-A38G-08	77	41	15	43	26	26	4
TCGA-KQ-A41N-01A-11D-A339-08	12	20	40	72	12	38	9
TCGA-KQ-A41O-01A-12D-A34U-08	136	36	16	11	28	8	12
TCGA-KQ-A41P-01A-12D-A339-08	142	92	0	31	18	0	19
TCGA-KQ-A41Q-01A-11D-A339-08	35	29	31	0	36	0	18
TCGA-KQ-A41R-01A-21D-A34U-08	52	310	95	154	56	52	13
TCGA-KQ-A41S-01A-12D-A339-08	99	70	33	0	14	0	0
TCGA-LC-A66R-01A-41D-A30E-08	46	23	0	28	16	0	15
TCGA-LT-A5Z6-01A-11D-A289-08	219	205	63	0	0	17	0
TCGA-LT-A8JT-01A-11D-A364-08	14	13	0	7	23	9	8
TCGA-MV-A51V-01A-11D-A26M-08	1210	208	56	30	0	36	45
TCGA-PQ-A6FI-01A-11D-A31L-08	53	24	0	38	21	12	4
TCGA-PQ-A6FN-01A-11D-A31L-08	14	14	9	5	15	24	1
TCGA-R3-A69X-01A-22D-A30E-08	132	25	12	7	26	0	4
TCGA-S5-A6DX-01A-11D-A31L-08	329	185	0	16	27	13	40
TCGA-S5-AA26-01A-11D-A38G-08	130	49	0	0	23	1	8
TCGA-SY-A9G0-01A-12D-A38G-08	13	6	15	3	15	0	0
TCGA-SY-A9G5-01A-11D-A38G-08	501	298	148	0	0	0	11
TCGA-UY-A78K-01A-11D-A339-08	152	87	0	325	7	220	36
TCGA-UY-A78L-01A-12D-A339-08	94	69	0	16	7	25	3
TCGA-UY-A78M-01A-21D-A34U-08	28	21	41	0	33	0	0
TCGA-UY-A78N-01A-12D-A339-08	0	15	0	130	34	28	7
TCGA-UY-A78O-01A-12D-A339-08	59	16	43	0	46	0	15
TCGA-UY-A78P-01A-12D-A364-08	185	65	0	11	13	0	4
TCGA-UY-A8OB-01A-12D-A42E-08	57	11	0	245	5	0	8
TCGA-UY-A8OC-01A-11D-A364-08	24	30	0	13	16	2	8
TCGA-UY-A8OD-01A-11D-A364-08	19	17	0	17	32	12	0
TCGA-UY-A9PA-01A-11D-A38G-08	14	21	21	51	18	40	0
TCGA-UY-A9PB-01A-11D-A38G-08	144	128	145	87	37	64	0
TCGA-UY-A9PD-01A-11D-A38G-08	0	43	138	32	41	36	7
TCGA-UY-A9PE-01A-11D-A38G-08	54	38	25	0	21	38	20
TCGA-UY-A9PF-01A-11D-A38G-08	9	296	40	34	11	30	8
TCGA-UY-A9PH-01A-11D-A38G-08	139	123	48	0	17	0	23
TCGA-XF-A8HB-01A-11D-A364-08	13	2	7	1	39	2	11
TCGA-XF-A8HC-01A-11D-A364-08	27	53	0	8	34	25	6
TCGA-XF-A8HD-01A-11D-A364-08	227	119	74	0	21	6	27
TCGA-XF-A8HE-01A-11D-A364-08	168	167	0	9	3	8	20
TCGA-XF-A8HF-01A-11D-A364-08	21	17	14	22	14	58	1
TCGA-XF-A8HG-01A-11D-A364-08	47	75	0	66	52	24	5
TCGA-XF-A8HH-01A-11D-A38G-08	35	32	7	0	26	4	7
TCGA-XF-A8HI-01A-11D-A38G-08	30	29	6	6	12	0	0
TCGA-XF-A9SG-01A-12D-A42E-08	46	56	60	0	11	0	8
TCGA-XF-A9SH-01A-11D-A391-08	8	2	21	0	6	0	3
TCGA-XF-A9SI-01A-11D-A391-08	156	88	93	0	0	0	0
TCGA-XF-A9SJ-01A-11D-A391-08	65	126	0	50	14	8	0
TCGA-XF-A9SK-01A-11D-A42E-08	37	26	56	0	6	0	12
TCGA-XF-A9SL-01A-11D-A391-08	38	3	6	17	0	0	2
TCGA-XF-A9SM-01A-11D-A42E-08	101	80	39	0	0	10	0
TCGA-XF-A9SP-01A-11D-A391-08	93	58	99	0	27	0	18
TCGA-XF-A9ST-01A-11D-A42E-08	119	66	134	113	13	47	23
TCGA-XF-A9SU-01A-31D-A391-08	5	3	5	8	19	0	6
TCGA-XF-A9SV-01A-21D-A42E-08	13	7	0	3	26	18	3
TCGA-XF-A9SW-01A-11D-A42E-08	5	17	4	8	16	10	4
TCGA-XF-A9SX-01A-21D-A391-08	0	9	46	30	11	15	5
TCGA-XF-A9SY-01A-21D-A42E-08	109	35	7	5	0	234	35
TCGA-XF-A9SZ-01A-11D-A391-08	55	45	2	38	11	39	8
TCGA-XF-A9T0-01A-11D-A391-08	58	425	0	154	23	75	3
TCGA-XF-A9T2-01A-11D-A42E-08	17	20	30	0	15	0	0
TCGA-XF-A9T3-01A-11D-A42E-08	0	31	97	233	15	15	11
TCGA-XF-A9T4-01A-11D-A391-08	3	4	14	0	10	0	2
TCGA-XF-A9T5-01A-11D-A42E-08	394	216	23	5	17	12	0
TCGA-XF-A9T6-01A-11D-A42E-08	0	65	19	99	27	47	7
TCGA-XF-A9T8-01A-11D-A391-08	463	216	19	0	19	0	0
TCGA-XF-AAME-01A-12D-A42E-08	0	0	2	9	1	7	0
TCGA-XF-AAMF-01A-21D-A42E-08	25	20	0	2	15	5	4
TCGA-XF-AAMG-01A-11D-A42E-08	466	171	183	0	23	45	48
TCGA-XF-AAMH-01A-11D-A42E-08	0	1	9	11	22	7	0
TCGA-XF-AAMJ-01A-11D-A42E-08	2	0	0	0	23	9	2
