Samples	SBS96A	SBS96B	SBS96C	SBS96D
TCGA-UY-A78K-01A-11D-A339-08	226	131	435	35
TCGA-UY-A78L-01A-12D-A339-08	106	76	29	3
TCGA-UY-A78M-01A-21D-A34U-08	40	21	60	2
TCGA-UY-A78N-01A-12D-A339-08	0	25	178	11
TCGA-UY-A78O-01A-12D-A339-08	70	15	73	21
TCGA-UY-A78P-01A-12D-A364-08	204	62	5	7
TCGA-UY-A8OB-01A-12D-A42E-08	94	22	202	8
TCGA-UY-A8OC-01A-11D-A364-08	24	31	27	11
TCGA-UY-A8OD-01A-11D-A364-08	18	16	61	2
TCGA-UY-A9PA-01A-11D-A38G-08	25	30	110	0
TCGA-UY-A9PB-01A-11D-A38G-08	214	157	234	0
TCGA-UY-A9PD-01A-11D-A38G-08	37	62	189	9
TCGA-UY-A9PE-01A-11D-A38G-08	68	41	64	23
TCGA-UY-A9PF-01A-11D-A38G-08	16	346	59	7
TCGA-UY-A9PH-01A-11D-A38G-08	168	134	21	27
TCGA-XF-A8HB-01A-11D-A364-08	12	1	50	12
TCGA-XF-A8HC-01A-11D-A364-08	26	52	65	10
TCGA-XF-A8HD-01A-11D-A364-08	276	124	42	32
TCGA-XF-A8HE-01A-11D-A364-08	178	176	0	21
TCGA-XF-A8HF-01A-11D-A364-08	33	22	91	1
TCGA-XF-A8HG-01A-11D-A364-08	49	81	129	10
TCGA-XF-A8HH-01A-11D-A38G-08	34	29	40	8
TCGA-XF-A8HI-01A-11D-A38G-08	33	29	21	0
TCGA-XF-A9SG-01A-12D-A42E-08	70	65	35	11
TCGA-XF-A9SH-01A-11D-A391-08	17	3	16	4
TCGA-XF-A9SI-01A-11D-A391-08	229	108	0	0
TCGA-XF-A9SJ-01A-11D-A391-08	70	144	49	0
TCGA-XF-A9SK-01A-11D-A42E-08	61	32	31	13
TCGA-XF-A9SL-01A-11D-A391-08	52	2	10	2
TCGA-XF-A9SM-01A-11D-A42E-08	125	89	16	0
TCGA-XF-A9SP-01A-11D-A391-08	128	64	84	19
TCGA-XF-A9ST-01A-11D-A42E-08	200	91	202	22
TCGA-XF-A9SU-01A-31D-A391-08	6	3	30	7
TCGA-XF-A9SV-01A-21D-A42E-08	12	5	46	7
TCGA-XF-A9SW-01A-11D-A42E-08	6	19	33	6
TCGA-XF-A9SX-01A-21D-A391-08	14	17	80	5
TCGA-XF-A9SY-01A-21D-A42E-08	163	45	178	39
TCGA-XF-A9SZ-01A-11D-A391-08	65	54	69	10
TCGA-XF-A9T0-01A-11D-A391-08	58	523	154	3
TCGA-XF-A9T2-01A-11D-A42E-08	26	21	35	0
TCGA-XF-A9T3-01A-11D-A42E-08	42	64	288	8
TCGA-XF-A9T4-01A-11D-A391-08	8	4	18	3
TCGA-XF-A9T5-01A-11D-A42E-08	438	219	10	0
TCGA-XF-A9T6-01A-11D-A42E-08	4	89	162	9
TCGA-XF-A9T8-01A-11D-A391-08	506	211	0	0
TCGA-XF-AAME-01A-12D-A42E-08	0	1	18	0
TCGA-XF-AAMF-01A-21D-A42E-08	23	19	23	6
TCGA-XF-AAMG-01A-11D-A42E-08	590	180	113	53
TCGA-XF-AAMH-01A-11D-A42E-08	1	2	45	2
TCGA-XF-AAMJ-01A-11D-A42E-08	1	0	31	4
TCGA-XF-AAML-01A-11D-A42E-08	207	200	42	37
TCGA-XF-AAMQ-01A-11D-A42E-08	105	61	31	5
TCGA-XF-AAMR-01A-31D-A42E-08	30	34	24	7
TCGA-XF-AAMT-01A-11D-A42E-08	26	2	55	10
TCGA-XF-AAMW-01A-11D-A42E-08	2	0	31	1
TCGA-XF-AAMX-01A-11D-A42E-08	115	32	150	23
TCGA-XF-AAMY-01A-11D-A42E-08	43	27	40	5
TCGA-XF-AAMZ-01A-11D-A42E-08	120	29	75	19
TCGA-XF-AAN0-01A-11D-A42E-08	219	117	31	22
TCGA-XF-AAN1-01A-31D-A42E-08	13	5	66	6
TCGA-XF-AAN2-01A-11D-A42E-08	269	163	18	7
TCGA-XF-AAN3-01A-11D-A42E-08	84	52	29	7
TCGA-XF-AAN4-01A-11D-A42E-08	18	0	13	0
TCGA-XF-AAN5-01A-11D-A42E-08	201	33	59	10
TCGA-XF-AAN7-01A-11D-A42E-08	6	23	112	5
TCGA-XF-AAN8-01A-11D-A42E-08	0	0	1	0
TCGA-YC-A89H-01A-11D-A364-08	2	1351	177	0
TCGA-YC-A8S6-01A-31D-A38G-08	49	19	22	12
TCGA-YC-A9TC-01A-22D-A391-08	38	16	46	5
TCGA-YF-AA3L-01A-11D-A38G-08	66	39	205	10
TCGA-YF-AA3M-01A-11D-A42E-08	25	23	109	7
TCGA-ZF-A9R0-01A-11D-A38G-08	113	45	23	13
TCGA-ZF-A9R1-01A-11D-A391-08	32	16	46	6
TCGA-ZF-A9R2-01A-11D-A391-08	63	19	53	0
TCGA-ZF-A9R3-01A-11D-A38G-08	21	15	43	4
TCGA-ZF-A9R4-01A-11D-A38G-08	114	80	34	6
TCGA-ZF-A9R5-01A-12D-A42E-08	3	0	86	9
TCGA-ZF-A9R7-01A-11D-A38G-08	431	214	8	23
TCGA-ZF-A9R9-01A-11D-A38G-08	67	47	62	14
TCGA-ZF-A9RC-01A-11D-A38G-08	107	643	157	0
TCGA-ZF-A9RD-01A-11D-A42E-08	65	46	47	11
TCGA-ZF-A9RE-01A-11D-A38G-08	3	0	48	12
TCGA-ZF-A9RF-01A-11D-A38G-08	84	44	108	0
TCGA-ZF-A9RG-01A-21D-A42E-08	71	132	9	11
TCGA-ZF-A9RL-01A-11D-A38G-08	150	21	115	23
TCGA-ZF-A9RM-01A-11D-A38G-08	3	9	72	3
TCGA-ZF-A9RN-01A-11D-A42E-08	76	13	80	18
TCGA-ZF-AA4N-01A-11D-A38G-08	50	44	50	10
TCGA-ZF-AA4R-01A-11D-A38G-08	17	13	24	2
TCGA-ZF-AA4T-01A-11D-A38G-08	7	10	81	1
TCGA-ZF-AA4U-01A-11D-A38G-08	3	4	60	1
TCGA-ZF-AA4V-01A-11D-A38G-08	176	305	190	17
TCGA-ZF-AA4W-01A-12D-A38G-08	138	16	289	39
TCGA-ZF-AA4X-01A-11D-A38G-08	305	296	0	20
TCGA-ZF-AA51-01A-21D-A391-08	435	160	52	0
TCGA-ZF-AA52-01A-12D-A391-08	31	45	31	18
TCGA-ZF-AA53-01A-11D-A391-08	117	36	11	0
TCGA-ZF-AA54-01A-11D-A391-08	92	38	43	0
TCGA-ZF-AA56-01A-31D-A391-08	42	9	40	6
TCGA-ZF-AA58-01A-12D-A42E-08	102	37	70	3
TCGA-ZF-AA5H-01A-11D-A391-08	13	15	36	2
TCGA-ZF-AA5N-01A-11D-A42E-08	9	1	39	2
TCGA-ZF-AA5P-01A-11D-A391-08	16	2	20	7
