NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	7.485	178.071	2.457	94.859	2.972	0.248	40000.0
2	7.621	179.066	2.479	95.042	2.984	0.243	20000.0
3	7.47	178.6	2.451	95.084	3.011	0.239	40000.0
4	7.548	178.497	2.47	94.928	2.984	0.244	30000.0
5	7.475	178.236	2.468	94.758	2.984	0.245	20000.0
6	7.451	178.35	2.448	94.779	2.982	0.247	20000.0
7	7.588	179.31	2.473	95.255	2.992	0.236	20000.0
8	7.585	178.654	2.495	95.077	2.985	0.244	20000.0
9	7.62	178.794	2.503	95.061	3.007	0.243	30000.0
10	7.501	178.615	2.465	94.943	2.987	0.242	20000.0
11	7.556	178.911	2.459	95.223	2.988	0.24	20000.0
12	7.501	178.999	2.46	94.853	3.018	0.237	20000.0
13	7.52	178.504	2.457	94.877	2.975	0.246	40000.0
14	7.6	179.427	2.501	95.268	3.006	0.237	40000.0
15	7.599	178.472	2.496	94.947	2.971	0.244	30000.0
16	7.534	178.45	2.48	94.925	2.982	0.244	20000.0
17	7.53	178.463	2.454	94.895	2.967	0.246	30000.0
18	7.629	179.24	2.49	95.412	3.044	0.235	40000.0
19	7.502	178.247	2.472	94.824	2.972	0.248	20000.0
20	7.526	178.992	2.453	95.169	3.009	0.236	30000.0
21	7.516	178.991	2.472	95.094	3.02	0.238	40000.0
22	7.492	177.943	2.479	94.741	2.969	0.245	30000.0
23	7.473	178.556	2.457	94.857	2.984	0.241	20000.0
24	7.593	179.382	2.494	95.32	3.023	0.236	30000.0
25	7.551	178.354	2.464	95.039	2.966	0.245	30000.0
26	7.484	178.465	2.456	94.888	2.99	0.242	40000.0
27	7.552	178.859	2.462	94.977	2.985	0.243	20000.0
28	7.494	178.438	2.441	94.768	2.994	0.244	20000.0
29	7.527	179.127	2.469	95.261	3.031	0.234	30000.0
30	7.518	178.558	2.456	94.778	2.984	0.244	20000.0
31	7.541	178.874	2.455	95.159	3.008	0.24	40000.0
32	7.498	178.499	2.453	94.912	3.001	0.241	30000.0
33	7.58	179.471	2.49	95.094	3.034	0.233	20000.0
34	7.615	179.49	2.484	95.316	3.007	0.233	30000.0
35	7.478	178.175	2.452	94.688	2.964	0.249	20000.0
36	7.518	178.358	2.471	94.789	2.999	0.244	30000.0
37	7.528	178.968	2.463	95.011	2.99	0.238	30000.0
38	7.54	178.755	2.482	95.187	2.999	0.24	20000.0
39	7.55	178.804	2.456	94.927	3.013	0.239	20000.0
40	7.585	179.105	2.476	95.012	2.987	0.237	20000.0
41	7.471	178.165	2.452	94.939	2.992	0.244	20000.0
42	7.514	179.009	2.44	95.207	3.002	0.236	30000.0
43	7.44	177.943	2.456	94.6	2.965	0.249	30000.0
44	7.57	178.272	2.478	94.925	2.969	0.248	30000.0
45	7.471	178.247	2.451	94.757	2.979	0.245	20000.0
46	7.557	178.576	2.477	94.887	2.973	0.246	20000.0
47	7.474	178.461	2.455	94.775	2.978	0.245	30000.0
48	7.553	179.629	2.475	95.339	3.039	0.231	30000.0
49	7.547	178.381	2.472	94.88	2.972	0.246	40000.0
50	7.55	179.222	2.467	95.29	3.039	0.235	40000.0
51	7.499	178.445	2.466	94.882	2.988	0.245	20000.0
52	7.528	178.428	2.477	94.939	2.978	0.244	20000.0
53	7.524	178.535	2.452	94.878	2.979	0.243	30000.0
54	7.531	179.083	2.48	95.031	3.003	0.238	20000.0
55	7.623	179.267	2.48	95.373	3.008	0.235	30000.0
56	7.503	178.936	2.467	95.195	3.008	0.238	30000.0
57	7.569	178.648	2.479	95.024	3.004	0.241	40000.0
58	7.53	178.688	2.454	94.968	3.006	0.241	30000.0
59	7.486	178.11	2.443	94.734	2.944	0.252	20000.0
60	7.527	178.113	2.478	94.764	2.987	0.246	20000.0
61	7.671	179.809	2.53	95.303	3.043	0.236	20000.0
62	7.466	177.706	2.452	94.639	2.962	0.251	30000.0
63	7.5	178.421	2.457	94.751	2.983	0.245	30000.0
64	7.509	178.571	2.479	94.904	2.996	0.244	20000.0
65	7.526	178.579	2.47	94.901	2.993	0.243	30000.0
66	7.648	179.608	2.487	95.44	3.041	0.232	20000.0
67	7.478	177.698	2.459	94.683	2.951	0.254	40000.0
68	7.538	178.733	2.478	94.874	3.0	0.241	40000.0
69	7.566	178.743	2.475	94.904	2.993	0.245	40000.0
70	7.577	179.37	2.493	95.317	3.02	0.235	30000.0
71	7.461	178.093	2.461	94.662	2.969	0.246	30000.0
72	7.63	179.443	2.496	95.312	3.023	0.235	20000.0
73	7.543	178.825	2.48	95.002	2.998	0.241	30000.0
74	7.546	178.264	2.488	94.843	2.965	0.246	30000.0
75	7.559	179.139	2.472	95.289	3.014	0.237	30000.0
76	7.561	179.075	2.475	94.994	2.996	0.241	40000.0
77	7.56	178.962	2.466	95.228	3.015	0.239	30000.0
78	7.519	178.655	2.466	95.022	2.998	0.244	20000.0
79	7.582	178.719	2.457	95.024	2.979	0.244	30000.0
80	7.543	178.882	2.473	94.936	2.992	0.239	30000.0
81	7.543	179.113	2.47	94.997	3.007	0.24	30000.0
82	7.627	179.52	2.465	95.417	3.058	0.229	30000.0
83	7.582	178.556	2.457	94.878	2.969	0.246	20000.0
84	7.472	178.366	2.438	94.842	2.999	0.244	20000.0
85	7.55	178.217	2.49	94.789	2.983	0.246	30000.0
86	7.573	178.722	2.456	94.898	2.982	0.245	30000.0
87	7.507	178.369	2.471	94.752	2.973	0.246	30000.0
88	7.49	178.326	2.457	94.798	2.967	0.245	40000.0
89	7.504	178.386	2.455	94.901	2.98	0.244	40000.0
90	7.611	179.148	2.486	95.311	3.031	0.237	30000.0
91	7.489	178.369	2.432	94.667	2.959	0.245	20000.0
92	7.481	177.961	2.458	94.625	2.968	0.248	20000.0
93	7.586	178.991	2.492	95.246	3.019	0.237	20000.0
94	7.492	178.749	2.451	94.902	2.987	0.244	20000.0
95	7.465	178.51	2.438	95.068	3.014	0.238	30000.0
96	7.55	178.322	2.467	94.837	2.969	0.245	20000.0
97	7.515	178.672	2.44	95.24	3.009	0.238	40000.0
98	7.515	178.279	2.487	94.909	2.99	0.244	20000.0
99	7.433	178.2	2.456	94.686	2.975	0.248	30000.0
100	7.575	179.049	2.484	95.11	3.024	0.239	20000.0
