Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G
TCGA-DK-A1A5-01A-11D-A13W-08	126	81	0	6	15	2	15
TCGA-DK-A1A6-01A-11D-A13W-08	83	17	86	10	0	23	0
TCGA-DK-A1A7-01A-11D-A13W-08	10	21	6	109	31	29	0
TCGA-DK-A1AA-01A-11D-A13W-08	8	9	0	25	6	29	4
TCGA-DK-A1AB-01A-11D-A13W-08	63	67	65	0	0	0	0
TCGA-DK-A1AC-01A-11D-A13W-08	256	842	204	0	10	0	17
TCGA-DK-A1AD-01A-11D-A13W-08	42	44	57	39	18	18	12
TCGA-DK-A1AE-01A-11D-A13W-08	24	26	40	0	11	4	0
TCGA-DK-A1AF-01A-11D-A13W-08	32	24	26	0	0	1	2
TCGA-DK-A1AG-01A-11D-A13W-08	40	42	29	0	15	0	3
TCGA-DK-A2HX-01A-12D-A18F-08	3	32	47	0	14	4	11
TCGA-DK-A2I1-01A-11D-A17V-08	83	38	40	0	8	0	13
TCGA-DK-A2I2-01A-11D-A17V-08	9	19	24	29	7	0	0
TCGA-DK-A2I4-01A-11D-A21A-08	297	396	72	0	13	0	34
TCGA-DK-A2I6-01A-12D-A18F-08	7	73	56	97	4	24	12
TCGA-DK-A3IK-01A-32D-A21A-08	31	10	91	0	20	33	4
TCGA-DK-A3IL-01A-11D-A20D-08	9	5	0	23	21	91	22
TCGA-DK-A3IM-01A-11D-A20D-08	0	2	5	18	25	24	2
TCGA-DK-A3IN-01A-11D-A20D-08	168	105	75	0	17	1	3
TCGA-DK-A3IQ-01A-31D-A20D-08	25	60	76	0	11	0	9
TCGA-DK-A3IS-01A-21D-A21A-08	99	111	101	0	13	0	7
TCGA-DK-A3IT-01A-31D-A20D-08	208	76	94	0	0	8	0
TCGA-DK-A3IU-01A-11D-A20D-08	128	152	83	11	7	27	4
TCGA-DK-A3IV-01A-22D-A21A-08	13	20	5	9	10	7	8
TCGA-DK-A3WW-01A-22D-A23M-08	454	429	237	0	0	0	48
TCGA-DK-A3WX-01A-22D-A22Z-08	0	6	11	3	17	1	0
TCGA-DK-A3WY-01A-11D-A22Z-08	1	4	6	0	0	0	0
TCGA-DK-A3X1-01A-12D-A22Z-08	312	305	134	0	0	0	98
TCGA-DK-A3X2-01A-11D-A22Z-08	8	18	16	7	40	20	3
TCGA-DK-A6AV-01A-12D-A30E-08	26	29	0	10	19	24	10
TCGA-DK-A6AW-01A-11D-A30E-08	0	13	0	26	28	0	4050
TCGA-DK-A6B0-01A-11D-A31L-08	0	1	6	7	6	2	0
TCGA-DK-A6B1-01A-12D-A30E-08	15	32	25	26	33	3	6
TCGA-DK-A6B2-01A-11D-A30E-08	12	32	68	15	34	32	9
TCGA-DK-A6B5-01A-11D-A31L-08	41	30	0	16	7	19	4
TCGA-DK-A6B6-01A-11D-A30E-08	218	563	125	0	0	0	0
TCGA-DK-AA6L-01A-11D-A391-08	167	94	101	0	1	6	3
TCGA-DK-AA6M-01A-11D-A391-08	6	12	0	0	24	13	11
TCGA-DK-AA6P-01A-11D-A391-08	45	50	16	20	9	19	4
TCGA-DK-AA6Q-01A-11D-A391-08	37	28	0	15	12	23	3
TCGA-DK-AA6R-01A-11D-A42E-08	33	38	64	0	8	168	14
TCGA-DK-AA6S-01A-21D-A391-08	290	164	0	0	9	55	0
TCGA-DK-AA6T-01A-11D-A391-08	17	0	0	18	22	5	10
TCGA-DK-AA6U-01A-11D-A391-08	105	84	0	13	25	168	20
TCGA-DK-AA6W-01A-12D-A391-08	69	59	88	0	38	0	0
TCGA-DK-AA6X-01A-12D-A42E-08	29	16	48	0	3	0	11
TCGA-DK-AA71-01A-31D-A391-08	207	229	232	0	0	0	0
TCGA-DK-AA74-01A-11D-A391-08	79	35	61	0	10	0	6
TCGA-DK-AA75-01A-11D-A391-08	85	217	40	40	21	17	37
TCGA-DK-AA76-01A-11D-A391-08	49	40	62	4	11	40	23
TCGA-DK-AA77-01A-11D-A391-08	23	67	49	34	41	180	4
TCGA-E5-A2PC-01A-11D-A202-08	0	21	78	45	8	61	9
TCGA-E5-A4TZ-01A-11D-A31L-08	152	77	140	0	72	0	6
TCGA-E5-A4U1-01A-11D-A31L-08	199	141	216	0	0	0	15
TCGA-E7-A3X6-01A-12D-A22Z-08	32	21	21	2	14	0	0
TCGA-E7-A3Y1-01A-11D-A22Z-08	0	7	29	49	28	34	5
TCGA-E7-A4IJ-01A-31D-A26M-08	134	66	0	24	8	83	26
TCGA-E7-A4XJ-01A-11D-A26M-08	0	3	0	2	30	6	2
TCGA-E7-A519-01A-11D-A26M-08	1	8	15	37	8	0	0
TCGA-E7-A541-01A-11D-A26M-08	143	110	0	129	22	44	0
TCGA-E7-A5KE-01A-11D-A289-08	24	50	12	35	50	29	4
TCGA-E7-A5KF-01A-11D-A289-08	66	67	50	0	0	6	10
TCGA-E7-A677-01A-11D-A30E-08	15	22	0	78	37	56	9
TCGA-E7-A678-01A-11D-A30E-08	3	2	2	24	20	8	1
TCGA-E7-A6MD-01A-41D-A34U-08	171	133	102	0	24	0	20
TCGA-E7-A6ME-01A-22D-A32B-08	0	0	36	47	11	36	0
TCGA-E7-A6MF-01A-12D-A32B-08	12	19	13	0	0	0	1
TCGA-E7-A7DU-01A-11D-A32B-08	45	76	137	0	0	0	5
TCGA-E7-A7DV-01A-11D-A339-08	123	32	109	0	3	0	12
TCGA-E7-A7PW-01A-11D-A34U-08	21	19	0	0	7	23	9
TCGA-E7-A7XN-01A-11D-A34U-08	617	282	0	8	0	0	0
TCGA-E7-A85H-01A-11D-A34U-08	11	35	38	189	34	69	19
TCGA-E7-A8O7-01A-11D-A364-08	5	3	0	1	13	7	1
TCGA-E7-A8O8-01A-11D-A364-08	0	12	38	18	36	17	3
TCGA-E7-A97P-01A-11D-A38G-08	8	7	46	73	14	28	6
TCGA-E7-A97Q-01A-11D-A38G-08	10	7	0	15	5	7	5
TCGA-FD-A3B3-01A-12D-A202-08	31	35	33	15	21	11	4
TCGA-FD-A3B4-01A-12D-A202-08	1	0	1	0	10	49	16
TCGA-FD-A3B5-01A-11D-A20D-08	27	14	69	0	6	0	18
TCGA-FD-A3B6-01A-21D-A20D-08	64	28	132	0	14	10	14
TCGA-FD-A3B7-01A-31D-A20D-08	13	1	0	28	17	2	3
TCGA-FD-A3B8-01A-31D-A20D-08	5	2	20	0	0	0	0
TCGA-FD-A3N5-01A-11D-A21A-08	0	12	20	136	26	114	10
TCGA-FD-A3N6-01A-11D-A21A-08	6	19	19	0	39	8	24
TCGA-FD-A3NA-01A-11D-A21A-08	81	54	0	10	10	10	3
TCGA-FD-A3SJ-01A-12D-A22Z-08	67	35	32	51	18	36	0
TCGA-FD-A3SL-01A-21D-A22Z-08	23	11	57	59	20	40	9
TCGA-FD-A3SM-01A-11D-A22Z-08	50	27	71	0	16	0	3
TCGA-FD-A3SN-01A-12D-A22Z-08	52	214	65	28	20	8	12
TCGA-FD-A3SO-01A-11D-A22Z-08	178	144	0	6	11	0	17
TCGA-FD-A3SP-01A-31D-A22Z-08	13	29	27	0	34	0	7
TCGA-FD-A3SQ-01A-21D-A22Z-08	0	14	21	11	26	0	10
TCGA-FD-A3SR-01A-11D-A22Z-08	44	16	14	11	24	10	18
TCGA-FD-A3SS-01A-12D-A22Z-08	115	196	123	0	0	0	42
TCGA-FD-A43N-01A-11D-A23U-08	33	6	62	0	56	6	7
TCGA-FD-A43P-01A-31D-A23U-08	106	47	196	0	13	0	23
TCGA-FD-A43U-01A-11D-A23U-08	0	10	0	16	20	19	8
TCGA-FD-A43X-01A-11D-A23U-08	111	77	96	6	19	0	3
TCGA-FD-A43Y-01A-21D-A26M-08	1	4	0	27	5	21	0
TCGA-FD-A5BR-01A-11D-A26M-08	5	6	0	6	23	37	8
TCGA-FD-A5BS-01A-21D-A26M-08	0	12	8	0	0	2	5
TCGA-FD-A5BT-01A-11D-A26M-08	48	17	0	25	20	5	11
TCGA-FD-A5BU-01A-31D-A26M-08	0	0	18	3	27	15	0
TCGA-FD-A5BV-01A-11D-A26M-08	12	4	0	23	23	67	0
TCGA-FD-A5BX-01A-11D-A26M-08	83	71	145	0	0	0	9
TCGA-FD-A5BY-01A-31D-A289-08	7	5	10	0	15	5	3
TCGA-FD-A5BZ-01A-11D-A289-08	37	21	0	6	26	26	15
TCGA-FD-A5C0-01A-11D-A289-08	0	16	21	40	28	14	0
TCGA-FD-A5C1-01A-11D-A289-08	23	16	51	0	35	0	5
TCGA-FD-A62N-01A-11D-A30E-08	0	5	20	9	8	38	13
TCGA-FD-A62O-01A-11D-A30E-08	60	47	8	3	33	0	22
TCGA-FD-A62P-01A-32D-A30E-08	150	82	94	0	17	0	16
TCGA-FD-A62S-01A-11D-A30E-08	0	4	0	22	18	29	0
TCGA-FD-A6TA-01A-12D-A339-08	83	64	91	0	0	0	5
TCGA-FD-A6TB-01A-12D-A339-08	35	26	108	0	0	0	4
TCGA-FD-A6TC-01A-21D-A339-08	415	293	137	0	4	0	41
TCGA-FD-A6TD-01A-51D-A339-08	8	34	62	0	16	0	1
TCGA-FD-A6TE-01A-12D-A339-08	84	63	52	0	10	0	12
TCGA-FD-A6TF-01A-52D-A32B-08	35	20	60	0	13	7	1
TCGA-FD-A6TG-01A-11D-A32B-08	80	49	138	24	14	48	10
TCGA-FD-A6TH-01A-11D-A32B-08	46	50	0	24	24	15	7
TCGA-FD-A6TI-01A-11D-A32B-08	0	3	12	18	39	31	16
TCGA-FD-A6TK-01A-42D-A339-08	17	30	0	19	19	12	0
TCGA-FJ-A3Z7-01A-12D-A23M-08	128	99	0	18	23	49	0
TCGA-FJ-A3Z9-01A-11D-A26M-08	6	7	0	0	45	0	7
TCGA-FJ-A3ZE-01A-11D-A23M-08	27	7	10	22	17	317	38
TCGA-FJ-A3ZF-01A-11D-A23M-08	30	63	109	0	28	15	8
TCGA-FJ-A871-01A-11D-A34U-08	0	3	2	26	20	0	0
TCGA-FT-A3EE-01A-11D-A202-08	3	21	2	29	18	25	12
TCGA-FT-A61P-01A-11D-A30E-08	17	21	23	47	23	13	6
TCGA-G2-A2EC-01A-11D-A17V-08	54	26	38	5	19	4	10
TCGA-G2-A2EF-01A-12D-A18F-08	80	74	50	6	18	0	0
TCGA-G2-A2EJ-01A-11D-A17V-08	138	56	5	9	34	39	10
TCGA-G2-A2EK-01A-22D-A18F-08	7	5	26	0	20	0	0
TCGA-G2-A2EL-01A-12D-A18F-08	111	30	74	0	14	0	9
TCGA-G2-A2EO-01A-11D-A17V-08	419	317	89	0	0	0	0
TCGA-G2-A2ES-01A-11D-A17V-08	21	112	68	86	17	67	22
TCGA-G2-A3IB-01A-11D-A20D-08	3	14	18	0	2	58	11
TCGA-G2-A3IE-01A-11D-A20D-08	97	92	130	0	6	0	10
TCGA-G2-A3VY-01A-11D-A22Z-08	318	83	313	0	0	0	0
TCGA-G2-AA3B-01A-11D-A391-08	410	120	174	0	0	0	5
TCGA-G2-AA3C-01A-21D-A391-08	101	66	8	0	29	24	3
TCGA-G2-AA3D-01A-11D-A391-08	94	20	79	0	0	0	0
TCGA-G2-AA3F-01A-12D-A42E-08	2	18	85	0	19	14	4
TCGA-GC-A3BM-01A-11D-A22Z-08	12	27	5	9	56	4	4
TCGA-GC-A3I6-01A-11D-A20D-08	49	60	72	0	2	7	0
TCGA-GC-A3OO-01A-11D-A22Z-08	25	68	26	2	2	6	0
TCGA-GC-A3RB-01A-12D-A21Z-08	22	36	78	0	30	0	2
TCGA-GC-A3RC-01A-11D-A22Z-08	77	83	0	118	12	50	17
TCGA-GC-A3RD-01A-12D-A22Z-08	18	18	0	1	23	17	3
TCGA-GC-A3WC-01A-31D-A22Z-08	18	28	47	27	18	11	3
TCGA-GC-A3YS-01A-11D-A23M-08	99	55	16	19	30	13	10
TCGA-GC-A4ZW-01A-11D-A26M-08	427	134	0	59	26	0	9
TCGA-GC-A6I1-01A-12D-A31L-08	101	85	22	12	15	7	0
TCGA-GC-A6I3-01A-11D-A31L-08	74	38	33	31	24	33	11
TCGA-GD-A2C5-01A-12D-A17V-08	85	41	56	5	19	14	23
TCGA-GD-A3OP-01A-21D-A21Z-08	65	121	119	0	18	27	0
TCGA-GD-A3OQ-01A-32D-A21Z-08	26	17	19	0	25	0	2
TCGA-GD-A3OS-01A-12D-A21Z-08	6	13	19	5	28	23	2
TCGA-GD-A6C6-01A-21D-A31L-08	122	66	2	14	26	34	5
TCGA-GD-A76B-01A-11D-A32B-08	27	38	87	0	13	0	7
TCGA-GU-A42P-01A-11D-A23U-08	93	88	9	20	21	23	16
TCGA-GU-A42Q-01A-11D-A23U-08	67	32	34	7	19	10	13
TCGA-GU-A42R-01A-11D-A23M-08	24	36	96	2	8	0	0
TCGA-GU-A762-01A-11D-A339-08	0	0	65	0	18	4	3
TCGA-GU-A763-01A-11D-A32B-08	9	1	25	1	12	23	0
TCGA-GU-A764-01A-11D-A34U-08	29	19	14	10	5	27	5
TCGA-GU-A766-01A-11D-A32B-08	88	68	0	10	9	11	11
TCGA-GU-A767-01A-11D-A32B-08	110	33	0	51	11	154	22
TCGA-GU-AATO-01A-11D-A391-08	84	87	131	0	4	0	0
TCGA-GU-AATP-01A-11D-A391-08	75	91	90	0	15	15	13
TCGA-GU-AATQ-01A-11D-A391-08	66	26	7	34	15	15	1
TCGA-GV-A3JV-01A-11D-A21Z-08	5	19	10	0	76	0	6
TCGA-GV-A3JW-01A-11D-A20D-08	13	12	33	0	15	0	3
TCGA-GV-A3JX-01A-11D-A20D-08	91	42	118	0	2	0	7
TCGA-GV-A3JZ-01A-11D-A21A-08	199	109	0	4	20	42	47
TCGA-GV-A3QF-01A-31D-A22Z-08	0	5	26	27	27	36	2
TCGA-GV-A3QG-01A-11D-A21Z-08	12	13	4	20	23	22	0
TCGA-GV-A3QH-01A-11D-A21Z-08	29	16	78	0	25	0	0
TCGA-GV-A3QI-01A-11D-A21Z-08	29	25	128	107	25	146	6
TCGA-GV-A3QK-01B-11D-A23M-08	2	24	71	1	29	9	10
TCGA-GV-A40E-01A-12D-A23M-08	56	0	75	0	15	10	4
TCGA-GV-A40G-01A-11D-A23M-08	0	31	39	13	44	19	4
TCGA-GV-A6ZA-01A-12D-A339-08	147	80	0	24	27	0	11
TCGA-H4-A2HO-01A-11D-A17V-08	0	10	33	5	29	0	0
TCGA-H4-A2HQ-01A-11D-A17V-08	177	100	0	69	7	55	17
TCGA-HQ-A2OE-01A-11D-A202-08	22	26	36	13	21	17	7
TCGA-HQ-A2OF-01A-11D-A26M-08	6	10	0	0	87	0	5
TCGA-HQ-A5ND-01A-11D-A26M-08	5	9	14	12	27	18	7
TCGA-HQ-A5NE-01A-12D-A289-08	112	114	102	0	4	0	16
TCGA-K4-A3WS-01A-11D-A22Z-08	82	47	32	29	0	87	1
TCGA-K4-A3WU-01B-11D-A23M-08	79	28	0	13	31	14	10
TCGA-K4-A3WV-01A-11D-A22Z-08	0	3	4	12	34	3	4
TCGA-K4-A4AB-01B-12D-A289-08	0	12	29	9	28	12	2
TCGA-K4-A4AC-01A-21D-A26M-08	41	24	0	23	29	10	11
TCGA-K4-A54R-01A-11D-A26M-08	522	333	0	6	7	23	16
TCGA-K4-A5RH-01A-11D-A30E-08	20	68	24	13	17	13	19
TCGA-K4-A5RI-01A-11D-A289-08	3	13	55	20	29	14	2
TCGA-K4-A5RJ-01A-11D-A289-08	114	101	152	0	0	3	0
TCGA-K4-A6FZ-01A-11D-A31L-08	58	80	88	178	0	0	1
TCGA-K4-A6MB-01A-11D-A31L-08	77	92	140	0	24	0	5
TCGA-K4-A83P-01A-11D-A34U-08	83	60	0	77	19	0	0
TCGA-K4-AAQO-01A-11D-A38G-08	77	40	19	40	26	26	4
TCGA-KQ-A41N-01A-11D-A339-08	24	23	0	86	15	47	8
TCGA-KQ-A41O-01A-12D-A34U-08	130	34	36	4	27	4	12
TCGA-KQ-A41P-01A-12D-A339-08	145	92	0	28	18	0	19
TCGA-KQ-A41Q-01A-11D-A339-08	25	26	47	0	34	0	17
TCGA-KQ-A41R-01A-21D-A34U-08	68	311	38	176	61	65	13
TCGA-KQ-A41S-01A-12D-A339-08	85	64	56	0	11	0	0
TCGA-LC-A66R-01A-41D-A30E-08	46	23	0	27	17	0	15
TCGA-LT-A5Z6-01A-11D-A289-08	181	189	134	0	0	0	0
TCGA-LT-A8JT-01A-11D-A364-08	15	13	0	8	21	9	8
TCGA-MV-A51V-01A-11D-A26M-08	1137	185	224	0	0	0	39
TCGA-PQ-A6FI-01A-11D-A31L-08	55	24	0	36	20	13	4
TCGA-PQ-A6FN-01A-11D-A31L-08	17	14	0	8	16	26	1
TCGA-R3-A69X-01A-22D-A30E-08	129	24	22	3	24	0	4
TCGA-S5-A6DX-01A-11D-A31L-08	311	179	57	0	22	0	41
TCGA-S5-AA26-01A-11D-A38G-08	131	49	0	0	23	1	7
TCGA-SY-A9G0-01A-12D-A38G-08	9	5	24	0	14	0	0
TCGA-SY-A9G5-01A-11D-A38G-08	395	258	297	0	0	0	8
TCGA-UY-A78K-01A-11D-A339-08	158	88	0	312	2	229	38
TCGA-UY-A78L-01A-12D-A339-08	98	68	0	16	6	24	2
TCGA-UY-A78M-01A-21D-A34U-08	13	17	64	0	29	0	0
TCGA-UY-A78N-01A-12D-A339-08	0	16	0	128	34	29	7
TCGA-UY-A78O-01A-12D-A339-08	35	11	80	0	39	0	14
TCGA-UY-A78P-01A-12D-A364-08	190	65	0	7	13	0	3
TCGA-UY-A8OB-01A-12D-A42E-08	61	12	0	238	4	2	9
TCGA-UY-A8OC-01A-11D-A364-08	25	30	0	10	17	3	8
TCGA-UY-A8OD-01A-11D-A364-08	19	17	0	16	32	13	0
TCGA-UY-A9PA-01A-11D-A38G-08	17	22	9	55	19	43	0
TCGA-UY-A9PB-01A-11D-A38G-08	145	127	118	103	41	71	0
TCGA-UY-A9PD-01A-11D-A38G-08	0	45	99	55	46	46	6
TCGA-UY-A9PE-01A-11D-A38G-08	44	36	43	0	19	34	20
TCGA-UY-A9PF-01A-11D-A38G-08	0	293	59	28	10	29	9
TCGA-UY-A9PH-01A-11D-A38G-08	114	113	89	0	12	0	22
TCGA-XF-A8HB-01A-11D-A364-08	12	2	8	1	40	1	11
TCGA-XF-A8HC-01A-11D-A364-08	28	53	0	7	34	25	6
TCGA-XF-A8HD-01A-11D-A364-08	189	106	138	0	14	0	27
TCGA-XF-A8HE-01A-11D-A364-08	172	166	0	3	3	11	20
TCGA-XF-A8HF-01A-11D-A364-08	11	15	38	13	12	57	1
TCGA-XF-A8HG-01A-11D-A364-08	48	76	0	62	52	26	5
TCGA-XF-A8HH-01A-11D-A38G-08	35	32	8	0	26	4	6
TCGA-XF-A8HI-01A-11D-A38G-08	20	25	28	0	10	0	0
TCGA-XF-A9SG-01A-12D-A42E-08	35	53	73	0	11	0	9
TCGA-XF-A9SH-01A-11D-A391-08	1	0	33	0	4	0	2
TCGA-XF-A9SI-01A-11D-A391-08	110	73	154	0	0	0	0
TCGA-XF-A9SJ-01A-11D-A391-08	67	127	0	48	13	8	0
TCGA-XF-A9SK-01A-11D-A42E-08	26	24	69	0	6	0	12
TCGA-XF-A9SL-01A-11D-A391-08	35	2	15	12	0	0	2
TCGA-XF-A9SM-01A-11D-A42E-08	92	77	54	0	0	7	0
TCGA-XF-A9SP-01A-11D-A391-08	81	55	114	0	28	0	17
TCGA-XF-A9ST-01A-11D-A42E-08	97	61	171	107	12	43	24
TCGA-XF-A9SU-01A-31D-A391-08	4	3	7	8	18	0	6
TCGA-XF-A9SV-01A-21D-A42E-08	14	7	0	2	25	19	3
TCGA-XF-A9SW-01A-11D-A42E-08	3	17	10	6	15	9	4
TCGA-XF-A9SX-01A-21D-A391-08	5	11	19	43	13	20	5
TCGA-XF-A9SY-01A-21D-A42E-08	83	29	69	0	0	211	33
TCGA-XF-A9SZ-01A-11D-A391-08	56	45	0	38	11	40	8
TCGA-XF-A9T0-01A-11D-A391-08	61	424	0	149	21	78	5
TCGA-XF-A9T2-01A-11D-A42E-08	9	18	41	0	14	0	0
TCGA-XF-A9T3-01A-11D-A42E-08	5	33	64	248	19	22	11
TCGA-XF-A9T4-01A-11D-A391-08	0	3	19	0	9	0	2
TCGA-XF-A9T5-01A-11D-A42E-08	341	195	127	0	4	0	0
TCGA-XF-A9T6-01A-11D-A42E-08	0	66	11	103	27	49	8
TCGA-XF-A9T8-01A-11D-A391-08	413	195	103	0	6	0	0
TCGA-XF-AAME-01A-12D-A42E-08	0	0	0	10	2	7	0
TCGA-XF-AAMF-01A-21D-A42E-08	26	20	0	1	15	5	4
TCGA-XF-AAMG-01A-11D-A42E-08	382	149	346	0	10	0	49
TCGA-XF-AAMH-01A-11D-A42E-08	0	1	4	13	23	9	0
TCGA-XF-AAMJ-01A-11D-A42E-08	2	0	0	0	24	9	1
