Samples	SBS96A	SBS96B	SBS96C
TCGA-A2-A3XX-01A-21D-A23C-09	4.90E-02	4.65E-02	4.61E-02
TCGA-A2-A3Y0-01A-11D-A23C-09	1.52E-01	1.59E-01	1.51E-01
TCGA-A2-A4S1-01A-21D-A25Q-09	5.02E-02	4.35E-02	4.51E-02
TCGA-A2-A4S2-01A-12D-A25Q-09	5.02E-02	3.78E-02	4.82E-02
TCGA-A2-A4S3-01A-21D-A25Q-09	8.73E-02	7.31E-02	8.25E-02
TCGA-A7-A0CE-01A-11W-A019-09	9.41E-02	5.88E-02	8.93E-02
TCGA-A7-A0CG-01A-11W-A019-09	3.27E-02	4.69E-02	4.02E-02
TCGA-A7-A0CJ-01A-21W-A019-09	4.99E-02	4.41E-02	4.61E-02
TCGA-A7-A0DA-01A-31D-A10Y-09	1.65E-01	1.54E-01	1.69E-01
TCGA-A7-A0DB-01A-11D-A272-09	8.03E-02	8.42E-02	6.98E-02
TCGA-A7-A13D-01A-13D-A272-09	1.17E-01	1.24E-01	1.23E-01
TCGA-A7-A13F-01A-11D-A12Q-09	4.90E-02	4.61E-02	4.65E-02
TCGA-A7-A26E-01A-11D-A272-09	8.21E-02	1.06E-01	8.55E-02
TCGA-A7-A26H-01A-11D-A167-09	6.45E-02	1.17E-01	1.04E-01
TCGA-A7-A26I-01A-11D-A167-09	5.02E-02	3.14E-02	4.92E-02
TCGA-A7-A26J-01A-11D-A272-09	1.19E-01	1.05E-01	1.12E-01
TCGA-A7-A425-01A-11D-A243-09	4.23E-02	4.79E-02	4.96E-02
TCGA-A7-A4SC-01A-12D-A25Q-09	4.69E-02	3.68E-02	3.68E-02
TCGA-A7-A4SD-01A-11D-A25Q-09	8.53E-02	7.44E-02	8.42E-02
TCGA-A7-A4SE-01A-11D-A25Q-09	9.44E-02	1.09E-01	9.72E-02
TCGA-A7-A56D-01A-11D-A27P-09	2.02E-01	2.96E-01	2.62E-01
TCGA-A7-A5ZW-01A-12D-A29N-09	4.69E-02	3.68E-02	3.68E-02
TCGA-A7-A5ZX-01A-12D-A29N-09	4.69E-02	4.23E-02	5.00E-02
TCGA-A7-A6VV-01A-22D-A33E-09	8.82E-02	9.20E-02	8.30E-02
TCGA-A7-A6VW-01A-21D-A33E-09	9.29E-02	8.10E-02	8.88E-02
TCGA-A7-A6VX-01A-12D-A33E-09	1.47E-01	1.43E-01	1.38E-01
TCGA-A7-A6VY-01A-12D-A33E-09	1.40E-01	1.24E-01	1.48E-01
TCGA-A8-A06P-01A-11W-A019-09	1.30E-01	8.27E-02	1.28E-01
TCGA-A8-A06Q-01A-11W-A050-09	8.70E-02	1.40E-01	1.26E-01
TCGA-A8-A06U-01A-11W-A019-09	4.56E-02	4.99E-02	4.46E-02
TCGA-A8-A06X-01A-21W-A019-09	1.72E-01	1.48E-01	1.70E-01
TCGA-A8-A06Z-01A-11W-A019-09	4.85E-02	4.56E-02	4.76E-02
TCGA-A8-A075-01A-11D-A099-09	5.01E-02	4.09E-02	4.73E-02
TCGA-A8-A076-01A-21W-A019-09	8.93E-02	5.66E-02	8.53E-02
TCGA-A8-A079-01A-21W-A019-09	8.39E-02	8.08E-02	7.89E-02
TCGA-A8-A07B-01A-11W-A019-09	4.99E-02	4.41E-02	4.61E-02
TCGA-A8-A07F-01A-11W-A019-09	4.79E-02	4.69E-02	4.73E-02
TCGA-A8-A07G-01A-11W-A050-09	4.94E-02	4.23E-02	4.82E-02
TCGA-A8-A07J-01A-11W-A019-09	4.96E-02	4.16E-02	4.82E-02
TCGA-A8-A07L-01A-11W-A019-09	1.93E-01	1.62E-01	1.92E-01
TCGA-A8-A07O-01A-11W-A019-09	8.70E-02	7.96E-02	8.09E-02
TCGA-A8-A07U-01A-11W-A050-09	6.56E-02	8.45E-02	7.02E-02
TCGA-A8-A07W-01A-11W-A019-09	4.88E-02	3.94E-02	4.98E-02
TCGA-A8-A081-01A-11W-A019-09	5.02E-02	3.78E-02	4.82E-02
TCGA-A8-A083-01A-21W-A019-09	8.09E-02	8.21E-02	7.78E-02
TCGA-A8-A085-01A-11W-A019-09	8.59E-02	7.12E-02	8.13E-02
TCGA-A8-A08B-01A-11W-A019-09	0.00E+00	4.73E-02	4.73E-02
TCGA-A8-A08F-01A-11W-A019-09	5.02E-02	3.14E-02	4.82E-02
TCGA-A8-A08H-01A-21W-A019-09	1.23E-01	1.44E-01	1.37E-01
TCGA-A8-A08J-01A-11W-A019-09	8.96E-02	7.97E-02	8.61E-02
TCGA-A8-A08L-01A-11W-A019-09	1.42E-01	1.52E-01	1.50E-01
TCGA-A8-A08P-01A-11W-A019-09	9.46E-02	6.56E-02	9.22E-02
TCGA-A8-A08R-01A-11W-A050-09	2.59E-01	2.32E-01	2.59E-01
TCGA-A8-A08X-01A-21W-A019-09	4.90E-02	4.65E-02	4.61E-02
TCGA-A8-A090-01A-11W-A019-09	7.31E-02	7.99E-02	6.15E-02
TCGA-A8-A091-01A-11W-A019-09	6.98E-02	8.29E-02	7.23E-02
TCGA-A8-A092-01A-11W-A019-09	1.71E-02	3.02E-02	2.56E-02
TCGA-A8-A093-01A-11W-A019-09	4.90E-02	4.16E-02	4.90E-02
TCGA-A8-A094-01A-11W-A019-09	2.16E-01	2.33E-01	2.48E-01
TCGA-A8-A095-01A-11W-A019-09	1.36E-01	1.19E-01	1.28E-01
TCGA-A8-A096-01A-11W-A019-09	5.02E-02	4.29E-02	4.46E-02
TCGA-A8-A097-01A-11W-A050-09	8.35E-02	7.96E-02	7.45E-02
TCGA-A8-A099-01A-11W-A019-09	4.16E-02	4.90E-02	3.78E-02
TCGA-A8-A09A-01A-11W-A019-09	1.62E-01	1.40E-01	1.56E-01
TCGA-A8-A09C-01A-11W-A019-09	4.85E-02	4.56E-02	4.76E-02
TCGA-A8-A09D-01A-11W-A019-09	1.43E-01	1.40E-01	1.35E-01
TCGA-A8-A09E-01A-11W-A019-09	2.04E-01	1.87E-01	1.91E-01
TCGA-A8-A09G-01A-21W-A019-09	8.21E-02	1.26E-01	1.04E-01
TCGA-A8-A09I-01A-22W-A050-09	4.98E-02	3.86E-02	4.90E-02
TCGA-A8-A09M-01A-11W-A019-09	5.02E-02	4.29E-02	4.46E-02
TCGA-A8-A09N-01A-11W-A019-09	1.25E-01	1.13E-01	1.18E-01
TCGA-A8-A09Q-01A-11W-A019-09	1.72E-01	1.48E-01	1.71E-01
TCGA-A8-A09V-01A-11D-A045-09	8.45E-02	8.06E-02	7.92E-02
TCGA-A8-A09W-01A-11W-A019-09	8.65E-02	6.91E-02	8.65E-02
TCGA-A8-A09Z-01A-11W-A019-09	6.14E-01	3.10E-01	5.85E-01
TCGA-A8-A0A1-01A-11W-A019-09	4.51E-02	4.69E-02	4.92E-02
TCGA-A8-A0A2-01A-11W-A050-09	8.05E-02	6.56E-02	8.38E-02
TCGA-A8-A0A4-01A-11W-A019-09	8.59E-02	8.30E-02	7.59E-02
TCGA-A8-A0A6-01A-12W-A071-09	8.45E-02	7.71E-02	8.14E-02
TCGA-A8-A0A7-01A-11W-A019-09	8.70E-02	1.09E-01	1.05E-01
TCGA-A8-A0A9-01A-11W-A019-09	1.36E-01	1.02E-01	1.25E-01
TCGA-A8-A0AB-01A-11W-A050-09	5.02E-02	3.68E-02	4.85E-02
TCGA-A8-A0AD-01A-11W-A071-09	4.96E-02	4.16E-02	4.82E-02
TCGA-AC-A23C-01A-12D-A167-09	9.47E-02	1.23E-01	1.10E-01
TCGA-AC-A23E-01A-11D-A159-09	3.86E-02	4.99E-02	4.41E-02
TCGA-AC-A23H-01A-11D-A159-09	1.54E+00	2.81E+00	2.38E+00
TCGA-AC-A2B8-01A-11D-A17D-09	6.83E-02	1.30E-01	1.17E-01
TCGA-AC-A2FG-01A-11D-A17D-09	5.02E-02	3.49E-02	4.73E-02
TCGA-AC-A2QH-01A-11D-A18P-09	1.14E-01	1.09E-01	1.13E-01
TCGA-AC-A3HN-01A-11D-A20S-09	7.82E-02	7.87E-02	7.32E-02
TCGA-AC-A3OD-01A-11D-A21Q-09	0.00E+00	4.73E-02	4.73E-02
TCGA-AC-A3QQ-01A-11D-A228-09	5.01E-02	3.27E-02	4.76E-02
TCGA-AC-A3W5-01A-11D-A228-09	1.49E-01	1.72E-01	1.48E-01
TCGA-AC-A3YJ-01A-11D-A22X-09	5.01E-02	4.09E-02	4.73E-02
TCGA-AC-A5EH-01A-11D-A28B-09	8.39E-02	6.96E-02	8.65E-02
TCGA-AC-A5EI-01A-11D-A27P-09	1.71E-02	3.02E-02	2.56E-02
TCGA-AC-A5XS-01A-11D-A29N-09	2.60E-01	4.39E-01	3.95E-01
TCGA-AC-A62V-01A-11D-A31U-09	8.88E-02	7.95E-02	7.56E-02
TCGA-AC-A62X-01A-11D-A29N-09	1.11E-01	1.05E-01	1.13E-01
TCGA-AC-A62Y-01A-11D-A29N-09	2.88E-02	4.41E-02	3.78E-02
TCGA-AC-A6IW-01A-12D-A33E-09	1.63E-01	1.86E-01	1.83E-01
TCGA-AC-A6IX-01A-12D-A32I-09	7.45E-02	7.91E-02	7.32E-02
TCGA-AC-A6NO-01A-12D-A33E-09	1.16E-01	1.02E-01	1.04E-01
TCGA-AC-A7VB-01A-11D-A351-09	4.69E-02	3.68E-02	3.68E-02
TCGA-AC-A8OP-01A-11D-A36J-09	2.43E-01	2.12E-01	2.08E-01
TCGA-AC-A8OQ-01A-11D-A41F-09	9.50E-02	7.47E-02	8.45E-02
TCGA-AC-A8OS-01A-12D-A41F-09	1.02E-01	1.15E-01	1.15E-01
TCGA-AN-A03X-01A-21W-A019-09	7.14E-02	8.70E-02	8.17E-02
TCGA-AN-A03Y-01A-21W-A019-09	4.79E-02	4.51E-02	4.85E-02
TCGA-AN-A041-01A-11W-A050-09	8.82E-02	7.39E-02	7.80E-02
TCGA-AN-A046-01A-21W-A050-09	1.24E+00	1.84E+00	2.30E+00
TCGA-AN-A04A-01A-21W-A050-09	9.09E-02	6.98E-02	8.47E-02
TCGA-AN-A04C-01A-21W-A050-09	4.79E-02	4.51E-02	4.85E-02
TCGA-AN-A04D-01A-21W-A050-09	9.18E-02	7.70E-02	8.49E-02
TCGA-AN-A0AJ-01A-11W-A019-09	8.77E-02	7.29E-02	7.72E-02
TCGA-AN-A0AK-01A-21W-A019-09	6.82E-01	3.99E-01	6.71E-01
TCGA-AN-A0AL-01A-11W-A019-09	9.11E-02	7.25E-02	8.84E-02
TCGA-AN-A0AM-01A-11W-A050-09	5.00E-02	3.49E-02	4.65E-02
TCGA-AN-A0AR-01A-11W-A019-09	1.26E-01	9.55E-02	1.15E-01
TCGA-AN-A0AS-01A-11W-A019-09	4.85E-02	4.56E-02	4.76E-02
TCGA-AN-A0AT-01A-11D-A045-09	4.90E-02	4.16E-02	4.90E-02
TCGA-AN-A0FD-01A-11W-A050-09	9.27E-02	7.42E-02	8.53E-02
TCGA-AN-A0FJ-01A-11W-A019-09	1.21E-01	1.24E-01	1.08E-01
TCGA-AN-A0FK-01A-11W-A050-09	8.03E-02	7.85E-02	9.11E-02
TCGA-AN-A0FL-01A-11W-A050-09	1.44E-01	1.39E-01	1.60E-01
TCGA-AN-A0FS-01A-11W-A050-09	1.71E-02	3.02E-02	2.56E-02
TCGA-AN-A0FT-01A-11W-A050-09	9.03E-02	7.84E-02	8.91E-02
TCGA-AN-A0FV-01A-11W-A019-09	8.22E-02	1.02E-01	7.84E-02
TCGA-AN-A0FW-01A-11W-A050-09	4.88E-02	4.79E-02	4.46E-02
TCGA-AN-A0FX-01A-11W-A050-09	1.22E-01	9.68E-02	1.12E-01
TCGA-AN-A0FY-01A-11W-A050-09	5.02E-02	4.29E-02	4.46E-02
TCGA-AN-A0XN-01A-21D-A10G-09	1.43E-01	1.53E-01	1.60E-01
TCGA-AN-A0XP-01A-11D-A117-09	8.69E-02	6.20E-02	7.92E-02
TCGA-AN-A0XV-01A-11D-A10G-09	4.23E-02	4.79E-02	4.96E-02
TCGA-AN-A0XW-01A-11D-A10G-09	1.03E-01	1.37E-01	1.32E-01
TCGA-AO-A03L-01A-41W-A071-09	4.88E-02	4.65E-02	4.65E-02
TCGA-AO-A03O-01A-11W-A019-09	8.76E-02	8.51E-02	7.44E-02
TCGA-AO-A03P-01A-11W-A019-09	4.98E-02	4.56E-02	4.51E-02
TCGA-AO-A03T-01A-21W-A050-09	1.25E-01	1.11E-01	1.25E-01
TCGA-AO-A03V-01A-11D-A10Y-09	0.00E+00	4.73E-02	4.73E-02
TCGA-AO-A0J2-01A-11W-A050-09	5.03E-02	3.86E-02	4.69E-02
TCGA-AO-A0J3-01A-11W-A050-09	4.69E-02	3.68E-02	3.68E-02
TCGA-AO-A0J4-01A-11W-A050-09	1.11E-01	1.01E-01	9.75E-02
TCGA-AO-A0J6-01A-11W-A050-09	7.59E-02	8.81E-02	7.17E-02
TCGA-AO-A0J7-01A-11W-A050-09	5.00E-02	4.46E-02	4.51E-02
TCGA-AO-A0J9-01A-11W-A050-09	2.23E-02	8.05E-02	7.85E-02
TCGA-AO-A0JB-01A-11W-A071-09	5.02E-02	4.35E-02	4.51E-02
TCGA-AO-A0JC-01A-11W-A071-09	4.72E-02	1.17E-01	1.10E-01
TCGA-AO-A0JD-01A-11W-A071-09	4.23E-02	4.79E-02	4.96E-02
TCGA-AO-A0JE-01A-11W-A071-09	7.96E-02	7.40E-02	7.93E-02
TCGA-AO-A0JI-01A-21W-A100-09	4.85E-02	4.56E-02	4.76E-02
TCGA-AO-A124-01A-11D-A10M-09	2.11E-01	1.79E-01	1.97E-01
TCGA-AO-A128-01A-11D-A10M-09	6.68E-01	3.59E-01	6.34E-01
TCGA-AO-A12D-01A-11D-A10Y-09	3.86E-02	4.99E-02	4.41E-02
TCGA-AO-A1KR-01A-12D-A142-09	7.15E-02	8.87E-02	7.97E-02
TCGA-AO-A1KS-01A-11D-A13L-09	5.03E-02	3.14E-02	4.90E-02
TCGA-AQ-A04H-01B-11D-A10M-09	4.90E-02	4.61E-02	4.65E-02
TCGA-AQ-A04J-01A-02W-A050-09	1.74E-01	1.41E-01	1.66E-01
TCGA-AQ-A1H2-01A-11D-A13L-09	5.02E-02	3.78E-02	4.82E-02
TCGA-AQ-A1H3-01A-31D-A13L-09	5.00E-02	4.46E-02	4.51E-02
TCGA-AQ-A7U7-01A-22D-A351-09	7.44E-02	9.36E-02	6.44E-02
TCGA-AR-A0TP-01A-11D-A099-09	1.12E-01	1.09E-01	1.12E-01
TCGA-AR-A0TR-01A-11D-A099-09	5.02E-02	3.14E-02	4.82E-02
TCGA-AR-A0TS-01A-11D-A10Y-09	3.59E-02	4.82E-02	4.09E-02
TCGA-AR-A0TT-01A-31D-A099-09	4.69E-02	3.68E-02	3.68E-02
TCGA-AR-A0TU-01A-31D-A10G-09	5.02E-02	3.78E-02	4.82E-02
TCGA-AR-A0TV-01A-21D-A099-09	4.51E-02	4.51E-02	4.99E-02
TCGA-AR-A0TX-01A-11D-A099-09	1.33E-01	2.39E-01	2.34E-01
TCGA-AR-A0TY-01A-12W-A12T-09	1.62E-01	1.39E-01	1.31E-01
TCGA-AR-A0TZ-01A-12D-A099-09	0.00E+00	9.45E-02	9.45E-02
TCGA-AR-A0U0-01A-11D-A10G-09	4.88E-02	3.94E-02	4.98E-02
TCGA-AR-A0U1-01A-11D-A10Y-09	4.88E-02	4.79E-02	4.46E-02
TCGA-AR-A0U3-01A-11D-A10G-09	4.88E-02	4.65E-02	4.65E-02
TCGA-AR-A1AI-01A-11D-A12Q-09	1.59E-01	1.37E-01	1.56E-01
TCGA-AR-A1AK-01A-21D-A12Q-09	6.67E-02	8.96E-02	7.85E-02
TCGA-AR-A1AO-01A-11D-A12Q-09	1.29E-01	1.40E-01	1.40E-01
TCGA-AR-A1AQ-01A-11D-A12Q-09	5.03E-02	3.86E-02	4.69E-02
TCGA-AR-A1AS-01A-11D-A12Q-09	1.71E-02	3.02E-02	2.56E-02
TCGA-AR-A1AW-01A-21D-A12Q-09	4.90E-02	4.16E-02	4.90E-02
TCGA-AR-A1AY-01A-21D-A12Q-09	4.98E-02	4.56E-02	4.51E-02
TCGA-AR-A24H-01A-11D-A167-09	9.32E-02	7.84E-02	8.97E-02
TCGA-AR-A24K-01A-11D-A167-09	4.85E-02	4.65E-02	4.69E-02
TCGA-AR-A24M-01A-11D-A167-09	8.81E-02	6.39E-02	8.49E-02
TCGA-AR-A24O-01A-11D-A167-09	4.96E-02	4.16E-02	4.82E-02
TCGA-AR-A24P-01A-11D-A167-09	4.88E-02	4.65E-02	4.65E-02
TCGA-AR-A24Q-01A-12D-A167-09	1.32E-01	1.06E-01	1.19E-01
TCGA-AR-A24S-01A-11D-A167-09	8.08E-02	1.11E-01	9.78E-02
TCGA-AR-A24V-01A-21D-A167-09	0.00E+00	4.73E-02	4.73E-02
TCGA-AR-A24X-01A-11D-A167-09	4.99E-02	4.09E-02	4.79E-02
TCGA-AR-A24Z-01A-11D-A167-09	7.53E-02	8.57E-02	6.55E-02
TCGA-AR-A250-01A-31D-A167-09	4.23E-02	4.79E-02	4.96E-02
TCGA-AR-A251-01A-12D-A167-09	1.41E-01	1.25E-01	1.35E-01
TCGA-AR-A255-01A-11D-A167-09	5.02E-02	3.14E-02	4.92E-02
TCGA-AR-A256-01A-11D-A167-09	1.26E-01	8.93E-02	1.13E-01
TCGA-AR-A2LE-01A-11D-A17W-09	1.27E-01	2.34E-01	2.03E-01
TCGA-AR-A2LK-01A-11D-A17W-09	9.38E-02	7.37E-02	7.37E-02
TCGA-AR-A2LN-01A-21D-A18P-09	5.02E-02	3.14E-02	4.82E-02
TCGA-AR-A2LR-01A-12D-A18P-09	3.59E-02	4.82E-02	4.09E-02
TCGA-AR-A5QQ-01A-11D-A28B-09	5.03E-02	3.14E-02	4.90E-02
TCGA-B6-A0I1-01A-11D-A21Q-09	5.00E-02	4.46E-02	4.51E-02
TCGA-B6-A0I6-01A-11D-A128-09	8.84E-02	7.18E-02	7.70E-02
TCGA-B6-A0I8-01A-11W-A050-09	5.02E-02	3.94E-02	4.73E-02
TCGA-B6-A0I9-01A-11W-A050-09	4.69E-02	4.23E-02	5.00E-02
TCGA-B6-A0IA-01A-11W-A050-09	9.30E-02	8.92E-02	9.92E-02
TCGA-B6-A0IB-01A-11W-A050-09	5.57E-02	1.22E-01	1.17E-01
TCGA-B6-A0IC-01A-11W-A050-09	4.90E-02	4.46E-02	4.76E-02
TCGA-B6-A0IE-01A-11W-A050-09	8.60E-02	8.07E-02	7.57E-02
TCGA-B6-A0IJ-01A-11W-A050-09	1.17E-01	1.38E-01	1.27E-01
TCGA-B6-A0IK-01A-12W-A071-09	1.63E-01	1.80E-01	1.67E-01
TCGA-B6-A0IM-01A-11W-A050-09	4.92E-02	4.02E-02	4.92E-02
TCGA-B6-A0IN-01A-11W-A050-09	9.22E-02	7.40E-02	8.23E-02
TCGA-B6-A0RE-01A-11W-A071-09	1.16E-01	1.22E-01	1.10E-01
TCGA-B6-A0RG-01A-11W-A071-09	4.69E-02	3.68E-02	3.68E-02
TCGA-B6-A0RH-01A-21D-A10Y-09	4.98E-02	4.02E-02	4.85E-02
TCGA-B6-A0RI-01A-11W-A071-09	4.82E-02	4.69E-02	4.69E-02
TCGA-B6-A0RO-01A-22D-A099-09	4.88E-02	3.94E-02	4.98E-02
TCGA-B6-A0RQ-01A-11D-A10Y-09	4.92E-02	1.71E-02	4.85E-02
TCGA-B6-A0RS-01A-11D-A099-09	1.67E-01	1.08E-01	1.60E-01
TCGA-B6-A0RT-01A-21D-A099-09	1.06E-01	1.55E-01	1.46E-01
TCGA-B6-A0RU-01A-11D-A099-09	8.42E-02	8.14E-02	8.67E-02
TCGA-B6-A0WT-01A-11D-A10G-09	5.02E-02	3.78E-02	4.82E-02
TCGA-B6-A0WW-01A-11D-A10G-09	3.27E-02	4.69E-02	4.02E-02
TCGA-B6-A0WX-01A-11D-A10G-09	5.02E-02	3.78E-02	4.82E-02
TCGA-B6-A0WZ-01A-11D-A10G-09	7.30E-02	7.90E-02	6.86E-02
TCGA-B6-A0X1-01A-11D-A10G-09	4.23E-02	4.79E-02	4.96E-02
TCGA-B6-A1KF-01A-11D-A13L-09	9.20E-02	7.85E-02	7.72E-02
TCGA-B6-A1KN-01A-11D-A13L-09	8.72E-02	7.22E-02	9.02E-02
TCGA-B6-A2IU-01A-32D-A19T-09	7.30E-02	6.51E-02	8.57E-02
TCGA-B6-A40B-01A-11D-A23C-09	7.45E-02	8.70E-02	7.97E-02
TCGA-B6-A40C-01A-11D-A23C-09	0.00E+00	4.73E-02	4.73E-02
TCGA-BH-A0AU-01A-11D-A12Q-09	4.88E-02	3.94E-02	4.98E-02
TCGA-BH-A0AV-01A-31D-A10Y-09	4.79E-02	4.51E-02	4.85E-02
TCGA-BH-A0AW-01A-11W-A071-09	8.68E-02	6.82E-02	8.29E-02
TCGA-BH-A0AY-01A-21W-A019-09	8.62E-02	1.08E-01	1.01E-01
TCGA-BH-A0AZ-01A-21D-A12Q-09	9.94E-02	9.53E-02	1.15E-01
TCGA-BH-A0B0-01A-21D-A10Y-09	8.53E-02	7.82E-02	7.91E-02
TCGA-BH-A0B1-01A-12W-A071-09	8.47E-02	6.04E-02	8.64E-02
TCGA-BH-A0B3-01A-11W-A071-09	6.28E-02	8.39E-02	7.31E-02
TCGA-BH-A0B4-01A-11W-A019-09	1.03E-01	1.06E-01	1.12E-01
TCGA-BH-A0B5-01A-11D-A12Q-09	1.23E-01	1.25E-01	9.80E-02
TCGA-BH-A0B6-01A-11D-A19Y-09	2.62E-01	5.38E-01	4.80E-01
TCGA-BH-A0B7-01A-12D-A10Y-09	4.16E-02	4.90E-02	3.78E-02
TCGA-BH-A0B9-01A-11W-A071-09	3.27E-02	4.69E-02	4.02E-02
TCGA-BH-A0BG-01A-11D-A10Y-09	4.79E-02	4.51E-02	4.85E-02
TCGA-BH-A0BJ-01A-11W-A071-09	4.88E-02	4.65E-02	4.65E-02
TCGA-BH-A0BP-01A-11D-A10Y-09	8.84E-02	6.97E-02	8.45E-02
TCGA-BH-A0BR-01A-21W-A12T-09	8.69E-02	7.58E-02	7.94E-02
TCGA-BH-A0BT-01A-11D-A12Q-09	3.27E-02	4.69E-02	4.02E-02
TCGA-BH-A0BV-01A-11W-A019-09	4.23E-02	4.79E-02	4.96E-02
