NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	6.584	164.739	2.271	90.573	2.273	0.372	30000.0
2	6.733	164.581	2.317	90.652	2.256	0.372	40000.0
3	6.826	166.204	2.346	91.335	2.292	0.356	30000.0
4	6.778	164.912	2.339	91.193	2.25	0.361	30000.0
5	6.742	166.275	2.285	91.067	2.296	0.361	20000.0
6	6.958	166.184	2.392	91.312	2.255	0.364	30000.0
7	6.734	167.353	2.341	91.192	2.266	0.361	20000.0
8	6.624	165.674	2.305	90.781	2.274	0.366	20000.0
9	6.656	165.659	2.303	90.838	2.294	0.358	20000.0
10	6.642	167.631	2.319	91.527	2.325	0.357	20000.0
11	6.743	166.683	2.324	91.13	2.278	0.367	40000.0
12	6.655	166.276	2.301	90.914	2.28	0.365	30000.0
13	6.982	169.605	2.4	92.372	2.306	0.337	20000.0
14	6.64	164.82	2.279	90.798	2.273	0.362	20000.0
15	6.703	165.66	2.315	91.477	2.337	0.358	40000.0
16	6.882	164.97	2.353	91.153	2.286	0.356	20000.0
17	6.768	165.826	2.332	91.269	2.321	0.365	30000.0
18	6.709	164.972	2.331	90.584	2.242	0.376	30000.0
19	6.722	166.188	2.313	91.017	2.263	0.363	30000.0
20	6.755	165.023	2.332	90.935	2.252	0.361	40000.0
21	6.791	166.011	2.349	91.152	2.279	0.364	20000.0
22	6.747	168.576	2.343	91.571	2.307	0.352	20000.0
23	6.896	167.19	2.391	91.416	2.298	0.361	40000.0
24	6.664	164.862	2.305	90.478	2.224	0.375	20000.0
25	6.683	166.289	2.316	90.867	2.283	0.363	20000.0
26	6.591	166.131	2.304	90.852	2.278	0.369	20000.0
27	6.663	166.8	2.304	91.126	2.279	0.362	20000.0
28	6.715	166.458	2.339	90.897	2.281	0.362	20000.0
29	6.75	166.348	2.331	91.114	2.268	0.357	40000.0
30	6.705	165.95	2.319	91.209	2.298	0.362	20000.0
31	6.676	164.642	2.314	90.436	2.263	0.37	20000.0
32	6.783	165.711	2.347	90.958	2.26	0.36	30000.0
33	6.737	167.237	2.336	91.154	2.302	0.358	40000.0
34	6.928	167.192	2.381	91.589	2.302	0.352	20000.0
35	6.921	168.216	2.356	91.684	2.285	0.347	20000.0
36	6.616	164.607	2.317	90.476	2.225	0.373	20000.0
37	6.801	167.248	2.328	91.542	2.308	0.356	20000.0
38	6.948	165.972	2.391	91.302	2.281	0.364	20000.0
