	0
559	ENSG00000041357
560	ENSG00000041515
561	ENSG00000041802
562	ENSG00000041880
563	ENSG00000041982
564	ENSG00000041988
565	ENSG00000042062
566	ENSG00000042088
567	ENSG00000042286
568	ENSG00000042317
569	ENSG00000042429
570	ENSG00000042445
571	ENSG00000042493
572	ENSG00000042753
573	ENSG00000042781
574	ENSG00000042832
575	ENSG00000042980
576	ENSG00000043039
577	ENSG00000043093
578	ENSG00000043143
579	ENSG00000043355
580	ENSG00000043462
581	ENSG00000043514
582	ENSG00000043591
583	ENSG00000044090
584	ENSG00000044115
585	ENSG00000044446
586	ENSG00000044459
587	ENSG00000044524
588	ENSG00000044574
589	ENSG00000046604
590	ENSG00000046647
591	ENSG00000046651
592	ENSG00000046653
593	ENSG00000046774
594	ENSG00000046889
595	ENSG00000047056
596	ENSG00000047188
597	ENSG00000047230
598	ENSG00000047249
599	ENSG00000047315
600	ENSG00000047346
601	ENSG00000047365
602	ENSG00000047410
603	ENSG00000047457
604	ENSG00000047578
605	ENSG00000047579
606	ENSG00000047597
607	ENSG00000047617
608	ENSG00000047621
609	ENSG00000047634
610	ENSG00000047644
611	ENSG00000047648
612	ENSG00000047662
613	ENSG00000047849
614	ENSG00000047932
615	ENSG00000047936
616	ENSG00000048028
617	ENSG00000048052
618	ENSG00000048140
619	ENSG00000048162
620	ENSG00000048342
621	ENSG00000048392
622	ENSG00000048405
623	ENSG00000048462
624	ENSG00000048471
625	ENSG00000048540
626	ENSG00000048544
627	ENSG00000048649
628	ENSG00000048707
629	ENSG00000048740
630	ENSG00000048828
631	ENSG00000048991
632	ENSG00000049089
633	ENSG00000049130
634	ENSG00000049167
635	ENSG00000049192
636	ENSG00000049239
637	ENSG00000049245
638	ENSG00000049246
639	ENSG00000049247
640	ENSG00000049249
641	ENSG00000049283
642	ENSG00000049323
643	ENSG00000049449
644	ENSG00000049540
645	ENSG00000049541
646	ENSG00000049618
647	ENSG00000049656
648	ENSG00000049759
649	ENSG00000049768
650	ENSG00000049769
651	ENSG00000049860
652	ENSG00000049883
653	ENSG00000050030
654	ENSG00000050130
655	ENSG00000050165
656	ENSG00000050327
657	ENSG00000050344
658	ENSG00000050393
659	ENSG00000050405
660	ENSG00000050426
661	ENSG00000050438
662	ENSG00000050555
663	ENSG00000050628
664	ENSG00000050730
665	ENSG00000050748
666	ENSG00000050767
667	ENSG00000050820
668	ENSG00000051009
669	ENSG00000051108
670	ENSG00000051128
671	ENSG00000051180
672	ENSG00000051341
673	ENSG00000051382
674	ENSG00000051523
675	ENSG00000051596
676	ENSG00000051620
677	ENSG00000051825
678	ENSG00000052126
679	ENSG00000052344
680	ENSG00000052723
681	ENSG00000052749
682	ENSG00000052795
683	ENSG00000052802
684	ENSG00000052841
685	ENSG00000052850
686	ENSG00000053108
687	ENSG00000053254
688	ENSG00000053328
689	ENSG00000053371
690	ENSG00000053372
691	ENSG00000053438
692	ENSG00000053501
693	ENSG00000053524
694	ENSG00000053702
695	ENSG00000053747
696	ENSG00000053770
697	ENSG00000053900
698	ENSG00000053918
699	ENSG00000054116
700	ENSG00000054118
701	ENSG00000054148
702	ENSG00000054179
703	ENSG00000054219
704	ENSG00000054267
705	ENSG00000054277
706	ENSG00000054282
707	ENSG00000054356
708	ENSG00000054392
709	ENSG00000054523
710	ENSG00000054598
711	ENSG00000054611
712	ENSG00000054654
713	ENSG00000054690
714	ENSG00000054793
715	ENSG00000054803
716	ENSG00000054938
717	ENSG00000054965
718	ENSG00000054967
719	ENSG00000054983
720	ENSG00000055044
721	ENSG00000055070
722	ENSG00000055118
723	ENSG00000055130
724	ENSG00000055147
725	ENSG00000055163
726	ENSG00000055208
727	ENSG00000055211
728	ENSG00000055332
729	ENSG00000055483
730	ENSG00000055609
731	ENSG00000055732
732	ENSG00000055813
733	ENSG00000055917
734	ENSG00000055950
735	ENSG00000055955
736	ENSG00000055957
737	ENSG00000056050
738	ENSG00000056097
739	ENSG00000056277
740	ENSG00000056291
741	ENSG00000056487
742	ENSG00000056558
743	ENSG00000056586
744	ENSG00000056736
745	ENSG00000056972
746	ENSG00000056998
747	ENSG00000057019
748	ENSG00000057149
749	ENSG00000057252
750	ENSG00000057294
751	ENSG00000057468
752	ENSG00000057593
753	ENSG00000057608
754	ENSG00000057657
755	ENSG00000057663
756	ENSG00000057704
757	ENSG00000057757
758	ENSG00000057935
759	ENSG00000058056
760	ENSG00000058063
761	ENSG00000058085
762	ENSG00000058091
763	ENSG00000058262
764	ENSG00000058272
765	ENSG00000058335
766	ENSG00000058404
767	ENSG00000058453
768	ENSG00000058600
769	ENSG00000058668
770	ENSG00000058673
771	ENSG00000058729
772	ENSG00000058799
773	ENSG00000058804
774	ENSG00000058866
775	ENSG00000059122
776	ENSG00000059145
777	ENSG00000059377
778	ENSG00000059378
779	ENSG00000059573
780	ENSG00000059588
781	ENSG00000059691
782	ENSG00000059728
783	ENSG00000059758
784	ENSG00000059769
785	ENSG00000059804
786	ENSG00000059915
787	ENSG00000060069
788	ENSG00000060138
789	ENSG00000060140
790	ENSG00000060237
791	ENSG00000060303
792	ENSG00000060339
793	ENSG00000060491
794	ENSG00000060558
795	ENSG00000060566
796	ENSG00000060642
797	ENSG00000060656
798	ENSG00000060688
799	ENSG00000060709
800	ENSG00000060718
801	ENSG00000060749
802	ENSG00000060762
803	ENSG00000060971
804	ENSG00000060982
805	ENSG00000061273
806	ENSG00000061337
807	ENSG00000061455
808	ENSG00000061656
809	ENSG00000061676
810	ENSG00000061794
811	ENSG00000061918
812	ENSG00000061936
813	ENSG00000061938
814	ENSG00000061987
815	ENSG00000062038
816	ENSG00000062096
817	ENSG00000062194
818	ENSG00000062282
819	ENSG00000062370
820	ENSG00000062485
821	ENSG00000062524
822	ENSG00000062582
823	ENSG00000062598
824	ENSG00000062650
825	ENSG00000062716
826	ENSG00000062725
827	ENSG00000062822
828	ENSG00000063015
829	ENSG00000063046
830	ENSG00000063127
831	ENSG00000063169
832	ENSG00000063176
833	ENSG00000063177
834	ENSG00000063180
835	ENSG00000063241
836	ENSG00000063244
837	ENSG00000063245
838	ENSG00000063322
839	ENSG00000063438
840	ENSG00000063587
841	ENSG00000063601
842	ENSG00000063660
843	ENSG00000063761
844	ENSG00000063854
845	ENSG00000063978
846	ENSG00000064012
847	ENSG00000064042
848	ENSG00000064102
849	ENSG00000064115
850	ENSG00000064195
851	ENSG00000064199
852	ENSG00000064201
853	ENSG00000064205
854	ENSG00000064218
855	ENSG00000064225
856	ENSG00000064270
857	ENSG00000064300
858	ENSG00000064309
859	ENSG00000064313
860	ENSG00000064393
861	ENSG00000064419
862	ENSG00000064489
863	ENSG00000064490
864	ENSG00000064545
865	ENSG00000064547
866	ENSG00000064601
867	ENSG00000064607
868	ENSG00000064651
869	ENSG00000064652
870	ENSG00000064655
871	ENSG00000064666
872	ENSG00000064687
873	ENSG00000064692
874	ENSG00000064703
875	ENSG00000064726
876	ENSG00000064763
877	ENSG00000064787
878	ENSG00000064886
879	ENSG00000064932
880	ENSG00000064933
881	ENSG00000064961
882	ENSG00000064989
883	ENSG00000064995
884	ENSG00000064999
885	ENSG00000065000
886	ENSG00000065029
887	ENSG00000065054
888	ENSG00000065057
889	ENSG00000065060
890	ENSG00000065135
891	ENSG00000065150
892	ENSG00000065154
893	ENSG00000065183
894	ENSG00000065243
895	ENSG00000065268
896	ENSG00000065308
897	ENSG00000065320
898	ENSG00000065325
899	ENSG00000065328
900	ENSG00000065357
901	ENSG00000065361
902	ENSG00000065371
903	ENSG00000065413
904	ENSG00000065427
905	ENSG00000065457
906	ENSG00000065485
907	ENSG00000065491
908	ENSG00000065518
909	ENSG00000065526
910	ENSG00000065534
911	ENSG00000065548
912	ENSG00000065559
913	ENSG00000065600
914	ENSG00000065609
915	ENSG00000065613
916	ENSG00000065615
917	ENSG00000065618
918	ENSG00000065621
919	ENSG00000065665
920	ENSG00000065675
921	ENSG00000065717
922	ENSG00000065802
923	ENSG00000065809
924	ENSG00000065833
925	ENSG00000065882
926	ENSG00000065883
927	ENSG00000065911
928	ENSG00000065923
929	ENSG00000065970
930	ENSG00000065978
931	ENSG00000065989
932	ENSG00000066027
933	ENSG00000066032
934	ENSG00000066044
935	ENSG00000066056
936	ENSG00000066084
937	ENSG00000066117
938	ENSG00000066135
939	ENSG00000066136
940	ENSG00000066185
941	ENSG00000066230
942	ENSG00000066248
943	ENSG00000066279
944	ENSG00000066294
945	ENSG00000066322
946	ENSG00000066336
947	ENSG00000066379
948	ENSG00000066382
949	ENSG00000066405
950	ENSG00000066422
951	ENSG00000066427
952	ENSG00000066455
953	ENSG00000066468
954	ENSG00000066557
955	ENSG00000066583
956	ENSG00000066629
957	ENSG00000066651
958	ENSG00000066654
959	ENSG00000066697
960	ENSG00000066735
961	ENSG00000066739
962	ENSG00000066777
963	ENSG00000066827
964	ENSG00000066855
965	ENSG00000066923
966	ENSG00000066926
967	ENSG00000066933
968	ENSG00000067048
969	ENSG00000067057
970	ENSG00000067064
971	ENSG00000067066
972	ENSG00000067082
973	ENSG00000067113
974	ENSG00000067141
975	ENSG00000067167
976	ENSG00000067177
977	ENSG00000067182
978	ENSG00000067191
979	ENSG00000067208
980	ENSG00000067221
981	ENSG00000067225
982	ENSG00000067248
983	ENSG00000067334
984	ENSG00000067365
985	ENSG00000067369
986	ENSG00000067445
987	ENSG00000067533
988	ENSG00000067560
989	ENSG00000067596
990	ENSG00000067601
991	ENSG00000067606
992	ENSG00000067646
993	ENSG00000067704
994	ENSG00000067715
995	ENSG00000067798
996	ENSG00000067829
997	ENSG00000067836
998	ENSG00000067840
999	ENSG00000067842
1000	ENSG00000067900
1001	ENSG00000067955
1002	ENSG00000067992
1003	ENSG00000068001
1004	ENSG00000068024
1005	ENSG00000068028
1006	ENSG00000068078
1007	ENSG00000068079
1008	ENSG00000068097
1009	ENSG00000068120
1010	ENSG00000068137
1011	ENSG00000068305
1012	ENSG00000068308
1013	ENSG00000068323
1014	ENSG00000068354
1015	ENSG00000068366
1016	ENSG00000068383
1017	ENSG00000068394
1018	ENSG00000068400
1019	ENSG00000068438
1020	ENSG00000068489
1021	ENSG00000068615
1022	ENSG00000068650
1023	ENSG00000068654
1024	ENSG00000068697
1025	ENSG00000068724
1026	ENSG00000068745
1027	ENSG00000068781
1028	ENSG00000068784
1029	ENSG00000068796
1030	ENSG00000068831
1031	ENSG00000068878
1032	ENSG00000068885
1033	ENSG00000068903
1034	ENSG00000068912
1035	ENSG00000068971
1036	ENSG00000068976
1037	ENSG00000068985
1038	ENSG00000069011
1039	ENSG00000069020
1040	ENSG00000069122
1041	ENSG00000069188
1042	ENSG00000069248
1043	ENSG00000069275
1044	ENSG00000069329
1045	ENSG00000069345
1046	ENSG00000069399
1047	ENSG00000069424
1048	ENSG00000069431
1049	ENSG00000069482
1050	ENSG00000069493
1051	ENSG00000069509
1052	ENSG00000069535
1053	ENSG00000069667
1054	ENSG00000069696
1055	ENSG00000069702
1056	ENSG00000069712
1057	ENSG00000069764
1058	ENSG00000069812
1059	ENSG00000069849
1060	ENSG00000069869
1061	ENSG00000069943
1062	ENSG00000069956
1063	ENSG00000069966
1064	ENSG00000069974
1065	ENSG00000069998
1066	ENSG00000070010
1067	ENSG00000070018
1068	ENSG00000070019
1069	ENSG00000070031
1070	ENSG00000070047
1071	ENSG00000070061
1072	ENSG00000070081
1073	ENSG00000070087
1074	ENSG00000070159
1075	ENSG00000070182
1076	ENSG00000070190
1077	ENSG00000070193
1078	ENSG00000070214
1079	ENSG00000070269
1080	ENSG00000070366
1081	ENSG00000070367
1082	ENSG00000070371
1083	ENSG00000070388
1084	ENSG00000070404
1085	ENSG00000070413
1086	ENSG00000070423
1087	ENSG00000070444
1088	ENSG00000070476
1089	ENSG00000070495
1090	ENSG00000070501
1091	ENSG00000070526
1092	ENSG00000070540
1093	ENSG00000070601
1094	ENSG00000070610
1095	ENSG00000070614
1096	ENSG00000070669
1097	ENSG00000070718
1098	ENSG00000070729
1099	ENSG00000070731
1100	ENSG00000070756
1101	ENSG00000070759
1102	ENSG00000070761
1103	ENSG00000070770
1104	ENSG00000070778
1105	ENSG00000070785
1106	ENSG00000070808
1107	ENSG00000070814
1108	ENSG00000070831
1109	ENSG00000070882
1110	ENSG00000070886
1111	ENSG00000070915
1112	ENSG00000070950
1113	ENSG00000070961
1114	ENSG00000070985
1115	ENSG00000071051
1116	ENSG00000071054
1117	ENSG00000071073
1118	ENSG00000071082
1119	ENSG00000071127
1120	ENSG00000071189
1121	ENSG00000071205
1122	ENSG00000071242
1123	ENSG00000071243
1124	ENSG00000071246
1125	ENSG00000071282
1126	ENSG00000071462
1127	ENSG00000071537
1128	ENSG00000071539
1129	ENSG00000071553
1130	ENSG00000071564
1131	ENSG00000071575
1132	ENSG00000071626
1133	ENSG00000071655
1134	ENSG00000071794
1135	ENSG00000071859
1136	ENSG00000071889
1137	ENSG00000071894
1138	ENSG00000071909
1139	ENSG00000071967
1140	ENSG00000071991
1141	ENSG00000071994
1142	ENSG00000072041
1143	ENSG00000072042
1144	ENSG00000072062
1145	ENSG00000072071
1146	ENSG00000072110
1147	ENSG00000072121
1148	ENSG00000072133
1149	ENSG00000072134
1150	ENSG00000072135
1151	ENSG00000072163
1152	ENSG00000072182
1153	ENSG00000072195
1154	ENSG00000072201
1155	ENSG00000072210
1156	ENSG00000072274
1157	ENSG00000072310
1158	ENSG00000072364
1159	ENSG00000072401
1160	ENSG00000072415
1161	ENSG00000072422
1162	ENSG00000072501
1163	ENSG00000072506
1164	ENSG00000072518
1165	ENSG00000072571
1166	ENSG00000072609
1167	ENSG00000072657
1168	ENSG00000072682
1169	ENSG00000072694
1170	ENSG00000072736
1171	ENSG00000072756
1172	ENSG00000072778
1173	ENSG00000072786
1174	ENSG00000072803
1175	ENSG00000072818
1176	ENSG00000072832
1177	ENSG00000072840
1178	ENSG00000072849
1179	ENSG00000072858
1180	ENSG00000072864
1181	ENSG00000072952
1182	ENSG00000072954
1183	ENSG00000072958
1184	ENSG00000073008
1185	ENSG00000073050
1186	ENSG00000073060
1187	ENSG00000073067
1188	ENSG00000073111
1189	ENSG00000073146
1190	ENSG00000073150
1191	ENSG00000073169
1192	ENSG00000073282
1193	ENSG00000073331
1194	ENSG00000073350
1195	ENSG00000073417
1196	ENSG00000073464
1197	ENSG00000073536
1198	ENSG00000073578
1199	ENSG00000073584
1200	ENSG00000073598
1201	ENSG00000073605
1202	ENSG00000073614
1203	ENSG00000073670
1204	ENSG00000073711
1205	ENSG00000073712
1206	ENSG00000073734
1207	ENSG00000073737
1208	ENSG00000073756
1209	ENSG00000073792
1210	ENSG00000073803
1211	ENSG00000073849
1212	ENSG00000073861
1213	ENSG00000073905
1214	ENSG00000073910
1215	ENSG00000073921
1216	ENSG00000073969
1217	ENSG00000074047
1218	ENSG00000074054
1219	ENSG00000074071
1220	ENSG00000074181
1221	ENSG00000074201
1222	ENSG00000074211
1223	ENSG00000074219
1224	ENSG00000074266
1225	ENSG00000074276
1226	ENSG00000074319
1227	ENSG00000074356
1228	ENSG00000074370
1229	ENSG00000074410
1230	ENSG00000074416
1231	ENSG00000074527
1232	ENSG00000074582
1233	ENSG00000074590
1234	ENSG00000074603
1235	ENSG00000074621
1236	ENSG00000074657
1237	ENSG00000074660
1238	ENSG00000074695
1239	ENSG00000074696
1240	ENSG00000074706
1241	ENSG00000074755
1242	ENSG00000074800
1243	ENSG00000074803
1244	ENSG00000074842
1245	ENSG00000074855
1246	ENSG00000074935
1247	ENSG00000074964
1248	ENSG00000074966
