NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	35.582	106.679	7.917	66.811	1.158	0.655	30000.0
2	35.441	106.867	7.746	66.507	1.159	0.659	20000.0
3	35.671	107.077	7.9	66.829	1.166	0.654	20000.0
4	35.58	107.985	7.792	67.208	1.184	0.649	20000.0
5	35.609	107.058	7.904	67.289	1.175	0.65	20000.0
6	35.601	106.099	7.86	66.354	1.156	0.66	40000.0
7	36.322	108.27	8.182	68.722	1.17	0.642	20000.0
8	35.869	107.493	7.932	66.603	1.179	0.66	30000.0
9	36.96	108.19	8.492	68.889	1.131	0.641	30000.0
10	35.402	106.62	7.83	66.412	1.169	0.654	20000.0
11	35.372	106.916	7.842	66.734	1.163	0.656	20000.0
12	35.194	106.249	7.764	66.272	1.173	0.66	20000.0
13	35.184	106.864	7.783	66.862	1.175	0.652	30000.0
14	36.349	108.251	8.07	67.508	1.183	0.646	20000.0
15	37.302	110.142	8.543	69.692	1.168	0.634	40000.0
16	35.111	106.203	7.675	66.492	1.175	0.658	30000.0
17	35.173	106.798	7.901	67.05	1.18	0.653	20000.0
18	35.367	107.373	7.788	66.384	1.168	0.661	30000.0
19	35.583	106.329	7.855	66.711	1.157	0.656	30000.0
20	35.607	107.642	7.861	67.086	1.183	0.651	30000.0
21	36.933	108.288	8.505	69.02	1.154	0.637	30000.0
22	37.108	108.364	8.456	68.853	1.139	0.643	20000.0
23	35.593	107.772	7.821	66.732	1.188	0.651	30000.0
24	35.188	105.763	7.633	65.438	1.168	0.662	30000.0
25	35.494	107.586	7.81	66.924	1.183	0.656	40000.0
26	35.349	106.607	7.761	66.396	1.169	0.654	30000.0
27	36.01	107.305	8.007	67.258	1.162	0.65	30000.0
28	35.437	106.511	7.873	66.511	1.15	0.663	40000.0
29	35.078	106.152	7.664	65.643	1.159	0.666	30000.0
30	35.345	106.918	7.708	66.697	1.17	0.657	40000.0
31	35.165	106.283	7.742	66.469	1.158	0.658	30000.0
32	35.045	106.474	7.645	66.393	1.173	0.655	40000.0
33	37.221	109.116	8.546	69.289	1.157	0.632	40000.0
34	36.372	107.248	8.42	68.503	1.138	0.646	40000.0
35	36.757	107.879	8.328	68.543	1.137	0.643	20000.0
36	36.599	107.795	8.358	68.751	1.148	0.637	20000.0
37	35.34	105.486	7.754	65.823	1.157	0.665	20000.0
38	35.612	108.059	7.759	67.146	1.184	0.649	50000.0
39	35.086	106.189	7.684	65.851	1.169	0.66	30000.0
40	35.374	105.673	7.772	66.532	1.145	0.663	20000.0
41	34.796	105.801	7.575	65.567	1.154	0.664	20000.0
42	35.894	107.035	7.89	66.758	1.168	0.655	40000.0
43	36.959	108.934	8.4	68.729	1.157	0.645	30000.0
44	36.833	108.804	8.435	69.181	1.161	0.633	20000.0
45	34.86	106.165	7.623	65.944	1.167	0.662	30000.0
46	35.341	106.962	7.826	66.708	1.166	0.655	20000.0
47	37.089	108.315	8.544	68.905	1.149	0.638	50000.0
48	34.981	106.153	7.665	66.492	1.152	0.657	20000.0
49	37.025	108.167	8.546	69.13	1.152	0.638	30000.0
50	35.361	106.939	7.821	66.55	1.173	0.657	30000.0
51	37.025	109.341	8.421	69.132	1.148	0.636	30000.0
52	36.101	108.256	7.998	67.715	1.188	0.642	40000.0
53	35.227	106.457	7.675	66.15	1.167	0.659	20000.0
54	35.477	107.624	7.844	67.077	1.182	0.65	30000.0
55	35.628	107.456	7.851	66.972	1.185	0.65	30000.0
56	37.347	109.372	8.547	69.515	1.155	0.631	30000.0
57	36.648	108.277	8.48	68.955	1.14	0.639	20000.0
58	35.149	106.68	7.625	66.23	1.163	0.658	20000.0
59	35.532	107.031	7.757	66.746	1.166	0.658	20000.0
60	35.2	106.494	7.805	66.762	1.16	0.653	20000.0
61	36.531	107.767	8.29	68.659	1.141	0.642	20000.0
62	35.324	106.067	7.782	66.452	1.149	0.663	70000.0
63	35.836	107.899	7.793	67.329	1.179	0.645	20000.0
64	34.868	106.194	7.644	65.937	1.167	0.661	30000.0
65	35.663	106.87	7.937	67.024	1.18	0.653	20000.0
66	35.383	106.122	7.853	66.229	1.157	0.662	20000.0
67	35.682	107.611	7.801	66.428	1.188	0.654	40000.0
68	35.221	106.906	7.781	66.588	1.168	0.655	30000.0
69	35.147	105.82	7.712	65.796	1.158	0.666	20000.0
70	35.877	107.769	7.959	67.151	1.174	0.652	20000.0
71	35.815	108.502	7.806	67.978	1.184	0.639	30000.0
72	35.83	107.88	7.919	67.397	1.184	0.65	20000.0
73	35.417	106.411	7.812	66.562	1.169	0.655	40000.0
74	34.904	106.368	7.646	66.276	1.17	0.655	40000.0
75	37.241	109.784	8.625	69.581	1.167	0.631	20000.0
76	35.27	107.481	7.694	66.581	1.176	0.657	30000.0
77	35.255	106.546	7.796	66.43	1.17	0.655	20000.0
78	35.538	106.889	7.816	66.674	1.167	0.659	40000.0
79	35.339	106.525	7.722	66.562	1.159	0.654	30000.0
80	35.767	107.504	7.903	67.162	1.186	0.651	20000.0
81	35.336	106.765	7.732	66.453	1.166	0.659	30000.0
82	35.412	107.049	7.7	66.387	1.178	0.654	20000.0
83	35.574	107.473	7.752	66.905	1.177	0.651	30000.0
84	35.149	106.009	7.776	66.303	1.148	0.663	20000.0
85	35.233	106.861	7.818	66.962	1.173	0.652	30000.0
86	37.17	109.521	8.454	69.388	1.149	0.635	20000.0
87	35.275	107.082	7.776	66.502	1.177	0.654	40000.0
88	36.715	108.883	8.534	69.145	1.149	0.636	20000.0
89	35.302	107.179	7.772	66.513	1.182	0.655	20000.0
90	35.381	106.737	7.735	66.537	1.169	0.66	20000.0
91	35.012	106.087	7.582	65.907	1.165	0.66	40000.0
92	35.455	106.926	7.908	66.59	1.162	0.659	20000.0
93	35.384	107.481	7.734	66.849	1.189	0.651	30000.0
94	35.627	108.286	7.752	67.061	1.182	0.649	80000.0
95	37.255	109.833	8.405	69.339	1.158	0.631	40000.0
96	35.187	106.457	7.706	66.315	1.161	0.66	30000.0
97	34.942	106.269	7.616	66.034	1.176	0.661	50000.0
98	34.891	106.641	7.576	66.189	1.174	0.659	20000.0
99	35.085	106.421	7.694	66.363	1.182	0.661	20000.0
100	36.923	109.547	8.5	68.972	1.15	0.639	40000.0
