Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E
TCGA-BT-A0YX-01A-11D-A10S-08	327	200	0	0	0
TCGA-BT-A20J-01A-11D-A14W-08	206	160	0	0	31
TCGA-BT-A20N-01A-11D-A14W-08	56	19	111	25	0
TCGA-BT-A20O-01A-21D-A14W-08	43	20	72	22	0
TCGA-BT-A20P-01A-11D-A14W-08	43	0	0	20	0
TCGA-BT-A20Q-01A-11D-A14W-08	27	24	0	16	8
TCGA-BT-A20R-01A-12D-A16O-08	103	50	0	28	19
TCGA-BT-A20T-01A-11D-A14W-08	100	97	0	28	0
TCGA-BT-A20U-01A-11D-A14W-08	44	26	0	14	0
TCGA-BT-A20V-01A-11D-A14W-08	19	12	0	34	14
TCGA-BT-A20W-01A-21D-A14W-08	25	0	0	28	11
TCGA-BT-A20X-01A-11D-A16O-08	11	0	39	0	10
TCGA-BT-A2LA-01A-11D-A18F-08	28	30	0	89	0
TCGA-BT-A2LB-01A-11D-A18F-08	35	224	245	0	0
TCGA-BT-A2LD-01A-12D-A20D-08	0	20	0	70	0
TCGA-BT-A3PH-01A-11D-A21Z-08	286	99	0	0	0
TCGA-BT-A3PJ-01A-21D-A21Z-08	127	180	128	0	0
TCGA-BT-A3PK-01A-21D-A21Z-08	73	36	199	0	0
TCGA-BT-A42B-01A-32D-A23M-08	0	11	0	47	0
TCGA-BT-A42C-01A-11D-A23M-08	90	67	115	36	0
TCGA-BT-A42E-01A-11D-A23U-08	87	25	0	28	0
TCGA-BT-A42F-01A-11D-A23U-08	91	51	0	0	0
TCGA-C4-A0EZ-01A-21D-A10S-08	27	33	44	52	17
TCGA-C4-A0F0-01A-12D-A10S-08	8	6	38	29	0
TCGA-C4-A0F1-01A-11D-A10S-08	48	44	0	32	18
TCGA-C4-A0F6-01A-11D-A10S-08	85	26	0	46	14
TCGA-C4-A0F7-01A-11D-A10S-08	0	5	0	45	12
TCGA-CF-A1HR-01A-11D-A13W-08	124	76	0	26	0
TCGA-CF-A1HS-01A-11D-A13W-08	145	0	59	0	0
TCGA-CF-A27C-01A-11D-A16O-08	83	34	0	19	0
TCGA-CF-A3MF-01A-12D-A21A-08	0	2	0	17	0
TCGA-CF-A3MG-01A-11D-A20D-08	64	27	0	30	0
TCGA-CF-A3MH-01A-11D-A20D-08	9	2	0	22	0
TCGA-CF-A3MI-01A-11D-A20D-08	19	13	0	24	0
TCGA-CF-A47S-01A-11D-A23U-08	0	4	0	14	0
TCGA-CF-A47T-01A-11D-A23U-08	0	6	0	9	5
TCGA-CF-A47V-01A-11D-A23U-08	30	7	47	0	0
TCGA-CF-A47W-01A-11D-A23U-08	0	6	0	19	0
TCGA-CF-A47X-01A-31D-A23U-08	144	95	0	36	0
TCGA-CF-A47Y-01A-11D-A23U-08	19	0	25	9	0
TCGA-CF-A5U8-01A-11D-A289-08	0	0	28	17	5
TCGA-CF-A5UA-01A-11D-A289-08	16	0	0	43	10
TCGA-CF-A7I0-01A-22D-A34U-08	10	14	16	0	0
TCGA-CF-A8HX-01A-11D-A364-08	16	21	0	11	6
TCGA-CF-A8HY-01A-11D-A364-08	28	0	0	39	0
TCGA-CF-A9FF-01A-11D-A38G-08	62	62	0	0	0
TCGA-CF-A9FH-01A-11D-A38G-08	0	0	0	24	10
TCGA-CF-A9FL-01A-11D-A38G-08	0	0	19	21	5
TCGA-CF-A9FM-01A-11D-A38G-08	0	0	13	8	0
TCGA-CU-A0YN-01A-21D-A10S-08	0	14	82	47	0
TCGA-CU-A0YO-01A-11D-A10S-08	23	16	0	25	8
TCGA-CU-A0YR-01A-12D-A10S-08	0	12	81	19	0
TCGA-CU-A3KJ-01A-11D-A21A-08	109	34	0	54	0
TCGA-CU-A3QU-01A-11D-A22Z-08	27	22	0	18	15
TCGA-CU-A3YL-01A-11D-A22Z-08	110	57	0	28	0
TCGA-CU-A5W6-01A-11D-A289-08	73	61	0	25	0
TCGA-CU-A72E-01A-12D-A339-08	35	19	0	20	0
TCGA-DK-A1A3-01A-11D-A13W-08	147	246	121	0	0
TCGA-DK-A1A5-01A-11D-A13W-08	126	92	0	0	0
TCGA-DK-A1A6-01A-11D-A13W-08	101	18	72	0	0
TCGA-DK-A1A7-01A-11D-A13W-08	12	22	112	35	0
TCGA-DK-A1AA-01A-11D-A13W-08	8	5	43	14	0
TCGA-DK-A1AB-01A-11D-A13W-08	95	83	0	0	0
TCGA-DK-A1AC-01A-11D-A13W-08	307	869	0	0	0
TCGA-DK-A1AD-01A-11D-A13W-08	55	42	80	0	18
TCGA-DK-A1AE-01A-11D-A13W-08	41	28	0	20	0
TCGA-DK-A1AF-01A-11D-A13W-08	44	29	0	0	0
TCGA-DK-A1AG-01A-11D-A13W-08	42	43	0	22	0
TCGA-DK-A2HX-01A-12D-A18F-08	14	42	0	21	10
TCGA-DK-A2I1-01A-11D-A17V-08	108	35	0	0	20
TCGA-DK-A2I2-01A-11D-A17V-08	18	16	35	11	0
TCGA-DK-A2I4-01A-11D-A21A-08	318	412	0	0	0
TCGA-DK-A2I6-01A-12D-A18F-08	21	84	142	0	0
TCGA-DK-A3IK-01A-32D-A21A-08	65	18	47	35	0
TCGA-DK-A3IL-01A-11D-A20D-08	13	0	88	33	18
TCGA-DK-A3IM-01A-11D-A20D-08	0	0	33	30	0
TCGA-DK-A3IN-01A-11D-A20D-08	189	105	0	34	0
TCGA-DK-A3IQ-01A-31D-A20D-08	55	71	0	29	0
TCGA-DK-A3IS-01A-21D-A21A-08	164	129	0	0	0
TCGA-DK-A3IT-01A-31D-A20D-08	269	74	0	0	0
TCGA-DK-A3IU-01A-11D-A20D-08	183	183	0	0	0
TCGA-DK-A3IV-01A-22D-A21A-08	16	18	0	16	10
TCGA-DK-A3WW-01A-22D-A23M-08	538	479	0	0	0
TCGA-DK-A3WX-01A-22D-A22Z-08	0	10	0	24	0
TCGA-DK-A3WY-01A-11D-A22Z-08	4	4	0	0	0
TCGA-DK-A3X1-01A-12D-A22Z-08	352	280	0	0	98
TCGA-DK-A3X2-01A-11D-A22Z-08	15	24	0	57	0
TCGA-DK-A6AV-01A-12D-A30E-08	25	26	25	24	0
TCGA-DK-A6AW-01A-11D-A30E-08	0	0	0	0	3601
TCGA-DK-A6B0-01A-11D-A31L-08	0	2	9	10	0
TCGA-DK-A6B1-01A-12D-A30E-08	25	41	0	50	0
TCGA-DK-A6B2-01A-11D-A30E-08	34	34	53	51	0
TCGA-DK-A6B5-01A-11D-A31L-08	39	23	36	0	0
TCGA-DK-A6B6-01A-11D-A30E-08	229	576	0	0	0
TCGA-DK-AA6L-01A-11D-A391-08	220	116	0	0	0
TCGA-DK-AA6M-01A-11D-A391-08	6	9	0	22	14
TCGA-DK-AA6P-01A-11D-A391-08	47	52	42	0	0
TCGA-DK-AA6Q-01A-11D-A391-08	43	33	0	27	0
TCGA-DK-AA6R-01A-11D-A42E-08	54	44	142	37	0
TCGA-DK-AA6S-01A-21D-A391-08	297	175	0	0	0
TCGA-DK-AA6T-01A-11D-A391-08	17	0	0	30	16
TCGA-DK-AA6U-01A-11D-A391-08	95	75	156	0	33
TCGA-DK-AA6W-01A-12D-A391-08	104	61	0	58	0
TCGA-DK-AA6X-01A-12D-A42E-08	58	23	0	0	13
TCGA-DK-AA71-01A-31D-A391-08	321	277	0	0	0
TCGA-DK-AA74-01A-11D-A391-08	101	42	0	22	0
TCGA-DK-AA75-01A-11D-A391-08	83	206	88	0	34
TCGA-DK-AA76-01A-11D-A391-08	66	42	73	0	25
TCGA-DK-AA77-01A-11D-A391-08	37	66	173	65	0
TCGA-E5-A2PC-01A-11D-A202-08	26	29	138	0	0
TCGA-E5-A4TZ-01A-11D-A31L-08	209	86	0	109	0
TCGA-E5-A4U1-01A-11D-A31L-08	316	181	0	0	0
TCGA-E7-A3X6-01A-12D-A22Z-08	38	19	0	13	0
TCGA-E7-A3Y1-01A-11D-A22Z-08	0	14	69	38	0
TCGA-E7-A4IJ-01A-31D-A26M-08	118	57	101	0	23
TCGA-E7-A4XJ-01A-11D-A26M-08	0	3	0	37	0
TCGA-E7-A519-01A-11D-A26M-08	0	13	32	13	0
TCGA-E7-A541-01A-11D-A26M-08	129	99	159	0	0
TCGA-E7-A5KE-01A-11D-A289-08	23	50	36	63	0
TCGA-E7-A5KF-01A-11D-A289-08	84	88	0	0	0
TCGA-E7-A677-01A-11D-A30E-08	15	27	102	46	0
TCGA-E7-A678-01A-11D-A30E-08	5	0	25	22	0
TCGA-E7-A6MD-01A-41D-A34U-08	211	137	0	42	0
TCGA-E7-A6ME-01A-22D-A32B-08	12	0	77	20	0
TCGA-E7-A6MF-01A-12D-A32B-08	18	19	0	0	0
TCGA-E7-A7DU-01A-11D-A32B-08	119	118	0	0	0
TCGA-E7-A7DV-01A-11D-A339-08	204	45	0	0	0
TCGA-E7-A7PW-01A-11D-A34U-08	25	17	0	13	13
TCGA-E7-A7XN-01A-11D-A34U-08	554	252	0	0	0
TCGA-E7-A85H-01A-11D-A34U-08	22	39	233	34	21
TCGA-E7-A8O7-01A-11D-A364-08	6	3	0	18	0
TCGA-E7-A8O8-01A-11D-A364-08	9	18	38	42	0
TCGA-E7-A97P-01A-11D-A38G-08	26	11	102	21	0
TCGA-E7-A97Q-01A-11D-A38G-08	9	7	16	7	0
TCGA-FD-A3B3-01A-12D-A202-08	35	36	33	29	0
TCGA-FD-A3B4-01A-12D-A202-08	0	0	0	41	20
TCGA-FD-A3B5-01A-11D-A20D-08	70	24	0	0	25
TCGA-FD-A3B6-01A-21D-A20D-08	138	43	0	53	0
TCGA-FD-A3B7-01A-31D-A20D-08	11	0	24	15	0
TCGA-FD-A3B8-01A-31D-A20D-08	20	5	0	0	0
TCGA-FD-A3N5-01A-11D-A21A-08	0	19	221	42	0
TCGA-FD-A3N6-01A-11D-A21A-08	11	20	0	46	22
TCGA-FD-A3NA-01A-11D-A21A-08	87	46	0	21	0
TCGA-FD-A3SJ-01A-12D-A22Z-08	73	35	93	0	0
TCGA-FD-A3SL-01A-21D-A22Z-08	36	12	114	23	0
TCGA-FD-A3SM-01A-11D-A22Z-08	79	42	0	33	0
TCGA-FD-A3SN-01A-12D-A22Z-08	81	231	0	51	0
TCGA-FD-A3SO-01A-11D-A22Z-08	169	145	0	0	0
TCGA-FD-A3SP-01A-31D-A22Z-08	21	32	0	47	0
TCGA-FD-A3SQ-01A-21D-A22Z-08	6	17	0	26	15
TCGA-FD-A3SR-01A-11D-A22Z-08	47	14	0	34	20
TCGA-FD-A3SS-01A-12D-A22Z-08	161	208	0	0	37
TCGA-FD-A43N-01A-11D-A23U-08	52	10	0	80	0
TCGA-FD-A43P-01A-31D-A23U-08	159	63	73	37	0
TCGA-FD-A43U-01A-11D-A23U-08	0	10	25	25	9
TCGA-FD-A43X-01A-11D-A23U-08	153	78	0	44	0
TCGA-FD-A43Y-01A-21D-A26M-08	0	5	45	0	0
TCGA-FD-A5BR-01A-11D-A26M-08	0	9	28	40	0
TCGA-FD-A5BS-01A-21D-A26M-08	0	15	0	0	8
TCGA-FD-A5BT-01A-11D-A26M-08	52	16	0	27	12
TCGA-FD-A5BU-01A-31D-A26M-08	7	0	0	42	0
TCGA-FD-A5BV-01A-11D-A26M-08	14	0	71	28	0
TCGA-FD-A5BX-01A-11D-A26M-08	154	109	0	0	0
TCGA-FD-A5BY-01A-31D-A289-08	12	7	0	16	4
TCGA-FD-A5BZ-01A-11D-A289-08	35	23	0	39	14
TCGA-FD-A5C0-01A-11D-A289-08	0	18	52	26	0
TCGA-FD-A5C1-01A-11D-A289-08	38	18	0	48	0
TCGA-FD-A62N-01A-11D-A30E-08	0	9	40	17	13
TCGA-FD-A62O-01A-11D-A30E-08	56	42	0	29	20
TCGA-FD-A62P-01A-32D-A30E-08	180	87	0	40	0
TCGA-FD-A62S-01A-11D-A30E-08	0	3	38	14	0
TCGA-FD-A6TA-01A-12D-A339-08	128	84	0	0	0
TCGA-FD-A6TB-01A-12D-A339-08	101	55	0	0	0
TCGA-FD-A6TC-01A-21D-A339-08	490	311	0	0	0
TCGA-FD-A6TD-01A-51D-A339-08	35	40	0	35	0
TCGA-FD-A6TE-01A-12D-A339-08	101	60	0	30	0
TCGA-FD-A6TF-01A-52D-A32B-08	63	21	0	26	0
TCGA-FD-A6TG-01A-11D-A32B-08	122	54	129	0	0
TCGA-FD-A6TH-01A-11D-A32B-08	42	55	0	37	0
TCGA-FD-A6TI-01A-11D-A32B-08	0	6	39	46	8
TCGA-FD-A6TK-01A-42D-A339-08	20	36	0	29	0
TCGA-FJ-A3Z7-01A-12D-A23M-08	140	101	0	44	0
TCGA-FJ-A3Z9-01A-11D-A26M-08	0	6	0	42	7
TCGA-FJ-A3ZE-01A-11D-A23M-08	39	0	306	0	41
TCGA-FJ-A3ZF-01A-11D-A23M-08	80	72	0	64	0
TCGA-FJ-A871-01A-11D-A34U-08	0	4	15	24	0
TCGA-FT-A3EE-01A-11D-A202-08	0	24	45	15	8
TCGA-FT-A61P-01A-11D-A30E-08	22	23	43	35	0
TCGA-G2-A2EC-01A-11D-A17V-08	69	26	0	35	0
TCGA-G2-A2EF-01A-12D-A18F-08	90	74	0	33	0
TCGA-G2-A2EJ-01A-11D-A17V-08	135	59	0	58	0
TCGA-G2-A2EK-01A-22D-A18F-08	19	7	0	25	0
TCGA-G2-A2EL-01A-12D-A18F-08	138	42	0	31	0
TCGA-G2-A2EO-01A-11D-A17V-08	426	301	0	0	0
TCGA-G2-A2ES-01A-11D-A17V-08	40	101	169	0	29
TCGA-G2-A3IB-01A-11D-A20D-08	13	15	47	0	12
TCGA-G2-A3IE-01A-11D-A20D-08	148	112	0	35	0
TCGA-G2-A3VY-01A-11D-A22Z-08	416	96	132	0	0
TCGA-G2-AA3B-01A-11D-A391-08	508	125	0	0	0
TCGA-G2-AA3C-01A-21D-A391-08	101	56	0	34	0
TCGA-G2-AA3D-01A-11D-A391-08	135	33	0	0	0
TCGA-G2-AA3F-01A-12D-A42E-08	33	19	37	30	0
TCGA-GC-A3BM-01A-11D-A22Z-08	11	27	0	63	0
TCGA-GC-A3I6-01A-11D-A20D-08	91	78	0	0	0
TCGA-GC-A3OO-01A-11D-A22Z-08	36	68	0	0	0
TCGA-GC-A3RB-01A-12D-A21Z-08	53	46	0	42	0
TCGA-GC-A3RC-01A-11D-A22Z-08	71	77	171	0	0
TCGA-GC-A3RD-01A-12D-A22Z-08	18	21	0	29	0
TCGA-GC-A3WC-01A-31D-A22Z-08	34	31	46	24	0
TCGA-GC-A3YS-01A-11D-A23M-08	112	51	0	54	0
TCGA-GC-A4ZW-01A-11D-A26M-08	430	139	0	0	0
TCGA-GC-A6I1-01A-12D-A31L-08	118	92	0	0	0
TCGA-GC-A6I3-01A-11D-A31L-08	83	27	57	29	16
TCGA-GD-A2C5-01A-12D-A17V-08	113	58	0	0	35
TCGA-GD-A3OP-01A-21D-A21Z-08	107	145	0	52	0
TCGA-GD-A3OQ-01A-32D-A21Z-08	32	16	0	31	0
TCGA-GD-A3OS-01A-12D-A21Z-08	14	16	0	54	0
TCGA-GD-A6C6-01A-21D-A31L-08	127	68	0	48	0
TCGA-GD-A76B-01A-11D-A32B-08	70	52	0	31	0
TCGA-GU-A42P-01A-11D-A23U-08	99	98	0	41	0
TCGA-GU-A42Q-01A-11D-A23U-08	79	29	0	35	13
TCGA-GU-A42R-01A-11D-A23M-08	67	50	0	31	0
TCGA-GU-A762-01A-11D-A339-08	29	7	0	46	0
TCGA-GU-A763-01A-11D-A32B-08	18	0	26	14	0
TCGA-GU-A764-01A-11D-A34U-08	32	20	32	13	0
TCGA-GU-A766-01A-11D-A32B-08	91	67	0	0	22
TCGA-GU-A767-01A-11D-A32B-08	106	20	180	0	27
TCGA-GU-AATO-01A-11D-A391-08	160	111	0	0	0
TCGA-GU-AATP-01A-11D-A391-08	92	88	55	0	17
TCGA-GU-AATQ-01A-11D-A391-08	63	28	51	0	0
TCGA-GV-A3JV-01A-11D-A21Z-08	0	20	0	81	0
TCGA-GV-A3JW-01A-11D-A20D-08	28	17	0	21	0
TCGA-GV-A3JX-01A-11D-A20D-08	146	54	0	28	0
TCGA-GV-A3JZ-01A-11D-A21A-08	203	110	0	0	58
TCGA-GV-A3QF-01A-31D-A22Z-08	9	6	54	39	0
TCGA-GV-A3QG-01A-11D-A21Z-08	13	11	30	25	0
TCGA-GV-A3QH-01A-11D-A21Z-08	67	18	0	45	0
TCGA-GV-A3QI-01A-11D-A21Z-08	70	36	248	41	0
TCGA-GV-A3QK-01B-11D-A23M-08	33	39	0	52	0
TCGA-GV-A40E-01A-12D-A23M-08	79	0	34	23	0
TCGA-GV-A40G-01A-11D-A23M-08	15	34	0	73	0
TCGA-GV-A6ZA-01A-12D-A339-08	137	81	0	38	0
TCGA-H4-A2HO-01A-11D-A17V-08	13	11	0	43	0
TCGA-H4-A2HQ-01A-11D-A17V-08	167	93	112	0	0
TCGA-HQ-A2OE-01A-11D-A202-08	35	27	0	42	10
TCGA-HQ-A2OF-01A-11D-A26M-08	0	9	0	77	0
TCGA-HQ-A5ND-01A-11D-A26M-08	11	11	0	49	0
TCGA-HQ-A5NE-01A-12D-A289-08	168	143	0	0	0
TCGA-K4-A3WS-01A-11D-A22Z-08	91	42	108	0	0
TCGA-K4-A3WU-01B-11D-A23M-08	76	24	0	47	0
TCGA-K4-A3WV-01A-11D-A22Z-08	0	3	0	41	5
TCGA-K4-A4AB-01B-12D-A289-08	9	18	0	51	0
TCGA-K4-A4AC-01A-21D-A26M-08	42	24	0	33	16
TCGA-K4-A54R-01A-11D-A26M-08	492	305	0	0	0
TCGA-K4-A5RH-01A-11D-A30E-08	30	72	0	31	14
TCGA-K4-A5RI-01A-11D-A289-08	21	20	35	39	0
TCGA-K4-A5RJ-01A-11D-A289-08	185	133	0	0	0
TCGA-K4-A6FZ-01A-11D-A31L-08	89	76	173	0	0
TCGA-K4-A6MB-01A-11D-A31L-08	124	105	0	60	0
TCGA-K4-A83P-01A-11D-A34U-08	77	60	78	0	0
TCGA-K4-AAQO-01A-11D-A38G-08	78	36	57	33	0
TCGA-KQ-A41N-01A-11D-A339-08	19	23	111	26	0
TCGA-KQ-A41O-01A-12D-A34U-08	137	40	0	48	0
TCGA-KQ-A41P-01A-12D-A339-08	160	106	0	0	0
TCGA-KQ-A41Q-01A-11D-A339-08	42	31	0	45	17
TCGA-KQ-A41R-01A-21D-A34U-08	67	292	206	79	0
TCGA-KQ-A41S-01A-12D-A339-08	103	70	0	21	0
TCGA-LC-A66R-01A-41D-A30E-08	44	26	0	20	18
TCGA-LT-A5Z6-01A-11D-A289-08	238	197	0	0	0
TCGA-LT-A8JT-01A-11D-A364-08	15	14	0	32	0
TCGA-MV-A51V-01A-11D-A26M-08	1212	186	0	0	0
TCGA-PQ-A6FI-01A-11D-A31L-08	64	30	0	42	0
TCGA-PQ-A6FN-01A-11D-A31L-08	13	14	20	17	0
TCGA-R3-A69X-01A-22D-A30E-08	126	19	0	38	0
TCGA-S5-A6DX-01A-11D-A31L-08	316	177	0	0	53
TCGA-S5-AA26-01A-11D-A38G-08	116	39	0	32	0
TCGA-SY-A9G0-01A-12D-A38G-08	15	8	0	20	0
TCGA-SY-A9G5-01A-11D-A38G-08	558	305	0	0	0
TCGA-UY-A78K-01A-11D-A339-08	140	77	446	0	44
TCGA-UY-A78L-01A-12D-A339-08	109	81	0	0	0
TCGA-UY-A78M-01A-21D-A34U-08	39	23	0	47	0
TCGA-UY-A78N-01A-12D-A339-08	0	19	133	34	0
TCGA-UY-A78O-01A-12D-A339-08	68	19	0	59	15
TCGA-UY-A78P-01A-12D-A364-08	178	66	0	0	0
TCGA-UY-A8OB-01A-12D-A42E-08	64	0	227	0	0
TCGA-UY-A8OC-01A-11D-A364-08	23	31	0	21	0
TCGA-UY-A8OD-01A-11D-A364-08	19	18	0	44	0
TCGA-UY-A9PA-01A-11D-A38G-08	19	25	83	17	0
TCGA-UY-A9PB-01A-11D-A38G-08	163	125	164	57	0
TCGA-UY-A9PD-01A-11D-A38G-08	30	51	115	62	0
TCGA-UY-A9PE-01A-11D-A38G-08	68	42	0	44	21
TCGA-UY-A9PF-01A-11D-A38G-08	0	378	0	0	0
TCGA-UY-A9PH-01A-11D-A38G-08	151	133	0	0	30
TCGA-XF-A8HB-01A-11D-A364-08	12	0	0	44	10
TCGA-XF-A8HC-01A-11D-A364-08	29	56	0	50	0
TCGA-XF-A8HD-01A-11D-A364-08	276	116	0	0	40
TCGA-XF-A8HE-01A-11D-A364-08	171	166	0	0	0
TCGA-XF-A8HF-01A-11D-A364-08	23	18	68	26	0
TCGA-XF-A8HG-01A-11D-A364-08	43	73	58	58	0
TCGA-XF-A8HH-01A-11D-A38G-08	36	34	0	32	0
TCGA-XF-A8HI-01A-11D-A38G-08	34	29	0	15	0
TCGA-XF-A9SG-01A-12D-A42E-08	71	65	0	30	0
TCGA-XF-A9SH-01A-11D-A391-08	18	4	0	12	0
TCGA-XF-A9SI-01A-11D-A391-08	199	105	0	0	0
TCGA-XF-A9SJ-01A-11D-A391-08	61	110	54	0	0
TCGA-XF-A9SK-01A-11D-A42E-08	58	28	0	18	15
TCGA-XF-A9SL-01A-11D-A391-08	41	0	18	0	0
TCGA-XF-A9SM-01A-11D-A42E-08	127	83	0	0	0
TCGA-XF-A9SP-01A-11D-A391-08	126	72	0	62	0
TCGA-XF-A9ST-01A-11D-A42E-08	147	68	194	43	0
TCGA-XF-A9SU-01A-31D-A391-08	8	0	0	26	6
TCGA-XF-A9SV-01A-21D-A42E-08	13	8	0	39	0
TCGA-XF-A9SW-01A-11D-A42E-08	7	23	0	26	0
TCGA-XF-A9SX-01A-21D-A391-08	10	13	53	18	0
TCGA-XF-A9SY-01A-21D-A42E-08	102	33	195	0	32
TCGA-XF-A9SZ-01A-11D-A391-08	48	44	84	0	0
TCGA-XF-A9T0-01A-11D-A391-08	44	401	202	0	0
TCGA-XF-A9T2-01A-11D-A42E-08	28	19	0	29	0
TCGA-XF-A9T3-01A-11D-A42E-08	26	46	258	36	0
TCGA-XF-A9T4-01A-11D-A391-08	10	0	0	19	0
TCGA-XF-A9T5-01A-11D-A42E-08	401	185	0	0	0
TCGA-XF-A9T6-01A-11D-A42E-08	0	69	126	41	0
TCGA-XF-A9T8-01A-11D-A391-08	438	200	0	0	0
TCGA-XF-AAME-01A-12D-A42E-08	0	0	18	0	0
TCGA-XF-AAMF-01A-21D-A42E-08	24	17	0	23	0
TCGA-XF-AAMG-01A-11D-A42E-08	578	180	0	0	62
TCGA-XF-AAMH-01A-11D-A42E-08	0	0	0	43	0
TCGA-XF-AAMJ-01A-11D-A42E-08	0	0	0	31	0
TCGA-XF-AAML-01A-11D-A42E-08	194	192	0	0	39
TCGA-XF-AAMQ-01A-11D-A42E-08	86	59	0	25	0
TCGA-XF-AAMR-01A-31D-A42E-08	32	33	0	18	0
TCGA-XF-AAMT-01A-11D-A42E-08	18	0	38	21	0
TCGA-XF-AAMW-01A-11D-A42E-08	0	0	23	0	0
TCGA-XF-AAMX-01A-11D-A42E-08	86	24	107	40	22
TCGA-XF-AAMY-01A-11D-A42E-08	39	29	0	36	0
TCGA-XF-AAMZ-01A-11D-A42E-08	104	33	0	48	21
TCGA-XF-AAN0-01A-11D-A42E-08	201	104	0	0	32
TCGA-XF-AAN1-01A-31D-A42E-08	17	7	0	54	0
TCGA-XF-AAN2-01A-11D-A42E-08	256	151	0	0	0
TCGA-XF-AAN3-01A-11D-A42E-08	79	49	0	20	0
TCGA-XF-AAN4-01A-11D-A42E-08	20	0	0	7	0
TCGA-XF-AAN5-01A-11D-A42E-08	191	30	0	41	0
TCGA-XF-AAN7-01A-11D-A42E-08	0	21	57	43	0
TCGA-XF-AAN8-01A-11D-A42E-08	0	0	0	1	0
TCGA-YC-A89H-01A-11D-A364-08	0	1156	240	0	0
TCGA-YC-A8S6-01A-31D-A38G-08	46	21	0	0	18
TCGA-YC-A9TC-01A-22D-A391-08	41	16	0	29	0
TCGA-YF-AA3L-01A-11D-A38G-08	52	28	139	55	0
TCGA-YF-AA3M-01A-11D-A42E-08	23	21	48	48	0
TCGA-ZF-A9R0-01A-11D-A38G-08	105	46	0	23	0
TCGA-ZF-A9R1-01A-11D-A391-08	29	16	0	35	0
TCGA-ZF-A9R2-01A-11D-A391-08	50	13	37	18	0
TCGA-ZF-A9R3-01A-11D-A38G-08	24	15	0	29	0
TCGA-ZF-A9R4-01A-11D-A38G-08	119	88	0	0	0
TCGA-ZF-A9R5-01A-12D-A42E-08	0	0	36	44	0
TCGA-ZF-A9R7-01A-11D-A38G-08	366	185	0	47	0
TCGA-ZF-A9R9-01A-11D-A38G-08	64	49	0	43	14
TCGA-ZF-A9RC-01A-11D-A38G-08	82	521	222	0	0
TCGA-ZF-A9RD-01A-11D-A42E-08	63	48	0	35	0
TCGA-ZF-A9RE-01A-11D-A38G-08	0	0	0	45	8
TCGA-ZF-A9RF-01A-11D-A38G-08	70	42	63	38	0
TCGA-ZF-A9RG-01A-21D-A42E-08	69	132	0	0	0
TCGA-ZF-A9RL-01A-11D-A38G-08	118	26	89	41	0
TCGA-ZF-A9RM-01A-11D-A38G-08	0	6	43	21	0
TCGA-ZF-A9RN-01A-11D-A42E-08	61	14	54	27	16
TCGA-ZF-AA4N-01A-11D-A38G-08	54	46	0	38	0
TCGA-ZF-AA4R-01A-11D-A38G-08	16	15	0	17	0
TCGA-ZF-AA4T-01A-11D-A38G-08	0	10	38	36	0
TCGA-ZF-AA4U-01A-11D-A38G-08	0	7	0	53	0
TCGA-ZF-AA4V-01A-11D-A38G-08	135	224	242	0	0
