Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E
TCGA-ZF-AA4T-01A-11D-A38G-08	5	15	53	47	0
TCGA-ZF-AA4U-01A-11D-A38G-08	3	5	29	44	0
TCGA-ZF-AA4V-01A-11D-A38G-08	200	363	273	32	9
TCGA-ZF-AA4W-01A-12D-A38G-08	169	22	150	208	38
TCGA-ZF-AA4X-01A-11D-A38G-08	400	353	10	0	21
TCGA-ZF-AA51-01A-21D-A391-08	550	160	84	31	0
TCGA-ZF-AA52-01A-12D-A391-08	40	56	14	22	20
TCGA-ZF-AA53-01A-11D-A391-08	151	44	0	13	0
TCGA-ZF-AA54-01A-11D-A391-08	118	37	34	22	0
TCGA-ZF-AA56-01A-31D-A391-08	61	14	10	31	4
TCGA-ZF-AA58-01A-12D-A42E-08	102	43	110	16	0
TCGA-ZF-AA5H-01A-11D-A391-08	14	20	10	34	0
TCGA-ZF-AA5N-01A-11D-A42E-08	11	2	22	23	3
TCGA-ZF-AA5P-01A-11D-A391-08	23	0	8	13	8
