Samples	SBS96A	SBS96B	SBS96C
TCGA-BH-A0B4-01A-11W-A019-09	53	16	4
TCGA-BH-A0B5-01A-11D-A12Q-09	12	45	3
TCGA-BH-A0B6-01A-11D-A19Y-09	17	903	28
TCGA-BH-A0B7-01A-12D-A10Y-09	18	6	7
TCGA-BH-A0B8-01A-21W-A071-09	62	18	4
TCGA-BH-A0B9-01A-11W-A071-09	26	9	3
TCGA-BH-A0BA-01A-11W-A071-09	35	15	4
TCGA-BH-A0BC-01A-22D-A099-09	21	9	3
TCGA-BH-A0BD-01A-11W-A050-09	19	4	0
TCGA-BH-A0BF-01A-21D-A12Q-09	22	3	3
TCGA-BH-A0BG-01A-11D-A10Y-09	25	6	0
TCGA-BH-A0BJ-01A-11W-A071-09	26	6	2
TCGA-BH-A0BL-01A-11D-A10Y-09	45	6	8
TCGA-BH-A0BM-01A-11W-A071-09	38	13	0
TCGA-BH-A0BO-01A-23D-A12B-09	22	3	1
TCGA-BH-A0BP-01A-11D-A10Y-09	76	46	19
TCGA-BH-A0BQ-01A-21D-A10Y-09	20	2	3
TCGA-BH-A0BR-01A-21W-A12T-09	28	19	9
TCGA-BH-A0BS-01A-11D-A12Q-09	11	2	0
TCGA-BH-A0BT-01A-11D-A12Q-09	27	3	6
TCGA-BH-A0BV-01A-11W-A019-09	23	7	1
TCGA-BH-A0BW-01A-11D-A10Y-09	66	10	6
TCGA-BH-A0BZ-01A-31D-A12Q-09	157	42	15
TCGA-BH-A0C0-01A-21W-A071-09	74	14	10
TCGA-BH-A0C1-01B-11D-A12B-09	34	4	2
TCGA-BH-A0C3-01A-21D-A12Q-09	13	0	2
TCGA-BH-A0C7-01B-11D-A10Y-09	49	1	5
TCGA-BH-A0DD-01A-31D-A12Q-09	19	0	1
TCGA-BH-A0DE-01A-11D-A10Y-09	23	3	0
TCGA-BH-A0DG-01A-21D-A12Q-09	10	8	8
TCGA-BH-A0DH-01A-11D-A099-09	29	11	3
TCGA-BH-A0DI-01A-21D-A12Q-09	25	15	0
TCGA-BH-A0DK-01A-21W-A071-09	67	13	5
TCGA-BH-A0DL-01A-11D-A10Y-09	38	9	4
TCGA-BH-A0DO-01B-11D-A12B-09	16	7	3
TCGA-BH-A0DP-01A-21W-A071-09	27	10	7
TCGA-BH-A0DQ-01A-11D-A099-09	29	2	1
TCGA-BH-A0DS-01A-11W-A071-09	52	7	7
TCGA-BH-A0DT-01A-21D-A12B-09	10	3	0
TCGA-BH-A0DV-01A-21D-A12Q-09	5	5	0
TCGA-BH-A0DX-01A-11D-A10Y-09	30	29	5
TCGA-BH-A0DZ-01A-11W-A019-09	10	289	19
TCGA-BH-A0E0-01A-11W-A071-09	35	1	3
TCGA-BH-A0E1-01A-11W-A071-09	23	9	3
TCGA-BH-A0E2-01A-11W-A071-09	44	4	4
TCGA-BH-A0E7-01A-11W-A050-09	35	1	2
TCGA-BH-A0E9-01B-11D-A10Y-09	21	2	2
TCGA-BH-A0EA-01A-11D-A10Y-09	16	4	3
TCGA-BH-A0EB-01A-11W-A050-09	45	7	1
TCGA-BH-A0EE-01A-11W-A050-09	63	53	30
TCGA-BH-A0EI-01A-11D-A10Y-09	17	0	0
TCGA-BH-A0GY-01A-11W-A071-09	48	4	4
TCGA-BH-A0GZ-01A-11W-A071-09	22	7	3
TCGA-BH-A0H0-01A-11W-A071-09	20	5	2
TCGA-BH-A0H3-01A-11D-A12Q-09	13	0	0
TCGA-BH-A0H5-01A-21D-A10Y-09	6	106	20
TCGA-BH-A0H6-01A-21W-A071-09	23	1	2
TCGA-BH-A0H7-01A-13W-A071-09	55	15	9
TCGA-BH-A0H9-01A-11W-A071-09	33	11	5
TCGA-BH-A0HA-01A-11D-A12Q-09	261	19	19
TCGA-BH-A0HB-01A-11W-A071-09	27	5	8
TCGA-BH-A0HF-01A-11W-A071-09	990	263	52
TCGA-BH-A0HI-01A-11D-A099-09	20	4	4
TCGA-BH-A0HK-01A-11W-A071-09	60	63	5
TCGA-BH-A0HL-01A-11W-A050-09	30	5	5
TCGA-BH-A0HN-01A-11D-A099-09	17	2	3
TCGA-BH-A0HO-01A-11W-A050-09	15	1	6
TCGA-BH-A0HP-01A-12D-A099-09	24	227	25
TCGA-BH-A0HQ-01A-11W-A050-09	32	9	4
TCGA-BH-A0HU-01A-11W-A050-09	28	4	4
TCGA-BH-A0HW-01A-11W-A050-09	27	1	3
TCGA-BH-A0HX-01A-21W-A071-09	57	22	5
TCGA-BH-A0HY-01A-11W-A071-09	45	7	12
TCGA-BH-A0RX-01A-21D-A099-09	30	2	6
TCGA-BH-A0W3-01A-11D-A10G-09	18	3	1
TCGA-BH-A0W4-01A-11D-A10G-09	17	6	8
TCGA-BH-A0W5-01A-11D-A10G-09	15	0	5
TCGA-BH-A0W7-01A-11D-A10Y-09	3	202	9
TCGA-BH-A0WA-01A-11D-A10G-09	71	23	2
TCGA-BH-A18F-01A-11D-A12B-09	29	12	9
TCGA-BH-A18G-01A-11D-A12B-09	1120	0	84
TCGA-BH-A18H-01A-11D-A12B-09	29	11	3
TCGA-BH-A18I-01A-11D-A12B-09	16	3	4
TCGA-BH-A18J-01A-11D-A12B-09	17	65	3
TCGA-BH-A18K-01A-11D-A12B-09	21	25	3
TCGA-BH-A18L-01A-32D-A12B-09	38	2	8
TCGA-BH-A18M-01A-11D-A12B-09	12	2	1
TCGA-BH-A18N-01A-11D-A12B-09	33	0	1
TCGA-BH-A18P-01A-11D-A12B-09	27	267	23
TCGA-BH-A18Q-01A-12D-A12B-09	65	14	0
TCGA-BH-A18R-01A-11D-A12B-09	22	7	2
TCGA-BH-A18S-01A-11D-A12B-09	23	2	4
TCGA-BH-A18T-01A-11D-A12B-09	53	22	5
TCGA-BH-A18U-01A-21D-A12B-09	61	65	5
TCGA-BH-A18V-01A-11D-A12B-09	68	109	10
TCGA-BH-A1EN-01A-11D-A17G-09	52	5	7
TCGA-BH-A1EO-01A-11D-A135-09	30	2	5
TCGA-BH-A1ES-01A-11D-A135-09	7	2	5
TCGA-BH-A1ET-01A-11D-A135-09	17	1	4
TCGA-BH-A1EU-01A-11D-A135-09	13	2	2
TCGA-BH-A1EV-01A-11D-A135-09	30	39	22
TCGA-BH-A1EW-01A-11D-A135-09	6	3	2
TCGA-BH-A1EX-01A-11D-A13L-09	12	0	4
TCGA-BH-A1EY-01A-11D-A13L-09	29	11	7
TCGA-BH-A1F0-01A-11D-A135-09	54	12	9
TCGA-BH-A1F2-01A-31D-A13L-09	42	8	3
TCGA-BH-A1F5-01A-12D-A13L-09	25	5	4
TCGA-BH-A1F6-01A-11D-A13L-09	35	4	0
TCGA-BH-A1F8-01A-11D-A13L-09	35	106	14
TCGA-BH-A1FC-01A-11D-A13L-09	60	24	8
TCGA-BH-A1FD-01A-11W-A14Q-09	36	1	2
TCGA-BH-A1FE-01A-11D-A13L-09	9	6	5
TCGA-BH-A1FG-01A-11D-A13L-09	13	1	2
TCGA-BH-A1FH-01A-12D-A13L-09	20	1	0
TCGA-BH-A1FJ-01A-11D-A13L-09	29	1	2
TCGA-BH-A1FL-01A-11D-A13L-09	15	4	2
TCGA-BH-A1FM-01A-11D-A13L-09	31	15	6
TCGA-BH-A1FN-01A-11D-A13L-09	52	70	0
TCGA-BH-A1FR-01A-11D-A13L-09	12	1	1
TCGA-BH-A1FU-01A-11D-A14G-09	62	20	13
TCGA-BH-A201-01A-11D-A14K-09	15	2	4
TCGA-BH-A202-01A-11D-A14K-09	22	2	4
TCGA-BH-A203-01A-12D-A167-09	51	12	9
TCGA-BH-A204-01A-11D-A159-09	25	1	8
TCGA-BH-A208-01A-11D-A159-09	34	33	4
TCGA-BH-A209-01A-11D-A17G-09	17	79	9
TCGA-BH-A28Q-01A-11D-A16D-09	22	1	1
TCGA-BH-A2L8-01A-11D-A18P-09	13	459	0
TCGA-BH-A42U-01A-12D-A243-09	8	12	3
TCGA-BH-A42V-01A-11D-A243-09	15	25	2
TCGA-BH-A5IZ-01A-11D-A27P-09	63	13	1
TCGA-BH-A5J0-01A-11D-A27P-09	29	38	7
TCGA-BH-A6R8-01A-21D-A33E-09	25	4	6
TCGA-BH-A6R9-01A-21D-A32I-09	12	0	4
TCGA-BH-A8FY-01A-11D-A36J-09	42	7	0
TCGA-BH-A8FZ-01A-11D-A351-09	48	10	7
TCGA-BH-A8G0-01A-11D-A351-09	14	0	2
TCGA-BH-AB28-01A-31D-A41F-09	28	4	1
TCGA-C8-A12K-01A-21D-A10Y-09	82	57	2
TCGA-C8-A12L-01A-11D-A10Y-09	59	6	4
TCGA-C8-A12M-01A-11D-A135-09	48	0	14
TCGA-C8-A12N-01A-11D-A10Y-09	19	3	2
TCGA-C8-A12O-01A-11D-A10Y-09	25	2	6
TCGA-C8-A12P-01A-11D-A10Y-09	62	93	11
TCGA-C8-A12Q-01A-11D-A10Y-09	25	65	15
TCGA-C8-A12T-01A-11D-A10Y-09	34	128	4
TCGA-C8-A12U-01A-11D-A10Y-09	40	5	1
TCGA-C8-A12V-01A-11D-A10Y-09	37	4	5
TCGA-C8-A12W-01A-11D-A10Y-09	42	2	12
TCGA-C8-A12X-01A-11D-A10Y-09	44	1	5
TCGA-C8-A12Y-01A-11D-A12B-09	35	4	4
TCGA-C8-A12Z-01A-11D-A10Y-09	25	19	0
TCGA-C8-A130-01A-31D-A10Y-09	33	4	3
TCGA-C8-A131-01A-11D-A10Y-09	32	7	12
TCGA-C8-A132-01A-31D-A10Y-09	38	32	0
TCGA-C8-A133-01A-32D-A12B-09	20	3	4
TCGA-C8-A134-01A-11D-A10Y-09	75	7	10
TCGA-C8-A135-01A-11D-A10Y-09	47	5	8
TCGA-C8-A137-01A-11D-A10Y-09	21	10	9
TCGA-C8-A138-01A-11D-A10Y-09	38	1	8
TCGA-C8-A1HE-01A-11D-A188-09	25	26	1
TCGA-C8-A1HF-01A-11D-A135-09	18	12	4
TCGA-C8-A1HG-01A-11D-A135-09	36	8	1
TCGA-C8-A1HI-01A-11D-A135-09	40	8	3
TCGA-C8-A1HJ-01A-11D-A13L-09	79	13	7
TCGA-C8-A1HK-01A-21D-A13L-09	25	20	10
TCGA-C8-A1HL-01A-11D-A135-09	24	0	2
TCGA-C8-A1HM-01A-12D-A135-09	54	295	3
TCGA-C8-A1HN-01A-11D-A135-09	42	1	3
TCGA-C8-A1HO-01A-11D-A13L-09	25	4	1
TCGA-C8-A26V-01A-11D-A16D-09	33	38	5
TCGA-C8-A26W-01A-11D-A16D-09	11	27	8
TCGA-C8-A26X-01A-31D-A16D-09	48	6	9
TCGA-C8-A26Y-01A-11D-A16D-09	58	616	24
TCGA-C8-A26Z-01A-11D-A16D-09	40	1	5
TCGA-C8-A273-01A-11D-A16D-09	10	0	4
TCGA-C8-A274-01A-11D-A16D-09	38	148	7
TCGA-C8-A275-01A-21D-A16D-09	32	75	3
TCGA-C8-A278-01A-11D-A167-09	25	10	5
TCGA-C8-A27A-01A-11D-A167-09	19	7	5
TCGA-C8-A27B-01A-11D-A167-09	46	88	2
TCGA-C8-A3M7-01A-12D-A21Q-09	38	100	16
TCGA-C8-A3M8-01A-11D-A20S-09	33	5	1
TCGA-C8-A8HP-01A-11D-A36J-09	27	154	16
TCGA-C8-A8HQ-01A-11D-A36J-09	22	211	33
TCGA-C8-A8HR-01A-11D-A36J-09	39	9	1
TCGA-C8-A9FZ-01A-11D-A41F-09	21	1	1
TCGA-D8-A13Y-01A-11D-A10Y-09	42	21	4
TCGA-D8-A13Z-01A-11D-A10Y-09	67	10	10
TCGA-D8-A140-01A-11D-A10Y-09	63	22	9
TCGA-D8-A141-01A-11D-A10Y-09	8	0	0
TCGA-D8-A142-01A-11D-A10Y-09	109	13	8
TCGA-D8-A143-01A-11D-A10Y-09	41	5	0
TCGA-D8-A145-01A-11D-A10Y-09	33	3	1
TCGA-D8-A146-01A-31D-A10Y-09	25	5	8
TCGA-D8-A147-01A-11D-A10Y-09	85	69	2
TCGA-D8-A1J8-01A-11D-A13L-09	289	404	62
TCGA-D8-A1J9-01A-11D-A13L-09	4	170	25
TCGA-D8-A1JA-01A-11D-A13L-09	0	906	27
TCGA-D8-A1JB-01A-11D-A13L-09	29	9	2
TCGA-D8-A1JC-01A-11D-A13L-09	30	52	13
TCGA-D8-A1JD-01A-11D-A13L-09	59	26	7
TCGA-D8-A1JE-01A-11D-A13L-09	29	3	1
TCGA-D8-A1JF-01A-11D-A13L-09	34	4	5
TCGA-D8-A1JG-01B-11D-A13L-09	67	10	58
TCGA-D8-A1JH-01A-11D-A188-09	18	4	2
TCGA-D8-A1JI-01A-11D-A13L-09	27	1	2
TCGA-D8-A1JJ-01A-31D-A14K-09	30	35	6
TCGA-D8-A1JK-01A-11D-A13L-09	128	40	19
TCGA-D8-A1JL-01A-11D-A13L-09	80	18	16
TCGA-D8-A1JM-01A-11D-A13L-09	36	4	5
TCGA-D8-A1JN-01A-11D-A13L-09	20	109	30
TCGA-D8-A1JP-01A-11D-A13L-09	80	23	4
TCGA-D8-A1JS-01A-11D-A13L-09	15	2	1
TCGA-D8-A1JT-01A-31D-A13L-09	34	1	2
TCGA-D8-A1JU-01A-11D-A13L-09	12	2	2
TCGA-D8-A1X5-01A-11D-A14G-09	33	4	9
TCGA-D8-A1X6-01A-11D-A14K-09	27	3	3
TCGA-D8-A1X7-01A-11D-A14K-09	20	3	2
TCGA-D8-A1X8-01A-11D-A14K-09	39	5	4
TCGA-D8-A1X9-01A-12D-A159-09	73	10	5
TCGA-D8-A1XA-01A-11D-A14G-09	22	2	0
TCGA-D8-A1XB-01A-11D-A14G-09	27	5	3
TCGA-D8-A1XC-01A-11D-A14G-09	26	3	3
TCGA-D8-A1XF-01A-11D-A14G-09	32	3	12
TCGA-D8-A1XG-01A-11D-A14G-09	23	0	4
TCGA-D8-A1XJ-01A-11D-A14K-09	51	26	12
TCGA-D8-A1XK-01A-21D-A14K-09	979	0	38
TCGA-D8-A1XL-01A-11D-A14K-09	66	12	8
TCGA-D8-A1XM-01A-21D-A14K-09	20	20	16
TCGA-D8-A1XO-01A-11D-A14K-09	14	6	0
TCGA-D8-A1XQ-01A-11D-A14K-09	716	36	40
TCGA-D8-A1XR-01A-11D-A14K-09	22	2	2
TCGA-D8-A1XS-01A-11D-A14K-09	12	6	7
TCGA-D8-A1XT-01A-11D-A14K-09	27	6	3
TCGA-D8-A1XU-01A-11D-A14K-09	15	10	1
TCGA-D8-A1XV-01A-11D-A14K-09	27	4	1
TCGA-D8-A1XW-01A-11D-A14K-09	69	21	5
TCGA-D8-A1XY-01A-11D-A14K-09	38	6	4
TCGA-D8-A1XZ-01A-11D-A14K-09	61	7	8
TCGA-D8-A1Y0-01A-11D-A14K-09	41	15	5
TCGA-D8-A1Y1-01A-21D-A14K-09	171	9	14
TCGA-D8-A1Y2-01A-11D-A159-09	12	6	1
TCGA-D8-A1Y3-01A-11D-A159-09	45	2	7
TCGA-D8-A27E-01A-11D-A16D-09	6	2	3
TCGA-D8-A27F-01A-11D-A16D-09	50	10	3
TCGA-D8-A27G-01A-11D-A16D-09	0	847	48
TCGA-D8-A27I-01A-11D-A16D-09	21	6	4
TCGA-D8-A27K-01A-11D-A16D-09	18	1	2
TCGA-D8-A27L-01A-11D-A16D-09	20	15	3
TCGA-D8-A27M-01A-11D-A16D-09	40	12	11
TCGA-D8-A27N-01A-11D-A16D-09	40	4	3
TCGA-D8-A27P-01A-11D-A16D-09	22	3	2
TCGA-D8-A27R-01A-11D-A16D-09	21	3	6
TCGA-D8-A27T-01A-11D-A16D-09	16	3	1
TCGA-D8-A27V-01A-12D-A17D-09	18	171	14
TCGA-D8-A27W-01A-11D-A16D-09	34	4	4
TCGA-D8-A3Z6-01A-11D-A23C-09	21	2	2
TCGA-D8-A4Z1-01A-21D-A25Q-09	10	43	5
TCGA-D8-A73U-01A-11D-A33E-09	23	119	11
TCGA-D8-A73W-01A-22D-A351-09	36	2	2
TCGA-D8-A73X-01A-11D-A32I-09	30	4	4
TCGA-E2-A10A-01A-21D-A10Y-09	16	4	0
TCGA-E2-A10C-01A-21D-A10M-09	0	344	26
TCGA-E2-A14N-01A-31D-A135-09	50	18	10
TCGA-E2-A14O-01A-31D-A10Y-09	20	1	7
TCGA-E2-A14P-01A-31D-A12B-09	54	21	16
TCGA-E2-A14Q-01A-11D-A12B-09	25	6	2
TCGA-E2-A14R-01A-11D-A10Y-09	80	23	9
TCGA-E2-A14T-01A-11D-A10Y-09	28	4	4
TCGA-E2-A14V-01A-11D-A12B-09	57	34	13
TCGA-E2-A14W-01A-11D-A12B-09	55	16	7
TCGA-E2-A14X-01A-11D-A10Y-09	25	4	6
TCGA-E2-A14Y-01A-21D-A12B-09	17	18	0
TCGA-E2-A14Z-01A-11D-A10Y-09	36	22	12
TCGA-E2-A150-01A-11D-A12B-09	52	4	12
TCGA-E2-A152-01A-11D-A12B-09	21	98	14
TCGA-E2-A153-01A-12D-A12B-09	17	3	2
TCGA-E2-A154-01A-11D-A10Y-09	31	2	9
TCGA-E2-A155-01A-11D-A12B-09	51	13	6
TCGA-E2-A156-01A-11D-A12B-09	15	5	1
TCGA-E2-A158-01A-11D-A12B-09	65	6	6
TCGA-E2-A159-01A-11D-A10Y-09	33	108	0
TCGA-E2-A15A-01A-11D-A12B-09	48	3	2
TCGA-E2-A15C-01A-31D-A12B-09	32	1	3
TCGA-E2-A15D-01A-11D-A10Y-09	21	0	3
TCGA-E2-A15E-01A-11D-A12B-09	31	4	2
TCGA-E2-A15G-01A-11D-A12B-09	42	9	6
TCGA-E2-A15H-01A-11D-A12B-09	30	0	1
TCGA-E2-A15I-01A-21D-A135-09	23	5	3
TCGA-E2-A15J-01A-11D-A12Q-09	21	1	0
TCGA-E2-A15K-01A-11D-A12Q-09	38	4	5
TCGA-E2-A15L-01A-11D-A12B-09	24	2	3
TCGA-E2-A15M-01A-11D-A12B-09	72	28	7
TCGA-E2-A15O-01A-11D-A10Y-09	28	1	3
TCGA-E2-A15P-01A-11D-A10Y-09	17	2	2
TCGA-E2-A15R-01A-11D-A10Y-09	31	3	4
TCGA-E2-A15S-01A-11D-A10Y-09	40	9	1
TCGA-E2-A15T-01A-11D-A10Y-09	32	2	2
TCGA-E2-A1AZ-01A-11D-A12Q-09	17	20	17
TCGA-E2-A1B0-01A-11D-A12Q-09	36	7	6
TCGA-E2-A1B1-01A-21D-A12Q-09	29	23	2
TCGA-E2-A1B4-01A-11D-A12Q-09	21	9	6
TCGA-E2-A1B5-01A-21D-A12Q-09	14	13	4
TCGA-E2-A1B6-01A-31D-A12Q-09	39	3	0
TCGA-E2-A1BC-01A-11D-A14G-09	33	3	0
TCGA-E2-A1BD-01A-11D-A12Q-09	32	0	5
TCGA-E2-A1IE-01A-11D-A188-09	27	0	2
TCGA-E2-A1IF-01A-11D-A142-09	15	0	2
TCGA-E2-A1IG-01A-11D-A142-09	34	2	6
TCGA-E2-A1IH-01A-11D-A188-09	27	32	5
TCGA-E2-A1II-01A-11D-A142-09	25	2	2
TCGA-E2-A1IJ-01A-11D-A142-09	9	3	1
TCGA-E2-A1IK-01A-11D-A17G-09	7	1	4
TCGA-E2-A1IL-01A-11D-A14G-09	25	0	5
TCGA-E2-A1IN-01A-11D-A13L-09	37	148	0
TCGA-E2-A1IO-01A-11D-A142-09	9	1	1
TCGA-E2-A1IU-01A-11D-A14G-09	10	10	8
TCGA-E2-A1L6-01A-11D-A13L-09	12	2	8
TCGA-E2-A1L7-01A-11D-A142-09	50	4	7
TCGA-E2-A1L8-01A-11D-A13L-09	24	6	0
TCGA-E2-A1L9-01A-11D-A13L-09	22	2	3
TCGA-E2-A1LA-01A-11D-A142-09	65	15	5
TCGA-E2-A1LB-01A-11D-A142-09	22	25	5
TCGA-E2-A1LG-01A-21D-A14K-09	19	141	7
TCGA-E2-A1LH-01A-11D-A14G-09	108	66	9
TCGA-E2-A1LI-01A-12D-A159-09	6	13	1
TCGA-E2-A1LK-01A-21D-A14G-09	32	2	7
TCGA-E2-A1LL-01A-11D-A142-09	53	9	4
TCGA-E2-A1LS-01A-12D-A159-09	52	4	6
TCGA-E2-A2P6-01A-11D-A19Y-09	36	97	10
TCGA-E2-A56Z-01A-12D-A29N-09	34	0	4
TCGA-E2-A570-01A-11D-A29N-09	20	1	0
TCGA-E2-A572-01A-13D-A31U-09	18	2	0
TCGA-E2-A573-01A-11D-A29N-09	44	7	3
TCGA-E2-A574-01A-11D-A29N-09	50	58	13
TCGA-E2-A576-01A-11D-A31U-09	44	1	8
TCGA-E2-A9RU-01A-11D-A41F-09	51	16	11
TCGA-E9-A1N3-01A-12D-A159-09	18	5	3
TCGA-E9-A1N4-01A-11D-A14K-09	17	9	4
TCGA-E9-A1N5-01A-11D-A14G-09	21	18	3
TCGA-E9-A1N8-01A-11D-A142-09	14	5	9
TCGA-E9-A1N9-01A-11D-A14G-09	44	7	8
TCGA-E9-A1NA-01A-11D-A142-09	61	26	14
TCGA-E9-A1NC-01A-12W-A16L-09	147	33	1
TCGA-E9-A1ND-01A-11D-A142-09	76	22	2
TCGA-E9-A1NE-01A-21D-A14K-09	39	5	4
TCGA-E9-A1NF-01A-11D-A14G-09	30	18	8
TCGA-E9-A1NG-01A-21D-A14K-09	16	2	2
TCGA-E9-A1NH-01A-11D-A14G-09	21	3	3
TCGA-E9-A1NI-01A-11W-A16H-09	119	4	2
TCGA-E9-A1QZ-01A-21D-A167-09	17	0	0
TCGA-E9-A1R0-01A-22D-A16D-09	22	8	2
TCGA-E9-A1R2-01A-11D-A14G-09	32	12	3
TCGA-E9-A1R3-01A-31D-A14K-09	11	5	4
TCGA-E9-A1R4-01A-21D-A14G-09	46	66	8
TCGA-E9-A1R5-01A-11D-A14K-09	28	5	5
TCGA-E9-A1R6-01A-11D-A14G-09	26	1	10
TCGA-E9-A1R7-01A-11D-A14K-09	36	11	1
TCGA-E9-A1RA-01A-11D-A14G-09	17	5	1
TCGA-E9-A1RB-01A-11D-A17G-09	29	0	2
TCGA-E9-A1RC-01A-11D-A159-09	40	2	3
TCGA-E9-A1RD-01A-11D-A159-09	13	7	1
TCGA-E9-A1RE-01A-11D-A159-09	41	3	3
TCGA-E9-A1RF-01A-11D-A159-09	107	24	9
TCGA-E9-A1RG-01A-11D-A14G-09	25	6	3
TCGA-E9-A1RH-01A-21D-A167-09	69	16	11
TCGA-E9-A1RI-01A-11D-A167-09	8	5	2
TCGA-E9-A226-01A-21D-A159-09	21	25	8
TCGA-E9-A227-01A-11D-A159-09	11	4	0
TCGA-E9-A228-01A-31D-A159-09	34	10	0
TCGA-E9-A229-01A-31D-A17G-09	16	2	3
TCGA-E9-A22A-01A-11D-A159-09	17	13	1
TCGA-E9-A22B-01A-11D-A159-09	38	14	7
TCGA-E9-A22D-01A-11D-A159-09	19	1	8
TCGA-E9-A22E-01A-11D-A159-09	74	45	6
TCGA-E9-A22G-01A-11D-A159-09	78	16	0
TCGA-E9-A22H-01A-11D-A159-09	14	2	3
TCGA-E9-A243-01A-21D-A167-09	47	21	5
TCGA-E9-A244-01A-11D-A167-09	90	11	2
TCGA-E9-A245-01A-22D-A16D-09	20	4	4
TCGA-E9-A247-01A-11D-A167-09	42	4	5
TCGA-E9-A248-01A-11D-A167-09	16	1	1
TCGA-E9-A249-01A-11D-A167-09	15	1	1
TCGA-E9-A24A-01A-11D-A167-09	15	0	7
TCGA-E9-A295-01A-11D-A16D-09	63	6	11
TCGA-E9-A2JS-01A-11D-A17W-09	56	2	10
TCGA-E9-A2JT-01A-22D-A18P-09	2	16	3
TCGA-E9-A3HO-01A-11D-A20S-09	40	14	1
TCGA-E9-A3QA-01A-61D-A228-09	26	32	0
TCGA-E9-A3X8-01A-31D-A22X-09	26	9	0
TCGA-E9-A54Y-01A-11D-A25Q-09	29	11	6
TCGA-E9-A5FK-01A-11D-A27P-09	23	2	1
TCGA-E9-A5FL-01A-11D-A27P-09	67	22	8
TCGA-E9-A5UO-01A-11D-A28B-09	27	0	0
TCGA-E9-A6HE-01A-11D-A31U-09	17	0	1
TCGA-EW-A1IW-01A-11D-A13L-09	43	56	2
TCGA-EW-A1IX-01A-12D-A142-09	11	25	2
TCGA-EW-A1IY-01A-11D-A188-09	12	13	11
TCGA-EW-A1IZ-01A-11D-A188-09	322	7	35
TCGA-EW-A1J1-01A-11D-A188-09	18	0	4
TCGA-EW-A1J2-01A-21D-A13L-09	24	1	6
TCGA-EW-A1J3-01A-11D-A13L-09	19	4	2
TCGA-EW-A1J5-01A-11D-A13L-09	0	410	13
TCGA-EW-A1J6-01A-11D-A188-09	35	4	1
TCGA-EW-A1OV-01A-11D-A142-09	13	86	7
TCGA-EW-A1OX-01A-11D-A142-09	19	8	2
TCGA-EW-A1OY-01A-11D-A142-09	49	6	7
TCGA-EW-A1OZ-01A-11D-A142-09	46	12	5
TCGA-EW-A1P0-01A-11D-A142-09	20	2	0
TCGA-EW-A1P1-01A-31D-A14G-09	21	1	2
TCGA-EW-A1P3-01A-11D-A142-09	21	3	0
TCGA-EW-A1P4-01A-21D-A142-09	51	11	3
TCGA-EW-A1P5-01A-11D-A142-09	21	0	1
TCGA-EW-A1P6-01A-11D-A142-09	19	1	3
TCGA-EW-A1P7-01A-21D-A142-09	18	0	0
TCGA-EW-A1P8-01A-11D-A142-09	27	9	3
TCGA-EW-A1PA-01A-11D-A142-09	27	10	7
TCGA-EW-A1PB-01A-11D-A142-09	47	89	1
TCGA-EW-A1PD-01A-11D-A142-09	48	29	2
TCGA-EW-A1PE-01A-11D-A142-09	23	8	4
TCGA-EW-A1PG-01A-11D-A142-09	11	1	2
TCGA-EW-A1PH-01A-11D-A14K-09	35	6	4
TCGA-EW-A2FR-01A-11D-A21Q-09	30	13	0
TCGA-EW-A2FS-01A-11D-A17D-09	32	4	0
TCGA-EW-A2FV-01A-11D-A17D-09	21	2	7
TCGA-EW-A2FW-01A-11D-A17D-09	17	2	1
TCGA-EW-A423-01A-11D-A243-09	43	13	6
TCGA-EW-A6S9-01A-22D-A33E-09	18	1	4
TCGA-EW-A6SA-01A-21D-A32I-09	63	12	13
TCGA-EW-A6SB-01A-12D-A32I-09	49	5	5
TCGA-EW-A6SC-01A-12D-A32I-09	17	5	0
TCGA-EW-A6SD-01A-12D-A33E-09	24	24	5
TCGA-GI-A2C8-01A-11D-A16D-09	95	21	6
TCGA-GM-A2D9-01A-11D-A18P-09	33	421	25
TCGA-GM-A2DA-01A-11D-A18P-09	21	6	8
TCGA-GM-A2DB-01A-31D-A19Y-09	79	15	15
TCGA-GM-A2DC-01A-11D-A18P-09	22	0	1
TCGA-GM-A2DD-01A-11D-A17W-09	48	6	5
TCGA-GM-A2DF-01A-11D-A17W-09	33	7	3
TCGA-GM-A2DH-01A-11D-A17W-09	63	112	8
TCGA-GM-A2DI-01A-31D-A18P-09	10	45	6
TCGA-GM-A2DK-01A-21D-A17W-09	21	3	4
TCGA-GM-A2DL-01A-11D-A18P-09	25	13	8
TCGA-GM-A2DM-01A-11D-A17W-09	11	3	6
TCGA-GM-A2DN-01A-11D-A17W-09	14	4	0
TCGA-GM-A2DO-01A-11D-A19Y-09	6	171	16
TCGA-GM-A3NW-01A-21D-A228-09	27	34	6
TCGA-GM-A3XL-01A-11D-A22X-09	69	43	0
TCGA-GM-A4E0-01A-12D-A25Q-09	26	0	7
TCGA-GM-A5PV-01A-11D-A28B-09	15	10	3
TCGA-GM-A5PX-01A-12D-A28B-09	23	6	3
TCGA-HN-A2NL-01A-11D-A18P-09	63	7	7
TCGA-HN-A2OB-01A-21D-A27P-09	13	3	1
TCGA-JL-A3YX-01A-11D-A22X-09	22	11	1
TCGA-LD-A66U-01A-11D-A31U-09	23	1	3
TCGA-LD-A74U-01A-13D-A33E-09	36	212	21
