Samples	SBS96A	SBS96B	SBS96C	SBS96D
TCGA-A2-A0D1-01A-11W-A050-09	23	33	43	8
TCGA-A2-A0D2-01A-21W-A050-09	15	17	65	1
TCGA-A2-A0D3-01A-11D-A10Y-09	1	23	0	3
TCGA-A2-A0D4-01A-11W-A019-09	5	15	19	4
TCGA-A2-A0EM-01A-11W-A050-09	3	17	22	3
TCGA-A2-A0EN-01A-13D-A099-09	2	16	12	6
TCGA-A2-A0EO-01A-11W-A050-09	6	20	22	1
TCGA-A2-A0EP-01A-52D-A22X-09	7	6	4	0
TCGA-A2-A0EQ-01A-11W-A050-09	194	36	51	0
TCGA-A2-A0ER-01A-21W-A050-09	3	21	19	2
TCGA-A2-A0ES-01A-11D-A10Y-09	1	8	5	0
TCGA-A2-A0ET-01A-31D-A045-09	5	31	13	9
TCGA-A2-A0EU-01A-22W-A071-09	5	35	0	5
TCGA-A2-A0EV-01A-11W-A050-09	10	25	28	14
TCGA-A2-A0EW-01A-21D-A10Y-09	2	11	4	3
TCGA-A2-A0EX-01A-21W-A050-09	4	11	20	0
TCGA-A2-A0EY-01A-11W-A050-09	193	51	7	39
TCGA-A2-A0ST-01A-12D-A099-09	5	9	7	1
TCGA-A2-A0SU-01A-11D-A099-09	2	18	13	0
TCGA-A2-A0SV-01A-11D-A099-09	0	27	8	4
TCGA-A2-A0SW-01A-11D-A099-09	18	24	13	4
TCGA-A2-A0SX-01A-12D-A099-09	10	19	9	2
TCGA-A2-A0SY-01A-31D-A099-09	109	18	10	14
TCGA-A2-A0T0-01A-22D-A099-09	23	34	118	12
TCGA-A2-A0T1-01A-21D-A099-09	0	16	8	5
TCGA-A2-A0T2-01A-11W-A097-09	4	18	14	0
TCGA-A2-A0T3-01A-21D-A10Y-09	2	18	16	3
TCGA-A2-A0T4-01A-31D-A099-09	3	22	9	0
TCGA-A2-A0T5-01A-21D-A099-09	1	11	3	1
TCGA-A2-A0T6-01A-11D-A099-09	3	21	0	2
TCGA-A2-A0T7-01A-21D-A099-09	2	18	0	2
TCGA-A2-A0YC-01A-11D-A117-09	6	12	9	1
TCGA-A2-A0YD-01A-11D-A10G-09	44	16	10	20
TCGA-A2-A0YE-01A-11D-A10G-09	7	20	8	4
TCGA-A2-A0YF-01A-21D-A10G-09	1	12	14	7
TCGA-A2-A0YG-01A-21D-A10G-09	6	34	25	5
TCGA-A2-A0YH-01A-11D-A10G-09	41	24	29	7
TCGA-A2-A0YI-01A-31D-A10M-09	1	2	10	1
TCGA-A2-A0YJ-01A-11D-A10G-09	4	36	35	8
TCGA-A2-A0YK-01A-22D-A117-09	405	0	14	13
TCGA-A2-A0YL-01A-21D-A10G-09	25	12	9	0
TCGA-A2-A0YM-01A-11D-A10G-09	26	42	13	8
TCGA-A2-A0YT-01A-11D-A10G-09	7	37	9	14
TCGA-A2-A1FV-01A-11D-A13L-09	8	30	0	2
TCGA-A2-A1FW-01A-11D-A13L-09	4	40	31	7
TCGA-A2-A1FX-01A-11D-A13L-09	1	9	10	7
TCGA-A2-A1FZ-01A-51D-A17G-09	2	13	14	0
TCGA-A2-A1G0-01A-11D-A13L-09	3	7	11	1
TCGA-A2-A1G1-01A-21D-A13L-09	2	13	22	2
TCGA-A2-A1G4-01A-11D-A13L-09	5	13	12	1
TCGA-A2-A1G6-01A-11D-A13L-09	0	3	5	0
TCGA-A2-A259-01A-11D-A16D-09	5	9	7	0
TCGA-A2-A25A-01A-12D-A16D-09	45	0	384	36
TCGA-A2-A25B-01A-11D-A167-09	8	28	68	10
TCGA-A2-A25C-01A-11D-A167-09	5	7	24	5
TCGA-A2-A25D-01A-12D-A16D-09	11	18	24	0
TCGA-A2-A25E-01A-11D-A167-09	8	15	38	4
TCGA-A2-A25F-01A-11D-A167-09	0	0	6	0
TCGA-A2-A3KD-01A-12D-A20S-09	1	17	2	0
TCGA-A2-A3XT-01A-11D-A22X-09	27	16	69	4
TCGA-A2-A3XU-01A-12D-A22X-09	1	22	5	2
TCGA-A2-A3XV-01A-21D-A23C-09	0	21	19	5
TCGA-A2-A3XW-01A-11D-A23C-09	0	3	6	4
TCGA-A2-A3XX-01A-21D-A23C-09	5	20	22	7
TCGA-A2-A3XZ-01A-42D-A23C-09	20	21	7	7
TCGA-A2-A3Y0-01A-11D-A23C-09	47	50	126	1
TCGA-A2-A4S1-01A-21D-A25Q-09	7	32	46	2
TCGA-A2-A4S2-01A-12D-A25Q-09	6	15	18	0
TCGA-A2-A4S3-01A-21D-A25Q-09	15	33	42	7
TCGA-A7-A0CD-01A-11W-A019-09	0	29	10	1
TCGA-A7-A0CE-01A-11W-A019-09	21	24	109	9
TCGA-A7-A0CG-01A-11W-A019-09	22	41	0	9
TCGA-A7-A0CJ-01A-21W-A019-09	7	33	43	5
TCGA-A7-A0D9-01A-31W-A071-09	8	9	7	0
TCGA-A7-A0DA-01A-31D-A10Y-09	15	15	113	7
TCGA-A7-A0DB-01A-11D-A272-09	18	15	17	4
TCGA-A7-A13D-01A-13D-A272-09	20	23	81	5
TCGA-A7-A13E-01A-11D-A272-09	3	12	23	2
TCGA-A7-A13F-01A-11D-A12Q-09	4	18	6	9
TCGA-A7-A13G-01A-11D-A13L-09	11	14	4	0
TCGA-A7-A26E-01A-11D-A272-09	25	25	2	8
TCGA-A7-A26F-01A-21D-A167-09	5	19	17	6
TCGA-A7-A26G-01A-21D-A167-09	17	14	34	1
TCGA-A7-A26H-01A-11D-A167-09	71	40	20	5
TCGA-A7-A26I-01A-11D-A167-09	11	12	22	2
TCGA-A7-A26J-01A-11D-A272-09	4	13	21	1
TCGA-A7-A2KD-01A-31D-A21Q-09	7	35	8	4
TCGA-A7-A3RF-01A-11D-A228-09	1	16	20	0
TCGA-A7-A425-01A-11D-A243-09	1	17	20	0
TCGA-A7-A4SC-01A-12D-A25Q-09	2	13	13	6
TCGA-A7-A4SD-01A-11D-A25Q-09	4	43	9	5
TCGA-A7-A4SE-01A-11D-A25Q-09	40	13	77	0
TCGA-A7-A56D-01A-11D-A27P-09	90	54	17	22
TCGA-A7-A5ZW-01A-12D-A29N-09	11	14	4	5
TCGA-A7-A5ZX-01A-12D-A29N-09	6	8	16	7
TCGA-A7-A6VV-01A-22D-A33E-09	10	21	26	2
TCGA-A7-A6VW-01A-21D-A33E-09	7	23	45	4
TCGA-A7-A6VX-01A-12D-A33E-09	44	20	119	3
TCGA-A7-A6VY-01A-12D-A33E-09	25	21	75	8
TCGA-A8-A06O-01A-11W-A019-09	2	64	17	3
TCGA-A8-A06P-01A-11W-A019-09	14	35	27	5
TCGA-A8-A06Q-01A-11W-A050-09	220	32	9	19
TCGA-A8-A06R-01A-11D-A015-09	8	41	17	0
TCGA-A8-A06T-01A-11W-A019-09	3	12	23	0
TCGA-A8-A06U-01A-11W-A019-09	12	45	29	1
TCGA-A8-A06X-01A-21W-A019-09	18	49	203	12
TCGA-A8-A06Y-01A-21W-A019-09	7	12	18	3
TCGA-A8-A06Z-01A-11W-A019-09	2	17	67	3
TCGA-A8-A075-01A-11D-A099-09	24	11	44	4
TCGA-A8-A076-01A-21W-A019-09	12	36	30	13
TCGA-A8-A079-01A-21W-A019-09	8	37	54	4
TCGA-A8-A07B-01A-11W-A019-09	31	22	24	2
TCGA-A8-A07F-01A-11W-A019-09	3	24	10	0
TCGA-A8-A07G-01A-11W-A050-09	10	25	43	2
TCGA-A8-A07I-01A-11W-A019-09	3	26	30	4
TCGA-A8-A07J-01A-11W-A019-09	17	9	58	7
TCGA-A8-A07L-01A-11W-A019-09	8	24	82	4
TCGA-A8-A07O-01A-11W-A019-09	18	28	11	6
TCGA-A8-A07P-01A-11W-A019-09	7	42	20	5
TCGA-A8-A07U-01A-11W-A050-09	23	26	59	7
TCGA-A8-A07W-01A-11W-A019-09	18	93	39	6
TCGA-A8-A07Z-01A-11W-A019-09	1	17	8	0
TCGA-A8-A081-01A-11W-A019-09	32	55	34	8
TCGA-A8-A082-01A-11W-A019-09	4	21	3	0
TCGA-A8-A083-01A-21W-A019-09	3	7	21	3
TCGA-A8-A085-01A-11W-A019-09	20	2	69	3
TCGA-A8-A08B-01A-11W-A019-09	21	16	15	9
TCGA-A8-A08C-01A-11W-A019-09	2	0	7	0
TCGA-A8-A08F-01A-11W-A019-09	8	35	93	0
TCGA-A8-A08G-01A-11W-A019-09	6	26	13	7
TCGA-A8-A08H-01A-21W-A019-09	118	17	90	4
TCGA-A8-A08J-01A-11W-A019-09	7	13	15	6
TCGA-A8-A08L-01A-11W-A019-09	110	13	136	1
TCGA-A8-A08O-01A-21W-A071-09	4	8	16	4
TCGA-A8-A08P-01A-11W-A019-09	17	34	24	7
TCGA-A8-A08R-01A-11W-A050-09	54	43	173	5
TCGA-A8-A08S-01A-11W-A050-09	4	49	10	4
TCGA-A8-A08T-01A-21W-A019-09	7	20	30	13
TCGA-A8-A08X-01A-21W-A019-09	2	27	18	1
TCGA-A8-A08Z-01A-21W-A019-09	7	33	4	0
TCGA-A8-A090-01A-11W-A019-09	8	17	17	4
TCGA-A8-A091-01A-11W-A019-09	8	19	1	2
TCGA-A8-A092-01A-11W-A019-09	57	23	6	10
TCGA-A8-A093-01A-11W-A019-09	80	26	5	26
TCGA-A8-A094-01A-11W-A019-09	150	22	38	7
TCGA-A8-A095-01A-11W-A019-09	151	6	28	15
TCGA-A8-A096-01A-11W-A019-09	0	33	12	0
TCGA-A8-A097-01A-11W-A050-09	18	15	82	6
TCGA-A8-A099-01A-11W-A019-09	2	17	22	1
TCGA-A8-A09A-01A-11W-A019-09	34	39	169	3
TCGA-A8-A09B-01A-11W-A019-09	7	20	21	4
TCGA-A8-A09C-01A-11W-A019-09	0	21	35	2
TCGA-A8-A09D-01A-11W-A019-09	9	26	30	2
TCGA-A8-A09E-01A-11W-A019-09	5	22	65	0
TCGA-A8-A09G-01A-21W-A019-09	274	0	27	10
TCGA-A8-A09I-01A-22W-A050-09	64	69	21	8
TCGA-A8-A09K-01A-11W-A019-09	8	21	18	4
TCGA-A8-A09M-01A-11W-A019-09	10	31	117	11
TCGA-A8-A09N-01A-11W-A019-09	55	30	52	9
TCGA-A8-A09Q-01A-11W-A019-09	12	72	71	20
TCGA-A8-A09T-01A-11W-A019-09	2	14	13	0
TCGA-A8-A09V-01A-11D-A045-09	4	11	16	0
TCGA-A8-A09W-01A-11W-A019-09	6	38	47	2
TCGA-A8-A09X-01A-11W-A019-09	18	30	19	3
TCGA-A8-A09Z-01A-11W-A019-09	0	1170	121	31
TCGA-A8-A0A1-01A-11W-A019-09	3	42	19	3
TCGA-A8-A0A2-01A-11W-A050-09	1	29	18	4
TCGA-A8-A0A4-01A-11W-A019-09	3	27	41	2
TCGA-A8-A0A6-01A-12W-A071-09	10	14	13	6
TCGA-A8-A0A7-01A-11W-A019-09	225	25	9	19
TCGA-A8-A0A9-01A-11W-A019-09	18	37	8	5
TCGA-A8-A0AB-01A-11W-A050-09	1	21	18	0
TCGA-A8-A0AD-01A-11W-A071-09	4	13	12	0
TCGA-AC-A23C-01A-12D-A167-09	54	25	39	7
TCGA-AC-A23E-01A-11D-A159-09	0	11	5	4
TCGA-AC-A23H-01A-11D-A159-09	5517	0	124	61
TCGA-AC-A2B8-01A-11D-A17D-09	89	17	0	4
TCGA-AC-A2BK-01A-11D-A21Q-09	2	44	55	3
TCGA-AC-A2BM-01A-11D-A21Q-09	2	4	11	2
TCGA-AC-A2FB-01A-11D-A17D-09	4	4	5	0
TCGA-AC-A2FF-01A-11D-A17D-09	3	2	7	0
TCGA-AC-A2FG-01A-11D-A17D-09	9	15	9	4
TCGA-AC-A2FO-01A-11D-A17W-09	17	2	4	4
TCGA-AC-A2QH-01A-11D-A18P-09	5	22	5	1
TCGA-AC-A3HN-01A-11D-A20S-09	3	11	10	1
TCGA-AC-A3OD-01A-11D-A21Q-09	5	23	0	6
TCGA-AC-A3QP-01A-11D-A22X-09	1	8	19	5
TCGA-AC-A3QQ-01A-11D-A228-09	1	25	9	2
TCGA-AC-A3W5-01A-11D-A228-09	68	21	109	11
TCGA-AC-A3YI-01A-21D-A23C-09	0	4	10	5
TCGA-AC-A3YJ-01A-11D-A22X-09	1	22	7	2
TCGA-AC-A4ZE-01A-11D-A41F-09	9	38	21	1
TCGA-AC-A5EH-01A-11D-A28B-09	29	46	105	11
TCGA-AC-A5EI-01A-11D-A27P-09	10	22	4	4
TCGA-AC-A5XS-01A-11D-A29N-09	580	4	52	51
TCGA-AC-A5XU-01A-11D-A28B-09	18	74	9	4
TCGA-AC-A62V-01A-11D-A31U-09	7	65	11	9
TCGA-AC-A62X-01A-11D-A29N-09	2	64	0	6
TCGA-AC-A62Y-01A-11D-A29N-09	30	28	22	3
TCGA-AC-A6IV-01A-12D-A33E-09	0	9	8	6
TCGA-AC-A6IW-01A-12D-A33E-09	82	56	64	1
TCGA-AC-A6IX-01A-12D-A32I-09	25	30	2	0
TCGA-AC-A6NO-01A-12D-A33E-09	4	21	10	3
TCGA-AC-A7VB-01A-11D-A351-09	0	29	1	1
TCGA-AC-A7VC-01A-11D-A351-09	1	14	8	5
TCGA-AC-A8OP-01A-11D-A36J-09	23	86	89	24
TCGA-AC-A8OQ-01A-11D-A41F-09	23	52	39	14
TCGA-AC-A8OR-01A-21D-A41F-09	0	17	30	1
TCGA-AC-A8OS-01A-12D-A41F-09	18	29	25	0
TCGA-AN-A03X-01A-21W-A019-09	0	15	62	5
TCGA-AN-A03Y-01A-21W-A019-09	7	27	13	5
TCGA-AN-A041-01A-11W-A050-09	9	24	13	6
TCGA-AN-A046-01A-21W-A050-09	0	0	6	6654
TCGA-AN-A049-01A-21W-A019-09	3	11	16	6
TCGA-AN-A04A-01A-21W-A050-09	3	33	14	2
TCGA-AN-A04C-01A-21W-A050-09	11	48	37	6
TCGA-AN-A04D-01A-21W-A050-09	8	23	71	2
TCGA-AN-A0AJ-01A-11W-A019-09	18	38	23	16
TCGA-AN-A0AK-01A-21W-A019-09	3	1252	33	73
TCGA-AN-A0AL-01A-11W-A019-09	4	13	62	1
TCGA-AN-A0AM-01A-11W-A050-09	16	39	54	2
TCGA-AN-A0AR-01A-11W-A019-09	16	17	101	6
TCGA-AN-A0AS-01A-11W-A019-09	6	24	13	5
TCGA-AN-A0AT-01A-11D-A045-09	17	23	82	3
TCGA-AN-A0FD-01A-11W-A050-09	2	15	19	0
TCGA-AN-A0FF-01A-11W-A050-09	0	22	3	0
TCGA-AN-A0FJ-01A-11W-A019-09	42	37	46	0
TCGA-AN-A0FK-01A-11W-A050-09	4	33	17	6
TCGA-AN-A0FL-01A-11W-A050-09	29	53	107	4
TCGA-AN-A0FN-01A-11W-A050-09	9	15	57	5
TCGA-AN-A0FS-01A-11W-A050-09	28	29	33	7
TCGA-AN-A0FT-01A-11W-A050-09	34	66	15	8
TCGA-AN-A0FV-01A-11W-A019-09	40	30	37	2
TCGA-AN-A0FW-01A-11W-A050-09	15	20	79	8
TCGA-AN-A0FX-01A-11W-A050-09	13	36	115	12
TCGA-AN-A0FY-01A-11W-A050-09	5	41	12	3
TCGA-AN-A0FZ-01A-11W-A050-09	9	57	6	9
TCGA-AN-A0G0-01A-11W-A050-09	2	27	11	1
TCGA-AN-A0XN-01A-21D-A10G-09	9	37	104	9
TCGA-AN-A0XO-01A-11D-A10G-09	6	13	7	10
TCGA-AN-A0XP-01A-11D-A117-09	7	11	13	1
TCGA-AN-A0XR-01A-11D-A10G-09	6	8	14	0
TCGA-AN-A0XS-01A-22D-A10G-09	8	12	6	4
TCGA-AN-A0XT-01A-11D-A10G-09	1	13	5	0
TCGA-AN-A0XU-01A-11D-A10G-09	21	19	69	10
TCGA-AN-A0XV-01A-11D-A10G-09	2	22	8	3
TCGA-AN-A0XW-01A-11D-A10G-09	365	0	15	0
TCGA-AO-A03L-01A-41W-A071-09	5	12	21	0
TCGA-AO-A03O-01A-11W-A019-09	7	60	29	0
TCGA-AO-A03P-01A-11W-A019-09	8	29	21	5
TCGA-AO-A03R-01A-21W-A050-09	6	21	34	3
TCGA-AO-A03T-01A-21W-A050-09	21	16	83	2
TCGA-AO-A03V-01A-11D-A10Y-09	16	20	20	7
TCGA-AO-A0J2-01A-11W-A050-09	8	24	47	3
TCGA-AO-A0J3-01A-11W-A050-09	18	36	20	15
TCGA-AO-A0J4-01A-11W-A050-09	42	22	80	0
TCGA-AO-A0J5-01A-11W-A050-09	6	32	40	4
TCGA-AO-A0J6-01A-11W-A050-09	19	15	81	5
TCGA-AO-A0J7-01A-11W-A050-09	8	9	6	3
TCGA-AO-A0J8-01A-21D-A045-09	3	10	12	4
TCGA-AO-A0J9-01A-11W-A050-09	113	30	28	14
TCGA-AO-A0JA-01A-11W-A071-09	14	10	12	0
TCGA-AO-A0JB-01A-11W-A071-09	18	27	92	5
TCGA-AO-A0JC-01A-11W-A071-09	151	6	6	13
TCGA-AO-A0JD-01A-11W-A071-09	6	39	83	7
TCGA-AO-A0JE-01A-11W-A071-09	30	10	7	8
TCGA-AO-A0JF-01A-11W-A071-09	4	9	21	2
TCGA-AO-A0JG-01A-31D-A099-09	0	4	11	3
TCGA-AO-A0JI-01A-21W-A100-09	0	10	18	3
TCGA-AO-A0JJ-01A-11W-A071-09	2	10	22	4
TCGA-AO-A0JM-01A-21W-A071-09	8	31	9	10
TCGA-AO-A124-01A-11D-A10M-09	4	32	104	15
TCGA-AO-A128-01A-11D-A10M-09	8	1153	0	34
TCGA-AO-A12A-01A-21D-A10Y-09	2	12	1	0
TCGA-AO-A12D-01A-11D-A10Y-09	34	15	9	6
TCGA-AO-A12F-01A-11D-A10Y-09	0	25	5	4
TCGA-AO-A12H-01A-11D-A10Y-09	1	19	9	1
TCGA-AO-A1KO-01A-31D-A188-09	0	2	4	2
TCGA-AO-A1KP-01A-11D-A13L-09	0	16	5	0
TCGA-AO-A1KR-01A-12D-A142-09	14	13	52	2
TCGA-AO-A1KS-01A-11D-A13L-09	23	27	0	7
TCGA-AO-A1KT-01A-11D-A13L-09	3	28	14	4
TCGA-AQ-A04H-01B-11D-A10M-09	3	60	8	8
TCGA-AQ-A04J-01A-02W-A050-09	13	20	66	0
TCGA-AQ-A0Y5-01A-11D-A14K-09	23	30	3	5
TCGA-AQ-A1H2-01A-11D-A13L-09	0	15	14	3
TCGA-AQ-A1H3-01A-31D-A13L-09	0	25	0	0
TCGA-AQ-A54O-01A-11D-A25Q-09	3	15	9	0
TCGA-AQ-A7U7-01A-22D-A351-09	68	17	2	7
TCGA-AR-A0TP-01A-11D-A099-09	8	15	47	0
TCGA-AR-A0TQ-01A-11D-A099-09	9	14	15	2
TCGA-AR-A0TR-01A-11D-A099-09	3	29	5	4
TCGA-AR-A0TS-01A-11D-A10Y-09	12	31	49	0
TCGA-AR-A0TT-01A-31D-A099-09	15	29	22	1
TCGA-AR-A0TU-01A-31D-A10G-09	14	16	147	6
TCGA-AR-A0TV-01A-21D-A099-09	8	33	32	3
TCGA-AR-A0TW-01A-11D-A099-09	3	33	13	8
TCGA-AR-A0TX-01A-11D-A099-09	327	4	19	22
TCGA-AR-A0TY-01A-12W-A12T-09	14	41	155	9
TCGA-AR-A0TZ-01A-12D-A099-09	23	17	6	10
TCGA-AR-A0U0-01A-11D-A10G-09	30	14	174	9
TCGA-AR-A0U1-01A-11D-A10Y-09	5	9	80	3
TCGA-AR-A0U2-01A-11D-A10G-09	5	40	50	4
TCGA-AR-A0U3-01A-11D-A10G-09	2	18	9	7
TCGA-AR-A1AH-01A-11D-A12B-09	4	25	64	11
TCGA-AR-A1AI-01A-11D-A12Q-09	18	24	23	13
TCGA-AR-A1AJ-01A-21D-A12Q-09	20	23	0	4
TCGA-AR-A1AK-01A-21D-A12Q-09	34	20	12	8
TCGA-AR-A1AL-01A-21D-A12Q-09	7	17	6	0
TCGA-AR-A1AN-01A-11D-A12Q-09	2	23	0	2
TCGA-AR-A1AO-01A-11D-A12Q-09	26	20	51	9
TCGA-AR-A1AP-01A-11D-A12Q-09	7	24	0	5
TCGA-AR-A1AQ-01A-11D-A12Q-09	3	25	10	0
TCGA-AR-A1AR-01A-31D-A135-09	7	24	25	1
TCGA-AR-A1AS-01A-11D-A12Q-09	17	17	0	5
TCGA-AR-A1AT-01A-11D-A12Q-09	2	11	15	1
TCGA-AR-A1AU-01A-11D-A12Q-09	3	18	3	0
TCGA-AR-A1AV-01A-21D-A12Q-09	5	30	12	7
TCGA-AR-A1AW-01A-21D-A12Q-09	4	23	17	0
TCGA-AR-A1AX-01A-11D-A12Q-09	3	11	10	3
TCGA-AR-A1AY-01A-21D-A12Q-09	9	27	20	3
TCGA-AR-A24H-01A-11D-A167-09	25	27	95	5
TCGA-AR-A24K-01A-11D-A167-09	0	11	18	4
TCGA-AR-A24L-01A-11D-A167-09	7	5	30	0
TCGA-AR-A24M-01A-11D-A167-09	1	16	13	0
TCGA-AR-A24N-01A-11D-A167-09	5	26	9	0
TCGA-AR-A24O-01A-11D-A167-09	1	17	5	0
TCGA-AR-A24P-01A-11D-A167-09	1	11	8	5
TCGA-AR-A24Q-01A-12D-A167-09	35	24	131	11
TCGA-AR-A24R-01A-11D-A167-09	3	13	4	1
TCGA-AR-A24S-01A-11D-A167-09	11	32	9	1
TCGA-AR-A24T-01A-11D-A167-09	2	10	7	2
TCGA-AR-A24U-01A-11D-A167-09	17	14	7	2
TCGA-AR-A24V-01A-21D-A167-09	4	16	4	3
TCGA-AR-A24W-01A-11D-A17G-09	0	4	7	2
TCGA-AR-A24X-01A-11D-A167-09	1	9	29	7
TCGA-AR-A24Z-01A-11D-A167-09	5	14	25	3
TCGA-AR-A250-01A-31D-A167-09	52	35	29	14
TCGA-AR-A251-01A-12D-A167-09	28	19	122	2
TCGA-AR-A252-01A-11D-A167-09	0	14	0	0
TCGA-AR-A254-01A-21D-A167-09	4	20	10	4
TCGA-AR-A255-01A-11D-A167-09	18	17	30	16
TCGA-AR-A256-01A-11D-A167-09	30	20	159	16
TCGA-AR-A2LE-01A-11D-A17W-09	299	12	0	40
TCGA-AR-A2LH-01A-31D-A18P-09	37	9	1	6
TCGA-AR-A2LK-01A-11D-A17W-09	5	28	5	4
TCGA-AR-A2LL-01A-11D-A17W-09	0	23	9	3
TCGA-AR-A2LM-01A-11D-A17W-09	2	2	7	4
TCGA-AR-A2LN-01A-21D-A18P-09	24	14	5	6
TCGA-AR-A2LO-01A-31D-A18P-09	1	6	10	2
TCGA-AR-A2LQ-01A-22D-A18P-09	0	7	6	0
TCGA-AR-A2LR-01A-12D-A18P-09	4	21	36	6
TCGA-AR-A5QM-01A-11D-A27P-09	0	15	15	2
TCGA-AR-A5QN-01A-12D-A28B-09	6	33	5	3
TCGA-AR-A5QP-01A-11D-A28B-09	5	19	0	4
TCGA-AR-A5QQ-01A-11D-A28B-09	13	27	52	1
TCGA-B6-A0I1-01A-11D-A21Q-09	9	25	32	5
TCGA-B6-A0I2-01A-11W-A050-09	27	23	17	5
TCGA-B6-A0I5-01A-11W-A100-09	0	24	7	0
TCGA-B6-A0I6-01A-11D-A128-09	7	21	67	3
TCGA-B6-A0I8-01A-11W-A050-09	22	34	81	5
TCGA-B6-A0I9-01A-11W-A050-09	5	52	20	7
TCGA-B6-A0IA-01A-11W-A050-09	8	12	71	3
TCGA-B6-A0IB-01A-11W-A050-09	12	35	25	9
TCGA-B6-A0IC-01A-11W-A050-09	5	19	22	2
TCGA-B6-A0IE-01A-11W-A050-09	3	27	25	4
TCGA-B6-A0IH-01A-11D-A10Y-09	3	21	7	5
TCGA-B6-A0IJ-01A-11W-A050-09	33	13	90	8
TCGA-B6-A0IK-01A-12W-A071-09	148	42	23	15
TCGA-B6-A0IM-01A-11W-A050-09	1	18	30	4
TCGA-B6-A0IN-01A-11W-A050-09	4	26	27	2
TCGA-B6-A0RE-01A-11W-A071-09	47	38	92	11
TCGA-B6-A0RG-01A-11W-A071-09	17	12	49	1
TCGA-B6-A0RH-01A-21D-A10Y-09	15	16	3	2
TCGA-B6-A0RI-01A-11W-A071-09	13	0	10	7
TCGA-B6-A0RL-01A-11D-A099-09	15	39	3	5
TCGA-B6-A0RM-01A-11D-A099-09	6	22	3	2
TCGA-B6-A0RN-01A-12D-A099-09	2	22	5	3
TCGA-B6-A0RO-01A-22D-A099-09	0	11	19	9
TCGA-B6-A0RP-01A-21D-A099-09	0	11	13	1
TCGA-B6-A0RQ-01A-11D-A10Y-09	21	21	3	4
TCGA-B6-A0RS-01A-11D-A099-09	27	27	107	2
TCGA-B6-A0RT-01A-21D-A099-09	10	5	37	3
TCGA-B6-A0RU-01A-11D-A099-09	5	21	22	8
TCGA-B6-A0RV-01A-11D-A099-09	46	11	0	4
TCGA-B6-A0WS-01A-11D-A10Y-09	4	8	6	1
TCGA-B6-A0WT-01A-11D-A10G-09	1	15	1	5
TCGA-B6-A0WV-01A-11D-A10G-09	3	16	16	0
