	A	B	Mean_A	Mean_B	H-statistic	P-value	Decision
0	SBS1	SBS2	0.3960720130932897	0.4779050736497545	4.997364669822303	0.02538594357161688	Rank medians are different
1	SBS1	SBS5	0.3960720130932897	1.2242225859247136	168.35157659615055	1.6951519865236938e-38	Rank medians are different
2	SBS1	SBS10b	0.3960720130932897	0.49427168576104746	16.01173031294068	6.295123638104104e-05	Rank medians are different
3	SBS1	SBS13	0.3960720130932897	0.4779050736497545	8.147487843634567	0.004312085554432782	Rank medians are different
4	SBS2	SBS5	0.4779050736497545	1.2242225859247136	212.67181424331147	3.588961347163696e-48	Rank medians are different
5	SBS2	SBS10b	0.4779050736497545	0.49427168576104746	3.350322142776534	0.06719186276009807	Rank medians are similar
6	SBS2	SBS13	0.4779050736497545	0.4779050736497545	0.41833526022480383	0.5177688879905178	Rank medians are similar
7	SBS5	SBS10b	1.2242225859247136	0.49427168576104746	250.56243383866027	1.9580535820783822e-56	Rank medians are different
8	SBS5	SBS13	1.2242225859247136	0.4779050736497545	223.91388847751523	1.2667709176208746e-50	Rank medians are different
9	SBS10b	SBS13	0.49427168576104746	0.4779050736497545	1.4180967909492006	0.23371691609091855	Rank medians are similar
